class,H.period,DD.period.t,UD.period.t,H.t,DD.t.i,UD.t.i,H.i,DD.i.e,UD.i.e,H.e,DD.e.five,UD.e.five,H.five,DD.five.Shift.r,UD.five.Shift.r,H.Shift.r,DD.Shift.r.o,UD.Shift.r.o,H.o,DD.o.a,UD.o.a,H.a,DD.a.n,UD.a.n,H.n,DD.n.l,UD.n.l,H.l,DD.l.Return,UD.l.Return,H.Return
0,0.1224,0.2012,0.0788,0.0995,0.1138,0.0143,0.076,0.1114,0.0354,0.0749,0.3716,0.2967,0.0768,0.3543,0.2775,0.0847,0.1206,0.0359,0.0691,0.114,0.0449,0.1008,0.1077,0.0069,0.076,0.1649,0.0889,0.0907,0.2383,0.1476,0.1079
0,0.1482,0.2961,0.1479,0.06,0.0557,-0.0043,0.1177,0.0987,-0.019,0.0831,0.2548,0.1717,0.0828,0.33,0.2472,0.0528,0.1655,0.1127,0.0915,0.1072,0.0157,0.1325,0.0903,-0.0422,0.1093,0.0583,-0.051,0.1409,0.2737,0.1328,0.1103
0,0.0863,0.4388,0.3525,0.1269,0.2327,0.1058,0.0897,0.7094,0.6197,0.1443,1.4022,1.2579,0.0823,1.4004,1.3181,0.071,1.0145,0.9435,0.0644,0.2103,0.1459,0.1712,0.2388,0.0676,0.0697,0.5961,0.5264,0.0876,1.4166,1.329,0.0849
1,0.0509,1.209,1.1581,0.0406,0.5306,0.49,0.0441,0.3194,0.2753,0.0501,1.0126,0.9625,0.0372,0.7688,0.7316,0.0301,0.7142,0.6841,0.0356,0.4808,0.4452,0.0483,0.3216,0.2733,0.0356,0.7315,0.6959,0.0412,0.6819,0.6407,0.0449
1,0.0428,0.8697,0.8269,0.0446,0.5396,0.495,0.0501,0.6123,0.5622,0.0462,0.3191,0.2729,0.0404,0.8978,0.8574,0.0393,1.4343,1.395,0.0451,0.4713,0.4262,0.0549,0.3595,0.3046,0.0356,1.3343,1.2987,0.0399,1.0123,0.9724,0.0443
1,0.0472,0.5724,0.5252,0.0393,1.418,1.3787,0.0454,0.6343,0.5889,0.0459,0.2711,0.2252,0.038,1.4719,1.4339,0.0319,0.6527,0.6208,0.0388,0.1515,0.1127,0.0441,0.4339,0.3898,0.0317,0.6467,0.615,0.0246,0.6948,0.6702,0.0348
1,0.0438,1.4775,1.4337,0.0362,0.6963,0.6601,0.0449,1.5852,1.5403,0.0238,2.1297,2.1059,0.0304,0.5215,0.4911,0.0372,0.5826,0.5454,0.0457,0.5176,0.4719,0.0573,0.4635,0.4062,0.0425,0.6617,0.6192,0.0475,5.6724,5.6249,0.0435
0,0.0736,0.1896,0.116,0.0765,0.0945,0.018,0.0496,0.0884,0.0388,0.057,0.5493,0.4923,0.0828,0.3835,0.3007,0.1138,0.1045,-0.0093,0.0782,0.0759,-0.0023,0.0918,0.1008,0.009,0.0857,0.1461,0.0604,0.0665,0.1985,0.132,0.0628
1,0.0433,0.4061,0.3628,0.0367,0.5786,0.5419,0.0422,0.3737,0.3315,0.0486,1.1556,1.107,0.0412,0.3685,0.3273,0.0261,0.537,0.5109,0.0457,0.2436,0.1979,0.0573,0.3274,0.2701,0.0396,0.9602,0.9206,0.0393,0.8169,0.7776,0.0512
1,0.053,0.8562,0.8032,0.0488,0.5694,0.5206,0.0515,0.7113,0.6598,0.0723,2.207,2.1347,0.0673,1.926,1.8587,0.0546,1.7986,1.744,0.043,0.1831,0.1401,0.0573,0.5281,0.4708,0.037,0.7065,0.6695,0.0522,2.2453,2.1931,0.0475
