class,H.period,DD.period.t,UD.period.t,H.t,DD.t.i,UD.t.i,H.i,DD.i.e,UD.i.e,H.e,DD.e.five,UD.e.five,H.five,DD.five.Shift.r,UD.five.Shift.r,H.Shift.r,DD.Shift.r.o,UD.Shift.r.o,H.o,DD.o.a,UD.o.a,H.a,DD.a.n,UD.a.n,H.n,DD.n.l,UD.n.l,H.l,DD.l.Return,UD.l.Return,H.Return
0,0.0894,0.1363,0.0469,0.0979,0.0799,-0.018,0.0819,0.1173,0.0354,0.1216,0.2461,0.1245,0.1071,0.3761,0.269,0.1126,0.1586,0.046,0.0633,0.1562,0.0929,0.0876,0.0985,0.0109,0.1031,0.1545,0.0514,0.0947,0.199,0.1043,0.0923
0,0.1063,0.1561,0.0498,0.0451,0.1037,0.0586,0.1024,0.0847,-0.0177,0.0438,0.1667,0.1229,0.0652,0.3825,0.3173,0.0464,0.2525,0.2061,0.0876,0.1001,0.0125,0.095,0.0831,-0.0119,0.103,0.0768,-0.0262,0.084,0.168,0.084,0.0971
0,0.0802,0.4019,0.3217,0.1213,0.1485,0.0272,0.0678,0.1812,0.1134,0.1282,0.2883,0.1601,0.1155,0.5597,0.4442,0.1103,0.1689,0.0586,0.0868,0.1626,0.0758,0.1438,0.2454,0.1016,0.0673,0.3985,0.3312,0.0594,0.4554,0.396,0.0689
1,0.1675,0.2007,0.0332,0.0839,0.1499,0.066,0.11,0.1364,0.0264,0.1369,0.2189,0.082,0.1068,0.383,0.2762,0.1775,0.1055,-0.072,0.1287,0.1328,0.0041,0.1822,0.0997,-0.0825,0.1509,0.2007,0.0498,0.1358,0.2177,0.0819,0.119
1,0.1358,0.2235,0.0877,0.1137,0.4539,0.3402,0.1292,0.231,0.1018,0.1184,0.2344,0.116,0.1066,0.4073,0.3007,0.1184,0.5908,0.4724,0.1205,0.1612,0.0407,0.1659,0.1129,-0.053,0.1506,0.1659,0.0153,0.1287,0.2855,0.1568,0.0554
1,0.0509,0.3918,0.3409,0.1335,0.2245,0.091,0.1401,0.1369,-0.0032,0.1572,0.2891,0.1319,0.0979,0.4218,0.3239,0.1488,0.0937,-0.0551,0.1414,0.1647,0.0233,0.1963,0.1509,-0.0454,0.2029,0.3667,0.1638,0.1538,0.2273,0.0735,0.0992
1,0.1825,0.2159,0.0334,0.0485,0.1667,0.1182,0.1245,0.1702,0.0457,0.1393,0.2788,0.1395,0.1018,0.4561,0.3543,0.1842,0.1467,-0.0375,0.1444,0.1294,-0.015,0.1741,0.0702,-0.1039,0.1166,0.1538,0.0372,0.1387,0.2254,0.0867,0.1285
0,0.0675,0.1136,0.0461,0.0889,0.1177,0.0288,0.0605,0.0541,-0.0064,0.0771,0.2079,0.1308,0.1066,0.3683,0.2617,0.1382,0.1271,-0.0111,0.143,0.1288,-0.0142,0.1288,0.0576,-0.0712,0.1287,0.1234,-0.0053,0.0942,0.1827,0.0885,0.0704
1,0.1583,0.1709,0.0126,0.1448,0.3205,0.1757,0.1743,0.1968,0.0225,0.1701,0.3892,0.2191,0.1126,0.5067,0.3941,0.1641,0.1968,0.0327,0.1693,0.3242,0.1549,0.0615,0.0262,-0.0353,0.1432,0.5435,0.4003,0.1432,0.2971,0.1539,0.1303
1,0.2189,1.4485,1.2296,0.115,0.2276,0.1126,0.1198,0.1573,0.0375,0.0989,0.2516,0.1527,0.1124,0.6421,0.5297,0.1016,0.2425,0.1409,0.1511,0.1926,0.0415,0.1644,0.1451,-0.0193,0.1159,0.2319,0.116,0.0894,0.2404,0.151,0.105
1,0.1786,0.2946,0.116,0.1443,0.1789,0.0346,0.1731,0.1688,-0.0043,0.1541,0.2635,0.1094,0.0942,0.7944,0.7002,0.1789,0.2802,0.1013,0.1416,0.1219,-0.0197,0.1743,0.1361,-0.0382,0.139,0.144,0.005,0.1427,0.2378,0.0951,0.12
1,0.1688,0.2478,0.079,0.1319,0.1958,0.0639,0.0828,0.1292,0.0464,0.143,0.2685,0.1255,0.0923,0.4919,0.3996,0.19,0.1594,-0.0306,0.1583,0.1317,-0.0266,0.2282,0.1457,-0.0825,0.1646,0.2121,0.0475,0.1205,0.2483,0.1278,0.1024
0,0.0573,0.1174,0.0601,0.0704,0.1327,0.0623,0.1016,0.0689,-0.0327,0.0797,0.1841,0.1044,0.1068,0.2635,0.1567,0.0958,0.1565,0.0607,0.0921,0.1157,0.0236,0.0575,0.0802,0.0227,0.0515,0.158,0.1065,0.1024,0.1226,0.0202,0.125
1,0.1859,0.3878,0.2019,0.1738,0.2701,0.0963,0.1176,0.3144,0.1968,0.1886,0.3025,0.1139,0.1221,0.4811,0.359,0.2248,0.142,-0.0828,0.1757,0.1827,0.007,0.205,0.1802,-0.0248,0.1422,0.1831,0.0409,0.1583,0.2291,0.0708,0.1248
0,0.0575,0.1197,0.0622,0.0486,0.1019,0.0533,0.0797,0.0525,-0.0272,0.0402,0.1639,0.1237,0.0261,0.4626,0.4365,0.0549,0.2288,0.1739,0.0628,0.0895,0.0267,0.1093,0.0204,-0.0889,0.1148,0.0926,-0.0222,0.0823,0.1872,0.1049,0.0588
1,0.1614,0.2006,0.0392,0.0981,0.4515,0.3534,0.124,0.239,0.115,0.1227,0.3769,0.2542,0.0936,0.7477,0.6541,0.1881,0.2079,0.0198,0.1607,0.1301,-0.0306,0.1707,0.1536,-0.0171,0.0973,0.1392,0.0419,0.1736,0.2711,0.0975,0.1277
0,0.0787,0.522,0.4433,0.0755,0.2508,0.1753,0.0436,0.4767,0.4331,0.0599,0.3264,0.2665,0.0486,0.469,0.4204,0.0887,0.222,0.1333,0.0847,0.1159,0.0312,0.1204,0.1469,0.0265,0.0729,0.1782,0.1053,0.0985,0.3348,0.2363,0.0694
0,0.0805,0.1857,0.1052,0.0882,0.1128,0.0246,0.0932,0.1336,0.0404,0.1019,0.2391,0.1372,0.0779,0.3413,0.2634,0.0773,0.1821,0.1048,0.081,0.1339,0.0529,0.0882,0.0869,-0.0013,0.0834,0.1285,0.0451,0.1045,0.2379,0.1334,0.0721
1,0.1353,0.194,0.0587,0.13,0.1965,0.0665,0.1242,0.1577,0.0335,0.1614,0.3333,0.1719,0.11,0.4682,0.3582,0.2108,0.2031,-0.0077,0.1718,0.1344,-0.0374,0.1958,0.162,-0.0338,0.1293,0.1441,0.0148,0.1612,0.2558,0.0946,0.1253
1,0.1696,0.2473,0.0777,0.1364,0.1681,0.0317,0.1306,0.1731,0.0425,0.1298,0.2519,0.1221,0.0987,0.4688,0.3701,0.2002,0.134,-0.0662,0.1691,0.138,-0.0311,0.1863,0.1407,-0.0456,0.1335,0.1678,0.0343,0.1158,0.218,0.1022,0.1118
0,0.0884,0.1654,0.077,0.0779,0.1035,0.0256,0.0898,0.0684,-0.0214,0.0769,0.2107,0.1338,0.123,0.3274,0.2044,0.2157,0.3556,0.1399,0.0839,0.1175,0.0336,0.1386,0.122,-0.0166,0.1114,0.1404,0.029,0.0272,0.2464,0.2192,0.0985
0,0.0834,0.2017,0.1183,0.0939,0.5114,0.4175,0.0963,0.2023,0.106,0.1074,0.5546,0.4472,0.0992,0.4339,0.3347,0.1121,0.1472,0.0351,0.0847,0.2095,0.1248,0.0897,0.1393,0.0496,0.1171,0.2616,0.1445,0.1219,0.2426,0.1207,0.0926
1,0.1514,0.1959,0.0445,0.1662,0.1786,0.0124,0.1406,0.1955,0.0549,0.1554,0.3062,0.1508,0.1195,0.4993,0.3798,0.1868,0.1367,-0.0501,0.1723,0.147,-0.0253,0.1913,0.0953,-0.096,0.1731,0.172,-0.0011,0.1369,0.2383,0.1014,0.1176
1,0.1525,0.2244,0.0719,0.1097,0.2302,0.1205,0.1345,0.1728,0.0383,0.1691,0.2208,0.0517,0.0873,0.3785,0.2912,0.1544,0.233,0.0786,0.1728,0.1657,-0.0071,0.1615,0.2655,0.104,0.1791,0.3618,0.1827,0.1667,0.2797,0.113,0.1142
0,0.0927,0.1581,0.0654,0.043,0.1045,0.0615,0.0758,0.0832,0.0074,0.0597,0.4331,0.3734,0.0544,0.3416,0.2872,0.0742,0.175,0.1008,0.0689,0.0629,-0.006,0.0803,0.1031,0.0228,0.062,0.1662,0.1042,0.0668,0.2015,0.1347,0.0502
1,0.1701,0.8683,0.6982,0.1126,0.1543,0.0417,0.1203,0.1435,0.0232,0.1393,0.3062,0.1669,0.1142,0.5769,0.4627,0.1591,0.1728,0.0137,0.1606,0.1045,-0.0561,0.2095,0.1934,-0.0161,0.1731,0.2113,0.0382,0.1527,0.2929,0.1402,0.1229
1,0.1656,0.2837,0.1181,0.0675,0.1778,0.1103,0.1089,0.25,0.1411,0.1532,0.2676,0.1144,0.0926,0.4179,0.3253,0.2063,0.1791,-0.0272,0.162,0.1457,-0.0163,0.1884,0.1127,-0.0757,0.1148,0.191,0.0762,0.1506,0.2154,0.0648,0.1045
0,0.1483,0.1429,-0.0054,0.0979,0.1979,0.1,0.1118,0.1377,0.0259,0.0612,0.1783,0.1171,0.0834,0.2976,0.2142,0.1029,0.2076,0.1047,0.1074,0.1173,0.0099,0.095,0.1206,0.0256,0.0828,0.1941,0.1113,0.0942,0.2183,0.1241,0.0736
1,0.1519,0.2043,0.0524,0.1503,0.1991,0.0488,0.1556,0.1374,-0.0182,0.1635,0.2993,0.1358,0.1237,0.5104,0.3867,0.1896,0.2041,0.0145,0.1743,0.181,0.0067,0.1659,0.2894,0.1235,0.1548,0.2658,0.111,0.1406,0.2571,0.1165,0.1316
0,0.1111,0.1651,0.054,0.0931,0.0728,-0.0203,0.0768,0.1043,0.0275,0.1166,0.2622,0.1456,0.0963,0.4838,0.3875,0.1111,0.2037,0.0926,0.082,0.1172,0.0352,0.0976,0.1035,0.0059,0.0765,0.1158,0.0393,0.0876,0.1832,0.0956,0.1153
1,0.1467,0.1825,0.0358,0.1227,0.209,0.0863,0.1575,0.2235,0.066,0.1712,0.3568,0.1856,0.0939,0.547,0.4531,0.1188,0.1507,0.0319,0.1639,0.1283,-0.0356,0.1612,0.1491,-0.0121,0.1158,0.1828,0.067,0.1192,0.4788,0.3596,0.1464
1,0.1917,0.3003,0.1086,0.1464,0.1723,0.0259,0.1372,0.1103,-0.0269,0.1883,0.2677,0.0794,0.1045,0.5719,0.4674,0.1828,0.2693,0.0865,0.1561,0.1573,0.0012,0.1994,0.1538,-0.0456,0.1203,0.1728,0.0525,0.1572,0.2657,0.1085,0.0947
0,0.0708,0.5505,0.4797,0.057,0.0966,0.0396,0.0663,0.1043,0.038,0.0515,0.4542,0.4027,0.056,0.4169,0.3609,0.0795,0.1782,0.0987,0.0755,0.5073,0.4318,0.0818,0.1262,0.0444,0.0618,0.2125,0.1507,0.0499,0.1934,0.1435,0.0557
1,0.1393,0.193,0.0537,0.1453,0.2313,0.086,0.1213,0.1393,0.018,0.1759,0.3354,0.1595,0.0765,0.5661,0.4896,0.1439,0.1122,-0.0317,0.1399,0.1724,0.0325,0.172,0.1166,-0.0554,0.1417,0.1842,0.0425,0.187,0.2647,0.0777,0.095
0,0.0781,0.2649,0.1868,0.0618,0.1682,0.1064,0.0581,0.161,0.1029,0.0726,0.3085,0.2359,0.0594,0.4698,0.4104,0.0953,0.2468,0.1515,0.07,0.12,0.05,0.1373,0.1653,0.028,0.0636,0.1676,0.104,0.0977,0.3441,0.2464,0.0755
1,0.1936,0.1924,-0.0012,0.1253,0.196,0.0707,0.148,0.1393,-0.0087,0.1693,0.4984,0.3291,0.1696,0.9761,0.8065,0.1984,0.2707,0.0723,0.1462,0.1275,-0.0187,0.1829,0.1552,-0.0277,0.1093,0.1668,0.0575,0.1517,0.2639,0.1122,0.12
0,0.1034,0.1643,0.0609,0.0939,0.1021,0.0082,0.0454,0.1034,0.058,0.0377,0.1814,0.1437,0.0884,0.3382,0.2498,0.1329,0.143,0.0101,0.1216,0.0979,-0.0237,0.1038,0.089,-0.0148,0.109,0.1066,-0.0024,0.1018,0.2006,0.0988,0.0939
0,0.1183,0.2204,0.1021,0.0565,0.2035,0.147,0.0518,0.1357,0.0839,0.0591,0.7798,0.7207,0.0494,0.4437,0.3943,0.0473,0.2907,0.2434,0.0351,0.1186,0.0835,0.0681,0.0988,0.0307,0.0578,0.185,0.1272,0.0821,0.2245,0.1424,0.08
1,0.1532,0.2325,0.0793,0.1066,0.195,0.0884,0.1176,0.1619,0.0443,0.1477,0.3094,0.1617,0.1021,0.4867,0.3846,0.1913,0.1417,-0.0496,0.1422,0.1655,0.0233,0.1918,0.1309,-0.0609,0.1419,0.206,0.0641,0.1844,0.303,0.1186,0.0915
1,0.1604,0.2176,0.0572,0.0931,0.2258,0.1327,0.1654,0.1686,0.0032,0.1633,0.2851,0.1218,0.1018,0.5882,0.4864,0.1916,0.1902,-0.0014,0.157,0.1344,-0.0226,0.1886,0.1409,-0.0477,0.1356,0.1649,0.0293,0.1498,0.2235,0.0737,0.1343
1,0.2152,0.2003,-0.0149,0.1638,0.3463,0.1825,0.12,0.21,0.09,0.129,0.2384,0.1094,0.1213,0.4502,0.3289,0.194,0.1694,-0.0246,0.1376,0.1326,-0.005,0.2016,0.1162,-0.0854,0.1184,0.2012,0.0828,0.1358,0.6359,0.5001,0.1564
1,0.1208,0.6276,0.5068,0.1132,0.1013,-0.0119,0.1464,0.2601,0.1137,0.2387,0.3384,0.0997,0.0947,0.5107,0.416,0.2,0.2488,0.0488,0.1562,0.1164,-0.0398,0.194,0.1328,-0.0612,0.1441,0.1932,0.0491,0.0976,0.3512,0.2536,0.095
1,0.1897,0.1885,-0.0012,0.1356,0.344,0.2084,0.1285,0.1602,0.0317,0.1348,0.2917,0.1569,0.1311,0.5315,0.4004,0.2219,0.1538,-0.0681,0.1383,0.1445,0.0062,0.1801,0.1353,-0.0448,0.0834,0.1077,0.0243,0.158,0.2586,0.1006,0.1224
0,0.0902,0.4184,0.3282,0.1034,0.0778,-0.0256,0.071,0.1417,0.0707,0.0607,0.2113,0.1506,0.0591,0.4661,0.407,0.0789,0.32,0.2411,0.0865,0.1314,0.0449,0.1089,0.1187,0.0098,0.0689,0.1702,0.1013,0.1039,0.3393,0.2354,0.0831
1,0.1546,0.1714,0.0168,0.1498,0.1836,0.0338,0.1477,0.1501,0.0024,0.2279,0.3271,0.0992,0.0984,0.42,0.3216,0.1953,0.1528,-0.0425,0.1699,0.1209,-0.049,0.1976,0.1277,-0.0699,0.1657,0.2116,0.0459,0.1274,0.2296,0.1022,0.1176
1,0.1477,0.3225,0.1748,0.1021,0.1491,0.047,0.1192,0.1424,0.0232,0.1873,0.288,0.1007,0.1008,0.4376,0.3368,0.1984,0.1517,-0.0467,0.163,0.1438,-0.0192,0.19,0.123,-0.067,0.105,0.129,0.024,0.178,0.2219,0.0439,0.1216
0,0.0847,0.2535,0.1688,0.0961,0.1811,0.085,0.1082,0.1549,0.0467,0.1106,0.2602,0.1496,0.1264,0.4495,0.3231,0.1436,0.2389,0.0953,0.1214,0.2141,0.0927,0.1296,0.1365,0.0069,0.0937,0.2299,0.1362,0.1024,0.3438,0.2414,0.0905
1,0.1596,0.2803,0.1207,0.1113,0.2166,0.1053,0.1269,0.1752,0.0483,0.1751,0.3731,0.198,0.0897,0.5782,0.4885,0.1769,0.1225,-0.0544,0.1618,0.1571,-0.0047,0.2197,0.475,0.2553,0.1411,0.3315,0.1904,0.1266,0.2813,0.1547,0.1395
0,0.0789,0.1519,0.073,0.0507,0.1624,0.1117,0.0562,0.0855,0.0293,0.0607,0.414,0.3533,0.0399,0.3717,0.3318,0.0372,0.2639,0.2267,0.0489,0.0854,0.0365,0.089,0.154,0.065,0.0589,0.2075,0.1486,0.0884,0.254,0.1656,0.0715
1,0.1865,0.2089,0.0224,0.0828,0.1419,0.0591,0.1553,0.1205,-0.0348,0.1559,0.2653,0.1094,0.096,0.4313,0.3353,0.194,0.1615,-0.0325,0.1628,0.1581,-0.0047,0.1802,0.1446,-0.0356,0.1259,0.1908,0.0649,0.1187,0.2091,0.0904,0.1269
1,0.1654,0.26,0.0946,0.0707,0.1274,0.0567,0.1219,0.1889,0.067,0.1809,0.303,0.1221,0.1205,0.4954,0.3749,0.2308,0.1946,-0.0362,0.1573,0.1054,-0.0519,0.1816,0.1689,-0.0127,0.2807,0.2105,-0.0702,0.0435,0.4113,0.3678,0.1506
1,0.1467,0.2178,0.0711,0.129,0.1913,0.0623,0.1161,0.1147,-0.0014,0.1148,0.2912,0.1764,0.0944,0.5916,0.4972,0.1676,0.174,0.0064,0.0971,0.131,0.0339,0.1586,0.1293,-0.0293,0.0963,0.1986,0.1023,0.1667,0.3346,0.1679,0.144
1,0.1762,0.2094,0.0332,0.1076,0.4291,0.3215,0.2142,0.2522,0.038,0.1738,0.3405,0.1667,0.1082,0.473,0.3648,0.2243,0.1921,-0.0322,0.1868,0.0914,-0.0954,0.225,0.162,-0.063,0.1878,0.2007,0.0129,0.1496,0.2729,0.1233,0.1082
1,0.0844,0.2056,0.1212,0.1169,0.1346,0.0177,0.1179,0.134,0.0161,0.1432,0.2714,0.1282,0.1002,0.4674,0.3672,0.1594,0.1393,-0.0201,0.165,0.1434,-0.0216,0.1808,0.1357,-0.0451,0.2055,0.4307,0.2252,0.1066,0.2083,0.1017,0.134
1,0.1424,0.1914,0.049,0.1213,0.3703,0.249,0.1401,0.3896,0.2495,0.2134,1.4544,1.241,0.1126,0.5749,0.4623,0.1884,0.1958,0.0074,0.1451,0.1201,-0.025,0.181,0.0808,-0.1002,0.0762,0.1216,0.0454,0.1749,0.3053,0.1304,0.1438
0,0.0892,0.1063,0.0171,0.0694,0.1812,0.1118,0.091,0.2751,0.1841,0.1158,0.5092,0.3934,0.0512,0.2823,0.2311,0.0892,0.1908,0.1016,0.0826,0.0668,-0.0158,0.0926,0.1056,0.013,0.0773,0.1591,0.0818,0.1002,0.2217,0.1215,0.0973
1,0.1124,0.1421,0.0297,0.12,0.1788,0.0588,0.1414,0.1723,0.0309,0.1066,0.2569,0.1503,0.0997,0.5075,0.4078,0.2212,0.1792,-0.042,0.1349,0.1236,-0.0113,0.2029,0.1098,-0.0931,0.109,0.1196,0.0106,0.1496,0.2429,0.0933,0.1171
0,0.0781,0.1213,0.0432,0.09,0.1233,0.0333,0.0367,0.0505,0.0138,0.0884,0.2407,0.1523,0.1169,0.3294,0.2125,0.0859,0.1983,0.1124,0.065,0.1495,0.0845,0.1062,0.0621,-0.0441,0.1202,0.0726,-0.0476,0.1212,0.5423,0.4211,0.1119
1,0.0834,0.2998,0.2164,0.1256,0.1655,0.0399,0.139,0.152,0.013,0.1883,0.2751,0.0868,0.0971,0.4851,0.388,0.1503,0.3758,0.2255,0.1295,0.1786,0.0491,0.1873,0.1005,-0.0868,0.123,0.1976,0.0746,0.1322,0.2373,0.1051,0.095
0,0.0911,0.338,0.2469,0.0731,0.1708,0.0977,0.0758,0.3429,0.2671,0.0715,0.3499,0.2784,0.0618,0.387,0.3252,0.0903,0.2796,0.1893,0.071,0.1014,0.0304,0.1729,0.2133,0.0404,0.075,0.2101,0.1351,0.0478,0.2696,0.2218,0.0589
0,0.101,0.1756,0.0746,0.0807,0.1045,0.0238,0.0562,0.1372,0.081,0.0939,0.5061,0.4122,0.0604,0.3337,0.2733,0.0968,0.1633,0.0665,0.0744,0.1375,0.0631,0.1111,0.0934,-0.0177,0.0613,0.1272,0.0659,0.1145,0.2183,0.1038,0.1155
0,0.09,0.0947,0.0047,0.1179,0.1251,0.0072,0.0876,0.0836,-0.004,0.1153,0.1762,0.0609,0.1105,0.2213,0.1108,0.1059,0.0869,-0.019,0.0829,0.1289,0.046,0.1161,0.0536,-0.0625,0.0678,0.1825,0.1147,0.1087,0.094,-0.0147,0.1087
0,0.0486,0.4686,0.42,0.0586,0.1391,0.0805,0.0475,0.3919,0.3444,0.0493,0.3299,0.2806,0.0428,0.5629,0.5201,0.0327,0.5792,0.5465,0.0359,0.238,0.2021,0.0581,0.3825,0.3244,0.0422,0.5337,0.4915,0.0409,0.5389,0.498,0.0441
1,0.1641,0.2671,0.103,0.1108,0.1536,0.0428,0.1256,0.1029,-0.0227,0.1274,0.259,0.1316,0.0973,0.3745,0.2772,0.1522,0.1387,-0.0135,0.1518,0.1484,-0.0034,0.1721,0.0969,-0.0752,0.1491,0.1739,0.0248,0.138,0.2355,0.0975,0.0675
0,0.0918,0.1366,0.0448,0.0989,0.1319,0.033,0.0675,0.0736,0.0061,0.0728,0.2492,0.1764,0.0472,0.3263,0.2791,0.1287,0.1266,-0.0021,0.11,0.1312,0.0212,0.1027,0.0792,-0.0235,0.1264,0.1224,-0.004,0.0952,0.1832,0.088,0.0715
0,0.1129,0.3167,0.2038,0.0878,0.0931,0.0053,0.077,0.1116,0.0346,0.0773,0.2316,0.1543,0.0594,0.454,0.3946,0.0694,0.3912,0.3218,0.0884,0.142,0.0536,0.1021,0.1283,0.0262,0.0689,0.1712,0.1023,0.0973,0.3944,0.2971,0.081
1,0.1622,1.6085,1.4463,0.1324,0.2764,0.144,0.1192,0.1902,0.071,0.1775,0.3138,0.1363,0.106,0.4202,0.3142,0.1676,0.1354,-0.0322,0.1726,0.1162,-0.0564,0.1887,0.1014,-0.0873,0.2013,0.215,0.0137,0.1306,0.4978,0.3672,0.1221
