class,H.period,DD.period.t,UD.period.t,H.t,DD.t.i,UD.t.i,H.i,DD.i.e,UD.i.e,H.e,DD.e.five,UD.e.five,H.five,DD.five.Shift.r,UD.five.Shift.r,H.Shift.r,DD.Shift.r.o,UD.Shift.r.o,H.o,DD.o.a,UD.o.a,H.a,DD.a.n,UD.a.n,H.n,DD.n.l,UD.n.l,H.l,DD.l.Return,UD.l.Return,H.Return
0,0.1068,0.1547,0.0479,0.0965,0.082,-0.0145,0.0857,0.101,0.0153,0.1174,0.2669,0.1495,0.1037,0.4123,0.3086,0.0913,0.1702,0.0789,0.1095,0.1676,0.0581,0.0981,0.0934,-0.0047,0.1005,0.1145,0.014,0.1147,0.2072,0.0925,0.1039
0,0.1068,0.1144,0.0076,0.061,0.1204,0.0594,0.1195,0.0836,-0.0359,0.0452,0.1939,0.1487,0.0517,0.3445,0.2928,0.0749,0.3057,0.2308,0.0703,0.0062,-0.0641,0.1304,0.5186,0.3882,0.0921,0.167,0.0749,0.0984,0.1859,0.0875,0.1084
0,0.0802,0.3937,0.3135,0.1105,0.1609,0.0504,0.0441,0.1533,0.1092,0.1108,0.2566,0.1458,0.105,0.6265,0.5215,0.158,0.2466,0.0886,0.0907,0.1984,0.1077,0.1456,0.2074,0.0618,0.0657,0.3117,0.246,0.0789,0.7895,0.7106,0.0728
1,0.0692,0.2269,0.1577,0.0964,0.1073,0.0109,0.0615,0.024,-0.0375,0.0819,0.1985,0.1166,0.0787,0.2405,0.1618,0.0682,0.5374,0.4692,0.0766,0.1049,0.0283,0.0863,0.0689,-0.0174,0.0676,0.1196,0.052,0.0692,0.1646,0.0954,0.0597
1,0.0491,0.443,0.3939,0.0597,0.1463,0.0866,0.0138,0.2389,0.2251,0.0613,0.369,0.3077,0.0552,0.2199,0.1647,0.0744,0.1644,0.09,0.0871,0.1007,0.0136,0.0821,0.0594,-0.0227,0.0766,0.0911,0.0145,0.061,0.1794,0.1184,0.0824
1,0.0499,0.1206,0.0707,0.0702,0.1423,0.0721,0.0727,0.0555,-0.0172,0.0795,0.364,0.2845,0.0655,0.269,0.2035,0.0769,0.1727,0.0958,0.0901,0.0888,-0.0013,0.0857,0.0817,-0.004,0.0495,0.0804,0.0309,0.0742,0.1852,0.111,0.065
1,0.0961,0.1079,0.0118,0.0549,0.1257,0.0708,0.047,0.0864,0.0394,0.0845,0.4194,0.3349,0.0626,0.2397,0.1771,0.0665,0.1341,0.0676,0.0866,0.1326,0.046,0.0908,0.0758,-0.015,0.0736,0.0781,0.0045,0.0795,0.1852,0.1057,0.0607
0,0.061,0.3391,0.2781,0.086,1.7732,1.6872,0.0462,0.1333,0.0871,0.0807,0.8241,0.7434,0.0765,0.3163,0.2398,0.1048,0.1462,0.0414,0.0691,0.1204,0.0513,0.0823,0.0591,-0.0232,0.0694,0.1591,0.0897,0.0805,0.2671,0.1866,0.0733
1,0.0718,0.1435,0.0717,0.0718,0.1323,0.0605,0.0698,0.0618,-0.008,0.0421,0.3851,0.343,0.0433,0.2022,0.1589,0.079,0.1804,0.1014,0.0985,0.1443,0.0458,0.1025,0.0864,-0.0161,0.0969,0.1185,0.0216,0.0721,0.3011,0.229,0.0977
1,0.0763,0.171,0.0947,0.0515,0.1196,0.0681,0.0605,0.0475,-0.013,0.055,0.3746,0.3196,0.0581,0.2714,0.2133,0.0642,0.1508,0.0866,0.1016,0.1286,0.027,0.0681,0.0872,0.0191,0.0694,0.109,0.0396,0.0813,0.1825,0.1012,0.0689
1,0.043,0.406,0.363,0.0742,0.089,0.0148,0.0499,0.0713,0.0214,0.0797,0.2335,0.1538,0.0752,0.2743,0.1991,0.0574,0.1817,0.1243,0.08,0.1197,0.0397,0.1115,0.0687,-0.0428,0.0722,0.0894,0.0172,0.0694,0.1775,0.1081,0.0679
1,0.0697,0.0955,0.0258,0.0599,0.1246,0.0647,0.0602,0.0486,-0.0116,0.032,0.3455,0.3135,0.0676,0.3337,0.2661,0.0716,0.1716,0.1,0.0806,0.0748,-0.0058,0.0983,0.1036,0.0053,0.0642,0.0742,0.01,0.0829,0.2169,0.134,0.0916
0,0.1021,0.1334,0.0313,0.0528,0.137,0.0842,0.0673,0.0646,-0.0027,0.0963,0.2376,0.1413,0.1029,0.2702,0.1673,0.0905,0.1778,0.0873,0.0876,0.0953,0.0077,0.096,0.1074,0.0114,0.0631,0.1736,0.1105,0.0789,0.1305,0.0516,0.0947
1,0.09,0.1554,0.0654,0.0594,0.0995,0.0401,0.081,0.062,-0.019,0.0697,0.2235,0.1538,0.0826,0.265,0.1824,0.0727,0.1846,0.1119,0.0763,0.0822,0.0059,0.0903,0.1017,0.0114,0.0916,0.1423,0.0507,0.0602,0.1952,0.135,0.0781
0,0.1187,0.1521,0.0334,0.0491,0.0955,0.0464,0.0932,0.0918,-0.0014,0.0452,0.1947,0.1495,0.0515,0.2934,0.2419,0.0433,0.1849,0.1416,0.047,0.0782,0.0312,0.1293,0.0842,-0.0451,0.113,0.0728,-0.0402,0.118,0.2252,0.1072,0.0807
1,0.0879,0.1776,0.0897,0.075,0.0895,0.0145,0.0681,0.0811,0.013,0.0705,0.3246,0.2541,0.056,0.2324,0.1764,0.0708,0.1986,0.1278,0.0863,0.1146,0.0283,0.0826,0.1046,0.022,0.0613,0.1188,0.0575,0.0686,0.178,0.1094,0.0602
0,0.1126,0.1481,0.0355,0.1034,0.2063,0.1029,0.0504,0.0837,0.0333,0.0826,0.2042,0.1216,0.0942,0.4603,0.3661,0.0839,0.1783,0.0944,0.091,0.1022,0.0112,0.1266,0.4096,0.283,0.0797,0.1965,0.1168,0.0736,0.2299,0.1563,0.0799
0,0.1032,0.1836,0.0804,0.0816,0.226,0.1444,0.114,0.1362,0.0222,0.0726,0.5257,0.4531,0.0737,0.6277,0.554,0.1098,0.161,0.0512,0.1098,0.0811,-0.0287,0.1169,0.1645,0.0476,0.1146,0.1513,0.0367,0.1061,0.2894,0.1833,0.061
1,0.0481,0.1417,0.0936,0.0657,0.113,0.0473,0.0421,0.0291,-0.013,0.0682,0.3403,0.2721,0.0795,0.1967,0.1172,0.075,0.1471,0.0721,0.0908,0.1226,0.0318,0.0661,0.0497,-0.0164,0.117,0.1273,0.0103,0.0924,0.2108,0.1184,0.0692
1,0.0858,0.171,0.0852,0.0599,0.1048,0.0449,0.0399,0.0861,0.0462,0.0536,0.2613,0.2077,0.0758,0.2342,0.1584,0.0774,0.1476,0.0702,0.0956,0.1627,0.0671,0.0673,0.0874,0.0201,0.051,0.0668,0.0158,0.0781,0.1952,0.1171,0.0723
0,0.0927,0.2723,0.1796,0.0832,0.2732,0.19,0.0631,0.0911,0.028,0.0927,0.3159,0.2232,0.0557,0.3973,0.3416,0.0887,0.2806,0.1919,0.0584,0.1031,0.0447,0.1093,0.1769,0.0676,0.0639,0.2882,0.2243,0.0581,0.4559,0.3978,0.0787
0,0.1303,0.5007,0.3704,0.061,0.1581,0.0971,0.0834,0.133,0.0496,0.0525,0.5475,0.495,0.0834,0.3672,0.2838,0.084,0.208,0.124,0.0805,0.1273,0.0468,0.0786,0.0963,0.0177,0.1216,0.1791,0.0575,0.1459,0.472,0.3261,0.124
1,0.0905,0.1614,0.0709,0.0971,0.1098,0.0127,0.0687,0.0528,-0.0159,0.0848,0.2365,0.1517,0.0694,0.247,0.1776,0.0697,0.1307,0.061,0.0871,0.1197,0.0326,0.0845,0.1012,0.0167,0.0512,0.0731,0.0219,0.0642,0.1828,0.1186,0.0599
1,0.0998,0.2172,0.1174,0.0837,0.1014,0.0177,0.0721,0.293,0.2209,0.1008,0.446,0.3452,0.0581,0.2242,0.1661,0.0771,0.1537,0.0766,0.1093,0.1194,0.0101,0.094,0.0898,-0.0042,0.0394,0.0803,0.0409,0.066,0.1754,0.1094,0.0742
0,0.0853,0.1892,0.1039,0.0562,0.1401,0.0839,0.0568,0.0827,0.0259,0.0847,0.2668,0.1821,0.0636,0.3171,0.2535,0.0687,0.1716,0.1029,0.0766,0.0941,0.0175,0.0673,0.1011,0.0338,0.0744,0.0757,0.0013,0.0771,0.2163,0.1392,0.0744
1,0.0636,0.12,0.0564,0.066,0.1209,0.0549,0.0455,0.0328,-0.0127,0.0893,0.3041,0.2148,0.057,0.2215,0.1645,0.0618,0.1307,0.0689,0.1006,0.1474,0.0468,0.0869,0.075,-0.0119,0.0882,0.1001,0.0119,0.085,0.1931,0.1081,0.0589
1,0.0905,0.2546,0.1641,0.0771,0.0988,0.0217,0.0476,0.0465,-0.0011,0.0748,0.8483,0.7735,0.0541,0.2255,0.1714,0.065,0.2445,0.1795,0.1011,0.2719,0.1708,0.0755,0.0932,0.0177,0.0876,0.1618,0.0742,0.0964,0.3692,0.2728,0.0771
