class,H.period,DD.period.t,UD.period.t,H.t,DD.t.i,UD.t.i,H.i,DD.i.e,UD.i.e,H.e,DD.e.five,UD.e.five,H.five,DD.five.Shift.r,UD.five.Shift.r,H.Shift.r,DD.Shift.r.o,UD.Shift.r.o,H.o,DD.o.a,UD.o.a,H.a,DD.a.n,UD.a.n,H.n,DD.n.l,UD.n.l,H.l,DD.l.Return,UD.l.Return,H.Return
0,0.1018,0.1455,0.0437,0.0889,0.09,0.0011,0.0813,0.089,0.0077,0.1174,0.2461,0.1287,0.0881,0.3849,0.2968,0.0966,0.156,0.0594,0.0884,0.151,0.0626,0.11,0.2087,0.0987,0.0839,0.1728,0.0889,0.1071,0.1985,0.0914,0.1053
0,0.0936,0.2275,0.1339,0.057,0.0723,0.0153,0.1003,0.0992,-0.0011,0.0402,0.1855,0.1453,0.0583,0.3239,0.2656,0.0588,0.2593,0.2005,0.086,0.0972,0.0112,0.1005,0.0612,-0.0393,0.1183,0.0689,-0.0494,0.1032,0.2088,0.1056,0.0768
0,0.0797,0.453,0.3733,0.1461,0.2825,0.1364,0.066,0.2324,0.1664,0.1424,0.4646,0.3222,0.129,0.7193,0.5903,0.1586,0.3076,0.149,0.0955,1.6346,1.5391,0.1034,0.5238,0.4204,0.1063,1.0556,0.9493,0.1179,0.8092,0.6913,0.0575
1,0.0522,0.546,0.4938,0.0575,0.2023,0.1448,0.0472,0.3711,0.3239,0.0475,0.3373,0.2898,0.0383,0.6662,0.6279,0.0351,0.6171,0.582,0.0414,0.1227,0.0813,0.0583,0.3553,0.297,0.0341,0.4824,0.4483,0.0322,0.7902,0.758,0.0512
1,0.0388,0.5967,0.5579,0.0517,0.1293,0.0776,0.0936,0.404,0.3104,0.0522,0.4873,0.4351,0.0512,0.4629,0.4117,0.0417,0.6198,0.5781,0.0409,0.2092,0.1683,0.0607,0.2736,0.2129,0.0367,0.4599,0.4232,0.0443,0.6138,0.5695,0.0575
1,0.0414,0.4134,0.372,0.0636,0.1261,0.0625,0.0433,0.3835,0.3402,0.0591,0.3305,0.2714,0.0475,0.6309,0.5834,0.0354,0.6346,0.5992,0.0359,0.1789,0.143,0.0615,0.3126,0.2511,0.0401,0.4657,0.4256,0.037,0.4878,0.4508,0.0493
1,0.0475,0.5711,0.5236,0.0702,0.1992,0.129,0.0528,0.4386,0.3858,0.0544,0.3168,0.2624,0.048,0.4067,0.3587,0.0417,0.8405,0.7988,0.0478,0.2702,0.2224,0.0686,0.2902,0.2216,0.0396,0.514,0.4744,0.0425,0.478,0.4355,0.0385
0,0.1234,0.1299,0.0065,0.1121,0.1775,0.0654,0.0786,0.1055,0.0269,0.0712,0.1854,0.1142,0.0749,0.3195,0.2446,0.1301,0.1229,-0.0072,0.1185,0.1328,0.0143,0.0873,0.0715,-0.0158,0.1256,0.105,-0.0206,0.0929,0.2091,0.1162,0.062
1,0.0504,0.5253,0.4749,0.061,0.1341,0.0731,0.0443,0.428,0.3837,0.0509,0.2814,0.2305,0.0657,0.546,0.4803,0.0385,0.5993,0.5608,0.0504,0.1945,0.1441,0.0509,0.3284,0.2775,0.038,0.4997,0.4617,0.0406,0.4279,0.3873,0.0501
1,0.0401,0.6956,0.6555,0.0617,0.1321,0.0704,0.0504,0.4679,0.4175,0.0557,0.3226,0.2669,0.0457,0.6694,0.6237,0.042,0.5829,0.5409,0.047,0.1341,0.0871,0.0615,0.5196,0.4581,0.0435,0.559,0.5155,0.0422,0.6697,0.6275,0.0718
