class,H.period,DD.period.t,UD.period.t,H.t,DD.t.i,UD.t.i,H.i,DD.i.e,UD.i.e,H.e,DD.e.five,UD.e.five,H.five,DD.five.Shift.r,UD.five.Shift.r,H.Shift.r,DD.Shift.r.o,UD.Shift.r.o,H.o,DD.o.a,UD.o.a,H.a,DD.a.n,UD.a.n,H.n,DD.n.l,UD.n.l,H.l,DD.l.Return,UD.l.Return,H.Return
0,0.1224,0.2012,0.0788,0.0995,0.1138,0.0143,0.076,0.1114,0.0354,0.0749,0.3716,0.2967,0.0768,0.3543,0.2775,0.0847,0.1206,0.0359,0.0691,0.114,0.0449,0.1008,0.1077,0.0069,0.076,0.1649,0.0889,0.0907,0.2383,0.1476,0.1079
0,0.1482,0.2961,0.1479,0.06,0.0557,-0.0043,0.1177,0.0987,-0.019,0.0831,0.2548,0.1717,0.0828,0.33,0.2472,0.0528,0.1655,0.1127,0.0915,0.1072,0.0157,0.1325,0.0903,-0.0422,0.1093,0.0583,-0.051,0.1409,0.2737,0.1328,0.1103
0,0.0863,0.4388,0.3525,0.1269,0.2327,0.1058,0.0897,0.7094,0.6197,0.1443,1.4022,1.2579,0.0823,1.4004,1.3181,0.071,1.0145,0.9435,0.0644,0.2103,0.1459,0.1712,0.2388,0.0676,0.0697,0.5961,0.5264,0.0876,1.4166,1.329,0.0849
1,0.1517,0.1759,0.0242,0.1387,0.1733,0.0346,0.0702,0.1921,0.1219,0.1089,0.2632,0.1543,0.0952,0.4805,0.3853,0.195,0.272,0.077,0.1638,0.5025,0.3387,0.173,0.139,-0.034,0.0923,0.2387,0.1464,0.129,0.492,0.363,0.1522
1,0.1377,0.1645,0.0268,0.1345,0.187,0.0525,0.076,0.1586,0.0826,0.1677,0.2964,0.1287,0.1042,0.4165,0.3123,0.1782,0.1333,-0.0449,0.0782,0.1466,0.0684,0.2147,0.1459,-0.0688,0.0781,0.1891,0.111,0.1058,0.4696,0.3638,0.2004
1,0.1279,0.1832,0.0553,0.1366,0.1709,0.0343,0.0855,0.1755,0.09,0.1345,0.3528,0.2183,0.1337,0.4489,0.3152,0.1776,0.1153,-0.0623,0.1061,0.1378,0.0317,0.1991,0.1485,-0.0506,0.0815,0.1353,0.0538,0.1153,0.2536,0.1383,0.1374
1,0.13,0.1851,0.0551,0.1018,0.196,0.0942,0.0731,0.1219,0.0488,0.1263,0.3657,0.2394,0.0934,0.4152,0.3218,0.1752,0.1947,0.0195,0.082,0.7973,0.7153,0.124,0.1773,0.0533,0.0929,0.2767,0.1838,0.0296,0.3892,0.3596,0.11
0,0.0736,0.1896,0.116,0.0765,0.0945,0.018,0.0496,0.0884,0.0388,0.057,0.5493,0.4923,0.0828,0.3835,0.3007,0.1138,0.1045,-0.0093,0.0782,0.0759,-0.0023,0.0918,0.1008,0.009,0.0857,0.1461,0.0604,0.0665,0.1985,0.132,0.0628
1,0.1762,0.2687,0.0925,0.1158,0.2063,0.0905,0.0768,0.3484,0.2716,0.0923,0.4583,0.366,0.1108,2.1293,2.0185,0.1609,0.4228,0.2619,0.1256,0.1919,0.0663,0.1171,0.3988,0.2817,0.09,0.2197,0.1297,0.0942,0.4277,0.3335,0.1804
1,0.1917,0.5334,0.3417,0.043,0.6577,0.6147,0.0739,0.2546,0.1807,0.1211,0.7928,0.6717,0.1066,0.5603,0.4537,0.1498,0.4143,0.2645,0.1142,0.4727,0.3585,0.1894,0.3458,0.1564,0.1076,0.2279,0.1203,0.1087,0.3111,0.2024,0.1039
