class,H.period,DD.period.t,UD.period.t,H.t,DD.t.i,UD.t.i,H.i,DD.i.e,UD.i.e,H.e,DD.e.five,UD.e.five,H.five,DD.five.Shift.r,UD.five.Shift.r,H.Shift.r,DD.Shift.r.o,UD.Shift.r.o,H.o,DD.o.a,UD.o.a,H.a,DD.a.n,UD.a.n,H.n,DD.n.l,UD.n.l,H.l,DD.l.Return,UD.l.Return,H.Return
0,0.1068,0.1547,0.0479,0.0965,0.082,-0.0145,0.0857,0.101,0.0153,0.1174,0.2669,0.1495,0.1037,0.4123,0.3086,0.0913,0.1702,0.0789,0.1095,0.1676,0.0581,0.0981,0.0934,-0.0047,0.1005,0.1145,0.014,0.1147,0.2072,0.0925,0.1039
0,0.1068,0.1144,0.0076,0.061,0.1204,0.0594,0.1195,0.0836,-0.0359,0.0452,0.1939,0.1487,0.0517,0.3445,0.2928,0.0749,0.3057,0.2308,0.0703,0.0062,-0.0641,0.1304,0.5186,0.3882,0.0921,0.167,0.0749,0.0984,0.1859,0.0875,0.1084
0,0.0802,0.3937,0.3135,0.1105,0.1609,0.0504,0.0441,0.1533,0.1092,0.1108,0.2566,0.1458,0.105,0.6265,0.5215,0.158,0.2466,0.0886,0.0907,0.1984,0.1077,0.1456,0.2074,0.0618,0.0657,0.3117,0.246,0.0789,0.7895,0.7106,0.0728
1,0.1655,0.1739,0.0084,0.1301,0.1256,-0.0045,0.1199,0.1534,0.0335,0.176,0.2085,0.0325,0.1151,0.2973,0.1822,0.1275,0.1906,0.0631,0.1167,0.0848,-0.0319,0.1631,0.1576,-0.0055,0.1106,0.1362,0.0256,0.1135,0.2258,0.1123,0.0892
1,0.1909,0.1554,-0.0355,0.155,0.1606,0.0056,0.1312,0.1568,0.0256,0.184,0.1676,-0.0164,0.1088,0.3218,0.213,0.1214,0.1705,0.0491,0.1154,0.1247,0.0093,0.1417,0.0945,-0.0472,0.1127,0.1935,0.0808,0.1267,0.2506,0.1239,0.1019
1,0.1505,0.1044,-0.0461,0.1303,0.1255,-0.0048,0.1447,0.1035,-0.0412,0.1093,0.1278,0.0185,0.0642,0.2854,0.2212,0.1241,0.1753,0.0512,0.1117,0.0975,-0.0142,0.1228,0.0587,-0.0641,0.1423,0.1713,0.029,0.0953,0.2142,0.1189,0.1056
1,0.1454,0.1496,0.0042,0.1154,0.1621,0.0467,0.0943,0.0605,-0.0338,0.1415,0.1903,0.0488,0.1032,0.3553,0.2521,0.1217,0.1608,0.0391,0.1077,0.1221,0.0144,0.1442,0.0856,-0.0586,0.1056,0.1402,0.0346,0.0932,0.2414,0.1482,0.1082
0,0.061,0.3391,0.2781,0.086,1.7732,1.6872,0.0462,0.1333,0.0871,0.0807,0.8241,0.7434,0.0765,0.3163,0.2398,0.1048,0.1462,0.0414,0.0691,0.1204,0.0513,0.0823,0.0591,-0.0232,0.0694,0.1591,0.0897,0.0805,0.2671,0.1866,0.0733
1,0.1716,0.1432,-0.0284,0.1406,0.1276,-0.013,0.1466,0.0988,-0.0478,0.1183,0.1837,0.0654,0.0528,0.2669,0.2141,0.1263,0.1891,0.0628,0.1199,0.1009,-0.019,0.1387,0.0743,-0.0644,0.1249,0.1508,0.0259,0.1053,0.2192,0.1139,0.0863
1,0.1475,0.1894,0.0419,0.1135,0.1341,0.0206,0.1098,0.1217,0.0119,0.1003,0.3834,0.2831,0.0631,0.6675,0.6044,0.1388,0.2183,0.0795,0.1383,0.1463,0.008,0.1425,0.1447,0.0022,0.1014,0.1505,0.0491,0.1143,0.2607,0.1464,0.0966
1,0.1294,0.0963,-0.0331,0.1249,0.1336,0.0087,0.1223,0.0774,-0.0449,0.1573,0.442,0.2847,0.1125,0.7689,0.6564,0.0785,0.1801,0.1016,0.0932,0.0959,0.0027,0.1415,0.0721,-0.0694,0.117,0.1603,0.0433,0.0808,0.1929,0.1121,0.1003
1,0.1494,0.1179,-0.0315,0.1275,0.123,-0.0045,0.1164,0.1468,0.0304,0.1164,0.1362,0.0198,0.0449,0.3092,0.2643,0.1185,0.1586,0.0401,0.1143,0.135,0.0207,0.1394,0.0489,-0.0905,0.1214,0.1657,0.0443,0.0916,0.192,0.1004,0.0979
0,0.1021,0.1334,0.0313,0.0528,0.137,0.0842,0.0673,0.0646,-0.0027,0.0963,0.2376,0.1413,0.1029,0.2702,0.1673,0.0905,0.1778,0.0873,0.0876,0.0953,0.0077,0.096,0.1074,0.0114,0.0631,0.1736,0.1105,0.0789,0.1305,0.0516,0.0947
1,0.2252,0.187,-0.0382,0.1203,0.0011,-0.1192,0.0624,0.2396,0.1772,0.1465,0.1013,-0.0452,0.0719,0.5166,0.4447,0.1223,0.2076,0.0853,0.1156,0.0779,-0.0377,0.1147,0.0983,-0.0164,0.1062,0.1307,0.0245,0.1072,0.2219,0.1147,0.0953
0,0.1187,0.1521,0.0334,0.0491,0.0955,0.0464,0.0932,0.0918,-0.0014,0.0452,0.1947,0.1495,0.0515,0.2934,0.2419,0.0433,0.1849,0.1416,0.047,0.0782,0.0312,0.1293,0.0842,-0.0451,0.113,0.0728,-0.0402,0.118,0.2252,0.1072,0.0807
1,0.1336,0.1618,0.0282,0.137,0.1758,0.0388,0.1312,0.1468,0.0156,0.1119,0.2219,0.11,0.1051,0.9072,0.8021,0.1349,0.398,0.2631,0.1431,0.1577,0.0146,0.1299,0.1143,-0.0156,0.0993,0.1447,0.0454,0.0884,0.2078,0.1194,0.0895
0,0.1126,0.1481,0.0355,0.1034,0.2063,0.1029,0.0504,0.0837,0.0333,0.0826,0.2042,0.1216,0.0942,0.4603,0.3661,0.0839,0.1783,0.0944,0.091,0.1022,0.0112,0.1266,0.4096,0.283,0.0797,0.1965,0.1168,0.0736,0.2299,0.1563,0.0799
0,0.1032,0.1836,0.0804,0.0816,0.226,0.1444,0.114,0.1362,0.0222,0.0726,0.5257,0.4531,0.0737,0.6277,0.554,0.1098,0.161,0.0512,0.1098,0.0811,-0.0287,0.1169,0.1645,0.0476,0.1146,0.1513,0.0367,0.1061,0.2894,0.1833,0.061
1,0.1916,0.1857,-0.0059,0.1328,0.1299,-0.0029,0.1227,0.261,0.1383,0.1093,0.2494,0.1401,0.1478,0.4294,0.2816,0.1246,0.1769,0.0523,0.1204,0.1057,-0.0147,0.1209,0.0837,-0.0372,0.1212,0.1486,0.0274,0.1029,0.2176,0.1147,0.0892
1,0.1341,0.11,-0.0241,0.1119,0.1449,0.033,0.1618,0.1607,-0.0011,0.137,0.1848,0.0478,0.1177,0.344,0.2263,0.1265,0.1709,0.0444,0.1183,0.1136,-0.0047,0.1479,0.0851,-0.0628,0.1141,0.1223,0.0082,0.1053,0.2057,0.1004,0.0969
0,0.0927,0.2723,0.1796,0.0832,0.2732,0.19,0.0631,0.0911,0.028,0.0927,0.3159,0.2232,0.0557,0.3973,0.3416,0.0887,0.2806,0.1919,0.0584,0.1031,0.0447,0.1093,0.1769,0.0676,0.0639,0.2882,0.2243,0.0581,0.4559,0.3978,0.0787
0,0.1303,0.5007,0.3704,0.061,0.1581,0.0971,0.0834,0.133,0.0496,0.0525,0.5475,0.495,0.0834,0.3672,0.2838,0.084,0.208,0.124,0.0805,0.1273,0.0468,0.0786,0.0963,0.0177,0.1216,0.1791,0.0575,0.1459,0.472,0.3261,0.124
1,0.1729,0.1448,-0.0281,0.1431,0.1571,0.014,0.1067,0.1056,-0.0011,0.1205,0.1096,-0.0109,0.1207,0.323,0.2023,0.1133,0.1825,0.0692,0.1268,0.1033,-0.0235,0.1197,0.1126,-0.0071,0.0987,0.1533,0.0546,0.0842,0.4113,0.3271,0.099
1,0.1774,0.1672,-0.0102,0.1405,0.2266,0.0861,0.1486,0.1526,0.004,0.165,0.1848,0.0198,0.1101,0.3178,0.2077,0.1357,0.1769,0.0412,0.1053,0.1022,-0.0031,0.1468,0.1312,-0.0156,0.1167,0.1676,0.0509,0.0985,0.2356,0.1371,0.0905
0,0.0853,0.1892,0.1039,0.0562,0.1401,0.0839,0.0568,0.0827,0.0259,0.0847,0.2668,0.1821,0.0636,0.3171,0.2535,0.0687,0.1716,0.1029,0.0766,0.0941,0.0175,0.0673,0.1011,0.0338,0.0744,0.0757,0.0013,0.0771,0.2163,0.1392,0.0744
1,0.1373,0.1467,0.0094,0.0993,0.1257,0.0264,0.0967,0.0705,-0.0262,0.1355,0.1804,0.0449,0.104,0.3178,0.2138,0.1212,0.1983,0.0771,0.1146,0.1091,-0.0055,0.1339,0.0885,-0.0454,0.0972,0.1479,0.0507,0.1037,0.2226,0.1189,0.0573
1,0.1872,0.1192,-0.068,0.1305,0.1369,0.0064,0.1138,0.0549,-0.0589,0.1568,0.1848,0.028,0.1048,0.3076,0.2028,0.1354,0.1935,0.0581,0.1344,0.1941,0.0597,0.1594,0.1679,0.0085,0.0942,0.1438,0.0496,0.0861,0.195,0.1089,0.0916
