class,H.period,DD.period.t,UD.period.t,H.t,DD.t.i,UD.t.i,H.i,DD.i.e,UD.i.e,H.e,DD.e.five,UD.e.five,H.five,DD.five.Shift.r,UD.five.Shift.r,H.Shift.r,DD.Shift.r.o,UD.Shift.r.o,H.o,DD.o.a,UD.o.a,H.a,DD.a.n,UD.a.n,H.n,DD.n.l,UD.n.l,H.l,DD.l.Return,UD.l.Return,H.Return
0,0.0942,0.1917,0.0975,0.0979,0.0905,-0.0074,0.0728,0.1042,0.0314,0.0952,0.3594,0.2642,0.0889,0.4395,0.3506,0.096,0.2221,0.1261,0.0813,0.2288,0.1475,0.0715,0.1277,0.0562,0.0881,0.1546,0.0665,0.0789,0.1798,0.1009,0.1024
0,0.0997,0.154,0.0543,0.0778,0.129,0.0512,0.1034,0.1013,-0.0021,0.0549,0.3197,0.2648,0.081,0.3582,0.2772,0.047,0.1913,0.1443,0.0881,0.1119,0.0238,0.0786,0.1973,0.1187,0.1751,0.2273,0.0522,0.1118,0.3018,0.19,0.1111
0,0.0926,0.7987,0.7061,0.1343,0.2013,0.067,0.0741,0.2094,0.1353,0.1298,0.8985,0.7687,0.1111,0.7027,0.5916,0.1197,0.2998,0.1801,0.0852,0.1699,0.0847,0.1401,0.233,0.0929,0.072,0.3505,0.2785,0.0675,0.4595,0.392,0.0773
1,0.0515,0.0855,0.034,0.0816,0.132,0.0504,0.0433,0.2093,0.166,0.0803,0.6099,0.5296,0.0578,0.2548,0.197,0.071,0.1805,0.1095,0.0705,0.0626,-0.0079,0.0589,0.1025,0.0436,0.0898,0.1151,0.0253,0.0821,0.2153,0.1332,0.0858
1,0.1077,0.1868,0.0791,0.0399,0.1059,0.066,0.0409,0.0452,0.0043,0.0858,1.377,1.2912,0.0808,0.4661,0.3853,0.0452,0.1633,0.1181,0.071,0.0803,0.0093,0.0615,0.1136,0.0521,0.052,0.0905,0.0385,0.0528,0.1767,0.1239,0.0855
1,0.094,0.1428,0.0488,0.0631,0.1019,0.0388,0.0473,0.0558,0.0085,0.1003,0.3499,0.2496,0.0523,0.2809,0.2286,0.0731,0.1436,0.0705,0.0855,0.1268,0.0413,0.0705,0.1642,0.0937,0.0874,0.1824,0.095,0.0818,0.1975,0.1157,0.0681
1,0.0932,0.1665,0.0733,0.081,0.1064,0.0254,0.0756,0.0494,-0.0262,0.0864,0.4052,0.3188,0.0642,0.2301,0.1659,0.0674,0.1463,0.0789,0.0896,0.0851,-0.0045,0.0695,0.1033,0.0338,0.0766,0.1394,0.0628,0.0555,0.2596,0.2041,0.0845
0,0.0536,0.4654,0.4118,0.0757,0.1485,0.0728,0.0586,0.1127,0.0541,0.0594,0.2427,0.1833,0.0784,0.3622,0.2838,0.1121,0.1952,0.0831,0.1097,0.1544,0.0447,0.0823,0.1008,0.0185,0.1219,0.191,0.0691,0.0984,0.3061,0.2077,0.0852
1,0.0467,0.3791,0.3324,0.0655,0.089,0.0235,0.0525,0.0816,0.0291,0.0781,0.4489,0.3708,0.0626,0.2625,0.1999,0.0787,0.1584,0.0797,0.0829,0.1242,0.0413,0.0934,0.1317,0.0383,0.0766,0.1661,0.0895,0.0832,0.2029,0.1197,0.0768
1,0.114,0.2617,0.1477,0.0853,0.1537,0.0684,0.1008,0.0876,-0.0132,0.0755,0.6265,0.551,0.0565,0.4123,0.3558,0.0847,0.512,0.4273,0.0908,0.178,0.0872,0.0803,0.117,0.0367,0.0847,0.1773,0.0926,0.0631,0.1788,0.1157,0.0729
1,0.0742,0.1251,0.0509,0.0792,0.1022,0.023,0.08,0.0457,-0.0343,0.0792,0.3774,0.2982,0.0119,0.3635,0.3516,0.0634,0.1637,0.1003,0.0708,0.1015,0.0307,0.0718,0.0729,0.0011,0.0858,0.1341,0.0483,0.0803,0.1863,0.106,0.0639
1,0.123,0.3106,0.1876,0.0449,0.2513,0.2064,0.08,0.1157,0.0357,0.0787,0.9252,0.8465,0.0576,0.2712,0.2136,0.0592,0.1445,0.0853,0.0858,0.1004,0.0146,0.0359,0.0829,0.047,0.0842,0.1673,0.0831,0.095,0.2659,0.1709,0.0739
0,0.0752,0.1811,0.1059,0.077,0.1564,0.0794,0.0654,0.0778,0.0124,0.0849,0.2041,0.1192,0.1055,0.2946,0.1891,0.0977,0.1877,0.09,0.0939,0.0755,-0.0184,0.0963,0.1399,0.0436,0.0517,0.153,0.1013,0.1293,0.1273,-0.002,0.1148
1,0.1032,0.2319,0.1287,0.0655,0.0919,0.0264,0.0552,0.0682,0.013,0.0803,0.3703,0.29,0.066,0.2187,0.1527,0.0756,0.1574,0.0818,0.0924,0.1279,0.0355,0.0528,0.1022,0.0494,0.0705,0.2499,0.1794,0.0787,0.2021,0.1234,0.081
0,0.1234,0.2876,0.1642,0.0499,0.0832,0.0333,0.0699,0.1182,0.0483,0.033,0.4304,0.3974,0.0573,0.3309,0.2736,0.0486,0.2839,0.2353,0.1424,0.1913,0.0489,0.1266,0.0644,-0.0622,0.1095,0.0799,-0.0296,0.1042,0.2505,0.1463,0.0842
1,0.0599,0.1332,0.0733,0.0803,0.0978,0.0175,0.0676,0.0523,-0.0153,0.0958,0.4476,0.3518,0.0591,0.3432,0.2841,0.0612,0.4143,0.3531,0.0913,0.1634,0.0721,0.07,0.1352,0.0652,0.0839,0.1747,0.0908,0.0731,0.1804,0.1073,0.0713
0,0.1089,0.2533,0.1444,0.0905,0.1599,0.0694,0.0815,0.086,0.0045,0.077,0.5143,0.4373,0.0728,0.3709,0.2981,0.0799,0.1509,0.071,0.0689,0.1086,0.0397,0.0828,0.1116,0.0288,0.0649,0.1509,0.086,0.0839,0.1919,0.108,0.0818
0,0.1035,0.2623,0.1588,0.1101,0.2476,0.1375,0.1103,0.127,0.0167,0.0905,0.7988,0.7083,0.0681,0.786,0.7179,0.1275,0.2112,0.0837,0.1439,0.108,-0.0359,0.1144,0.1593,0.0449,0.1008,0.1436,0.0428,0.1209,0.2823,0.1614,0.0781
1,0.1132,0.3707,0.2575,0.0504,0.1111,0.0607,0.0444,0.0555,0.0111,0.1132,0.4225,0.3093,0.0602,0.225,0.1648,0.0679,0.1619,0.094,0.0945,0.1009,0.0064,0.0845,0.0872,0.0027,0.0686,0.1145,0.0459,0.0887,0.211,0.1223,0.0686
