class,H.period,DD.period.t,UD.period.t,H.t,DD.t.i,UD.t.i,H.i,DD.i.e,UD.i.e,H.e,DD.e.five,UD.e.five,H.five,DD.five.Shift.r,UD.five.Shift.r,H.Shift.r,DD.Shift.r.o,UD.Shift.r.o,H.o,DD.o.a,UD.o.a,H.a,DD.a.n,UD.a.n,H.n,DD.n.l,UD.n.l,H.l,DD.l.Return,UD.l.Return,H.Return
0,0.0915,0.1331,0.0416,0.0884,0.0778,-0.0106,0.07,0.1019,0.0319,0.1295,0.226,0.0965,0.0968,0.3783,0.2815,0.1068,0.1425,0.0357,0.0691,0.1691,0.1,0.0939,0.307,0.2131,0.076,0.1646,0.0886,0.095,0.1835,0.0885,0.0741
0,0.0968,0.1318,0.035,0.0573,0.0742,0.0169,0.1076,0.1237,0.0161,0.0441,0.1667,0.1226,0.0509,0.2649,0.214,0.0214,0.1615,0.1401,0.1122,0.084,-0.0282,0.1062,0.0471,-0.0591,0.1594,0.1113,-0.0481,0.0829,0.1506,0.0677,0.1182
0,0.0791,0.3193,0.2402,0.1279,0.1683,0.0404,0.0662,0.1796,0.1134,0.1116,0.2532,0.1416,0.0952,5.1388,5.0436,0.1506,0.4201,0.2695,0.0815,0.185,0.1035,0.1538,0.2288,0.075,0.0707,0.3007,0.23,0.0786,2.4136,2.335,0.091
1,0.2209,0.2728,0.0519,0.1415,0.2384,0.0969,0.1246,0.3059,0.1813,0.1544,0.5352,0.3808,0.1204,0.4905,0.3701,0.1008,0.2631,0.1623,0.1729,0.1849,0.012,0.1164,0.2521,0.1357,0.1185,0.2589,0.1404,0.0911,0.3034,0.2123,0.0971
1,0.209,0.2757,0.0667,0.1454,0.3001,0.1547,0.1982,0.3431,0.1449,0.1742,0.4866,0.3124,0.1061,0.501,0.3949,0.1241,0.2656,0.1415,0.1644,0.2138,0.0494,0.1095,0.261,0.1515,0.1523,0.2927,0.1404,0.1053,0.3208,0.2155,0.09
1,0.2006,0.3539,0.1533,0.1293,0.2412,0.1119,0.1468,0.3131,0.1663,0.1692,0.3771,0.2079,0.0948,0.5023,0.4075,0.1067,0.282,0.1753,0.1465,0.1841,0.0376,0.1188,0.2593,0.1405,0.1468,0.2655,0.1187,0.0913,0.2994,0.2081,0.1059
1,0.1924,0.2103,0.0179,0.1233,0.2489,0.1256,0.1531,0.2822,0.1291,0.1845,0.5911,0.4066,0.0934,0.5511,0.4577,0.1016,0.3143,0.2127,0.1243,0.207,0.0827,0.1027,0.2434,0.1407,0.1317,0.2987,0.167,0.1103,0.3638,0.2535,0.1011
0,0.0544,0.2729,0.2185,0.0723,0.142,0.0697,0.0522,0.2039,0.1517,0.1648,0.4085,0.2437,0.0907,0.4834,0.3927,0.103,0.2188,0.1158,0.0636,0.1433,0.0797,0.0747,0.0769,0.0022,0.0581,0.1567,0.0986,0.0702,0.2787,0.2085,0.0686
1,0.1932,0.2227,0.0295,0.1233,0.2352,0.1119,0.1291,0.2584,0.1293,0.1636,0.4043,0.2407,0.0829,0.5947,0.5118,0.0887,0.3297,0.241,0.1431,0.2403,0.0972,0.1088,0.3157,0.2069,0.1457,0.2887,0.143,0.108,0.3813,0.2733,0.0979
1,0.1225,1.0041,0.8816,0.0739,0.2726,0.1987,0.1185,0.2861,0.1676,0.108,0.3471,0.2391,0.0758,0.4862,0.4104,0.1196,0.3207,0.2011,0.089,0.1952,0.1062,0.1259,0.6231,0.4972,0.2272,1.3648,1.1376,0.1615,0.5881,0.4266,0.1045
1,0.2204,0.252,0.0316,0.1293,0.2637,0.1344,0.1388,0.3193,0.1805,0.1832,0.3977,0.2145,0.1032,0.563,0.4598,0.1051,0.3173,0.2122,0.1138,0.244,0.1302,0.1278,0.3234,0.1956,0.1219,0.2855,0.1636,0.0842,0.3477,0.2635,0.0919
1,0.1789,0.2577,0.0788,0.1378,0.2072,0.0694,0.1336,0.3023,0.1687,0.1718,0.5309,0.3591,0.0979,0.4584,0.3605,0.1022,0.3004,0.1982,0.1533,0.2117,0.0584,0.1219,0.299,0.1771,0.1436,0.2806,0.137,0.0929,0.3274,0.2345,0.0977
