class,H.period,DD.period.t,UD.period.t,H.t,DD.t.i,UD.t.i,H.i,DD.i.e,UD.i.e,H.e,DD.e.five,UD.e.five,H.five,DD.five.Shift.r,UD.five.Shift.r,H.Shift.r,DD.Shift.r.o,UD.Shift.r.o,H.o,DD.o.a,UD.o.a,H.a,DD.a.n,UD.a.n,H.n,DD.n.l,UD.n.l,H.l,DD.l.Return,UD.l.Return,H.Return
0,0.0894,0.1363,0.0469,0.0979,0.0799,-0.018,0.0819,0.1173,0.0354,0.1216,0.2461,0.1245,0.1071,0.3761,0.269,0.1126,0.1586,0.046,0.0633,0.1562,0.0929,0.0876,0.0985,0.0109,0.1031,0.1545,0.0514,0.0947,0.199,0.1043,0.0923
0,0.1063,0.1561,0.0498,0.0451,0.1037,0.0586,0.1024,0.0847,-0.0177,0.0438,0.1667,0.1229,0.0652,0.3825,0.3173,0.0464,0.2525,0.2061,0.0876,0.1001,0.0125,0.095,0.0831,-0.0119,0.103,0.0768,-0.0262,0.084,0.168,0.084,0.0971
0,0.0802,0.4019,0.3217,0.1213,0.1485,0.0272,0.0678,0.1812,0.1134,0.1282,0.2883,0.1601,0.1155,0.5597,0.4442,0.1103,0.1689,0.0586,0.0868,0.1626,0.0758,0.1438,0.2454,0.1016,0.0673,0.3985,0.3312,0.0594,0.4554,0.396,0.0689
1,0.0718,0.1562,0.0844,0.0892,0.1534,0.0642,0.113,0.0934,-0.0196,0.0753,0.5286,0.4533,0.0441,0.488,0.4439,0.1003,0.2386,0.1383,0.0888,0.0711,-0.0177,0.1083,0.1741,0.0658,0.1051,0.1381,0.033,0.099,0.29,0.191,0.0628
1,0.0808,0.1639,0.0831,0.0964,0.1677,0.0713,0.1078,0.0919,-0.0159,0.0848,0.4669,0.3821,0.0628,0.3722,0.3094,0.076,0.1803,0.1043,0.1117,0.0933,-0.0184,0.1169,0.146,0.0291,0.1016,0.1409,0.0393,0.1103,0.2804,0.1701,0.0584
1,0.0813,0.2071,0.1258,0.0866,0.1634,0.0768,0.1098,0.0945,-0.0153,0.0834,0.465,0.3816,0.0686,0.3766,0.308,0.0987,0.2257,0.127,0.107,0.0954,-0.0116,0.113,0.14,0.027,0.1101,0.1616,0.0515,0.1069,0.287,0.1801,0.0594
1,0.0847,0.2166,0.1319,0.0911,0.1743,0.0832,0.1122,0.1077,-0.0045,0.0813,0.4832,0.4019,0.061,0.4353,0.3743,0.1104,0.1986,0.0882,0.1069,0.0816,-0.0253,0.1017,0.107,0.0053,0.1035,0.1676,0.0641,0.0924,0.2926,0.2002,0.0573
0,0.0501,0.2344,0.1843,0.0694,0.1989,0.1295,0.0496,0.0905,0.0409,0.1029,0.1736,0.0707,0.0728,0.3079,0.2351,0.1035,0.1979,0.0944,0.0588,0.1058,0.047,0.0733,0.1256,0.0523,0.0462,0.1274,0.0812,0.0641,0.2526,0.1885,0.0625
1,0.0934,0.2744,0.181,0.1114,0.1988,0.0874,0.0966,1.2094,1.1128,0.1117,0.9355,0.8238,0.0742,0.3843,0.3101,0.1093,0.1795,0.0702,0.1247,0.0946,-0.0301,0.1104,0.1392,0.0288,0.0964,0.1389,0.0425,0.1077,0.2942,0.1865,0.0702
1,0.0837,0.5475,0.4638,0.0829,0.1531,0.0702,0.1293,0.1338,0.0045,0.09,0.7106,0.6206,0.0665,0.3769,0.3104,0.1349,0.1827,0.0478,0.145,0.0933,-0.0517,0.1289,0.1366,0.0077,0.1008,0.1604,0.0596,0.1106,0.3208,0.2102,0.0816
1,0.0787,0.1742,0.0955,0.0876,0.1755,0.0879,0.1006,0.1276,0.027,0.0739,0.452,0.3781,0.0686,0.4993,0.4307,0.1035,0.2091,0.1056,0.1088,0.0716,-0.0372,0.1167,0.1756,0.0589,0.0853,0.1471,0.0618,0.0895,0.2873,0.1978,0.062
1,0.0826,0.2037,0.1211,0.1045,0.1869,0.0824,0.1066,0.1177,0.0111,0.0721,0.4289,0.3568,0.0586,0.3685,0.3099,0.0876,0.2433,0.1557,0.1041,0.0822,-0.0219,0.1088,0.1516,0.0428,0.0871,0.1581,0.071,0.0966,0.3005,0.2039,0.0458
0,0.0573,0.1174,0.0601,0.0704,0.1327,0.0623,0.1016,0.0689,-0.0327,0.0797,0.1841,0.1044,0.1068,0.2635,0.1567,0.0958,0.1565,0.0607,0.0921,0.1157,0.0236,0.0575,0.0802,0.0227,0.0515,0.158,0.1065,0.1024,0.1226,0.0202,0.125
1,0.0715,0.2269,0.1554,0.0863,0.2064,0.1201,0.1112,0.0977,-0.0135,0.0795,0.4956,0.4161,0.0602,0.739,0.6788,0.0752,1.1063,1.0311,0.1185,0.3038,0.1853,0.0987,0.3323,0.2336,0.0565,0.151,0.0945,0.1019,0.2818,0.1799,0.0689
0,0.0575,0.1197,0.0622,0.0486,0.1019,0.0533,0.0797,0.0525,-0.0272,0.0402,0.1639,0.1237,0.0261,0.4626,0.4365,0.0549,0.2288,0.1739,0.0628,0.0895,0.0267,0.1093,0.0204,-0.0889,0.1148,0.0926,-0.0222,0.0823,0.1872,0.1049,0.0588
1,0.1124,0.2854,0.173,0.1048,0.1624,0.0576,0.0948,0.121,0.0262,0.089,0.6284,0.5394,0.0668,0.4099,0.3431,0.1014,0.1867,0.0853,0.1312,0.0811,-0.0501,0.1214,0.183,0.0616,0.1114,0.2296,0.1182,0.119,0.3047,0.1857,0.0858
0,0.1232,0.1194,-0.0038,0.1119,0.2377,0.1258,0.0936,0.095,0.0014,0.0731,0.2205,0.1474,0.0839,0.261,0.1771,0.1174,0.2158,0.0984,0.024,0.6061,0.5821,0.1182,0.1454,0.0272,0.0773,0.2049,0.1276,0.1018,0.2668,0.165,0.0847
0,0.0805,0.1857,0.1052,0.0882,0.1128,0.0246,0.0932,0.1336,0.0404,0.1019,0.2391,0.1372,0.0779,0.3413,0.2634,0.0773,0.1821,0.1048,0.081,0.1339,0.0529,0.0882,0.0869,-0.0013,0.0834,0.1285,0.0451,0.1045,0.2379,0.1334,0.0721
1,0.0945,0.1813,0.0868,0.104,0.1909,0.0869,0.128,0.1066,-0.0214,0.0753,0.4796,0.4043,0.071,0.3793,0.3083,0.0853,0.1835,0.0982,0.1293,0.0903,-0.039,0.1188,0.1912,0.0724,0.0942,0.1697,0.0755,0.0942,0.2664,0.1722,0.0832
1,0.0837,0.1953,0.1116,0.0884,0.1958,0.1074,0.1093,0.0887,-0.0206,0.0845,0.5225,0.438,0.0668,0.3276,0.2608,0.1019,0.1814,0.0795,0.1114,0.1128,0.0014,0.141,0.1109,-0.0301,0.1365,0.1563,0.0198,0.1167,0.3214,0.2047,0.0613
0,0.0884,0.1654,0.077,0.0779,0.1035,0.0256,0.0898,0.0684,-0.0214,0.0769,0.2107,0.1338,0.123,0.3274,0.2044,0.2157,0.3556,0.1399,0.0839,0.1175,0.0336,0.1386,0.122,-0.0166,0.1114,0.1404,0.029,0.0272,0.2464,0.2192,0.0985
0,0.0834,0.2017,0.1183,0.0939,0.5114,0.4175,0.0963,0.2023,0.106,0.1074,0.5546,0.4472,0.0992,0.4339,0.3347,0.1121,0.1472,0.0351,0.0847,0.2095,0.1248,0.0897,0.1393,0.0496,0.1171,0.2616,0.1445,0.1219,0.2426,0.1207,0.0926
1,0.0779,0.1871,0.1092,0.0652,0.1763,0.1111,0.1043,0.1202,0.0159,0.0818,0.4779,0.3961,0.0686,0.3835,0.3149,0.095,0.1914,0.0964,0.0937,0.089,-0.0047,0.1162,0.1886,0.0724,0.1011,0.1671,0.066,0.109,0.2965,0.1875,0.0676
1,0.0824,0.1887,0.1063,0.0768,0.1784,0.1016,0.1056,0.094,-0.0116,0.0805,0.4813,0.4008,0.0605,0.499,0.4385,0.1066,0.214,0.1074,0.0977,0.0758,-0.0219,0.1096,0.1632,0.0536,0.0945,0.1536,0.0591,0.0974,0.2794,0.182,0.0536
0,0.0863,0.2675,0.1812,0.0523,0.1244,0.0721,0.0541,0.2832,0.2291,0.089,0.3999,0.3109,0.0744,0.3196,0.2452,0.0684,0.1407,0.0723,0.0956,0.1237,0.0281,0.0866,0.1012,0.0146,0.1214,0.0905,-0.0309,0.0927,0.2127,0.12,0.0708
1,0.0932,0.1805,0.0873,0.0887,0.1895,0.1008,0.1032,0.1336,0.0304,0.0964,0.4927,0.3963,0.0679,0.3487,0.2808,0.1014,0.2086,0.1072,0.1265,0.0745,-0.052,0.1236,0.1709,0.0473,0.0987,0.152,0.0533,0.1032,0.282,0.1788,0.0626
1,0.0861,0.266,0.1799,0.0781,0.166,0.0879,0.0969,0.1062,0.0093,0.0908,0.4468,0.356,0.0639,0.3782,0.3143,0.1011,0.2183,0.1172,0.1064,0.0787,-0.0277,0.1091,0.1778,0.0687,0.0945,0.1433,0.0488,0.1072,0.3216,0.2144,0.0122
0,0.0649,1.0582,0.9933,0.1451,0.1261,-0.019,0.085,0.2978,0.2128,0.0902,0.3544,0.2642,0.0728,0.528,0.4552,0.1596,0.4661,0.3065,0.1182,0.3567,0.2385,0.2292,0.3606,0.1314,0.0992,0.7825,0.6833,0.0789,0.4314,0.3525,0.1184
1,0.109,0.2095,0.1005,0.0911,0.7944,0.7033,0.0943,0.0871,-0.0072,0.0809,0.8818,0.8009,0.066,0.3838,0.3178,0.1146,0.1798,0.0652,0.1233,0.0927,-0.0306,0.1167,0.1302,0.0135,0.1011,0.1478,0.0467,0.1085,0.3047,0.1962,0.0797
0,0.1111,0.1651,0.054,0.0931,0.0728,-0.0203,0.0768,0.1043,0.0275,0.1166,0.2622,0.1456,0.0963,0.4838,0.3875,0.1111,0.2037,0.0926,0.082,0.1172,0.0352,0.0976,0.1035,0.0059,0.0765,0.1158,0.0393,0.0876,0.1832,0.0956,0.1153
1,0.1278,0.1837,0.0559,0.1053,0.227,0.1217,0.1267,0.0982,-0.0285,0.0987,0.5462,0.4475,0.0731,0.3849,0.3118,0.0948,0.1769,0.0821,0.0991,0.0801,-0.019,0.1104,0.158,0.0476,0.1264,0.1765,0.0501,0.0628,0.2593,0.1965,0.0774
1,0.089,0.2087,0.1197,0.0892,0.1449,0.0557,0.1043,0.0866,-0.0177,0.0779,0.4415,0.3636,0.0673,0.3666,0.2993,0.1207,0.2017,0.081,0.1033,0.0801,-0.0232,0.1133,0.1382,0.0249,0.089,0.1312,0.0422,0.1006,0.2831,0.1825,0.0681
0,0.1014,0.3407,0.2393,0.0668,0.1558,0.089,0.0531,0.1157,0.0626,0.0937,0.2177,0.124,0.0826,0.2653,0.1827,0.0829,0.1341,0.0512,0.0808,0.1165,0.0357,0.0715,0.0758,0.0043,0.117,0.0813,-0.0357,0.0843,0.2008,0.1165,0.0768
1,0.0916,0.2079,0.1163,0.0924,0.2165,0.1241,0.1204,0.1074,-0.013,0.0809,0.4543,0.3734,0.0631,0.3782,0.3151,0.0861,0.1907,0.1046,0.1038,0.0906,-0.0132,0.1083,0.148,0.0397,0.1032,0.1525,0.0493,0.0876,0.2983,0.2107,0.0461
0,0.1029,0.0967,-0.0062,0.0979,0.1997,0.1018,0.0915,0.0992,0.0077,0.0457,0.2,0.1543,0.0786,0.2371,0.1585,0.0932,0.195,0.1018,0.0813,0.0755,-0.0058,0.0961,0.1468,0.0507,0.0791,0.1492,0.0701,0.0755,0.4968,0.4213,0.1084
1,0.1061,0.2353,0.1292,0.104,0.1808,0.0768,0.0876,0.1217,0.0341,0.0858,1.0199,0.9341,0.047,0.6474,0.6004,0.1346,0.5944,0.4598,0.1214,0.0972,-0.0242,0.123,0.1848,0.0618,0.094,0.1539,0.0599,0.1048,0.3211,0.2163,0.0446
0,0.0496,0.2265,0.1769,0.0691,0.1635,0.0944,0.0515,0.1378,0.0863,0.061,0.1778,0.1168,0.0541,0.3427,0.2886,0.1124,0.1633,0.0509,0.076,0.1212,0.0452,0.0927,0.085,-0.0077,0.0961,0.1591,0.063,0.066,0.2803,0.2143,0.0654
0,0.1183,0.2204,0.1021,0.0565,0.2035,0.147,0.0518,0.1357,0.0839,0.0591,0.7798,0.7207,0.0494,0.4437,0.3943,0.0473,0.2907,0.2434,0.0351,0.1186,0.0835,0.0681,0.0988,0.0307,0.0578,0.185,0.1272,0.0821,0.2245,0.1424,0.08
1,0.0795,0.18,0.1005,0.095,0.1555,0.0605,0.1122,0.08,-0.0322,0.08,0.4531,0.3731,0.066,0.3313,0.2653,0.114,0.1822,0.0682,0.1225,0.098,-0.0245,0.1249,0.1374,0.0125,0.1317,0.1449,0.0132,0.104,0.2928,0.1888,0.0544
1,0.0866,0.1675,0.0809,0.0916,0.169,0.0774,0.1167,0.1223,0.0056,0.0924,0.5735,0.4811,0.0433,0.3162,0.2729,0.1001,0.168,0.0679,0.0784,0.0888,0.0104,0.1103,0.1344,0.0241,0.0942,0.1681,0.0739,0.0731,0.2772,0.2041,0.0694
1,0.0876,0.1778,0.0902,0.0934,0.1465,0.0531,0.1159,0.0895,-0.0264,0.0858,0.517,0.4312,0.0631,0.3334,0.2703,0.1111,0.193,0.0819,0.1233,0.1109,-0.0124,0.108,0.1376,0.0296,0.0979,0.137,0.0391,0.1127,0.3179,0.2052,0.0647
1,0.085,0.1831,0.0981,0.0908,0.1777,0.0869,0.1101,0.0969,-0.0132,0.0774,0.4207,0.3433,0.0573,0.3889,0.3316,0.0872,0.1973,0.1101,0.1262,0.0706,-0.0556,0.1072,0.1674,0.0602,0.1217,0.1431,0.0214,0.1151,0.3016,0.1865,0.0713
1,0.1183,0.17,0.0517,0.0987,0.2067,0.108,0.1188,0.1177,-0.0011,0.0795,0.5268,0.4473,0.0602,0.3223,0.2621,0.1082,0.1755,0.0673,0.1244,0.0959,-0.0285,0.113,0.1144,0.0014,0.109,0.1734,0.0644,0.1217,0.3251,0.2034,0.0824
0,0.0673,0.2012,0.1339,0.0791,0.1184,0.0393,0.0752,0.1638,0.0886,0.0786,0.2906,0.212,0.1002,0.5017,0.4015,0.1564,0.2113,0.0549,0.0776,0.1423,0.0647,0.0936,0.1261,0.0325,0.0857,0.1896,0.1039,0.0839,0.1853,0.1014,0.0799
1,0.089,0.4697,0.3807,0.0879,0.1848,0.0969,0.1077,0.0826,-0.0251,0.084,0.4424,0.3584,0.0681,0.3091,0.241,0.1127,0.1933,0.0806,0.0948,0.0917,-0.0031,0.1111,0.1196,0.0085,0.0942,0.1557,0.0615,0.0921,0.2928,0.2007,0.0547
1,0.0774,0.1821,0.1047,0.0834,0.161,0.0776,0.1045,0.1365,0.032,0.0821,0.5114,0.4293,0.0589,0.3308,0.2719,0.1011,0.1898,0.0887,0.1014,0.0832,-0.0182,0.1091,0.1268,0.0177,0.094,0.151,0.057,0.089,0.2968,0.2078,0.0668
0,0.0847,0.2535,0.1688,0.0961,0.1811,0.085,0.1082,0.1549,0.0467,0.1106,0.2602,0.1496,0.1264,0.4495,0.3231,0.1436,0.2389,0.0953,0.1214,0.2141,0.0927,0.1296,0.1365,0.0069,0.0937,0.2299,0.1362,0.1024,0.3438,0.2414,0.0905
1,0.0774,0.2979,0.2205,0.089,0.2022,0.1132,0.1003,0.1056,0.0053,0.0721,0.4645,0.3924,0.0531,0.4976,0.4445,0.0876,0.2793,0.1917,0.1124,0.0911,-0.0213,0.1008,0.1787,0.0779,0.1024,0.157,0.0546,0.1029,0.2804,0.1775,0.0684
0,0.0789,0.1519,0.073,0.0507,0.1624,0.1117,0.0562,0.0855,0.0293,0.0607,0.414,0.3533,0.0399,0.3717,0.3318,0.0372,0.2639,0.2267,0.0489,0.0854,0.0365,0.089,0.154,0.065,0.0589,0.2075,0.1486,0.0884,0.254,0.1656,0.0715
1,0.0995,0.1905,0.091,0.0953,0.2038,0.1085,0.1122,0.0998,-0.0124,0.0842,0.4679,0.3837,0.0673,0.3595,0.2922,0.0901,0.1994,0.1093,0.0977,0.083,-0.0147,0.113,0.1468,0.0338,0.1504,0.157,0.0066,0.1045,0.2981,0.1936,0.0808
1,0.0853,0.1781,0.0928,0.0974,0.1824,0.085,0.0967,0.0919,-0.0048,0.0724,0.4767,0.4043,0.065,0.3697,0.3047,0.1088,0.2226,0.1138,0.0927,0.0716,-0.0211,0.1043,0.1392,0.0349,0.0861,0.1494,0.0633,0.0948,0.2831,0.1883,0.0562
1,0.0982,0.3029,0.2047,0.1167,0.1666,0.0499,0.095,0.1098,0.0148,0.0887,0.6497,0.561,0.0528,0.3635,0.3107,0.1027,0.1669,0.0642,0.1309,0.094,-0.0369,0.1296,0.1539,0.0243,0.1085,0.1647,0.0562,0.1259,0.343,0.2171,0.076
1,0.0813,0.1752,0.0939,0.0945,0.1824,0.0879,0.1056,0.1035,-0.0021,0.085,0.5035,0.4185,0.0628,0.3534,0.2906,0.113,0.1917,0.0787,0.0938,0.074,-0.0198,0.1041,0.158,0.0539,0.0871,0.147,0.0599,0.0903,0.2786,0.1883,0.061
1,0.0721,0.1823,0.1102,0.0882,0.1888,0.1006,0.0916,0.0892,-0.0024,0.0842,0.4584,0.3742,0.0642,0.3846,0.3204,0.0911,0.1933,0.1022,0.1009,0.0822,-0.0187,0.1262,0.1548,0.0286,0.1175,0.155,0.0375,0.1095,0.3115,0.202,0.0409
1,0.1204,0.1892,0.0688,0.108,0.1722,0.0642,0.0971,0.1135,0.0164,0.0969,0.6566,0.5597,0.0198,0.3629,0.3431,0.1022,0.2184,0.1162,0.1114,0.074,-0.0374,0.1177,0.207,0.0893,0.0599,0.137,0.0771,0.0942,0.2767,0.1825,0.0826
0,0.0623,0.3937,0.3314,0.1609,0.1453,-0.0156,0.0673,0.2353,0.168,0.0807,0.3165,0.2358,0.0799,0.5641,0.4842,0.1501,0.5193,0.3692,0.1137,0.4999,0.3862,0.2226,0.5623,0.3397,0.0629,0.8326,0.7697,0.0665,0.3077,0.2412,0.0691
1,0.0882,0.2536,0.1654,0.0847,0.175,0.0903,0.0869,0.0883,0.0014,0.0866,0.5985,0.5119,0.0702,0.3347,0.2645,0.1254,0.1896,0.0642,0.1148,0.0716,-0.0432,0.1201,0.1297,0.0096,0.1035,0.1563,0.0528,0.1241,0.31,0.1859,0.0758
0,0.0781,0.1213,0.0432,0.09,0.1233,0.0333,0.0367,0.0505,0.0138,0.0884,0.2407,0.1523,0.1169,0.3294,0.2125,0.0859,0.1983,0.1124,0.065,0.1495,0.0845,0.1062,0.0621,-0.0441,0.1202,0.0726,-0.0476,0.1212,0.5423,0.4211,0.1119
1,0.0797,0.1815,0.1018,0.0942,0.1689,0.0747,0.0969,0.0829,-0.014,0.0861,0.4503,0.3642,0.0536,0.3448,0.2912,0.0934,0.2135,0.1201,0.1043,0.0922,-0.0121,0.1138,0.1651,0.0513,0.0961,0.156,0.0599,0.1037,0.2772,0.1735,0.0718
0,0.1058,0.1004,-0.0054,0.0947,0.7086,0.6139,0.0805,0.1549,0.0744,0.0997,0.6878,0.5881,0.0884,0.261,0.1726,0.1005,0.8336,0.7331,0.1082,0.1558,0.0476,0.1092,0.1372,0.028,0.095,0.1907,0.0957,0.095,0.2297,0.1347,0.0741
0,0.0918,0.2573,0.1655,0.1517,0.2034,0.0517,0.0554,0.1108,0.0554,0.1282,0.3199,0.1917,0.0707,0.426,0.3553,0.1116,0.3588,0.2472,0.0931,0.0958,0.0027,0.1436,0.1396,-0.004,0.065,0.1671,0.1021,0.1029,0.333,0.2301,0.0968
0,0.09,0.0947,0.0047,0.1179,0.1251,0.0072,0.0876,0.0836,-0.004,0.1153,0.1762,0.0609,0.1105,0.2213,0.1108,0.1059,0.0869,-0.019,0.0829,0.1289,0.046,0.1161,0.0536,-0.0625,0.0678,0.1825,0.1147,0.1087,0.094,-0.0147,0.1087
0,0.0715,0.1178,0.0463,0.0715,0.1261,0.0546,0.0533,0.0847,0.0314,0.0673,0.3785,0.3112,0.0649,0.2992,0.2343,0.0818,0.1262,0.0444,0.0799,0.1425,0.0626,0.0928,0.091,-0.0018,0.0712,0.1506,0.0794,0.1,0.1977,0.0977,0.1203
1,0.0797,0.1971,0.1174,0.0953,0.1579,0.0626,0.114,0.0876,-0.0264,0.0853,0.4785,0.3932,0.0639,0.3429,0.279,0.1095,0.1995,0.09,0.104,0.094,-0.01,0.1143,0.1365,0.0222,0.0895,0.1407,0.0512,0.0998,0.3185,0.2187,0.0183
0,0.047,0.1962,0.1492,0.0628,0.1462,0.0834,0.0367,0.099,0.0623,0.0718,0.1652,0.0934,0.0736,0.3081,0.2345,0.1061,0.2601,0.154,0.061,0.5479,0.4869,0.0628,0.0689,0.0061,0.052,0.1461,0.0941,0.0657,0.3048,0.2391,0.0694
0,0.0741,0.2193,0.1452,0.1005,0.1346,0.0341,0.0881,0.1723,0.0842,0.0739,0.239,0.1651,0.1029,0.4737,0.3708,0.1525,0.166,0.0135,0.0934,0.1412,0.0478,0.0966,0.1143,0.0177,0.0923,0.2009,0.1086,0.096,0.2016,0.1056,0.0939
1,0.0834,0.177,0.0936,0.0964,0.1685,0.0721,0.1064,0.0913,-0.0151,0.0977,0.4758,0.3781,0.0631,0.3859,0.3228,0.0969,0.5081,0.4112,0.1452,0.2437,0.0985,0.1233,0.6902,0.5669,0.0726,0.1689,0.0963,0.0818,0.2411,0.1593,0.0776
0,0.1412,0.1931,0.0519,0.15,0.1291,-0.0209,0.1624,0.1638,0.0014,0.1254,0.3085,0.1831,0.1088,0.3155,0.2067,0.146,0.1722,0.0262,0.1499,0.1299,-0.02,0.132,0.0956,-0.0364,0.147,0.1079,-0.0391,0.1383,0.4311,0.2928,0.1779
