class,H.period,DD.period.t,UD.period.t,H.t,DD.t.i,UD.t.i,H.i,DD.i.e,UD.i.e,H.e,DD.e.five,UD.e.five,H.five,DD.five.Shift.r,UD.five.Shift.r,H.Shift.r,DD.Shift.r.o,UD.Shift.r.o,H.o,DD.o.a,UD.o.a,H.a,DD.a.n,UD.a.n,H.n,DD.n.l,UD.n.l,H.l,DD.l.Return,UD.l.Return,H.Return
0,0.0942,0.1917,0.0975,0.0979,0.0905,-0.0074,0.0728,0.1042,0.0314,0.0952,0.3594,0.2642,0.0889,0.4395,0.3506,0.096,0.2221,0.1261,0.0813,0.2288,0.1475,0.0715,0.1277,0.0562,0.0881,0.1546,0.0665,0.0789,0.1798,0.1009,0.1024
0,0.0997,0.154,0.0543,0.0778,0.129,0.0512,0.1034,0.1013,-0.0021,0.0549,0.3197,0.2648,0.081,0.3582,0.2772,0.047,0.1913,0.1443,0.0881,0.1119,0.0238,0.0786,0.1973,0.1187,0.1751,0.2273,0.0522,0.1118,0.3018,0.19,0.1111
0,0.0926,0.7987,0.7061,0.1343,0.2013,0.067,0.0741,0.2094,0.1353,0.1298,0.8985,0.7687,0.1111,0.7027,0.5916,0.1197,0.2998,0.1801,0.0852,0.1699,0.0847,0.1401,0.233,0.0929,0.072,0.3505,0.2785,0.0675,0.4595,0.392,0.0773
1,0.0815,0.2655,0.184,0.0691,0.1274,0.0583,0.0501,0.1828,0.1327,0.0475,0.2614,0.2139,0.0462,0.5367,0.4905,0.0443,0.4769,0.4326,0.0694,0.1486,0.0792,0.0628,0.1143,0.0515,0.0623,0.2147,0.1524,0.0905,0.323,0.2325,0.028
1,0.0818,0.2951,0.2133,0.0583,0.1018,0.0435,0.0457,0.234,0.1883,0.0528,0.3895,0.3367,0.0454,0.9943,0.9489,0.0491,0.8682,0.8191,0.0704,0.1225,0.0521,0.0602,0.1462,0.086,0.0607,0.1981,0.1374,0.0995,0.2682,0.1687,0.0694
1,0.0602,1.1205,1.0603,0.0488,0.1635,0.1147,0.0588,0.168,0.1092,0.0459,0.4314,0.3855,0.0385,0.9341,0.8956,0.0441,0.4437,0.3996,0.0488,0.1056,0.0568,0.0615,0.122,0.0605,0.0557,0.2403,0.1846,0.0844,0.5693,0.4849,0.0541
1,0.0807,0.2199,0.1392,0.0636,0.1546,0.091,0.0588,0.1469,0.0881,0.0515,0.268,0.2165,0.057,0.5434,0.4864,0.0454,0.3501,0.3047,0.0649,0.0803,0.0154,0.0797,0.1481,0.0684,0.0607,0.216,0.1553,0.0936,0.2077,0.1141,0.0707
0,0.0744,0.1068,0.0324,0.0881,0.1222,0.0341,0.0522,0.0878,0.0356,0.0636,0.4483,0.3847,0.091,0.416,0.325,0.1043,0.1029,-0.0014,0.0858,0.084,-0.0018,0.1061,0.0868,-0.0193,0.1016,0.1992,0.0976,0.0259,0.1759,0.15,0.0786
1,0.0844,0.2758,0.1914,0.0538,0.1459,0.0921,0.0612,0.1844,0.1232,0.0559,0.2803,0.2244,0.0517,0.4782,0.4265,0.0493,1.4979,1.4486,0.061,0.1344,0.0734,0.061,0.1349,0.0739,0.0686,0.2448,0.1762,0.066,0.4261,0.3601,0.0731
1,0.0813,0.3647,0.2834,0.0483,0.1483,0.1,0.0588,0.312,0.2532,0.0562,0.5683,0.5121,0.0393,0.4146,0.3753,0.048,0.4684,0.4204,0.0625,0.1301,0.0676,0.0686,0.1892,0.1206,0.0573,0.2456,0.1883,0.0731,0.2399,0.1668,0.0544
1,0.0744,0.2233,0.1489,0.0929,0.1689,0.076,0.0496,0.1844,0.1348,0.0546,0.2727,0.2181,0.0425,0.3856,0.3431,0.0554,0.3408,0.2854,0.0612,0.1125,0.0513,0.0881,0.1573,0.0692,0.0581,0.2147,0.1566,0.0958,0.2587,0.1629,0.0865
1,0.071,0.2948,0.2238,0.0662,0.1836,0.1174,0.0483,0.1791,0.1308,0.0551,0.3133,0.2582,0.0441,0.7763,0.7322,0.0486,0.7842,0.7356,0.0591,0.1259,0.0668,0.0554,0.1056,0.0502,0.0594,0.2311,0.1717,0.0947,0.3675,0.2728,0.0538
0,0.0752,0.1811,0.1059,0.077,0.1564,0.0794,0.0654,0.0778,0.0124,0.0849,0.2041,0.1192,0.1055,0.2946,0.1891,0.0977,0.1877,0.09,0.0939,0.0755,-0.0184,0.0963,0.1399,0.0436,0.0517,0.153,0.1013,0.1293,0.1273,-0.002,0.1148
1,0.0813,0.2832,0.2019,0.0602,0.1291,0.0689,0.0602,0.1763,0.1161,0.053,0.289,0.236,0.0517,0.489,0.4373,0.0459,0.7669,0.721,0.0596,0.1288,0.0692,0.0749,0.1467,0.0718,0.0715,0.2303,0.1588,0.0942,0.4322,0.338,0.0546
0,0.1234,0.2876,0.1642,0.0499,0.0832,0.0333,0.0699,0.1182,0.0483,0.033,0.4304,0.3974,0.0573,0.3309,0.2736,0.0486,0.2839,0.2353,0.1424,0.1913,0.0489,0.1266,0.0644,-0.0622,0.1095,0.0799,-0.0296,0.1042,0.2505,0.1463,0.0842
1,0.1068,0.2207,0.1139,0.0517,0.1575,0.1058,0.0623,0.2105,0.1482,0.0499,0.4088,0.3589,0.043,0.3778,0.3348,0.0493,0.5839,0.5346,0.0583,0.1412,0.0829,0.0749,0.1005,0.0256,0.0689,0.2337,0.1648,0.0971,0.2394,0.1423,0.0704
0,0.1035,0.2715,0.168,0.1059,0.164,0.0581,0.0697,0.1291,0.0594,0.0781,0.3536,0.2755,0.0721,0.5471,0.475,0.1204,0.5453,0.4249,0.0971,0.189,0.0919,0.1436,0.1386,-0.005,0.0861,0.1634,0.0773,0.1088,0.4826,0.3738,0.0998
0,0.0803,0.1998,0.1195,0.0755,0.1151,0.0396,0.0824,0.1289,0.0465,0.0779,0.1761,0.0982,0.0718,0.3179,0.2461,0.0768,0.1576,0.0808,0.0874,0.1495,0.0621,0.0971,0.1294,0.0323,0.066,0.1797,0.1137,0.1241,0.2699,0.1458,0.1111
1,0.0712,0.242,0.1708,0.0607,0.162,0.1013,0.0433,0.1871,0.1438,0.0602,0.3097,0.2495,0.0575,0.5117,0.4542,0.0475,0.3445,0.297,0.0707,0.0969,0.0262,0.0826,0.1921,0.1095,0.0581,0.2498,0.1917,0.0947,0.2842,0.1895,0.0354
