class,H.period,DD.period.t,UD.period.t,H.t,DD.t.i,UD.t.i,H.i,DD.i.e,UD.i.e,H.e,DD.e.five,UD.e.five,H.five,DD.five.Shift.r,UD.five.Shift.r,H.Shift.r,DD.Shift.r.o,UD.Shift.r.o,H.o,DD.o.a,UD.o.a,H.a,DD.a.n,UD.a.n,H.n,DD.n.l,UD.n.l,H.l,DD.l.Return,UD.l.Return,H.Return
0,0.0942,0.1917,0.0975,0.0979,0.0905,-0.0074,0.0728,0.1042,0.0314,0.0952,0.3594,0.2642,0.0889,0.4395,0.3506,0.096,0.2221,0.1261,0.0813,0.2288,0.1475,0.0715,0.1277,0.0562,0.0881,0.1546,0.0665,0.0789,0.1798,0.1009,0.1024
0,0.0997,0.154,0.0543,0.0778,0.129,0.0512,0.1034,0.1013,-0.0021,0.0549,0.3197,0.2648,0.081,0.3582,0.2772,0.047,0.1913,0.1443,0.0881,0.1119,0.0238,0.0786,0.1973,0.1187,0.1751,0.2273,0.0522,0.1118,0.3018,0.19,0.1111
0,0.0926,0.7987,0.7061,0.1343,0.2013,0.067,0.0741,0.2094,0.1353,0.1298,0.8985,0.7687,0.1111,0.7027,0.5916,0.1197,0.2998,0.1801,0.0852,0.1699,0.0847,0.1401,0.233,0.0929,0.072,0.3505,0.2785,0.0675,0.4595,0.392,0.0773
1,0.0786,0.106,0.0274,0.0884,0.1298,0.0414,0.0483,0.0689,0.0206,0.0668,0.5125,0.4457,0.1142,0.4487,0.3345,0.1077,0.1491,0.0414,0.1773,0.065,-0.1123,0.0857,0.1074,0.0217,0.1493,0.1471,-0.0022,0.0869,0.2859,0.199,0.0757
1,0.0778,0.2104,0.1326,0.077,0.0947,0.0177,0.0596,0.1016,0.042,0.0699,0.2909,0.221,0.1311,0.4848,0.3537,0.095,0.1436,0.0486,0.1924,0.0502,-0.1422,0.1111,0.1434,0.0323,0.1343,0.1263,-0.008,0.076,0.1983,0.1223,0.076
1,0.0522,0.1508,0.0986,0.0799,0.0973,0.0174,0.0509,0.0952,0.0443,0.0596,0.385,0.3254,0.0757,0.3519,0.2762,0.1152,0.1117,-0.0035,0.1281,0.0511,-0.077,0.1132,0.0454,-0.0678,0.1431,0.133,-0.0101,0.1006,0.2205,0.1199,0.0741
1,0.0984,0.1302,0.0318,0.0939,0.1137,0.0198,0.0486,0.089,0.0404,0.0805,0.5045,0.424,0.1118,0.3978,0.286,0.114,0.1201,0.0061,0.0997,0.0858,-0.0139,0.0955,0.0755,-0.02,0.0823,0.129,0.0467,0.0728,0.1835,0.1107,0.0799
0,0.0536,0.4654,0.4118,0.0757,0.1485,0.0728,0.0586,0.1127,0.0541,0.0594,0.2427,0.1833,0.0784,0.3622,0.2838,0.1121,0.1952,0.0831,0.1097,0.1544,0.0447,0.0823,0.1008,0.0185,0.1219,0.191,0.0691,0.0984,0.3061,0.2077,0.0852
1,0.0836,0.1872,0.1036,0.0712,0.1113,0.0401,0.0451,0.1116,0.0665,0.0544,0.4539,0.3995,0.0675,0.4465,0.379,0.1134,0.1889,0.0755,0.0902,0.0979,0.0077,0.0995,0.0805,-0.019,0.0929,0.163,0.0701,0.086,0.2262,0.1402,0.0805
1,0.1053,0.8154,0.7101,0.0826,0.1193,0.0367,0.0628,0.104,0.0412,0.0741,1.17,1.0959,0.0934,1.1241,1.0307,0.1646,0.4637,0.2991,0.1079,0.1027,-0.0052,0.1101,0.0924,-0.0177,0.0958,0.1778,0.082,0.0886,0.5007,0.4121,0.0934
1,0.1005,0.1585,0.058,0.0818,0.0998,0.018,0.0501,0.0915,0.0414,0.0665,0.3938,0.3273,0.1031,0.4481,0.345,0.1037,0.1145,0.0108,0.0778,0.0982,0.0204,0.0952,0.0802,-0.015,0.0786,0.1229,0.0443,0.0955,0.2534,0.1579,0.0834
1,0.0818,0.1115,0.0297,0.1024,0.1336,0.0312,0.0425,0.0742,0.0317,0.0752,0.4027,0.3275,0.1,0.4086,0.3086,0.0955,0.1074,0.0119,0.0998,0.0816,-0.0182,0.1022,0.0795,-0.0227,0.1119,0.1414,0.0295,0.0871,0.2125,0.1254,0.0839
0,0.0752,0.1811,0.1059,0.077,0.1564,0.0794,0.0654,0.0778,0.0124,0.0849,0.2041,0.1192,0.1055,0.2946,0.1891,0.0977,0.1877,0.09,0.0939,0.0755,-0.0184,0.0963,0.1399,0.0436,0.0517,0.153,0.1013,0.1293,0.1273,-0.002,0.1148
1,0.0718,0.1205,0.0487,0.0762,0.1213,0.0451,0.0475,0.0913,0.0438,0.0617,0.9295,0.8678,0.0581,0.5856,0.5275,0.1009,0.1096,0.0087,0.1032,0.1019,-0.0013,0.1064,0.0732,-0.0332,0.1071,0.1411,0.034,0.0892,0.2286,0.1394,0.0915
0,0.1234,0.2876,0.1642,0.0499,0.0832,0.0333,0.0699,0.1182,0.0483,0.033,0.4304,0.3974,0.0573,0.3309,0.2736,0.0486,0.2839,0.2353,0.1424,0.1913,0.0489,0.1266,0.0644,-0.0622,0.1095,0.0799,-0.0296,0.1042,0.2505,0.1463,0.0842
1,0.1021,0.1935,0.0914,0.0636,0.0797,0.0161,0.0741,0.0955,0.0214,0.0802,0.4992,0.419,0.0744,0.4247,0.3503,0.0992,0.1166,0.0174,0.0847,0.0882,0.0035,0.0873,0.1185,0.0312,0.0744,0.6788,0.6044,0.1337,0.2937,0.16,0.0966
0,0.1035,0.2715,0.168,0.1059,0.164,0.0581,0.0697,0.1291,0.0594,0.0781,0.3536,0.2755,0.0721,0.5471,0.475,0.1204,0.5453,0.4249,0.0971,0.189,0.0919,0.1436,0.1386,-0.005,0.0861,0.1634,0.0773,0.1088,0.4826,0.3738,0.0998
0,0.0803,0.1998,0.1195,0.0755,0.1151,0.0396,0.0824,0.1289,0.0465,0.0779,0.1761,0.0982,0.0718,0.3179,0.2461,0.0768,0.1576,0.0808,0.0874,0.1495,0.0621,0.0971,0.1294,0.0323,0.066,0.1797,0.1137,0.1241,0.2699,0.1458,0.1111
1,0.1058,0.2023,0.0965,0.0578,0.1027,0.0449,0.0459,0.0926,0.0467,0.0586,0.6815,0.6229,0.0963,0.4949,0.3986,0.0955,0.1361,0.0406,0.0865,0.109,0.0225,0.081,0.0879,0.0069,0.0955,0.1746,0.0791,0.0831,0.2317,0.1486,0.0889
