class,H.period,DD.period.t,UD.period.t,H.t,DD.t.i,UD.t.i,H.i,DD.i.e,UD.i.e,H.e,DD.e.five,UD.e.five,H.five,DD.five.Shift.r,UD.five.Shift.r,H.Shift.r,DD.Shift.r.o,UD.Shift.r.o,H.o,DD.o.a,UD.o.a,H.a,DD.a.n,UD.a.n,H.n,DD.n.l,UD.n.l,H.l,DD.l.Return,UD.l.Return,H.Return
0,0.1224,0.2012,0.0788,0.0995,0.1138,0.0143,0.076,0.1114,0.0354,0.0749,0.3716,0.2967,0.0768,0.3543,0.2775,0.0847,0.1206,0.0359,0.0691,0.114,0.0449,0.1008,0.1077,0.0069,0.076,0.1649,0.0889,0.0907,0.2383,0.1476,0.1079
0,0.1482,0.2961,0.1479,0.06,0.0557,-0.0043,0.1177,0.0987,-0.019,0.0831,0.2548,0.1717,0.0828,0.33,0.2472,0.0528,0.1655,0.1127,0.0915,0.1072,0.0157,0.1325,0.0903,-0.0422,0.1093,0.0583,-0.051,0.1409,0.2737,0.1328,0.1103
0,0.0863,0.4388,0.3525,0.1269,0.2327,0.1058,0.0897,0.7094,0.6197,0.1443,1.4022,1.2579,0.0823,1.4004,1.3181,0.071,1.0145,0.9435,0.0644,0.2103,0.1459,0.1712,0.2388,0.0676,0.0697,0.5961,0.5264,0.0876,1.4166,1.329,0.0849
1,0.1045,0.2955,0.191,0.1222,0.2156,0.0934,0.1124,0.4766,0.3642,0.1307,0.5558,0.4251,0.0874,0.3801,0.2927,0.1114,0.1808,0.0694,0.1283,0.1257,-0.0026,0.0985,0.1991,0.1006,0.09,0.3014,0.2114,0.0874,0.2984,0.211,0.0763
1,0.1241,0.2119,0.0878,0.1008,0.1412,0.0404,0.1167,0.2046,0.0879,0.1702,1.1136,0.9434,0.0908,0.3506,0.2598,0.1054,0.1769,0.0715,0.1217,0.1548,0.0331,0.1053,0.2508,0.1455,0.1027,0.5468,0.4441,0.0876,0.3794,0.2918,0.0758
1,0.1251,0.2161,0.091,0.0932,0.2096,0.1164,0.1264,0.1745,0.0481,0.1272,0.7927,0.6655,0.1008,0.4255,0.3247,0.1004,0.2152,0.1148,0.2468,0.9048,0.658,0.0829,0.2893,0.2064,0.1011,0.2539,0.1528,0.0898,0.2602,0.1704,0.0795
1,0.123,0.1749,0.0519,0.0916,0.1507,0.0591,0.0911,0.2313,0.1402,0.127,0.6759,0.5489,0.0718,0.4542,0.3824,0.0829,0.2162,0.1333,0.1024,0.1447,0.0423,0.0839,0.2389,0.155,0.0169,0.1982,0.1813,0.0871,0.2876,0.2005,0.0734
0,0.0533,0.3744,0.3211,0.0636,0.1836,0.12,0.0607,0.3347,0.274,0.066,0.2487,0.1827,0.0765,0.7775,0.701,0.1253,0.2675,0.1422,0.0573,0.1492,0.0919,0.0459,0.1108,0.0649,0.0483,0.2192,0.1709,0.0815,0.4841,0.4026,0.0844
1,0.0832,0.3768,0.2936,0.0715,0.1473,0.0758,0.0805,0.1864,0.1059,0.1351,0.5196,0.3845,0.0742,0.41,0.3358,0.0827,0.2722,0.1895,0.0974,0.1877,0.0903,0.0937,0.2046,0.1109,0.0934,0.2612,0.1678,0.075,1.3136,1.2386,0.0858
1,0.1109,3.816,3.7051,0.094,4.0105,3.9165,0.0634,0.6949,0.6315,0.1227,1.2642,1.1415,0.0663,0.6195,0.5532,0.0826,0.3139,0.2313,0.1222,0.187,0.0648,0.0847,0.2135,0.1288,0.0837,0.2386,0.1549,0.0818,0.8884,0.8066,0.0739
