class,H.period,DD.period.t,UD.period.t,H.t,DD.t.i,UD.t.i,H.i,DD.i.e,UD.i.e,H.e,DD.e.five,UD.e.five,H.five,DD.five.Shift.r,UD.five.Shift.r,H.Shift.r,DD.Shift.r.o,UD.Shift.r.o,H.o,DD.o.a,UD.o.a,H.a,DD.a.n,UD.a.n,H.n,DD.n.l,UD.n.l,H.l,DD.l.Return,UD.l.Return,H.Return
0,0.0942,0.1917,0.0975,0.0979,0.0905,-0.0074,0.0728,0.1042,0.0314,0.0952,0.3594,0.2642,0.0889,0.4395,0.3506,0.096,0.2221,0.1261,0.0813,0.2288,0.1475,0.0715,0.1277,0.0562,0.0881,0.1546,0.0665,0.0789,0.1798,0.1009,0.1024
0,0.0997,0.154,0.0543,0.0778,0.129,0.0512,0.1034,0.1013,-0.0021,0.0549,0.3197,0.2648,0.081,0.3582,0.2772,0.047,0.1913,0.1443,0.0881,0.1119,0.0238,0.0786,0.1973,0.1187,0.1751,0.2273,0.0522,0.1118,0.3018,0.19,0.1111
0,0.0926,0.7987,0.7061,0.1343,0.2013,0.067,0.0741,0.2094,0.1353,0.1298,0.8985,0.7687,0.1111,0.7027,0.5916,0.1197,0.2998,0.1801,0.0852,0.1699,0.0847,0.1401,0.233,0.0929,0.072,0.3505,0.2785,0.0675,0.4595,0.392,0.0773
1,0.0639,0.1148,0.0509,0.061,0.1318,0.0708,0.0547,0.0948,0.0401,0.0642,0.2112,0.147,0.0504,0.3914,0.341,0.0744,0.2463,0.1719,0.0607,0.1355,0.0748,0.0781,0.0842,0.0061,0.0647,0.1621,0.0974,0.0766,0.1718,0.0952,0.075
1,0.0689,0.1042,0.0353,0.0552,0.1653,0.1101,0.0547,0.0901,0.0354,0.0613,0.2378,0.1765,0.0507,0.365,0.3143,0.057,0.2204,0.1634,0.0655,0.1382,0.0727,0.0763,0.0671,-0.0092,0.0668,0.1689,0.1021,0.0752,0.1917,0.1165,0.0639
1,0.0715,0.1875,0.116,0.0547,0.1191,0.0644,0.042,0.0938,0.0518,0.0552,0.2937,0.2385,0.0628,0.3935,0.3307,0.0594,0.1972,0.1378,0.0755,0.1682,0.0927,0.0433,0.0296,-0.0137,0.0626,0.1761,0.1135,0.0758,0.5478,0.472,0.0647
1,0.0768,0.1841,0.1073,0.051,0.1458,0.0948,0.0367,0.0721,0.0354,0.0597,0.2465,0.1868,0.0409,0.3442,0.3033,0.0544,0.1772,0.1228,0.0673,0.1321,0.0648,0.0705,0.0539,-0.0166,0.0573,0.1639,0.1066,0.0673,0.168,0.1007,0.0565
0,0.0536,0.4654,0.4118,0.0757,0.1485,0.0728,0.0586,0.1127,0.0541,0.0594,0.2427,0.1833,0.0784,0.3622,0.2838,0.1121,0.1952,0.0831,0.1097,0.1544,0.0447,0.0823,0.1008,0.0185,0.1219,0.191,0.0691,0.0984,0.3061,0.2077,0.0852
1,0.0673,0.3338,0.2665,0.0457,0.0967,0.051,0.0396,0.1154,0.0758,0.0565,0.2753,0.2188,0.0541,0.3851,0.331,0.0502,0.1914,0.1412,0.0568,0.1332,0.0764,0.0779,0.0753,-0.0026,0.052,0.1692,0.1172,0.0639,0.5467,0.4828,0.0615
1,0.0808,0.185,0.1042,0.0605,0.1785,0.118,0.0386,0.0911,0.0525,0.0655,0.9089,0.8434,0.0549,0.416,0.3611,0.0591,0.2109,0.1518,0.0607,0.165,0.1043,0.0905,0.127,0.0365,0.052,0.2549,0.2029,0.0586,0.2437,0.1851,0.057
1,0.0615,0.2353,0.1738,0.0454,0.0982,0.0528,0.0378,0.0896,0.0518,0.0602,0.2352,0.175,0.0494,0.3952,0.3458,0.0499,0.1669,0.117,0.0652,0.1621,0.0969,0.0814,0.0043,-0.0771,0.0478,0.2088,0.161,0.0647,0.6061,0.5414,0.0555
1,0.0689,0.1855,0.1166,0.0547,0.121,0.0663,0.0425,0.0858,0.0433,0.0615,0.2367,0.1752,0.0441,0.3292,0.2851,0.0454,0.1608,0.1154,0.0615,0.155,0.0935,0.0642,0.1004,0.0362,0.0306,0.2053,0.1747,0.07,0.2103,0.1403,0.0584
0,0.0752,0.1811,0.1059,0.077,0.1564,0.0794,0.0654,0.0778,0.0124,0.0849,0.2041,0.1192,0.1055,0.2946,0.1891,0.0977,0.1877,0.09,0.0939,0.0755,-0.0184,0.0963,0.1399,0.0436,0.0517,0.153,0.1013,0.1293,0.1273,-0.002,0.1148
1,0.062,0.2952,0.2332,0.0531,0.4081,0.355,0.0423,0.0951,0.0528,0.057,1.1541,1.0971,0.0689,0.7659,0.697,0.0763,0.2336,0.1573,0.0613,0.1625,0.1012,0.0824,0.092,0.0096,0.052,0.1787,0.1267,0.065,0.1829,0.1179,0.0673
0,0.1234,0.2876,0.1642,0.0499,0.0832,0.0333,0.0699,0.1182,0.0483,0.033,0.4304,0.3974,0.0573,0.3309,0.2736,0.0486,0.2839,0.2353,0.1424,0.1913,0.0489,0.1266,0.0644,-0.0622,0.1095,0.0799,-0.0296,0.1042,0.2505,0.1463,0.0842
1,0.0576,0.2871,0.2295,0.0417,0.0964,0.0547,0.0169,0.1048,0.0879,0.0586,0.2935,0.2349,0.0486,0.4611,0.4125,0.0457,0.1656,0.1199,0.056,0.1495,0.0935,0.061,0.0188,-0.0422,0.0512,0.3774,0.3262,0.057,0.297,0.24,0.051
0,0.1089,0.2533,0.1444,0.0905,0.1599,0.0694,0.0815,0.086,0.0045,0.077,0.5143,0.4373,0.0728,0.3709,0.2981,0.0799,0.1509,0.071,0.0689,0.1086,0.0397,0.0828,0.1116,0.0288,0.0649,0.1509,0.086,0.0839,0.1919,0.108,0.0818
0,0.1035,0.2623,0.1588,0.1101,0.2476,0.1375,0.1103,0.127,0.0167,0.0905,0.7988,0.7083,0.0681,0.786,0.7179,0.1275,0.2112,0.0837,0.1439,0.108,-0.0359,0.1144,0.1593,0.0449,0.1008,0.1436,0.0428,0.1209,0.2823,0.1614,0.0781
1,0.0576,0.2333,0.1757,0.0444,0.1291,0.0847,0.0436,0.0882,0.0446,0.0541,0.3357,0.2816,0.0518,0.4454,0.3936,0.0552,0.1743,0.1191,0.07,0.1574,0.0874,0.0768,0.0755,-0.0013,0.0623,0.1863,0.124,0.0676,0.186,0.1184,0.0576
