class,H.period,DD.period.t,UD.period.t,H.t,DD.t.i,UD.t.i,H.i,DD.i.e,UD.i.e,H.e,DD.e.five,UD.e.five,H.five,DD.five.Shift.r,UD.five.Shift.r,H.Shift.r,DD.Shift.r.o,UD.Shift.r.o,H.o,DD.o.a,UD.o.a,H.a,DD.a.n,UD.a.n,H.n,DD.n.l,UD.n.l,H.l,DD.l.Return,UD.l.Return,H.Return
0,0.0894,0.1363,0.0469,0.0979,0.0799,-0.018,0.0819,0.1173,0.0354,0.1216,0.2461,0.1245,0.1071,0.3761,0.269,0.1126,0.1586,0.046,0.0633,0.1562,0.0929,0.0876,0.0985,0.0109,0.1031,0.1545,0.0514,0.0947,0.199,0.1043,0.0923
0,0.1063,0.1561,0.0498,0.0451,0.1037,0.0586,0.1024,0.0847,-0.0177,0.0438,0.1667,0.1229,0.0652,0.3825,0.3173,0.0464,0.2525,0.2061,0.0876,0.1001,0.0125,0.095,0.0831,-0.0119,0.103,0.0768,-0.0262,0.084,0.168,0.084,0.0971
0,0.0802,0.4019,0.3217,0.1213,0.1485,0.0272,0.0678,0.1812,0.1134,0.1282,0.2883,0.1601,0.1155,0.5597,0.4442,0.1103,0.1689,0.0586,0.0868,0.1626,0.0758,0.1438,0.2454,0.1016,0.0673,0.3985,0.3312,0.0594,0.4554,0.396,0.0689
1,0.0562,0.0973,0.0411,0.0892,0.4157,0.3265,0.081,0.1824,0.1014,0.0971,0.3462,0.2491,0.0573,0.9368,0.8795,0.127,0.2255,0.0985,0.0977,0.1569,0.0592,0.1085,0.1072,-0.0013,0.0671,0.174,0.1069,0.0866,0.1947,0.1081,0.0832
1,0.0816,0.1185,0.0369,0.089,0.1484,0.0594,0.0679,0.0759,0.008,0.0964,0.2669,0.1705,0.0639,0.6846,0.6207,0.1246,0.1304,0.0058,0.0929,0.174,0.0811,0.1111,0.1265,0.0154,0.0766,0.1798,0.1032,0.0913,0.2023,0.111,0.0824
1,0.0679,0.1085,0.0406,0.1103,0.1631,0.0528,0.0668,0.1141,0.0473,0.0993,0.2922,0.1929,0.1098,0.4218,0.312,0.1299,0.1534,0.0235,0.0755,0.1389,0.0634,0.1082,0.1069,-0.0013,0.0626,0.1777,0.1151,0.0787,0.2177,0.139,0.0599
1,0.0792,0.1121,0.0329,0.08,0.1405,0.0605,0.0539,0.0819,0.028,0.0911,0.2186,0.1275,0.0895,0.4395,0.35,0.1135,0.193,0.0795,0.0871,0.1368,0.0497,0.1027,0.0898,-0.0129,0.0789,0.1889,0.11,0.0718,0.2087,0.1369,0.0715
0,0.0501,0.2344,0.1843,0.0694,0.1989,0.1295,0.0496,0.0905,0.0409,0.1029,0.1736,0.0707,0.0728,0.3079,0.2351,0.1035,0.1979,0.0944,0.0588,0.1058,0.047,0.0733,0.1256,0.0523,0.0462,0.1274,0.0812,0.0641,0.2526,0.1885,0.0625
1,0.0826,0.1029,0.0203,0.0839,0.1438,0.0599,0.0536,0.0964,0.0428,0.0784,0.2787,0.2003,0.0813,0.3962,0.3149,0.0929,0.1763,0.0834,0.071,0.1117,0.0407,0.1054,0.0674,-0.038,0.0771,0.1687,0.0916,0.0784,0.1767,0.0983,0.0655
1,0.09,0.182,0.092,0.065,0.0917,0.0267,0.0647,0.107,0.0423,0.0739,0.4209,0.347,0.0718,0.3229,0.2511,0.1096,0.1814,0.0718,0.0615,0.0788,0.0173,0.0974,0.1167,0.0193,0.0618,0.1629,0.1011,0.0631,0.1865,0.1234,0.0515
1,0.0795,0.0572,-0.0223,0.0953,0.1829,0.0876,0.0597,0.0404,-0.0193,0.0977,0.4843,0.3866,0.0684,0.4062,0.3378,0.1131,0.2116,0.0985,0.0634,0.1363,0.0729,0.0924,0.1167,0.0243,0.0713,0.1842,0.1129,0.0568,0.1847,0.1279,0.0686
1,0.0866,0.1507,0.0641,0.0884,0.1241,0.0357,0.0578,0.1048,0.047,0.0876,0.3671,0.2795,0.085,0.3598,0.2748,0.1075,0.1096,0.0021,0.0776,0.1569,0.0793,0.1072,0.0858,-0.0214,0.0761,0.1711,0.095,0.0713,0.187,0.1157,0.0681
0,0.0573,0.1174,0.0601,0.0704,0.1327,0.0623,0.1016,0.0689,-0.0327,0.0797,0.1841,0.1044,0.1068,0.2635,0.1567,0.0958,0.1565,0.0607,0.0921,0.1157,0.0236,0.0575,0.0802,0.0227,0.0515,0.158,0.1065,0.1024,0.1226,0.0202,0.125
1,0.09,0.1562,0.0662,0.0869,0.1202,0.0333,0.0655,0.1312,0.0657,0.0924,0.6555,0.5631,0.1035,0.5136,0.4101,0.1363,0.2308,0.0945,0.0911,0.1274,0.0363,0.1183,0.1395,0.0212,0.0686,0.1858,0.1172,0.0884,0.3469,0.2585,0.0657
0,0.0575,0.1197,0.0622,0.0486,0.1019,0.0533,0.0797,0.0525,-0.0272,0.0402,0.1639,0.1237,0.0261,0.4626,0.4365,0.0549,0.2288,0.1739,0.0628,0.0895,0.0267,0.1093,0.0204,-0.0889,0.1148,0.0926,-0.0222,0.0823,0.1872,0.1049,0.0588
1,0.0805,0.1438,0.0633,0.0797,0.1117,0.032,0.065,0.0975,0.0325,0.0734,0.3434,0.27,0.0869,0.315,0.2281,0.113,0.1917,0.0787,0.0692,0.0994,0.0302,0.1265,0.0703,-0.0562,0.0811,0.1774,0.0963,0.0715,0.1931,0.1216,0.0436
0,0.1232,0.1194,-0.0038,0.1119,0.2377,0.1258,0.0936,0.095,0.0014,0.0731,0.2205,0.1474,0.0839,0.261,0.1771,0.1174,0.2158,0.0984,0.024,0.6061,0.5821,0.1182,0.1454,0.0272,0.0773,0.2049,0.1276,0.1018,0.2668,0.165,0.0847
0,0.085,0.1831,0.0981,0.0908,0.1777,0.0869,0.1101,0.0969,-0.0132,0.0774,0.4207,0.3433,0.0573,0.3889,0.3316,0.0872,0.1973,0.1101,0.1262,0.0706,-0.0556,0.1072,0.1674,0.0602,0.1217,0.1431,0.0214,0.1151,0.3016,0.1865,0.0713
1,0.0404,0.3504,0.31,0.0766,0.1344,0.0578,0.0631,0.1215,0.0584,0.0731,0.3573,0.2842,0.0932,0.4063,0.3131,0.098,0.1571,0.0591,0.0803,0.1564,0.0761,0.0912,0.0265,-0.0647,0.0695,0.184,0.1145,0.0602,0.2034,0.1432,0.062
1,0.0934,0.1216,0.0282,0.0779,0.1402,0.0623,0.0694,0.0927,0.0233,0.0774,0.5627,0.4853,0.0845,0.3374,0.2529,0.1028,0.1014,-0.0014,0.0714,0.1723,0.1009,0.1124,0.1259,0.0135,0.0631,0.2088,0.1457,0.0818,0.2194,0.1376,0.0737
0,0.0866,0.233,0.1464,0.0924,0.2787,0.1863,0.071,0.076,0.005,0.0964,0.2529,0.1565,0.0758,0.5554,0.4796,0.1394,0.2912,0.1518,0.0475,0.0925,0.045,0.1233,0.1849,0.0616,0.0795,0.2684,0.1889,0.0803,0.3911,0.3108,0.0937
0,0.0834,0.2017,0.1183,0.0939,0.5114,0.4175,0.0963,0.2023,0.106,0.1074,0.5546,0.4472,0.0992,0.4339,0.3347,0.1121,0.1472,0.0351,0.0847,0.2095,0.1248,0.0897,0.1393,0.0496,0.1171,0.2616,0.1445,0.1219,0.2426,0.1207,0.0926
1,0.0766,0.1378,0.0612,0.0702,0.1096,0.0394,0.0589,0.1136,0.0547,0.0708,0.3529,0.2821,0.0839,0.365,0.2811,0.1022,0.1236,0.0214,0.0882,0.1693,0.0811,0.1154,0.0964,-0.019,0.0819,0.1919,0.11,0.0742,0.1984,0.1242,0.0489
1,0.0953,0.1981,0.1028,0.0808,0.1492,0.0684,0.0615,0.0695,0.008,0.0747,0.5112,0.4365,0.0837,0.3229,0.2392,0.1447,0.1616,0.0169,0.0702,0.1489,0.0787,0.1159,0.0668,-0.0491,0.074,0.183,0.109,0.0776,0.196,0.1184,0.0805
0,0.0863,0.2675,0.1812,0.0523,0.1244,0.0721,0.0541,0.2832,0.2291,0.089,0.3999,0.3109,0.0744,0.3196,0.2452,0.0684,0.1407,0.0723,0.0956,0.1237,0.0281,0.0866,0.1012,0.0146,0.1214,0.0905,-0.0309,0.0927,0.2127,0.12,0.0708
1,0.0652,0.0852,0.02,0.0861,0.1516,0.0655,0.0618,0.0729,0.0111,0.0948,0.4766,0.3818,0.0734,0.3321,0.2587,0.0983,0.1881,0.0898,0.0715,0.1481,0.0766,0.1019,0.0507,-0.0512,0.084,0.1856,0.1016,0.0882,0.1966,0.1084,0.0721
1,0.0816,0.1306,0.049,0.0892,0.1307,0.0415,0.0713,0.1352,0.0639,0.0948,0.3795,0.2847,0.0966,0.3318,0.2352,0.1009,0.131,0.0301,0.0755,0.1281,0.0526,0.1172,0.0784,-0.0388,0.0787,0.1848,0.1061,0.0921,0.1994,0.1073,0.051
0,0.0649,1.0582,0.9933,0.1451,0.1261,-0.019,0.085,0.2978,0.2128,0.0902,0.3544,0.2642,0.0728,0.528,0.4552,0.1596,0.4661,0.3065,0.1182,0.3567,0.2385,0.2292,0.3606,0.1314,0.0992,0.7825,0.6833,0.0789,0.4314,0.3525,0.1184
1,0.0948,0.1797,0.0849,0.0657,0.057,-0.0087,0.0726,0.1441,0.0715,0.085,0.3871,0.3021,0.0771,0.3369,0.2598,0.1011,0.1566,0.0555,0.0826,0.1693,0.0867,0.0972,0.0154,-0.0818,0.1133,0.2043,0.091,0.1072,0.2116,0.1044,0.0626
0,0.1111,0.1651,0.054,0.0931,0.0728,-0.0203,0.0768,0.1043,0.0275,0.1166,0.2622,0.1456,0.0963,0.4838,0.3875,0.1111,0.2037,0.0926,0.082,0.1172,0.0352,0.0976,0.1035,0.0059,0.0765,0.1158,0.0393,0.0876,0.1832,0.0956,0.1153
1,0.0737,0.2143,0.1406,0.0784,0.1259,0.0475,0.0576,0.1144,0.0568,0.0763,0.7579,0.6816,0.0729,0.3398,0.2669,0.1238,0.2056,0.0818,0.1119,0.2041,0.0922,0.0924,0.0473,-0.0451,0.1032,0.2378,0.1346,0.0829,0.2153,0.1324,0.0832
1,0.1059,0.109,0.0031,0.0921,0.1541,0.062,0.0723,0.1069,0.0346,0.085,0.2106,0.1256,0.1029,0.388,0.2851,0.1241,0.164,0.0399,0.0795,0.1857,0.1062,0.0935,0.0104,-0.0831,0.0871,0.3045,0.2174,0.1064,0.2786,0.1722,0.1061
0,0.1014,0.3407,0.2393,0.0668,0.1558,0.089,0.0531,0.1157,0.0626,0.0937,0.2177,0.124,0.0826,0.2653,0.1827,0.0829,0.1341,0.0512,0.0808,0.1165,0.0357,0.0715,0.0758,0.0043,0.117,0.0813,-0.0357,0.0843,0.2008,0.1165,0.0768
1,0.0953,0.1322,0.0369,0.0689,0.1217,0.0528,0.071,0.0837,0.0127,0.0842,0.3782,0.294,0.0934,0.3455,0.2521,0.0853,0.1067,0.0214,0.075,0.1838,0.1088,0.0953,0.1547,0.0594,0.066,0.1924,0.1264,0.0744,0.1767,0.1023,0.0779
0,0.1029,0.0967,-0.0062,0.0979,0.1997,0.1018,0.0915,0.0992,0.0077,0.0457,0.2,0.1543,0.0786,0.2371,0.1585,0.0932,0.195,0.1018,0.0813,0.0755,-0.0058,0.0961,0.1468,0.0507,0.0791,0.1492,0.0701,0.0755,0.4968,0.4213,0.1084
1,0.1014,0.1391,0.0377,0.0905,0.1219,0.0314,0.0657,0.1027,0.037,0.0824,0.4547,0.3723,0.0734,0.3353,0.2619,0.1024,0.1476,0.0452,0.0676,0.1334,0.0658,0.1006,0.0565,-0.0441,0.0648,0.1659,0.1011,0.0615,0.1754,0.1139,0.0599
0,0.0496,0.2265,0.1769,0.0691,0.1635,0.0944,0.0515,0.1378,0.0863,0.061,0.1778,0.1168,0.0541,0.3427,0.2886,0.1124,0.1633,0.0509,0.076,0.1212,0.0452,0.0927,0.085,-0.0077,0.0961,0.1591,0.063,0.066,0.2803,0.2143,0.0654
0,0.0945,0.1675,0.073,0.0684,0.1225,0.0541,0.0797,0.1354,0.0557,0.0789,0.4766,0.3977,0.0734,0.3057,0.2323,0.0853,0.1663,0.081,0.0821,0.1292,0.0471,0.0779,0.1223,0.0444,0.0789,0.1689,0.09,0.0869,0.5238,0.4369,0.0982
1,0.0929,0.1153,0.0224,0.0813,0.1563,0.075,0.0679,0.0737,0.0058,0.0945,0.4565,0.362,0.0631,0.3627,0.2996,0.1254,0.1632,0.0378,0.0781,0.1513,0.0732,0.1032,0.1165,0.0133,0.07,0.2022,0.1322,0.0781,0.2617,0.1836,0.0853
1,0.0927,0.1151,0.0224,0.0792,0.1257,0.0465,0.0578,0.0892,0.0314,0.0803,0.27,0.1897,0.0898,0.6561,0.5663,0.097,0.1358,0.0388,0.0858,0.1284,0.0426,0.1046,0.0674,-0.0372,0.0737,0.1909,0.1172,0.0813,0.2134,0.1321,0.0644
1,0.0942,0.135,0.0408,0.0866,0.1289,0.0423,0.0708,0.0993,0.0285,0.0964,0.2822,0.1858,0.1167,0.3741,0.2574,0.0866,0.1302,0.0436,0.08,0.1461,0.0661,0.1048,0.0758,-0.029,0.0808,0.1618,0.081,0.0942,0.202,0.1078,0.0597
1,0.085,0.153,0.068,0.0824,0.132,0.0496,0.0729,0.1186,0.0457,0.0924,0.4758,0.3834,0.0684,0.3403,0.2719,0.1186,0.1289,0.0103,0.1159,0.1696,0.0537,0.1045,0.1178,0.0133,0.0792,0.1937,0.1145,0.0763,0.219,0.1427,0.0731
1,0.099,0.1427,0.0437,0.0792,0.1167,0.0375,0.0623,0.1328,0.0705,0.0805,0.2755,0.195,0.0898,0.3559,0.2661,0.1267,0.1705,0.0438,0.0813,0.1321,0.0508,0.1141,0.0444,-0.0697,0.0745,0.1835,0.109,0.0668,0.1688,0.102,0.0507
0,0.0673,0.2012,0.1339,0.0791,0.1184,0.0393,0.0752,0.1638,0.0886,0.0786,0.2906,0.212,0.1002,0.5017,0.4015,0.1564,0.2113,0.0549,0.0776,0.1423,0.0647,0.0936,0.1261,0.0325,0.0857,0.1896,0.1039,0.0839,0.1853,0.1014,0.0799
1,0.07,0.1077,0.0377,0.0655,0.1344,0.0689,0.062,0.0758,0.0138,0.0729,0.2191,0.1462,0.0837,0.6979,0.6142,0.1033,0.1371,0.0338,0.0916,0.1498,0.0582,0.1051,0.1806,0.0755,0.0766,0.2054,0.1288,0.0729,0.1863,0.1134,0.0839
1,0.0705,0.054,-0.0165,0.0998,0.1975,0.0977,0.065,0.0581,-0.0069,0.0827,0.2957,0.213,0.0982,0.5366,0.4384,0.1085,0.1618,0.0533,0.0797,0.1693,0.0896,0.1255,0.0357,-0.0898,0.0676,0.7472,0.6796,0.1093,0.2316,0.1223,0.071
0,0.0948,0.142,0.0472,0.1074,0.1085,0.0011,0.0916,0.0797,-0.0119,0.0842,0.1818,0.0976,0.0787,0.262,0.1833,0.1251,0.1329,0.0078,0.1188,0.1218,0.003,0.1227,0.1164,-0.0063,0.1133,0.0847,-0.0286,0.0914,0.1921,0.1007,0.1019
1,0.1037,0.1369,0.0332,0.08,0.1291,0.0491,0.0636,0.0578,-0.0058,0.0977,0.4452,0.3475,0.0858,0.3727,0.2869,0.1019,0.1544,0.0525,0.0768,0.1793,0.1025,0.1082,0.2012,0.093,0.076,0.2137,0.1377,0.0816,0.6953,0.6137,0.1064
0,0.1135,0.1475,0.034,0.0721,0.1458,0.0737,0.0694,0.1175,0.0481,0.0837,0.5173,0.4336,0.0676,0.4999,0.4323,0.0818,0.2574,0.1756,0.0805,0.1331,0.0526,0.0589,0.1112,0.0523,0.0744,0.1612,0.0868,0.095,0.4686,0.3736,0.1074
1,0.0747,0.1089,0.0342,0.0744,0.1037,0.0293,0.0634,0.0975,0.0341,0.0713,0.2112,0.1399,0.08,0.4434,0.3634,0.1025,0.1751,0.0726,0.0797,0.1431,0.0634,0.0872,0.0188,-0.0684,0.0623,0.1856,0.1233,0.0657,0.2218,0.1561,0.0639
1,0.0795,0.148,0.0685,0.0824,0.1233,0.0409,0.057,0.1402,0.0832,0.0816,0.3964,0.3148,0.0837,0.3582,0.2745,0.1059,0.1471,0.0412,0.0908,0.183,0.0922,0.0985,0.0069,-0.0916,0.0884,0.6249,0.5365,0.0934,0.2221,0.1287,0.0795
1,0.0755,0.1282,0.0527,0.0792,0.1083,0.0291,0.0555,0.1175,0.062,0.0702,0.3161,0.2459,0.0776,0.316,0.2384,0.123,0.1737,0.0507,0.075,0.1062,0.0312,0.102,0.06,-0.042,0.0843,0.1748,0.0905,0.0631,0.1831,0.12,0.0256
1,0.1074,0.1522,0.0448,0.1061,0.1465,0.0404,0.0842,0.1581,0.0739,0.0892,0.5383,0.4491,0.0832,0.3754,0.2922,0.1065,0.1348,0.0283,0.0718,0.1524,0.0806,0.0731,0.0478,-0.0253,0.0908,0.2111,0.1203,0.0708,0.1662,0.0954,0.0737
1,0.0961,0.1058,0.0097,0.0832,0.1835,0.1003,0.0658,0.0589,-0.0069,0.0858,0.4507,0.3649,0.1011,0.3442,0.2431,0.1264,0.1568,0.0304,0.0945,0.1574,0.0629,0.0961,0.1152,0.0191,0.0832,0.1848,0.1016,0.0942,0.1957,0.1015,0.07
1,0.1124,0.129,0.0166,0.0805,0.1312,0.0507,0.0589,0.1215,0.0626,0.0718,0.404,0.3322,0.0676,0.3353,0.2677,0.1109,0.1434,0.0325,0.0771,0.1582,0.0811,0.1046,0.0251,-0.0795,0.0518,0.2075,0.1557,0.0932,0.2089,0.1157,0.0631
0,0.0623,0.3937,0.3314,0.1609,0.1453,-0.0156,0.0673,0.2353,0.168,0.0807,0.3165,0.2358,0.0799,0.5641,0.4842,0.1501,0.5193,0.3692,0.1137,0.4999,0.3862,0.2226,0.5623,0.3397,0.0629,0.8326,0.7697,0.0665,0.3077,0.2412,0.0691
1,0.0934,0.1524,0.059,0.08,0.1157,0.0357,0.0594,0.1019,0.0425,0.0824,0.3998,0.3174,0.0789,0.3392,0.2603,0.1009,0.1767,0.0758,0.0742,0.1099,0.0357,0.1003,0.0858,-0.0145,0.0702,0.1686,0.0984,0.0758,0.1876,0.1118,0.0533
0,0.0774,0.2188,0.1414,0.0998,0.3091,0.2093,0.0665,0.1032,0.0367,0.0971,0.2665,0.1694,0.0655,0.4744,0.4089,0.1454,0.2774,0.132,0.0752,0.0983,0.0231,0.1225,0.1996,0.0771,0.0863,0.27,0.1837,0.0821,0.4586,0.3765,0.0755
1,0.104,0.1396,0.0356,0.0853,0.1423,0.057,0.0679,0.0835,0.0156,0.0921,0.4713,0.3792,0.0903,0.3168,0.2265,0.123,0.1637,0.0407,0.0929,0.155,0.0621,0.1218,0.0922,-0.0296,0.0867,0.2105,0.1238,0.0937,0.2182,0.1245,0.0768
0,0.1058,0.1004,-0.0054,0.0947,0.7086,0.6139,0.0805,0.1549,0.0744,0.0997,0.6878,0.5881,0.0884,0.261,0.1726,0.1005,0.8336,0.7331,0.1082,0.1558,0.0476,0.1092,0.1372,0.028,0.095,0.1907,0.0957,0.095,0.2297,0.1347,0.0741
0,0.0918,0.2573,0.1655,0.1517,0.2034,0.0517,0.0554,0.1108,0.0554,0.1282,0.3199,0.1917,0.0707,0.426,0.3553,0.1116,0.3588,0.2472,0.0931,0.0958,0.0027,0.1436,0.1396,-0.004,0.065,0.1671,0.1021,0.1029,0.333,0.2301,0.0968
0,0.09,0.0947,0.0047,0.1179,0.1251,0.0072,0.0876,0.0836,-0.004,0.1153,0.1762,0.0609,0.1105,0.2213,0.1108,0.1059,0.0869,-0.019,0.0829,0.1289,0.046,0.1161,0.0536,-0.0625,0.0678,0.1825,0.1147,0.1087,0.094,-0.0147,0.1087
0,0.0715,0.1178,0.0463,0.0715,0.1261,0.0546,0.0533,0.0847,0.0314,0.0673,0.3785,0.3112,0.0649,0.2992,0.2343,0.0818,0.1262,0.0444,0.0799,0.1425,0.0626,0.0928,0.091,-0.0018,0.0712,0.1506,0.0794,0.1,0.1977,0.0977,0.1203
1,0.088,0.0736,-0.0144,0.0816,0.1967,0.1151,0.0598,0.0204,-0.0394,0.0806,0.4938,0.4132,0.0853,0.3986,0.3133,0.1058,0.1116,0.0058,0.0847,0.1481,0.0634,0.1128,0.0761,-0.0367,0.0692,0.174,0.1048,0.0692,0.1865,0.1173,0.0613
0,0.047,0.1962,0.1492,0.0628,0.1462,0.0834,0.0367,0.099,0.0623,0.0718,0.1652,0.0934,0.0736,0.3081,0.2345,0.1061,0.2601,0.154,0.061,0.5479,0.4869,0.0628,0.0689,0.0061,0.052,0.1461,0.0941,0.0657,0.3048,0.2391,0.0694
0,0.0741,0.2193,0.1452,0.1005,0.1346,0.0341,0.0881,0.1723,0.0842,0.0739,0.239,0.1651,0.1029,0.4737,0.3708,0.1525,0.166,0.0135,0.0934,0.1412,0.0478,0.0966,0.1143,0.0177,0.0923,0.2009,0.1086,0.096,0.2016,0.1056,0.0939
1,0.1016,0.13,0.0284,0.0847,0.1444,0.0597,0.0774,0.0927,0.0153,0.0895,0.2304,0.1409,0.1098,0.3669,0.2571,0.1201,0.1734,0.0533,0.1045,0.1611,0.0566,0.1019,0.056,-0.0459,0.0961,0.2346,0.1385,0.0858,0.2646,0.1788,0.0797
0,0.0708,0.119,0.0482,0.0673,0.0982,0.0309,0.0832,0.0631,-0.0201,0.0339,0.1511,0.1172,0.0586,0.2558,0.1972,0.0895,0.1209,0.0314,0.0845,0.0822,-0.0023,0.1156,0.1003,-0.0153,0.0502,0.131,0.0808,0.076,0.1691,0.0931,0.0781
