class,H.period,DD.period.t,UD.period.t,H.t,DD.t.i,UD.t.i,H.i,DD.i.e,UD.i.e,H.e,DD.e.five,UD.e.five,H.five,DD.five.Shift.r,UD.five.Shift.r,H.Shift.r,DD.Shift.r.o,UD.Shift.r.o,H.o,DD.o.a,UD.o.a,H.a,DD.a.n,UD.a.n,H.n,DD.n.l,UD.n.l,H.l,DD.l.Return,UD.l.Return,H.Return
0,0.1224,0.2012,0.0788,0.0995,0.1138,0.0143,0.076,0.1114,0.0354,0.0749,0.3716,0.2967,0.0768,0.3543,0.2775,0.0847,0.1206,0.0359,0.0691,0.114,0.0449,0.1008,0.1077,0.0069,0.076,0.1649,0.0889,0.0907,0.2383,0.1476,0.1079
0,0.1482,0.2961,0.1479,0.06,0.0557,-0.0043,0.1177,0.0987,-0.019,0.0831,0.2548,0.1717,0.0828,0.33,0.2472,0.0528,0.1655,0.1127,0.0915,0.1072,0.0157,0.1325,0.0903,-0.0422,0.1093,0.0583,-0.051,0.1409,0.2737,0.1328,0.1103
0,0.0863,0.4388,0.3525,0.1269,0.2327,0.1058,0.0897,0.7094,0.6197,0.1443,1.4022,1.2579,0.0823,1.4004,1.3181,0.071,1.0145,0.9435,0.0644,0.2103,0.1459,0.1712,0.2388,0.0676,0.0697,0.5961,0.5264,0.0876,1.4166,1.329,0.0849
1,0.0916,0.2317,0.1401,0.0758,0.1196,0.0438,0.0821,0.132,0.0499,0.0834,0.1739,0.0905,0.0752,0.289,0.2138,0.0961,0.1977,0.1016,0.0898,0.14,0.0502,0.0797,0.0843,0.0046,0.0781,0.1546,0.0765,0.1006,0.2206,0.12,0.0977
1,0.0803,0.1628,0.0825,0.0818,0.1175,0.0357,0.066,0.1135,0.0475,0.0866,0.1782,0.0916,0.0721,0.2801,0.208,0.0869,0.1964,0.1095,0.0916,0.1345,0.0429,0.0853,0.1012,0.0159,0.0686,0.1562,0.0876,0.1035,0.2356,0.1321,0.0971
1,0.0734,0.1282,0.0548,0.0771,0.1048,0.0277,0.0705,0.1711,0.1006,0.0884,0.3423,0.2539,0.0715,0.3075,0.236,0.0954,0.1968,0.1014,0.0924,0.1447,0.0523,0.0892,0.0927,0.0035,0.071,0.1438,0.0728,0.0974,0.2406,0.1432,0.0924
1,0.0792,0.1686,0.0894,0.0734,0.0943,0.0209,0.0721,0.1276,0.0555,0.089,0.1893,0.1003,0.0726,0.3146,0.242,0.0827,0.1637,0.081,0.0805,0.1381,0.0576,0.0996,0.0645,-0.0351,0.0697,0.1528,0.0831,0.1082,0.2986,0.1904,0.0876
0,0.0533,0.3744,0.3211,0.0636,0.1836,0.12,0.0607,0.3347,0.274,0.066,0.2487,0.1827,0.0765,0.7775,0.701,0.1253,0.2675,0.1422,0.0573,0.1492,0.0919,0.0459,0.1108,0.0649,0.0483,0.2192,0.1709,0.0815,0.4841,0.4026,0.0844
1,0.0729,0.3164,0.2435,0.0713,0.1822,0.1109,0.0816,0.1394,0.0578,0.0863,0.4251,0.3388,0.0723,0.4326,0.3603,0.085,0.2478,0.1628,0.0766,0.1493,0.0727,0.0797,0.1091,0.0294,0.051,0.1273,0.0763,0.0797,0.221,0.1413,0.0813
1,0.0776,0.3103,0.2327,0.0755,0.1618,0.0863,0.1154,0.2342,0.1188,0.0842,0.4035,0.3193,0.0512,0.4318,0.3806,0.0634,0.3171,0.2537,0.0845,0.2247,0.1402,0.0755,0.1394,0.0639,0.0584,0.2112,0.1528,0.099,0.2907,0.1917,0.0945
