class,H.period,DD.period.t,UD.period.t,H.t,DD.t.i,UD.t.i,H.i,DD.i.e,UD.i.e,H.e,DD.e.five,UD.e.five,H.five,DD.five.Shift.r,UD.five.Shift.r,H.Shift.r,DD.Shift.r.o,UD.Shift.r.o,H.o,DD.o.a,UD.o.a,H.a,DD.a.n,UD.a.n,H.n,DD.n.l,UD.n.l,H.l,DD.l.Return,UD.l.Return,H.Return
0,0.1224,0.2012,0.0788,0.0995,0.1138,0.0143,0.076,0.1114,0.0354,0.0749,0.3716,0.2967,0.0768,0.3543,0.2775,0.0847,0.1206,0.0359,0.0691,0.114,0.0449,0.1008,0.1077,0.0069,0.076,0.1649,0.0889,0.0907,0.2383,0.1476,0.1079
0,0.1482,0.2961,0.1479,0.06,0.0557,-0.0043,0.1177,0.0987,-0.019,0.0831,0.2548,0.1717,0.0828,0.33,0.2472,0.0528,0.1655,0.1127,0.0915,0.1072,0.0157,0.1325,0.0903,-0.0422,0.1093,0.0583,-0.051,0.1409,0.2737,0.1328,0.1103
0,0.0863,0.4388,0.3525,0.1269,0.2327,0.1058,0.0897,0.7094,0.6197,0.1443,1.4022,1.2579,0.0823,1.4004,1.3181,0.071,1.0145,0.9435,0.0644,0.2103,0.1459,0.1712,0.2388,0.0676,0.0697,0.5961,0.5264,0.0876,1.4166,1.329,0.0849
1,0.109,0.2179,0.1089,0.0578,0.1072,0.0494,0.0755,0.1362,0.0607,0.0544,0.2953,0.2409,0.0533,0.2474,0.1941,0.0594,0.1616,0.1022,0.0869,0.1108,0.0239,0.0581,0.107,0.0489,0.0882,0.2186,0.1304,0.0842,0.3081,0.2239,0.0803
1,0.1029,0.5551,0.4522,0.0818,0.1175,0.0357,0.0721,0.1144,0.0423,0.0676,0.2521,0.1845,0.0771,0.3244,0.2473,0.0752,0.1587,0.0835,0.0795,0.1213,0.0418,0.0679,0.1139,0.046,0.0805,0.2035,0.123,0.0824,0.3559,0.2735,0.0974
1,0.1077,0.2214,0.1137,0.057,0.142,0.085,0.0758,0.1394,0.0636,0.0528,0.1942,0.1414,0.0626,0.239,0.1764,0.0541,0.1246,0.0705,0.0866,0.1302,0.0436,0.0708,0.1236,0.0528,0.0818,0.2114,0.1296,0.076,0.5382,0.4622,0.0557
1,0.1146,0.1515,0.0369,0.0647,0.1719,0.1072,0.0797,0.1338,0.0541,0.0684,0.2484,0.18,0.0681,0.2616,0.1935,0.0608,0.1384,0.0776,0.0781,0.1109,0.0328,0.0607,0.1027,0.042,0.0913,0.2172,0.1259,0.0731,0.1556,0.0825,0.0597
0,0.0533,0.3744,0.3211,0.0636,0.1836,0.12,0.0607,0.3347,0.274,0.066,0.2487,0.1827,0.0765,0.7775,0.701,0.1253,0.2675,0.1422,0.0573,0.1492,0.0919,0.0459,0.1108,0.0649,0.0483,0.2192,0.1709,0.0815,0.4841,0.4026,0.0844
1,0.0895,0.2224,0.1329,0.076,0.1373,0.0613,0.0832,0.1252,0.042,0.081,0.5763,0.4953,0.1159,0.5015,0.3856,0.0845,0.1785,0.094,0.0755,0.1458,0.0703,0.0742,0.1078,0.0336,0.0766,0.2481,0.1715,0.0663,0.2153,0.149,0.0684
1,0.1043,0.1755,0.0712,0.0562,0.1813,0.1251,0.0789,0.2109,0.132,0.0536,0.4861,0.4325,0.0797,0.6751,0.5954,0.0541,0.1407,0.0866,0.0874,0.1334,0.046,0.0547,0.1192,0.0645,0.0842,0.2101,0.1259,0.0713,0.2261,0.1548,0.0668
