class,H.period,DD.period.t,UD.period.t,H.t,DD.t.i,UD.t.i,H.i,DD.i.e,UD.i.e,H.e,DD.e.five,UD.e.five,H.five,DD.five.Shift.r,UD.five.Shift.r,H.Shift.r,DD.Shift.r.o,UD.Shift.r.o,H.o,DD.o.a,UD.o.a,H.a,DD.a.n,UD.a.n,H.n,DD.n.l,UD.n.l,H.l,DD.l.Return,UD.l.Return,H.Return
0,0.0776,0.1912,0.1136,0.0768,0.3622,0.2854,0.0683,0.1229,0.0546,0.0802,1.3534,1.2732,0.1002,0.6316,0.5314,0.105,0.5312,0.4262,0.096,0.1615,0.0655,0.0718,0.1051,0.0333,0.1045,0.1839,0.0794,0.1018,0.2388,0.137,0.0831
0,0.0557,0.588,0.5323,0.076,0.0528,-0.0232,0.1332,0.1369,0.0037,0.077,0.3099,0.2329,0.057,0.3377,0.2807,0.0749,0.2917,0.2168,0.0736,0.1222,0.0486,0.0973,0.2754,0.1781,0.0992,0.0554,-0.0438,0.1258,0.5627,0.4369,0.0942
0,0.1084,0.1642,0.0558,0.095,0.1172,0.0222,0.0834,0.1053,0.0219,0.0865,0.2479,0.1614,0.0958,0.4495,0.3537,0.106,0.1285,0.0225,0.0942,0.141,0.0468,0.0815,0.0903,0.0088,0.1084,0.1667,0.0583,0.106,0.1987,0.0927,0.124
1,0.0968,0.1184,0.0216,0.0844,0.1351,0.0507,0.1095,0.0636,-0.0459,0.1018,0.2392,0.1374,0.1113,0.2664,0.1551,0.1182,0.176,0.0578,0.0947,0.1019,0.0072,0.1034,0.1045,0.0011,0.0557,0.1491,0.0934,0.1232,0.2586,0.1354,0.1134
1,0.0963,0.1664,0.0701,0.0784,0.1383,0.0599,0.0939,0.0699,-0.024,0.085,0.2095,0.1245,0.1229,0.3807,0.2578,0.1229,0.1947,0.0718,0.0908,0.0832,-0.0076,0.1243,0.1085,-0.0158,0.0607,0.1514,0.0907,0.086,0.1212,0.0352,0.124
1,0.1282,0.1542,0.026,0.0815,0.1733,0.0918,0.0981,0.2015,0.1034,0.0947,0.6878,0.5931,0.0915,0.3036,0.2121,0.0137,0.2339,0.2202,0.1016,0.1405,0.0389,0.09,0.0988,0.0088,0.0849,0.1783,0.0934,0.0966,0.1144,0.0178,0.1192
1,0.1047,0.1508,0.0461,0.0886,0.1306,0.042,0.0937,0.0707,-0.023,0.1137,0.3919,0.2782,0.1095,0.2642,0.1547,0.1037,0.1539,0.0502,0.0881,0.1175,0.0294,0.099,0.0871,-0.0119,0.0758,0.1752,0.0994,0.0955,0.1154,0.0199,0.115
0,0.0886,0.131,0.0424,0.0868,0.1243,0.0375,0.0633,0.0852,0.0219,0.0641,0.4069,0.3428,0.081,0.8648,0.7838,0.1367,0.1708,0.0341,0.0947,0.1241,0.0294,0.0958,0.1048,0.009,0.0952,0.1255,0.0303,0.0918,0.2054,0.1136,0.0865
1,0.1082,0.1743,0.0661,0.1,0.1074,0.0074,0.1127,0.0699,-0.0428,0.099,0.1752,0.0762,0.1248,0.3263,0.2015,0.0971,0.1799,0.0828,0.0842,0.0941,0.0099,0.0907,0.0958,0.0051,0.0697,0.1522,0.0825,0.1084,0.1355,0.0271,0.1372
1,0.153,0.3093,0.1563,0.0662,0.0873,0.0211,0.077,0.0897,0.0127,0.0588,0.3341,0.2753,0.1195,0.2997,0.1802,0.1095,0.195,0.0855,0.0968,0.0863,-0.0105,0.1121,0.1383,0.0262,0.0828,0.173,0.0902,0.0802,0.1793,0.0991,0.1269
1,0.0773,0.1418,0.0645,0.0831,0.0913,0.0082,0.1011,0.081,-0.0201,0.0784,0.1876,0.1092,0.1058,0.3437,0.2379,0.0934,0.1797,0.0863,0.1008,0.0874,-0.0134,0.1005,0.1172,0.0167,0.0575,0.1598,0.1023,0.1216,0.1228,0.0012,0.1063
1,0.0966,0.2126,0.116,0.0918,0.1454,0.0536,0.0955,0.067,-0.0285,0.0842,0.248,0.1638,0.0905,0.2852,0.1947,0.1058,0.2137,0.1079,0.0936,0.1406,0.047,0.0878,0.1042,0.0164,0.0475,0.1532,0.1057,0.0849,0.1077,0.0228,0.1111
0,0.1082,0.1348,0.0266,0.0942,0.1457,0.0515,0.0929,0.099,0.0061,0.1039,0.3861,0.2822,0.096,0.2501,0.1541,0.1146,0.104,-0.0106,0.0742,0.088,0.0138,0.0847,0.0441,-0.0406,0.0689,0.1723,0.1034,0.1005,0.1613,0.0608,0.1037
1,0.0936,0.1666,0.073,0.0689,0.1314,0.0625,0.1087,0.0649,-0.0438,0.0575,0.4214,0.3639,0.0842,0.2734,0.1892,0.0916,0.1702,0.0786,0.0971,0.095,-0.0021,0.1029,0.1077,0.0048,0.0625,0.1643,0.1018,0.1456,0.1428,-0.0028,0.115
0,0.0578,0.564,0.5062,0.0776,0.0496,-0.028,0.1129,0.1266,0.0137,0.0704,0.27,0.1996,0.0623,0.3296,0.2673,0.0681,0.2783,0.2102,0.0736,0.1591,0.0855,0.0842,0.2731,0.1889,0.0963,0.1567,0.0604,0.019,0.4443,0.4253,0.0544
1,0.0963,0.1287,0.0324,0.076,0.1148,0.0388,0.0929,0.0641,-0.0288,0.0884,0.1709,0.0825,0.1145,0.3095,0.195,0.0878,0.209,0.1212,0.0916,0.0903,-0.0013,0.0739,0.133,0.0591,0.0573,0.1525,0.0952,0.0836,0.1428,0.0592,0.0902
0,0.0861,0.2277,0.1416,0.0708,0.1408,0.07,0.0544,0.0901,0.0357,0.0602,0.2676,0.2074,0.0626,0.4368,0.3742,0.0995,0.3378,0.2383,0.0789,0.1236,0.0447,0.1262,0.1246,-0.0016,0.0708,0.1621,0.0913,0.0723,0.2962,0.2239,0.0702
0,0.0858,0.2607,0.1749,0.0932,0.1938,0.1006,0.0866,0.1959,0.1093,0.0668,0.2323,0.1655,0.0755,0.5026,0.4271,0.0817,0.2285,0.1468,0.0932,0.1756,0.0824,0.0895,0.1867,0.0972,0.0787,0.2233,0.1446,0.0953,0.2248,0.1295,0.0929
1,0.1071,0.308,0.2009,0.066,0.1755,0.1095,0.1216,0.3532,0.2316,0.11,0.4053,0.2953,0.1124,0.267,0.1546,0.12,0.1657,0.0457,0.0955,0.122,0.0265,0.0869,0.0808,-0.0061,0.0573,0.1377,0.0804,0.1253,0.1379,0.0126,0.11
1,0.0857,0.2027,0.117,0.1024,0.127,0.0246,0.1119,0.0744,-0.0375,0.0752,0.1812,0.106,0.138,0.4184,0.2804,0.1072,0.1832,0.076,0.0918,0.0956,0.0038,0.0929,0.1135,0.0206,0.057,0.1485,0.0915,0.1055,0.3456,0.2401,0.1585
0,0.0937,0.2393,0.1456,0.0932,0.1101,0.0169,0.0892,0.1001,0.0109,0.0837,0.3051,0.2214,0.1148,0.3355,0.2207,0.1376,0.2197,0.0821,0.0779,0.1028,0.0249,0.1101,0.1453,0.0352,0.1112,0.0222,-0.089,0.1502,0.4346,0.2844,0.0832
0,0.1089,0.3604,0.2515,0.0741,0.1554,0.0813,0.0583,0.1498,0.0915,0.0723,0.1902,0.1179,0.0702,0.4735,0.4033,0.0923,0.1097,0.0174,0.082,0.1343,0.0523,0.109,0.104,-0.005,0.0989,0.1886,0.0897,0.1158,0.275,0.1592,0.0755
1,0.0979,0.1184,0.0205,0.0884,0.1317,0.0433,0.094,0.0491,-0.0449,0.066,0.1836,0.1176,0.1113,0.6948,0.5835,0.1098,0.1839,0.0741,0.0873,0.0892,0.0019,0.1124,0.122,0.0096,0.0602,0.162,0.1018,0.1174,0.4145,0.2971,0.163
1,0.1016,0.1522,0.0506,0.0892,0.1388,0.0496,0.1156,0.0628,-0.0528,0.1082,0.2213,0.1131,0.1245,0.2918,0.1673,0.1008,0.1799,0.0791,0.0982,0.0948,-0.0034,0.1127,0.1008,-0.0119,0.0716,0.1576,0.086,0.1045,0.314,0.2095,0.1672
0,0.0586,0.1791,0.1205,0.0615,0.1193,0.0578,0.0528,0.0618,0.009,0.0684,0.4494,0.381,0.0618,0.3691,0.3073,0.0686,0.4447,0.3761,0.0568,0.1128,0.056,0.0671,0.1553,0.0882,0.0615,0.2051,0.1436,0.0557,0.2234,0.1677,0.0541
1,0.1002,0.1471,0.0469,0.0834,0.1064,0.023,0.1071,0.147,0.0399,0.1055,0.2988,0.1933,0.1474,0.3271,0.1797,0.0997,0.2356,0.1359,0.0921,0.0692,-0.0229,0.11,0.1251,0.0151,0.0694,0.1585,0.0891,0.0942,0.1152,0.021,0.115
1,0.0958,0.1379,0.0421,0.1118,0.1226,0.0108,0.1111,0.0842,-0.0269,0.1068,0.1798,0.073,0.1198,0.3216,0.2018,0.0955,0.2021,0.1066,0.0886,0.0971,0.0085,0.1132,0.0955,-0.0177,0.0774,0.1602,0.0828,0.0776,0.1118,0.0342,0.1366
0,0.0931,0.3153,0.2222,0.1018,0.1385,0.0367,0.0757,0.0836,0.0079,0.1103,0.277,0.1667,0.0375,0.4538,0.4163,0.1019,0.2275,0.1256,0.0517,0.3986,0.3469,0.0942,0.0726,-0.0216,0.0581,0.1557,0.0976,0.0834,0.246,0.1626,0.0762
1,0.1071,0.179,0.0719,0.0892,0.1254,0.0362,0.1047,0.0728,-0.0319,0.0855,0.8136,0.7281,0.0892,0.6199,0.5307,0.0955,0.1501,0.0546,0.0863,0.0642,-0.0221,0.1105,0.1156,0.0051,0.066,0.1536,0.0876,0.0952,0.1315,0.0363,0.1147
0,0.0752,0.5843,0.5091,0.066,0.3461,0.2801,0.0681,0.1011,0.033,0.0433,0.5454,0.5021,0.0739,0.3797,0.3058,0.0968,0.1738,0.077,0.0828,0.2097,0.1269,0.0892,0.4904,0.4012,0.0981,0.2513,0.1532,0.0966,0.3114,0.2148,0.0868
1,0.1039,0.1777,0.0738,0.0704,0.1137,0.0433,0.1183,0.0871,-0.0312,0.1138,0.2072,0.0934,0.1232,0.3142,0.191,0.0857,0.1572,0.0715,0.1071,0.1148,0.0077,0.0873,0.0916,0.0043,0.0546,0.1443,0.0897,0.0992,0.1255,0.0263,0.1163
1,0.1169,0.168,0.0511,0.0907,0.1638,0.0731,0.1117,0.0697,-0.042,0.1019,0.7747,0.6728,0.0878,0.2812,0.1934,0.081,0.2248,0.1438,0.0979,0.1091,0.0112,0.0939,0.1011,0.0072,0.0694,0.1554,0.086,0.1053,0.116,0.0107,0.1308
0,0.0774,0.1351,0.0577,0.0462,0.1251,0.0789,0.0478,0.8155,0.7677,0.0702,0.742,0.6718,0.052,0.5334,0.4814,0.0655,0.2682,0.2027,0.0502,0.0638,0.0136,0.0639,0.0853,0.0214,0.061,0.2061,0.1451,0.0496,0.2437,0.1941,0.0605
1,0.0757,0.2455,0.1698,0.0855,0.1475,0.062,0.1187,0.0733,-0.0454,0.0681,0.1812,0.1131,0.1108,0.2934,0.1826,0.1003,0.1768,0.0765,0.1035,0.0969,-0.0066,0.1014,0.1001,-0.0013,0.0813,0.1733,0.092,0.1103,0.1382,0.0279,0.096
0,0.0913,0.2514,0.1601,0.0829,0.1331,0.0502,0.0586,0.1048,0.0462,0.0636,0.2737,0.2101,0.0631,0.4147,0.3516,0.0789,0.2722,0.1933,0.051,0.1015,0.0505,0.1325,0.1574,0.0249,0.0626,0.1684,0.1058,0.0676,0.2287,0.1611,0.0686
1,0.1132,0.1361,0.0229,0.095,0.1367,0.0417,0.0969,0.061,-0.0359,0.1045,0.4961,0.3916,0.1021,0.2897,0.1876,0.1016,0.185,0.0834,0.09,0.0753,-0.0147,0.1008,0.1212,0.0204,0.0646,0.145,0.0804,0.0966,0.1582,0.0616,0.1282
0,0.0544,0.1168,0.0624,0.0857,0.1142,0.0285,0.0464,0.095,0.0486,0.067,0.6519,0.5849,0.1,0.4089,0.3089,0.1092,0.1572,0.048,0.066,0.0796,0.0136,0.1,0.1022,0.0022,0.1118,0.1179,0.0061,0.1158,0.2412,0.1254,0.0863
