class,H.period,DD.period.t,UD.period.t,H.t,DD.t.i,UD.t.i,H.i,DD.i.e,UD.i.e,H.e,DD.e.five,UD.e.five,H.five,DD.five.Shift.r,UD.five.Shift.r,H.Shift.r,DD.Shift.r.o,UD.Shift.r.o,H.o,DD.o.a,UD.o.a,H.a,DD.a.n,UD.a.n,H.n,DD.n.l,UD.n.l,H.l,DD.l.Return,UD.l.Return,H.Return
0,0.1219,0.2133,0.0914,0.0802,0.0744,-0.0058,0.0828,0.1198,0.037,0.0929,0.2482,0.1553,0.0892,0.4258,0.3366,0.0842,0.1359,0.0517,0.0865,0.1668,0.0803,0.0918,0.0905,-0.0013,0.0937,0.1638,0.0701,0.0907,0.1934,0.1027,0.1153
0,0.0936,0.1518,0.0582,0.048,0.0871,0.0391,0.0958,0.1093,0.0135,0.0396,0.2171,0.1775,0.0499,0.3232,0.2733,0.0536,0.2148,0.1612,0.0646,0.0863,0.0217,0.1087,0.052,-0.0567,0.1195,0.0902,-0.0293,0.1116,0.2217,0.1101,0.0981
0,0.0836,0.4772,0.3936,0.1316,0.293,0.1614,0.0662,0.2213,0.1551,0.124,0.3186,0.1946,0.0936,0.5043,0.4107,0.1409,0.2725,0.1316,0.0836,0.181,0.0974,0.1385,0.2665,0.128,0.0657,0.3526,0.2869,0.062,0.4725,0.4105,0.0681
1,0.0388,1.2346,1.1958,0.048,0.1585,0.1105,0.0417,0.5541,0.5124,0.0478,1.0019,0.9541,0.0451,0.3374,0.2923,0.038,0.5623,0.5243,0.0401,0.2564,0.2163,0.0604,0.3379,0.2775,0.0372,0.5839,0.5467,0.043,0.5946,0.5516,0.0401
1,0.0388,0.5239,0.4851,0.0459,0.2912,0.2453,0.0372,0.4534,0.4162,0.0501,0.3352,0.2851,0.0428,0.6167,0.5739,0.0312,0.6733,0.6421,0.038,0.3145,0.2765,0.0467,0.3822,0.3355,0.0283,0.4787,0.4504,0.0314,0.8912,0.8598,0.0409
1,0.0396,0.4388,0.3992,0.0499,0.2461,0.1962,0.0428,0.4302,0.3874,0.0493,0.3246,0.2753,0.0362,0.6449,0.6087,0.0372,0.7031,0.6659,0.0501,0.2554,0.2053,0.057,0.3566,0.2996,0.0277,0.4879,0.4602,0.0396,1.19,1.1504,0.0388
1,0.0446,1.5587,1.5141,0.0557,0.1828,0.1271,0.0433,0.9861,0.9428,0.0399,0.7456,0.7057,0.0504,0.5206,0.4702,0.0348,0.5899,0.5551,0.0383,0.224,0.1857,0.0581,0.3643,0.3062,0.0406,0.4678,0.4272,0.0388,0.6813,0.6425,0.0438
0,0.0886,0.131,0.0424,0.0868,0.1243,0.0375,0.0633,0.0852,0.0219,0.0641,0.4069,0.3428,0.081,0.8648,0.7838,0.1367,0.1708,0.0341,0.0947,0.1241,0.0294,0.0958,0.1048,0.009,0.0952,0.1255,0.0303,0.0918,0.2054,0.1136,0.0865
1,0.0354,1.3117,1.2763,0.0472,0.2524,0.2052,0.0401,0.5596,0.5195,0.0515,0.7706,0.7191,0.0512,0.6584,0.6072,0.0441,0.613,0.5689,0.0438,0.2876,0.2438,0.0633,0.3558,0.2925,0.0388,0.6493,0.6105,0.0425,0.9453,0.9028,0.0457
1,0.052,1.1054,1.0534,0.0528,0.137,0.0842,0.0449,0.7535,0.7086,0.0533,0.6445,0.5912,0.057,0.3419,0.2849,0.0333,0.5779,0.5446,0.0438,0.1968,0.153,0.072,0.4022,0.3302,0.0383,0.7129,0.6746,0.0433,0.6779,0.6346,0.047
