class,H.period,DD.period.t,UD.period.t,H.t,DD.t.i,UD.t.i,H.i,DD.i.e,UD.i.e,H.e,DD.e.five,UD.e.five,H.five,DD.five.Shift.r,UD.five.Shift.r,H.Shift.r,DD.Shift.r.o,UD.Shift.r.o,H.o,DD.o.a,UD.o.a,H.a,DD.a.n,UD.a.n,H.n,DD.n.l,UD.n.l,H.l,DD.l.Return,UD.l.Return,H.Return
0,0.0942,0.1917,0.0975,0.0979,0.0905,-0.0074,0.0728,0.1042,0.0314,0.0952,0.3594,0.2642,0.0889,0.4395,0.3506,0.096,0.2221,0.1261,0.0813,0.2288,0.1475,0.0715,0.1277,0.0562,0.0881,0.1546,0.0665,0.0789,0.1798,0.1009,0.1024
0,0.0997,0.154,0.0543,0.0778,0.129,0.0512,0.1034,0.1013,-0.0021,0.0549,0.3197,0.2648,0.081,0.3582,0.2772,0.047,0.1913,0.1443,0.0881,0.1119,0.0238,0.0786,0.1973,0.1187,0.1751,0.2273,0.0522,0.1118,0.3018,0.19,0.1111
0,0.0926,0.7987,0.7061,0.1343,0.2013,0.067,0.0741,0.2094,0.1353,0.1298,0.8985,0.7687,0.1111,0.7027,0.5916,0.1197,0.2998,0.1801,0.0852,0.1699,0.0847,0.1401,0.233,0.0929,0.072,0.3505,0.2785,0.0675,0.4595,0.392,0.0773
1,0.1177,0.2058,0.0881,0.1124,0.1876,0.0752,0.1132,0.3059,0.1927,0.1314,0.5618,0.4304,0.0832,0.516,0.4328,0.1027,0.3001,0.1974,0.1589,0.2078,0.0489,0.0979,0.2267,0.1288,0.1103,0.2715,0.1612,0.0766,0.2961,0.2195,0.0744
1,0.1745,0.3175,0.143,0.1386,0.2735,0.1349,0.0763,0.4439,0.3676,0.076,0.5903,0.5143,0.0803,0.5311,0.4508,0.1095,0.592,0.4825,0.1449,0.3284,0.1835,0.0979,0.2959,0.198,0.1109,0.2742,0.1633,0.0747,0.3118,0.2371,0.0887
1,0.1367,0.1665,0.0298,0.1198,0.166,0.0462,0.1238,0.1977,0.0739,0.1233,0.4745,0.3512,0.0874,0.4709,0.3835,0.1037,0.2613,0.1576,0.1225,0.1482,0.0257,0.0964,0.1582,0.0618,0.0948,0.1737,0.0789,0.089,0.2931,0.2041,0.081
1,0.0974,0.2158,0.1184,0.1014,0.169,0.0676,0.0937,0.2249,0.1312,0.1341,0.5756,0.4415,0.0821,0.3617,0.2796,0.1017,0.1761,0.0744,0.0974,0.1052,0.0078,0.1006,0.1582,0.0576,0.0855,0.1929,0.1074,0.0734,0.2749,0.2015,0.0858
0,0.0536,0.4654,0.4118,0.0757,0.1485,0.0728,0.0586,0.1127,0.0541,0.0594,0.2427,0.1833,0.0784,0.3622,0.2838,0.1121,0.1952,0.0831,0.1097,0.1544,0.0447,0.0823,0.1008,0.0185,0.1219,0.191,0.0691,0.0984,0.3061,0.2077,0.0852
1,0.0863,0.3947,0.3084,0.0729,0.1927,0.1198,0.0858,0.2025,0.1167,0.0966,0.6141,0.5175,0.0657,0.3975,0.3318,0.065,0.1584,0.0934,0.1016,0.1225,0.0209,0.094,0.1278,0.0338,0.0805,0.2019,0.1214,0.0742,1.0227,0.9485,0.0805
1,0.0884,0.4744,0.386,0.1019,0.1848,0.0829,0.0818,0.1642,0.0824,0.1037,0.5396,0.4359,0.0655,0.5999,0.5344,0.0808,0.7445,0.6637,0.0861,0.2815,0.1954,0.1357,0.2495,0.1138,0.1093,0.3159,0.2066,0.1122,1.1571,1.0449,0.0644
1,0.1296,0.2219,0.0923,0.1109,0.1722,0.0613,0.1241,0.6701,0.546,0.0784,0.7009,0.6225,0.0977,0.4147,0.317,0.0996,0.2553,0.1557,0.0636,0.1014,0.0378,0.113,0.2191,0.1061,0.0908,0.2444,0.1536,0.08,0.2942,0.2142,0.0876
1,0.1024,0.2517,0.1493,0.1061,0.1959,0.0898,0.0882,0.2458,0.1576,0.1507,0.3895,0.2388,0.085,0.4258,0.3408,0.1051,0.1666,0.0615,0.1278,0.1422,0.0144,0.1056,0.1759,0.0703,0.0839,0.1794,0.0955,0.0818,0.2804,0.1986,0.0853
0,0.0752,0.1811,0.1059,0.077,0.1564,0.0794,0.0654,0.0778,0.0124,0.0849,0.2041,0.1192,0.1055,0.2946,0.1891,0.0977,0.1877,0.09,0.0939,0.0755,-0.0184,0.0963,0.1399,0.0436,0.0517,0.153,0.1013,0.1293,0.1273,-0.002,0.1148
1,0.1212,0.2122,0.091,0.0956,0.1363,0.0407,0.0903,0.1996,0.1093,0.1093,0.5041,0.3948,0.0758,0.3918,0.316,0.0932,0.1563,0.0631,0.1008,0.136,0.0352,0.0887,0.1265,0.0378,0.0768,0.1639,0.0871,0.075,0.2747,0.1997,0.0694
0,0.1234,0.2876,0.1642,0.0499,0.0832,0.0333,0.0699,0.1182,0.0483,0.033,0.4304,0.3974,0.0573,0.3309,0.2736,0.0486,0.2839,0.2353,0.1424,0.1913,0.0489,0.1266,0.0644,-0.0622,0.1095,0.0799,-0.0296,0.1042,0.2505,0.1463,0.0842
1,0.0884,0.305,0.2166,0.1314,0.2779,0.1465,0.0855,0.2639,0.1784,0.1325,0.4974,0.3649,0.0684,0.4086,0.3402,0.1004,0.2487,0.1483,0.1114,0.1899,0.0785,0.0834,0.1787,0.0953,0.081,0.2193,0.1383,0.0866,0.3066,0.22,0.085
0,0.1089,0.2533,0.1444,0.0905,0.1599,0.0694,0.0815,0.086,0.0045,0.077,0.5143,0.4373,0.0728,0.3709,0.2981,0.0799,0.1509,0.071,0.0689,0.1086,0.0397,0.0828,0.1116,0.0288,0.0649,0.1509,0.086,0.0839,0.1919,0.108,0.0818
0,0.0803,0.1998,0.1195,0.0755,0.1151,0.0396,0.0824,0.1289,0.0465,0.0779,0.1761,0.0982,0.0718,0.3179,0.2461,0.0768,0.1576,0.0808,0.0874,0.1495,0.0621,0.0971,0.1294,0.0323,0.066,0.1797,0.1137,0.1241,0.2699,0.1458,0.1111
1,0.0723,0.2628,0.1905,0.1066,0.4154,0.3088,0.1309,0.4165,0.2856,0.1584,0.4967,0.3383,0.0734,0.4926,0.4192,0.1705,0.4036,0.2331,0.1167,0.2181,0.1014,0.1438,0.2035,0.0597,0.1164,0.2597,0.1433,0.07,1.0515,0.9815,0.0744
