class,H.period,DD.period.t,UD.period.t,H.t,DD.t.i,UD.t.i,H.i,DD.i.e,UD.i.e,H.e,DD.e.five,UD.e.five,H.five,DD.five.Shift.r,UD.five.Shift.r,H.Shift.r,DD.Shift.r.o,UD.Shift.r.o,H.o,DD.o.a,UD.o.a,H.a,DD.a.n,UD.a.n,H.n,DD.n.l,UD.n.l,H.l,DD.l.Return,UD.l.Return,H.Return
0,0.0641,0.1774,0.1133,0.0847,0.5045,0.4198,0.0699,0.1274,0.0575,0.0944,1.7679,1.6735,0.0757,0.46,0.3843,0.0865,0.8666,0.7801,0.0615,0.2196,0.1581,0.0396,0.0766,0.037,0.086,0.6142,0.5282,0.1071,0.6289,0.5218,0.1076
0,0.1482,0.2961,0.1479,0.06,0.0557,-0.0043,0.1177,0.0987,-0.019,0.0831,0.2548,0.1717,0.0828,0.33,0.2472,0.0528,0.1655,0.1127,0.0915,0.1072,0.0157,0.1325,0.0903,-0.0422,0.1093,0.0583,-0.051,0.1409,0.2737,0.1328,0.1103
0,0.1263,0.2831,0.1568,0.0923,0.0987,0.0064,0.0944,0.1298,0.0354,0.0847,0.389,0.3043,0.0839,0.4447,0.3608,0.0826,0.1549,0.0723,0.0689,0.1434,0.0745,0.0913,0.1077,0.0164,0.0728,0.1527,0.0799,0.0934,0.2054,0.112,0.1071
1,0.0747,0.3734,0.2987,0.1435,0.1942,0.0507,0.0649,0.278,0.2131,0.1208,1.5683,1.4475,0.0918,1.3342,1.2424,0.1233,1.5708,1.4475,0.0989,0.1757,0.0768,0.1575,0.223,0.0655,0.082,0.453,0.371,0.0781,0.8238,0.7457,0.0836
1,0.091,1.0118,0.9208,0.1496,1.2556,1.106,0.0731,0.2182,0.1451,0.1409,4.7159,4.575,0.1,1.4658,1.3658,0.1198,1.1309,1.0111,0.0847,0.152,0.0673,0.1619,0.2202,0.0583,0.062,0.4641,0.4021,0.0789,1.2283,1.1494,0.0863
1,0.0633,0.3639,0.3006,0.1351,0.2425,0.1074,0.0747,0.3039,0.2292,0.1211,1.5042,1.3831,0.1097,1.5934,1.4837,0.1237,1.2084,1.0847,0.082,0.152,0.07,0.1561,0.206,0.0499,0.0678,0.4154,0.3476,0.0718,1.2444,1.1726,0.0915
1,0.0863,0.4388,0.3525,0.1269,0.2327,0.1058,0.0897,0.7094,0.6197,0.1443,1.4022,1.2579,0.0823,1.4004,1.3181,0.071,1.0145,0.9435,0.0644,0.2103,0.1459,0.1712,0.2388,0.0676,0.0697,0.5961,0.5264,0.0876,1.4166,1.329,0.0849
0,0.0736,0.1896,0.116,0.0765,0.0945,0.018,0.0496,0.0884,0.0388,0.057,0.5493,0.4923,0.0828,0.3835,0.3007,0.1138,0.1045,-0.0093,0.0782,0.0759,-0.0023,0.0918,0.1008,0.009,0.0857,0.1461,0.0604,0.0665,0.1985,0.132,0.0628
1,0.0955,1.0746,0.9791,0.1208,0.2675,0.1467,0.0881,0.6854,0.5973,0.1688,1.1165,0.9477,0.1242,1.1496,1.0254,0.0786,0.8431,0.7645,0.0897,0.2124,0.1227,0.1801,0.2419,0.0618,0.0765,0.3948,0.3183,0.076,0.664,0.588,0.077
1,0.0952,1.2581,1.1629,0.1327,0.6037,0.471,0.0981,0.6822,0.5841,0.1664,1.5152,1.3488,0.1443,1.9344,1.7901,0.0881,1.9172,1.8291,0.086,0.8028,0.7168,0.1517,0.8086,0.6569,0.1031,1.9514,1.8483,0.0818,2.4882,2.4064,0.0955
