class,H.period,DD.period.t,UD.period.t,H.t,DD.t.i,UD.t.i,H.i,DD.i.e,UD.i.e,H.e,DD.e.five,UD.e.five,H.five,DD.five.Shift.r,UD.five.Shift.r,H.Shift.r,DD.Shift.r.o,UD.Shift.r.o,H.o,DD.o.a,UD.o.a,H.a,DD.a.n,UD.a.n,H.n,DD.n.l,UD.n.l,H.l,DD.l.Return,UD.l.Return,H.Return
0,0.0894,0.1363,0.0469,0.0979,0.0799,-0.018,0.0819,0.1173,0.0354,0.1216,0.2461,0.1245,0.1071,0.3761,0.269,0.1126,0.1586,0.046,0.0633,0.1562,0.0929,0.0876,0.0985,0.0109,0.1031,0.1545,0.0514,0.0947,0.199,0.1043,0.0923
0,0.1063,0.1561,0.0498,0.0451,0.1037,0.0586,0.1024,0.0847,-0.0177,0.0438,0.1667,0.1229,0.0652,0.3825,0.3173,0.0464,0.2525,0.2061,0.0876,0.1001,0.0125,0.095,0.0831,-0.0119,0.103,0.0768,-0.0262,0.084,0.168,0.084,0.0971
0,0.0802,0.4019,0.3217,0.1213,0.1485,0.0272,0.0678,0.1812,0.1134,0.1282,0.2883,0.1601,0.1155,0.5597,0.4442,0.1103,0.1689,0.0586,0.0868,0.1626,0.0758,0.1438,0.2454,0.1016,0.0673,0.3985,0.3312,0.0594,0.4554,0.396,0.0689
1,0.0837,0.2354,0.1517,0.108,0.3067,0.1987,0.0608,0.0597,-0.0011,0.103,0.2758,0.1728,0.0774,0.487,0.4096,0.1418,0.2886,0.1468,0.0752,0.0932,0.018,0.0937,0.1793,0.0856,0.0686,0.2639,0.1953,0.0803,0.4343,0.354,0.099
1,0.0752,0.2316,0.1564,0.0977,0.3078,0.2101,0.0652,0.047,-0.0182,0.1122,0.293,0.1808,0.0816,0.4942,0.4126,0.1302,0.2632,0.133,0.0742,0.0754,0.0012,0.1122,0.1983,0.0861,0.0647,0.2225,0.1578,0.0607,0.4591,0.3984,0.0847
1,0.0779,0.2618,0.1839,0.085,0.2642,0.1792,0.061,0.0671,0.0061,0.0937,0.295,0.2013,0.0979,0.4276,0.3297,0.1342,0.2638,0.1296,0.0797,0.0993,0.0196,0.099,0.1716,0.0726,0.066,0.2272,0.1612,0.0771,0.4171,0.34,0.0871
1,0.0861,0.2251,0.139,0.1124,0.2869,0.1745,0.0708,0.0777,0.0069,0.095,0.3351,0.2401,0.1117,0.463,0.3513,0.1342,0.2596,0.1254,0.0731,0.0911,0.018,0.1198,0.1737,0.0539,0.0686,0.2594,0.1908,0.0884,0.4493,0.3609,0.1
0,0.0501,0.2344,0.1843,0.0694,0.1989,0.1295,0.0496,0.0905,0.0409,0.1029,0.1736,0.0707,0.0728,0.3079,0.2351,0.1035,0.1979,0.0944,0.0588,0.1058,0.047,0.0733,0.1256,0.0523,0.0462,0.1274,0.0812,0.0641,0.2526,0.1885,0.0625
1,0.0763,0.2567,0.1804,0.0971,0.2415,0.1444,0.0589,0.0885,0.0296,0.0784,0.2871,0.2087,0.0747,0.3981,0.3234,0.1128,0.292,0.1792,0.0805,0.0938,0.0133,0.1119,0.1824,0.0705,0.0636,0.2156,0.152,0.0829,0.4681,0.3852,0.0927
1,0.0795,0.3116,0.2321,0.0961,1.1733,1.0772,0.0512,0.1737,0.1225,0.1249,0.6252,0.5003,0.0921,0.4925,0.4004,0.1188,0.3046,0.1858,0.0702,0.1722,0.102,0.1367,0.3495,0.2128,0.0816,0.2676,0.186,0.0821,1.2494,1.1673,0.0971
1,0.0866,0.233,0.1464,0.0924,0.2787,0.1863,0.071,0.076,0.005,0.0964,0.2529,0.1565,0.0758,0.5554,0.4796,0.1394,0.2912,0.1518,0.0475,0.0925,0.045,0.1233,0.1849,0.0616,0.0795,0.2684,0.1889,0.0803,0.3911,0.3108,0.0937
1,0.0726,0.2615,0.1889,0.0995,0.2164,0.1169,0.0634,0.0856,0.0222,0.099,0.2663,0.1673,0.0876,0.4107,0.3231,0.1306,0.2755,0.1449,0.0847,0.0869,0.0022,0.1185,0.1613,0.0428,0.0961,0.2666,0.1705,0.0837,0.452,0.3683,0.0803
0,0.0573,0.1174,0.0601,0.0704,0.1327,0.0623,0.1016,0.0689,-0.0327,0.0797,0.1841,0.1044,0.1068,0.2635,0.1567,0.0958,0.1565,0.0607,0.0921,0.1157,0.0236,0.0575,0.0802,0.0227,0.0515,0.158,0.1065,0.1024,0.1226,0.0202,0.125
1,0.0892,0.1981,0.1089,0.0919,0.274,0.1821,0.0616,0.0378,-0.0238,0.0946,0.2917,0.1971,0.0771,0.3955,0.3184,0.1222,0.2595,0.1373,0.0869,0.0766,-0.0103,0.1178,0.1662,0.0484,0.0744,0.2333,0.1589,0.0898,0.3779,0.2881,0.0834
0,0.0575,0.1197,0.0622,0.0486,0.1019,0.0533,0.0797,0.0525,-0.0272,0.0402,0.1639,0.1237,0.0261,0.4626,0.4365,0.0549,0.2288,0.1739,0.0628,0.0895,0.0267,0.1093,0.0204,-0.0889,0.1148,0.0926,-0.0222,0.0823,0.1872,0.1049,0.0588
1,0.0805,0.3158,0.2353,0.1032,0.3579,0.2547,0.0605,0.0909,0.0304,0.1156,0.7141,0.5985,0.1109,0.5897,0.4788,0.131,0.3089,0.1779,0.0721,0.1181,0.046,0.1267,0.1962,0.0695,0.0705,0.3325,0.262,0.0657,0.6527,0.587,0.0964
0,0.1232,0.1194,-0.0038,0.1119,0.2377,0.1258,0.0936,0.095,0.0014,0.0731,0.2205,0.1474,0.0839,0.261,0.1771,0.1174,0.2158,0.0984,0.024,0.6061,0.5821,0.1182,0.1454,0.0272,0.0773,0.2049,0.1276,0.1018,0.2668,0.165,0.0847
0,0.085,0.1831,0.0981,0.0908,0.1777,0.0869,0.1101,0.0969,-0.0132,0.0774,0.4207,0.3433,0.0573,0.3889,0.3316,0.0872,0.1973,0.1101,0.1262,0.0706,-0.0556,0.1072,0.1674,0.0602,0.1217,0.1431,0.0214,0.1151,0.3016,0.1865,0.0713
1,0.0839,0.2604,0.1765,0.0948,0.2656,0.1708,0.0613,0.0711,0.0098,0.094,0.3141,0.2201,0.0689,0.4332,0.3643,0.1172,0.2885,0.1713,0.0771,0.1039,0.0268,0.104,0.1592,0.0552,0.0525,0.228,0.1755,0.0676,0.5055,0.4379,0.0921
1,0.0752,0.2562,0.181,0.0911,0.2455,0.1544,0.0607,0.0726,0.0119,0.0956,0.264,0.1684,0.0866,0.4894,0.4028,0.1265,0.2648,0.1383,0.0795,0.0828,0.0033,0.1066,0.1668,0.0602,0.0737,0.2505,0.1768,0.081,0.4437,0.3627,0.0771
0,0.0884,0.1654,0.077,0.0779,0.1035,0.0256,0.0898,0.0684,-0.0214,0.0769,0.2107,0.1338,0.123,0.3274,0.2044,0.2157,0.3556,0.1399,0.0839,0.1175,0.0336,0.1386,0.122,-0.0166,0.1114,0.1404,0.029,0.0272,0.2464,0.2192,0.0985
0,0.0834,0.2017,0.1183,0.0939,0.5114,0.4175,0.0963,0.2023,0.106,0.1074,0.5546,0.4472,0.0992,0.4339,0.3347,0.1121,0.1472,0.0351,0.0847,0.2095,0.1248,0.0897,0.1393,0.0496,0.1171,0.2616,0.1445,0.1219,0.2426,0.1207,0.0926
1,0.07,0.233,0.163,0.0781,0.218,0.1399,0.0689,0.084,0.0151,0.0966,0.2789,0.1823,0.0858,0.4475,0.3617,0.1357,0.265,0.1293,0.065,0.0981,0.0331,0.1093,0.1669,0.0576,0.0642,0.2587,0.1945,0.0847,0.4551,0.3704,0.0998
1,0.0808,0.2618,0.181,0.1024,0.2848,0.1824,0.0644,0.0607,-0.0037,0.0919,0.2895,0.1976,0.0863,0.4202,0.3339,0.1381,0.2896,0.1515,0.065,0.0931,0.0281,0.1164,0.1853,0.0689,0.0555,0.246,0.1905,0.0818,0.4503,0.3685,0.0834
0,0.0863,0.2675,0.1812,0.0523,0.1244,0.0721,0.0541,0.2832,0.2291,0.089,0.3999,0.3109,0.0744,0.3196,0.2452,0.0684,0.1407,0.0723,0.0956,0.1237,0.0281,0.0866,0.1012,0.0146,0.1214,0.0905,-0.0309,0.0927,0.2127,0.12,0.0708
1,0.0892,0.2638,0.1746,0.1003,0.2568,0.1565,0.0694,0.0795,0.0101,0.1088,0.2782,0.1694,0.0718,0.4284,0.3566,0.1233,0.2344,0.1111,0.0784,0.1147,0.0363,0.109,0.1534,0.0444,0.0781,0.2731,0.195,0.0747,0.3886,0.3139,0.0715
1,0.0768,0.2403,0.1635,0.1043,0.2677,0.1634,0.0615,0.0671,0.0056,0.104,0.3259,0.2219,0.0863,0.4118,0.3255,0.1243,0.2993,0.175,0.0819,0.0571,-0.0248,0.1062,0.1746,0.0684,0.071,0.2022,0.1312,0.0742,0.4354,0.3612,0.0985
0,0.0649,1.0582,0.9933,0.1451,0.1261,-0.019,0.085,0.2978,0.2128,0.0902,0.3544,0.2642,0.0728,0.528,0.4552,0.1596,0.4661,0.3065,0.1182,0.3567,0.2385,0.2292,0.3606,0.1314,0.0992,0.7825,0.6833,0.0789,0.4314,0.3525,0.1184
1,0.0747,0.3314,0.2567,0.0861,0.2637,0.1776,0.0541,0.0816,0.0275,0.0958,0.2808,0.185,0.0599,0.3664,0.3065,0.1101,0.2711,0.161,0.0747,0.1162,0.0415,0.1109,0.1688,0.0579,0.0694,0.2264,0.157,0.0821,0.7723,0.6902,0.0866
0,0.1111,0.1651,0.054,0.0931,0.0728,-0.0203,0.0768,0.1043,0.0275,0.1166,0.2622,0.1456,0.0963,0.4838,0.3875,0.1111,0.2037,0.0926,0.082,0.1172,0.0352,0.0976,0.1035,0.0059,0.0765,0.1158,0.0393,0.0876,0.1832,0.0956,0.1153
1,0.0847,0.2701,0.1854,0.099,0.2592,0.1602,0.0605,0.0584,-0.0021,0.1011,0.2937,0.1926,0.0824,0.4166,0.3342,0.0953,0.2505,0.1552,0.075,0.1041,0.0291,0.113,0.1722,0.0592,0.0647,0.2381,0.1734,0.0871,0.4707,0.3836,0.0937
1,0.0805,0.2966,0.2161,0.1045,0.3059,0.2014,0.0557,0.0684,0.0127,0.0985,0.2597,0.1612,0.0731,0.4476,0.3745,0.1243,0.2755,0.1512,0.065,0.0545,-0.0105,0.0995,0.1948,0.0953,0.0686,0.2354,0.1668,0.0816,0.3887,0.3071,0.0869
0,0.1014,0.3407,0.2393,0.0668,0.1558,0.089,0.0531,0.1157,0.0626,0.0937,0.2177,0.124,0.0826,0.2653,0.1827,0.0829,0.1341,0.0512,0.0808,0.1165,0.0357,0.0715,0.0758,0.0043,0.117,0.0813,-0.0357,0.0843,0.2008,0.1165,0.0768
1,0.0905,0.3828,0.2923,0.1061,0.3106,0.2045,0.0591,0.0639,0.0048,0.1027,0.3347,0.232,0.0882,0.4071,0.3189,0.122,0.2669,0.1449,0.0856,0.0774,-0.0082,0.1078,0.192,0.0842,0.1014,0.2389,0.1375,0.0853,0.4164,0.3311,0.1127
0,0.1029,0.0967,-0.0062,0.0979,0.1997,0.1018,0.0915,0.0992,0.0077,0.0457,0.2,0.1543,0.0786,0.2371,0.1585,0.0932,0.195,0.1018,0.0813,0.0755,-0.0058,0.0961,0.1468,0.0507,0.0791,0.1492,0.0701,0.0755,0.4968,0.4213,0.1084
1,0.0879,0.5747,0.4868,0.0985,0.2553,0.1568,0.0655,0.107,0.0415,0.0911,0.4004,0.3093,0.0813,0.4315,0.3502,0.1146,0.2949,0.1803,0.0784,0.1136,0.0352,0.0987,0.1655,0.0668,0.0644,0.284,0.2196,0.0795,0.4731,0.3936,0.1204
0,0.0496,0.2265,0.1769,0.0691,0.1635,0.0944,0.0515,0.1378,0.0863,0.061,0.1778,0.1168,0.0541,0.3427,0.2886,0.1124,0.1633,0.0509,0.076,0.1212,0.0452,0.0927,0.085,-0.0077,0.0961,0.1591,0.063,0.066,0.2803,0.2143,0.0654
0,0.0945,0.1675,0.073,0.0684,0.1225,0.0541,0.0797,0.1354,0.0557,0.0789,0.4766,0.3977,0.0734,0.3057,0.2323,0.0853,0.1663,0.081,0.0821,0.1292,0.0471,0.0779,0.1223,0.0444,0.0789,0.1689,0.09,0.0869,0.5238,0.4369,0.0982
1,0.0908,0.258,0.1672,0.0953,0.265,0.1697,0.0589,0.0603,0.0014,0.1008,0.2969,0.1961,0.0781,0.4065,0.3284,0.1099,0.2627,0.1528,0.0885,0.0764,-0.0121,0.1275,0.1745,0.047,0.0673,0.2291,0.1618,0.0895,0.428,0.3385,0.0576
1,0.0597,0.2649,0.2052,0.0884,0.2323,0.1439,0.0533,0.0966,0.0433,0.094,0.3457,0.2517,0.0884,1.1519,1.0635,0.1088,0.3382,0.2294,0.0652,0.1154,0.0502,0.1132,0.1695,0.0563,0.0692,0.2447,0.1755,0.0805,0.3854,0.3049,0.1048
1,0.0816,0.2644,0.1828,0.1088,0.3078,0.199,0.0568,0.0541,-0.0027,0.1006,0.2811,0.1805,0.0771,0.4522,0.3751,0.1299,0.2988,0.1689,0.0776,0.0634,-0.0142,0.1072,0.1827,0.0755,0.0744,0.2707,0.1963,0.0768,0.4153,0.3385,0.1325
1,0.0805,0.2847,0.2042,0.0969,0.2357,0.1388,0.0615,0.0702,0.0087,0.0964,0.3062,0.2098,0.0869,0.4284,0.3415,0.1251,0.2439,0.1188,0.0829,0.093,0.0101,0.1188,0.1825,0.0637,0.0634,0.2494,0.186,0.0808,0.4573,0.3765,0.1132
1,0.0876,0.2994,0.2118,0.0958,0.2291,0.1333,0.0663,0.0877,0.0214,0.0895,0.2803,0.1908,0.0642,0.3764,0.3122,0.0958,0.2188,0.123,0.0655,0.1149,0.0494,0.1077,0.1764,0.0687,0.0747,0.2526,0.1779,0.0813,0.405,0.3237,0.0964
0,0.0673,0.2012,0.1339,0.0791,0.1184,0.0393,0.0752,0.1638,0.0886,0.0786,0.2906,0.212,0.1002,0.5017,0.4015,0.1564,0.2113,0.0549,0.0776,0.1423,0.0647,0.0936,0.1261,0.0325,0.0857,0.1896,0.1039,0.0839,0.1853,0.1014,0.0799
1,0.0826,0.2651,0.1825,0.1027,0.2305,0.1278,0.0644,0.0692,0.0048,0.1193,0.2956,0.1763,0.0795,0.3934,0.3139,0.1175,0.279,0.1615,0.0789,0.1117,0.0328,0.1053,0.1603,0.055,0.0781,0.243,0.1649,0.0795,0.4013,0.3218,0.0977
1,0.0816,0.2541,0.1725,0.0977,0.2605,0.1628,0.07,0.0732,0.0032,0.0908,0.2866,0.1958,0.0837,0.4319,0.3482,0.1273,0.2598,0.1325,0.0829,0.1141,0.0312,0.132,0.1761,0.0441,0.0673,0.2518,0.1845,0.0876,0.4696,0.382,0.0842
0,0.0847,0.2535,0.1688,0.0961,0.1811,0.085,0.1082,0.1549,0.0467,0.1106,0.2602,0.1496,0.1264,0.4495,0.3231,0.1436,0.2389,0.0953,0.1214,0.2141,0.0927,0.1296,0.1365,0.0069,0.0937,0.2299,0.1362,0.1024,0.3438,0.2414,0.0905
1,0.0839,0.2437,0.1598,0.0969,0.2869,0.19,0.0668,0.0682,0.0014,0.0985,0.303,0.2045,0.0853,0.4226,0.3373,0.1196,0.2703,0.1507,0.065,0.0933,0.0283,0.1156,0.1795,0.0639,0.0737,0.2745,0.2008,0.0771,0.4132,0.3361,0.089
0,0.1135,0.1475,0.034,0.0721,0.1458,0.0737,0.0694,0.1175,0.0481,0.0837,0.5173,0.4336,0.0676,0.4999,0.4323,0.0818,0.2574,0.1756,0.0805,0.1331,0.0526,0.0589,0.1112,0.0523,0.0744,0.1612,0.0868,0.095,0.4686,0.3736,0.1074
1,0.0726,0.2317,0.1591,0.1069,0.28,0.1731,0.0599,0.0861,0.0262,0.0998,0.2885,0.1887,0.0708,0.4208,0.35,0.1127,0.2639,0.1512,0.0623,0.0978,0.0355,0.119,0.1996,0.0806,0.0647,1.0738,1.0091,0.0858,0.3823,0.2965,0.0953
1,0.0689,0.2237,0.1548,0.0874,0.2497,0.1623,0.0613,0.0764,0.0151,0.0993,0.3004,0.2011,0.0808,0.4293,0.3485,0.1405,0.2683,0.1278,0.0742,0.0867,0.0125,0.1101,0.1648,0.0547,0.0729,0.2508,0.1779,0.0737,0.5354,0.4617,0.1267
1,0.1117,0.2821,0.1704,0.1059,0.2835,0.1776,0.0639,0.0914,0.0275,0.1085,0.3357,0.2272,0.0879,0.4076,0.3197,0.1318,0.3012,0.1694,0.0702,0.1133,0.0431,0.1233,0.2028,0.0795,0.0821,0.4779,0.3958,0.0705,0.6866,0.6161,0.1172
1,0.0855,0.2757,0.1902,0.104,0.222,0.118,0.071,0.089,0.018,0.0958,0.2723,0.1765,0.0739,0.4173,0.3434,0.1209,0.25,0.1291,0.0974,0.1115,0.0141,0.1064,0.1545,0.0481,0.0842,0.2723,0.1881,0.0824,0.4071,0.3247,0.1072
1,0.0723,0.2765,0.2042,0.094,0.2766,0.1826,0.0644,0.0681,0.0037,0.1074,0.3043,0.1969,0.0787,0.4184,0.3397,0.1391,0.2748,0.1357,0.0813,0.0848,0.0035,0.0932,0.1661,0.0729,0.076,0.2314,0.1554,0.0842,0.425,0.3408,0.085
1,0.0837,0.2974,0.2137,0.0966,0.2254,0.1288,0.0713,0.0998,0.0285,0.0847,0.4372,0.3525,0.0884,0.4323,0.3439,0.098,0.2577,0.1597,0.0737,0.1007,0.027,0.1095,0.2001,0.0906,0.081,0.2404,0.1594,0.0892,0.4572,0.368,0.0771
0,0.0623,0.3937,0.3314,0.1609,0.1453,-0.0156,0.0673,0.2353,0.168,0.0807,0.3165,0.2358,0.0799,0.5641,0.4842,0.1501,0.5193,0.3692,0.1137,0.4999,0.3862,0.2226,0.5623,0.3397,0.0629,0.8326,0.7697,0.0665,0.3077,0.2412,0.0691
1,0.0639,0.3673,0.3034,0.0863,0.1943,0.108,0.0552,0.1054,0.0502,0.0979,0.3243,0.2264,0.0668,1.3518,1.285,0.1146,0.3218,0.2072,0.0615,0.1223,0.0608,0.1132,0.1948,0.0816,0.0813,0.3032,0.2219,0.0433,0.5282,0.4849,0.1117
0,0.0781,0.1213,0.0432,0.09,0.1233,0.0333,0.0367,0.0505,0.0138,0.0884,0.2407,0.1523,0.1169,0.3294,0.2125,0.0859,0.1983,0.1124,0.065,0.1495,0.0845,0.1062,0.0621,-0.0441,0.1202,0.0726,-0.0476,0.1212,0.5423,0.4211,0.1119
1,0.0766,0.223,0.1464,0.0763,0.256,0.1797,0.0589,0.038,-0.0209,0.1043,0.293,0.1887,0.071,0.3986,0.3276,0.1127,0.2476,0.1349,0.0776,0.0922,0.0146,0.1169,0.1869,0.07,0.0679,0.259,0.1911,0.0911,0.3955,0.3044,0.0816
0,0.1058,0.1004,-0.0054,0.0947,0.7086,0.6139,0.0805,0.1549,0.0744,0.0997,0.6878,0.5881,0.0884,0.261,0.1726,0.1005,0.8336,0.7331,0.1082,0.1558,0.0476,0.1092,0.1372,0.028,0.095,0.1907,0.0957,0.095,0.2297,0.1347,0.0741
0,0.0918,0.2573,0.1655,0.1517,0.2034,0.0517,0.0554,0.1108,0.0554,0.1282,0.3199,0.1917,0.0707,0.426,0.3553,0.1116,0.3588,0.2472,0.0931,0.0958,0.0027,0.1436,0.1396,-0.004,0.065,0.1671,0.1021,0.1029,0.333,0.2301,0.0968
0,0.09,0.0947,0.0047,0.1179,0.1251,0.0072,0.0876,0.0836,-0.004,0.1153,0.1762,0.0609,0.1105,0.2213,0.1108,0.1059,0.0869,-0.019,0.0829,0.1289,0.046,0.1161,0.0536,-0.0625,0.0678,0.1825,0.1147,0.1087,0.094,-0.0147,0.1087
0,0.0715,0.1178,0.0463,0.0715,0.1261,0.0546,0.0533,0.0847,0.0314,0.0673,0.3785,0.3112,0.0649,0.2992,0.2343,0.0818,0.1262,0.0444,0.0799,0.1425,0.0626,0.0928,0.091,-0.0018,0.0712,0.1506,0.0794,0.1,0.1977,0.0977,0.1203
1,0.0734,0.2771,0.2037,0.0958,0.2763,0.1805,0.0562,0.0626,0.0064,0.0969,0.3151,0.2182,0.0837,0.416,0.3323,0.1201,0.2829,0.1628,0.0438,0.0582,0.0144,0.1077,0.1972,0.0895,0.0594,0.2404,0.181,0.0594,0.5206,0.4612,0.118
0,0.047,0.1962,0.1492,0.0628,0.1462,0.0834,0.0367,0.099,0.0623,0.0718,0.1652,0.0934,0.0736,0.3081,0.2345,0.1061,0.2601,0.154,0.061,0.5479,0.4869,0.0628,0.0689,0.0061,0.052,0.1461,0.0941,0.0657,0.3048,0.2391,0.0694
0,0.0741,0.2193,0.1452,0.1005,0.1346,0.0341,0.0881,0.1723,0.0842,0.0739,0.239,0.1651,0.1029,0.4737,0.3708,0.1525,0.166,0.0135,0.0934,0.1412,0.0478,0.0966,0.1143,0.0177,0.0923,0.2009,0.1086,0.096,0.2016,0.1056,0.0939
1,0.0826,0.2517,0.1691,0.0956,0.3381,0.2425,0.0668,0.0885,0.0217,0.0792,0.2795,0.2003,0.0845,0.4794,0.3949,0.132,0.2729,0.1409,0.0813,0.0787,-0.0026,0.0945,0.1553,0.0608,0.0623,0.2512,0.1889,0.0808,0.5261,0.4453,0.1518
0,0.1412,0.1931,0.0519,0.15,0.1291,-0.0209,0.1624,0.1638,0.0014,0.1254,0.3085,0.1831,0.1088,0.3155,0.2067,0.146,0.1722,0.0262,0.1499,0.1299,-0.02,0.132,0.0956,-0.0364,0.147,0.1079,-0.0391,0.1383,0.4311,0.2928,0.1779
