class,H.period,DD.period.t,UD.period.t,H.t,DD.t.i,UD.t.i,H.i,DD.i.e,UD.i.e,H.e,DD.e.five,UD.e.five,H.five,DD.five.Shift.r,UD.five.Shift.r,H.Shift.r,DD.Shift.r.o,UD.Shift.r.o,H.o,DD.o.a,UD.o.a,H.a,DD.a.n,UD.a.n,H.n,DD.n.l,UD.n.l,H.l,DD.l.Return,UD.l.Return,H.Return
0,0.1219,0.2133,0.0914,0.0802,0.0744,-0.0058,0.0828,0.1198,0.037,0.0929,0.2482,0.1553,0.0892,0.4258,0.3366,0.0842,0.1359,0.0517,0.0865,0.1668,0.0803,0.0918,0.0905,-0.0013,0.0937,0.1638,0.0701,0.0907,0.1934,0.1027,0.1153
0,0.0936,0.1518,0.0582,0.048,0.0871,0.0391,0.0958,0.1093,0.0135,0.0396,0.2171,0.1775,0.0499,0.3232,0.2733,0.0536,0.2148,0.1612,0.0646,0.0863,0.0217,0.1087,0.052,-0.0567,0.1195,0.0902,-0.0293,0.1116,0.2217,0.1101,0.0981
0,0.0836,0.4772,0.3936,0.1316,0.293,0.1614,0.0662,0.2213,0.1551,0.124,0.3186,0.1946,0.0936,0.5043,0.4107,0.1409,0.2725,0.1316,0.0836,0.181,0.0974,0.1385,0.2665,0.128,0.0657,0.3526,0.2869,0.062,0.4725,0.4105,0.0681
1,0.0866,0.3177,0.2311,0.0747,0.1697,0.095,0.0679,0.154,0.0861,0.0758,0.2122,0.1364,0.0708,0.3543,0.2835,0.069,0.1719,0.1029,0.0927,0.1648,0.0721,0.0832,0.1389,0.0557,0.0818,0.2071,0.1253,0.109,0.676,0.567,0.0824
1,0.0895,0.2124,0.1229,0.081,0.1702,0.0892,0.0916,0.2009,0.1093,0.0818,0.2037,0.1219,0.0824,0.4068,0.3244,0.0748,0.4408,0.366,0.0987,0.2096,0.1109,0.0826,0.2151,0.1325,0.1035,0.2412,0.1377,0.1198,0.3559,0.2361,0.1109
1,0.0987,0.1981,0.0994,0.0792,0.18,0.1008,0.0876,0.2966,0.209,0.1035,0.4262,0.3227,0.0737,0.5469,0.4732,0.081,0.2188,0.1378,0.0993,0.1696,0.0703,0.0826,0.1352,0.0526,0.0834,0.2124,0.129,0.1043,0.2435,0.1392,0.0971
1,0.0861,0.2911,0.205,0.0826,0.1829,0.1003,0.081,0.1763,0.0953,0.0879,0.2388,0.1509,0.0797,0.3933,0.3136,0.0863,0.2391,0.1528,0.1027,0.1896,0.0869,0.0908,0.1516,0.0608,0.0681,0.2011,0.133,0.1312,0.2802,0.149,0.1069
0,0.0454,0.332,0.2866,0.0602,0.1248,0.0646,0.0538,0.1369,0.0831,0.0509,0.197,0.1461,0.0581,0.3229,0.2648,0.0955,0.1907,0.0952,0.0588,0.1312,0.0724,0.0464,0.091,0.0446,0.061,0.1604,0.0994,0.0625,0.2976,0.2351,0.0728
1,0.0729,0.223,0.1501,0.0702,0.1138,0.0436,0.0774,0.1774,0.1,0.0768,0.2114,0.1346,0.0718,0.3698,0.298,0.0858,0.1719,0.0861,0.0795,0.1524,0.0729,0.0969,0.1289,0.032,0.0639,0.1787,0.1148,0.1,0.7388,0.6388,0.099
1,0.0971,0.2992,0.2021,0.0715,0.1597,0.0882,0.0903,0.441,0.3507,0.0813,0.3842,0.3029,0.07,0.5786,0.5086,0.0747,0.3508,0.2761,0.104,0.2041,0.1001,0.0834,0.1513,0.0679,0.0663,0.1486,0.0823,0.1093,0.4058,0.2965,0.1019
