class,H.period,DD.period.t,UD.period.t,H.t,DD.t.i,UD.t.i,H.i,DD.i.e,UD.i.e,H.e,DD.e.five,UD.e.five,H.five,DD.five.Shift.r,UD.five.Shift.r,H.Shift.r,DD.Shift.r.o,UD.Shift.r.o,H.o,DD.o.a,UD.o.a,H.a,DD.a.n,UD.a.n,H.n,DD.n.l,UD.n.l,H.l,DD.l.Return,UD.l.Return,H.Return
0,0.1219,0.2133,0.0914,0.0802,0.0744,-0.0058,0.0828,0.1198,0.037,0.0929,0.2482,0.1553,0.0892,0.4258,0.3366,0.0842,0.1359,0.0517,0.0865,0.1668,0.0803,0.0918,0.0905,-0.0013,0.0937,0.1638,0.0701,0.0907,0.1934,0.1027,0.1153
0,0.0936,0.1518,0.0582,0.048,0.0871,0.0391,0.0958,0.1093,0.0135,0.0396,0.2171,0.1775,0.0499,0.3232,0.2733,0.0536,0.2148,0.1612,0.0646,0.0863,0.0217,0.1087,0.052,-0.0567,0.1195,0.0902,-0.0293,0.1116,0.2217,0.1101,0.0981
0,0.0836,0.4772,0.3936,0.1316,0.293,0.1614,0.0662,0.2213,0.1551,0.124,0.3186,0.1946,0.0936,0.5043,0.4107,0.1409,0.2725,0.1316,0.0836,0.181,0.0974,0.1385,0.2665,0.128,0.0657,0.3526,0.2869,0.062,0.4725,0.4105,0.0681
1,0.0805,0.1,0.0195,0.057,0.122,0.065,0.0686,0.0818,0.0132,0.065,0.1814,0.1164,0.0417,0.2191,0.1774,0.0586,0.1534,0.0948,0.076,0.0888,0.0128,0.0634,0.1281,0.0647,0.08,0.2457,0.1657,0.065,0.2596,0.1946,0.0668
1,0.0776,0.139,0.0614,0.0634,0.1083,0.0449,0.0713,0.1019,0.0306,0.0599,0.1971,0.1372,0.0378,0.2036,0.1658,0.0558,0.1337,0.0779,0.0795,0.0844,0.0049,0.0515,0.1236,0.0721,0.0818,0.2401,0.1583,0.0729,0.2704,0.1975,0.0694
1,0.0826,0.1459,0.0633,0.0589,0.1107,0.0518,0.0715,0.118,0.0465,0.0591,0.1829,0.1238,0.0452,0.1834,0.1382,0.0566,0.0904,0.0338,0.0797,0.1012,0.0215,0.0562,0.0866,0.0304,0.0853,0.2191,0.1338,0.0871,0.215,0.1279,0.0818
1,0.0855,0.1337,0.0482,0.0446,0.1196,0.075,0.0739,0.123,0.0491,0.0552,0.2075,0.1523,0.0486,0.4279,0.3793,0.0562,0.1769,0.1207,0.0874,0.1329,0.0455,0.0552,0.0949,0.0397,0.0742,0.2119,0.1377,0.0779,0.2264,0.1485,0.0789
0,0.0454,0.332,0.2866,0.0602,0.1248,0.0646,0.0538,0.1369,0.0831,0.0509,0.197,0.1461,0.0581,0.3229,0.2648,0.0955,0.1907,0.0952,0.0588,0.1312,0.0724,0.0464,0.091,0.0446,0.061,0.1604,0.0994,0.0625,0.2976,0.2351,0.0728
1,0.0866,0.1892,0.1026,0.0578,0.1708,0.113,0.0578,0.1198,0.062,0.0673,0.2182,0.1509,0.047,0.212,0.165,0.0473,0.1188,0.0715,0.0821,0.1012,0.0191,0.0576,0.0983,0.0407,0.0697,0.1987,0.129,0.0681,0.1461,0.078,0.0921
1,0.0871,0.1754,0.0883,0.0555,0.2173,0.1618,0.066,0.1856,0.1196,0.0496,0.3143,0.2647,0.0446,0.2896,0.245,0.0465,0.1125,0.066,0.0758,0.1004,0.0246,0.0502,0.0941,0.0439,0.0737,0.1893,0.1156,0.0779,0.1636,0.0857,0.038
