class,H.period,DD.period.t,UD.period.t,H.t,DD.t.i,UD.t.i,H.i,DD.i.e,UD.i.e,H.e,DD.e.five,UD.e.five,H.five,DD.five.Shift.r,UD.five.Shift.r,H.Shift.r,DD.Shift.r.o,UD.Shift.r.o,H.o,DD.o.a,UD.o.a,H.a,DD.a.n,UD.a.n,H.n,DD.n.l,UD.n.l,H.l,DD.l.Return,UD.l.Return,H.Return
0,0.1224,0.2012,0.0788,0.0995,0.1138,0.0143,0.076,0.1114,0.0354,0.0749,0.3716,0.2967,0.0768,0.3543,0.2775,0.0847,0.1206,0.0359,0.0691,0.114,0.0449,0.1008,0.1077,0.0069,0.076,0.1649,0.0889,0.0907,0.2383,0.1476,0.1079
0,0.1482,0.2961,0.1479,0.06,0.0557,-0.0043,0.1177,0.0987,-0.019,0.0831,0.2548,0.1717,0.0828,0.33,0.2472,0.0528,0.1655,0.1127,0.0915,0.1072,0.0157,0.1325,0.0903,-0.0422,0.1093,0.0583,-0.051,0.1409,0.2737,0.1328,0.1103
0,0.0863,0.4388,0.3525,0.1269,0.2327,0.1058,0.0897,0.7094,0.6197,0.1443,1.4022,1.2579,0.0823,1.4004,1.3181,0.071,1.0145,0.9435,0.0644,0.2103,0.1459,0.1712,0.2388,0.0676,0.0697,0.5961,0.5264,0.0876,1.4166,1.329,0.0849
1,0.0808,0.1689,0.0881,0.0887,0.127,0.0383,0.0349,0.0729,0.038,0.075,0.8329,0.7579,0.0657,0.4321,0.3664,0.08,0.3964,0.3164,0.0752,0.1407,0.0655,0.1278,0.108,-0.0198,0.1373,0.0813,-0.056,0.0977,0.3483,0.2506,0.0887
1,0.0839,0.1176,0.0337,0.0985,0.1827,0.0842,0.0454,0.0816,0.0362,0.0623,0.2819,0.2196,0.0924,0.4572,0.3648,0.1025,0.2044,0.1019,0.0504,0.1254,0.075,0.1663,0.1584,-0.0079,0.0945,0.0351,-0.0594,0.1251,0.5219,0.3968,0.033
1,0.0518,0.1895,0.1377,0.1206,0.4183,0.2977,0.0971,0.1504,0.0533,0.0795,0.2676,0.1881,0.1093,0.4483,0.339,0.141,0.4099,0.2689,0.0665,0.5978,0.5313,0.1818,0.2737,0.0919,0.132,0.0654,-0.0666,0.122,0.3916,0.2696,0.1169
1,0.0628,0.1329,0.0701,0.0903,0.1238,0.0335,0.0718,0.1119,0.0401,0.0837,0.4845,0.4008,0.1074,0.6268,0.5194,0.1214,0.2592,0.1378,0.075,0.1215,0.0465,0.1388,0.1787,0.0399,0.1333,0.1378,0.0045,0.1204,0.5755,0.4551,0.0876
0,0.0533,0.3744,0.3211,0.0636,0.1836,0.12,0.0607,0.3347,0.274,0.066,0.2487,0.1827,0.0765,0.7775,0.701,0.1253,0.2675,0.1422,0.0573,0.1492,0.0919,0.0459,0.1108,0.0649,0.0483,0.2192,0.1709,0.0815,0.4841,0.4026,0.0844
1,0.0845,0.1401,0.0556,0.1098,0.1465,0.0367,0.0781,0.1051,0.027,0.0562,0.3655,0.3093,0.1077,0.6364,0.5287,0.089,0.2468,0.1578,0.0934,0.1191,0.0257,0.1027,0.1165,0.0138,0.0813,0.4961,0.4148,0.0971,0.2237,0.1266,0.0639
1,0.1016,0.1741,0.0725,0.0847,0.1365,0.0518,0.0684,0.1323,0.0639,0.0531,1.2326,1.1795,0.0694,0.4018,0.3324,0.0964,0.6952,0.5988,0.1077,0.5503,0.4426,0.1322,0.3684,0.2362,0.0921,0.1356,0.0435,0.0961,0.4443,0.3482,0.0884
