class,H.period,DD.period.t,UD.period.t,H.t,DD.t.i,UD.t.i,H.i,DD.i.e,UD.i.e,H.e,DD.e.five,UD.e.five,H.five,DD.five.Shift.r,UD.five.Shift.r,H.Shift.r,DD.Shift.r.o,UD.Shift.r.o,H.o,DD.o.a,UD.o.a,H.a,DD.a.n,UD.a.n,H.n,DD.n.l,UD.n.l,H.l,DD.l.Return,UD.l.Return,H.Return
0,0.1224,0.2012,0.0788,0.0995,0.1138,0.0143,0.076,0.1114,0.0354,0.0749,0.3716,0.2967,0.0768,0.3543,0.2775,0.0847,0.1206,0.0359,0.0691,0.114,0.0449,0.1008,0.1077,0.0069,0.076,0.1649,0.0889,0.0907,0.2383,0.1476,0.1079
0,0.1482,0.2961,0.1479,0.06,0.0557,-0.0043,0.1177,0.0987,-0.019,0.0831,0.2548,0.1717,0.0828,0.33,0.2472,0.0528,0.1655,0.1127,0.0915,0.1072,0.0157,0.1325,0.0903,-0.0422,0.1093,0.0583,-0.051,0.1409,0.2737,0.1328,0.1103
0,0.0863,0.4388,0.3525,0.1269,0.2327,0.1058,0.0897,0.7094,0.6197,0.1443,1.4022,1.2579,0.0823,1.4004,1.3181,0.071,1.0145,0.9435,0.0644,0.2103,0.1459,0.1712,0.2388,0.0676,0.0697,0.5961,0.5264,0.0876,1.4166,1.329,0.0849
1,0.0573,0.4668,0.4095,0.0554,0.393,0.3376,0.0501,0.1105,0.0604,0.0768,0.6227,0.5459,0.0517,0.4676,0.4159,0.0393,0.433,0.3937,0.062,0.0703,0.0083,0.1203,0.2591,0.1388,0.0449,0.3004,0.2555,0.0541,0.5094,0.4553,0.0583
1,0.0538,0.5658,0.512,0.0583,0.2996,0.2413,0.0594,0.1451,0.0857,0.0855,0.7118,0.6263,0.0449,0.5072,0.4623,0.0512,0.4664,0.4152,0.0625,0.0977,0.0352,0.134,0.2567,0.1227,0.0546,0.3149,0.2603,0.0565,0.4665,0.41,0.0586
1,0.0599,0.4604,0.4005,0.0639,0.4242,0.3603,0.0683,0.1256,0.0573,0.0892,0.4987,0.4095,0.0528,0.44,0.3872,0.0486,0.3791,0.3305,0.0699,0.0932,0.0233,0.1398,0.2875,0.1477,0.0567,0.3623,0.3056,0.0591,0.3412,0.2821,0.0509
1,0.0459,0.6703,0.6244,0.0541,0.4579,0.4038,0.0702,0.1515,0.0813,0.081,0.5414,0.4604,0.0478,0.4535,0.4057,0.0512,0.4574,0.4062,0.062,0.0632,0.0012,0.1361,0.2438,0.1077,0.0581,0.3171,0.259,0.0594,0.357,0.2976,0.0826
0,0.0736,0.1896,0.116,0.0765,0.0945,0.018,0.0496,0.0884,0.0388,0.057,0.5493,0.4923,0.0828,0.3835,0.3007,0.1138,0.1045,-0.0093,0.0782,0.0759,-0.0023,0.0918,0.1008,0.009,0.0857,0.1461,0.0604,0.0665,0.1985,0.132,0.0628
1,0.053,0.4804,0.4274,0.0662,0.841,0.7748,0.0567,0.1285,0.0718,0.1092,0.8755,0.7663,0.0573,0.5302,0.4729,0.0491,0.4682,0.4191,0.0628,0.109,0.0462,0.1155,0.1799,0.0644,0.0649,0.3405,0.2756,0.0185,0.3509,0.3324,0.0668
1,0.0749,0.8211,0.7462,0.091,1.3262,1.2352,0.0562,0.1301,0.0739,0.072,1.2987,1.2267,0.0541,0.7109,0.6568,0.0551,1.5702,1.5151,0.0818,0.1468,0.065,0.0884,0.358,0.2696,0.0617,0.3418,0.2801,0.0457,1.6036,1.5579,0.0583
