class,H.period,DD.period.t,UD.period.t,H.t,DD.t.i,UD.t.i,H.i,DD.i.e,UD.i.e,H.e,DD.e.five,UD.e.five,H.five,DD.five.Shift.r,UD.five.Shift.r,H.Shift.r,DD.Shift.r.o,UD.Shift.r.o,H.o,DD.o.a,UD.o.a,H.a,DD.a.n,UD.a.n,H.n,DD.n.l,UD.n.l,H.l,DD.l.Return,UD.l.Return,H.Return
0,0.1224,0.2012,0.0788,0.0995,0.1138,0.0143,0.076,0.1114,0.0354,0.0749,0.3716,0.2967,0.0768,0.3543,0.2775,0.0847,0.1206,0.0359,0.0691,0.114,0.0449,0.1008,0.1077,0.0069,0.076,0.1649,0.0889,0.0907,0.2383,0.1476,0.1079
0,0.1482,0.2961,0.1479,0.06,0.0557,-0.0043,0.1177,0.0987,-0.019,0.0831,0.2548,0.1717,0.0828,0.33,0.2472,0.0528,0.1655,0.1127,0.0915,0.1072,0.0157,0.1325,0.0903,-0.0422,0.1093,0.0583,-0.051,0.1409,0.2737,0.1328,0.1103
0,0.0863,0.4388,0.3525,0.1269,0.2327,0.1058,0.0897,0.7094,0.6197,0.1443,1.4022,1.2579,0.0823,1.4004,1.3181,0.071,1.0145,0.9435,0.0644,0.2103,0.1459,0.1712,0.2388,0.0676,0.0697,0.5961,0.5264,0.0876,1.4166,1.329,0.0849
1,0.0781,0.3612,0.2831,0.0647,0.1909,0.1262,0.1008,0.1394,0.0386,0.1254,0.5444,0.419,0.1048,0.4643,0.3595,0.1043,0.1878,0.0835,0.108,0.1437,0.0357,0.1342,0.1323,-0.0019,0.0669,0.2321,0.1652,0.0708,0.2203,0.1495,0.1161
1,0.0995,0.3105,0.211,0.0847,0.2111,0.1264,0.1011,0.142,0.0409,0.1143,0.3653,0.251,0.1146,0.4797,0.3651,0.1014,0.151,0.0496,0.0956,0.1353,0.0397,0.1365,0.1122,-0.0243,0.0624,0.4345,0.3721,0.1066,0.2398,0.1332,0.0977
1,0.0837,0.1594,0.0757,0.1122,0.2331,0.1209,0.071,0.1721,0.1011,0.1138,0.3816,0.2678,0.0993,0.3459,0.2466,0.1148,0.1254,0.0106,0.0911,0.1018,0.0107,0.1457,0.1508,0.0051,0.0818,0.2341,0.1523,0.0721,0.2185,0.1464,0.1064
1,0.0948,0.5301,0.4353,0.0906,0.0861,-0.0045,0.0782,0.117,0.0388,0.1045,0.5172,0.4127,0.0919,0.3184,0.2265,0.1025,0.1302,0.0277,0.102,0.0896,-0.0124,0.1125,0.1492,0.0367,0.076,0.1961,0.1201,0.0892,0.6071,0.5179,0.1217
0,0.0533,0.3744,0.3211,0.0636,0.1836,0.12,0.0607,0.3347,0.274,0.066,0.2487,0.1827,0.0765,0.7775,0.701,0.1253,0.2675,0.1422,0.0573,0.1492,0.0919,0.0459,0.1108,0.0649,0.0483,0.2192,0.1709,0.0815,0.4841,0.4026,0.0844
1,0.1396,0.225,0.0854,0.1074,0.1317,0.0243,0.0995,0.1626,0.0631,0.1101,0.5394,0.4293,0.1328,0.3957,0.2629,0.108,0.1471,0.0391,0.103,0.1012,-0.0018,0.1162,0.1474,0.0312,0.0974,0.2161,0.1187,0.114,0.2772,0.1632,0.1359
1,0.1003,0.2443,0.144,0.0927,0.1062,0.0135,0.0755,0.1159,0.0404,0.0547,0.6761,0.6214,0.0805,0.3814,0.3009,0.1135,0.5344,0.4209,0.099,0.1147,0.0157,0.1317,0.1798,0.0481,0.0964,0.2239,0.1275,0.0797,0.5208,0.4411,0.1243
