class,H.period,DD.period.t,UD.period.t,H.t,DD.t.i,UD.t.i,H.i,DD.i.e,UD.i.e,H.e,DD.e.five,UD.e.five,H.five,DD.five.Shift.r,UD.five.Shift.r,H.Shift.r,DD.Shift.r.o,UD.Shift.r.o,H.o,DD.o.a,UD.o.a,H.a,DD.a.n,UD.a.n,H.n,DD.n.l,UD.n.l,H.l,DD.l.Return,UD.l.Return,H.Return
0,0.0942,0.1917,0.0975,0.0979,0.0905,-0.0074,0.0728,0.1042,0.0314,0.0952,0.3594,0.2642,0.0889,0.4395,0.3506,0.096,0.2221,0.1261,0.0813,0.2288,0.1475,0.0715,0.1277,0.0562,0.0881,0.1546,0.0665,0.0789,0.1798,0.1009,0.1024
0,0.0997,0.154,0.0543,0.0778,0.129,0.0512,0.1034,0.1013,-0.0021,0.0549,0.3197,0.2648,0.081,0.3582,0.2772,0.047,0.1913,0.1443,0.0881,0.1119,0.0238,0.0786,0.1973,0.1187,0.1751,0.2273,0.0522,0.1118,0.3018,0.19,0.1111
0,0.0926,0.7987,0.7061,0.1343,0.2013,0.067,0.0741,0.2094,0.1353,0.1298,0.8985,0.7687,0.1111,0.7027,0.5916,0.1197,0.2998,0.1801,0.0852,0.1699,0.0847,0.1401,0.233,0.0929,0.072,0.3505,0.2785,0.0675,0.4595,0.392,0.0773
1,0.1365,0.3222,0.1857,0.0853,0.2318,0.1465,0.1053,0.2444,0.1391,0.1043,0.8036,0.6993,0.1098,0.8013,0.6915,0.1264,0.2594,0.133,0.132,0.4332,0.3012,0.1383,0.3534,0.2151,0.1219,0.3417,0.2198,0.1154,0.3388,0.2234,0.1059
1,0.1288,0.3734,0.2446,0.0639,0.2302,0.1663,0.0789,0.2631,0.1842,0.0842,0.5352,0.451,0.0729,0.8778,0.8049,0.1283,0.293,0.1647,0.1148,0.355,0.2402,0.1146,0.334,0.2194,0.1006,0.3513,0.2507,0.1219,0.4078,0.2859,0.1188
1,0.114,0.3171,0.2031,0.0684,0.1927,0.1243,0.0803,0.26,0.1797,0.0916,0.7083,0.6167,0.0855,1.344,1.2585,0.1096,0.7036,0.594,0.1003,0.2701,0.1698,0.1336,0.3231,0.1895,0.1148,0.3615,0.2467,0.1085,0.286,0.1775,0.1056
1,0.1262,0.3122,0.186,0.0591,0.2684,0.2093,0.089,0.3123,0.2233,0.1029,0.5056,0.4027,0.0694,0.8021,0.7327,0.1109,0.4286,0.3177,0.1106,0.4171,0.3065,0.1059,0.4176,0.3117,0.1124,0.3296,0.2172,0.0948,0.3111,0.2163,0.1024
0,0.0536,0.4654,0.4118,0.0757,0.1485,0.0728,0.0586,0.1127,0.0541,0.0594,0.2427,0.1833,0.0784,0.3622,0.2838,0.1121,0.1952,0.0831,0.1097,0.1544,0.0447,0.0823,0.1008,0.0185,0.1219,0.191,0.0691,0.0984,0.3061,0.2077,0.0852
1,0.1188,0.3283,0.2095,0.0679,0.2529,0.185,0.0932,0.3202,0.227,0.0911,0.6666,0.5755,0.0676,0.9483,0.8807,0.0869,0.336,0.2491,0.1256,0.3635,0.2379,0.1082,0.764,0.6558,0.1008,0.2916,0.1908,0.1219,0.629,0.5071,0.1243
1,0.1328,0.4468,0.314,0.0784,0.2982,0.2198,0.0863,0.2315,0.1452,0.0832,1.0432,0.96,0.0663,0.8005,0.7342,0.0657,0.3896,0.3239,0.1037,0.2751,0.1714,0.1135,0.4244,0.3109,0.1093,0.3436,0.2343,0.1064,0.3876,0.2812,0.0929
1,0.1304,0.3246,0.1942,0.0702,0.1829,0.1127,0.0905,0.2808,0.1903,0.0771,0.7194,0.6423,0.0718,0.805,0.7332,0.1056,0.2951,0.1895,0.1072,0.334,0.2268,0.1151,0.3329,0.2178,0.119,0.3393,0.2203,0.1024,0.2981,0.1957,0.0919
1,0.1114,0.3203,0.2089,0.0668,0.3014,0.2346,0.0927,0.3057,0.213,0.1109,0.5751,0.4642,0.0671,0.773,0.7059,0.1225,0.3381,0.2156,0.1045,0.2972,0.1927,0.095,0.3151,0.2201,0.095,0.3644,0.2694,0.0853,0.3137,0.2284,0.0816
0,0.0752,0.1811,0.1059,0.077,0.1564,0.0794,0.0654,0.0778,0.0124,0.0849,0.2041,0.1192,0.1055,0.2946,0.1891,0.0977,0.1877,0.09,0.0939,0.0755,-0.0184,0.0963,0.1399,0.0436,0.0517,0.153,0.1013,0.1293,0.1273,-0.002,0.1148
1,0.1214,0.3591,0.2377,0.0647,0.2397,0.175,0.1008,0.4022,0.3014,0.1085,0.5571,0.4486,0.033,1.0417,1.0087,0.1468,0.3812,0.2344,0.1122,0.3068,0.1946,0.1322,0.3341,0.2019,0.1135,0.328,0.2145,0.1243,0.3208,0.1965,0.1132
0,0.1234,0.2876,0.1642,0.0499,0.0832,0.0333,0.0699,0.1182,0.0483,0.033,0.4304,0.3974,0.0573,0.3309,0.2736,0.0486,0.2839,0.2353,0.1424,0.1913,0.0489,0.1266,0.0644,-0.0622,0.1095,0.0799,-0.0296,0.1042,0.2505,0.1463,0.0842
1,0.1344,1.6759,1.5415,0.0861,0.2951,0.209,0.0792,0.3299,0.2507,0.0987,0.9236,0.8249,0.0681,1.0973,1.0292,0.1146,0.3165,0.2019,0.1325,0.358,0.2255,0.1059,0.3564,0.2505,0.0913,0.3169,0.2256,0.1225,0.3496,0.2271,0.1312
0,0.1089,0.2533,0.1444,0.0905,0.1599,0.0694,0.0815,0.086,0.0045,0.077,0.5143,0.4373,0.0728,0.3709,0.2981,0.0799,0.1509,0.071,0.0689,0.1086,0.0397,0.0828,0.1116,0.0288,0.0649,0.1509,0.086,0.0839,0.1919,0.108,0.0818
0,0.1035,0.2623,0.1588,0.1101,0.2476,0.1375,0.1103,0.127,0.0167,0.0905,0.7988,0.7083,0.0681,0.786,0.7179,0.1275,0.2112,0.0837,0.1439,0.108,-0.0359,0.1144,0.1593,0.0449,0.1008,0.1436,0.0428,0.1209,0.2823,0.1614,0.0781
1,0.1264,0.3588,0.2324,0.0689,0.1914,0.1225,0.0948,0.2336,0.1388,0.0956,0.9284,0.8328,0.0715,0.7962,0.7247,0.0877,0.3978,0.3101,0.0927,0.3496,0.2569,0.0692,0.3656,0.2964,0.0879,0.3407,0.2528,0.0995,0.3245,0.225,0.0882
