class,H.period,DD.period.t,UD.period.t,H.t,DD.t.i,UD.t.i,H.i,DD.i.e,UD.i.e,H.e,DD.e.five,UD.e.five,H.five,DD.five.Shift.r,UD.five.Shift.r,H.Shift.r,DD.Shift.r.o,UD.Shift.r.o,H.o,DD.o.a,UD.o.a,H.a,DD.a.n,UD.a.n,H.n,DD.n.l,UD.n.l,H.l,DD.l.Return,UD.l.Return,H.Return
0,0.1224,0.2012,0.0788,0.0995,0.1138,0.0143,0.076,0.1114,0.0354,0.0749,0.3716,0.2967,0.0768,0.3543,0.2775,0.0847,0.1206,0.0359,0.0691,0.114,0.0449,0.1008,0.1077,0.0069,0.076,0.1649,0.0889,0.0907,0.2383,0.1476,0.1079
0,0.1482,0.2961,0.1479,0.06,0.0557,-0.0043,0.1177,0.0987,-0.019,0.0831,0.2548,0.1717,0.0828,0.33,0.2472,0.0528,0.1655,0.1127,0.0915,0.1072,0.0157,0.1325,0.0903,-0.0422,0.1093,0.0583,-0.051,0.1409,0.2737,0.1328,0.1103
0,0.0863,0.4388,0.3525,0.1269,0.2327,0.1058,0.0897,0.7094,0.6197,0.1443,1.4022,1.2579,0.0823,1.4004,1.3181,0.071,1.0145,0.9435,0.0644,0.2103,0.1459,0.1712,0.2388,0.0676,0.0697,0.5961,0.5264,0.0876,1.4166,1.329,0.0849
1,0.1233,0.1465,0.0232,0.0821,0.0977,0.0156,0.1122,0.0903,-0.0219,0.075,0.2062,0.1312,0.0655,0.3654,0.2999,0.0903,0.1405,0.0502,0.0731,0.0909,0.0178,0.127,0.0816,-0.0454,0.1091,0.0776,-0.0315,0.1402,0.1266,-0.0136,0.1143
1,0.1322,0.2688,0.1366,0.0884,0.1043,0.0159,0.0938,0.0874,-0.0064,0.0909,0.2975,0.2066,0.0665,0.5564,0.4899,0.0729,0.1484,0.0755,0.0961,0.1374,0.0413,0.1373,0.1162,-0.0211,0.1212,0.0908,-0.0304,0.1357,0.2058,0.0701,0.1053
1,0.0821,0.0936,0.0115,0.0755,0.1003,0.0248,0.0972,0.0671,-0.0301,0.0826,0.2169,0.1343,0.0544,1.1559,1.1015,0.09,0.1381,0.0481,0.0837,0.0888,0.0051,0.1225,0.1143,-0.0082,0.1057,0.0821,-0.0236,0.1263,0.1935,0.0672,0.0998
1,0.1285,0.1944,0.0659,0.075,0.0988,0.0238,0.1133,0.0924,-0.0209,0.0779,0.2228,0.1449,0.0834,0.3648,0.2814,0.0468,0.0521,0.0053,0.1032,0.1284,0.0252,0.1409,0.1098,-0.0311,0.1267,0.1013,-0.0254,0.1122,0.244,0.1318,0.0958
0,0.0533,0.3744,0.3211,0.0636,0.1836,0.12,0.0607,0.3347,0.274,0.066,0.2487,0.1827,0.0765,0.7775,0.701,0.1253,0.2675,0.1422,0.0573,0.1492,0.0919,0.0459,0.1108,0.0649,0.0483,0.2192,0.1709,0.0815,0.4841,0.4026,0.0844
1,0.1307,0.2233,0.0926,0.0972,0.0956,-0.0016,0.0987,0.1109,0.0122,0.0903,0.3996,0.3093,0.0275,0.477,0.4495,0.1051,0.1664,0.0613,0.1101,0.1088,-0.0013,0.1114,0.2083,0.0969,0.0652,0.1454,0.0802,0.1167,0.2021,0.0854,0.1019
1,0.1148,0.1826,0.0678,0.0684,0.099,0.0306,0.1454,0.1663,0.0209,0.0752,0.879,0.8038,0.0697,0.991,0.9213,0.1196,0.3012,0.1816,0.1384,0.1339,-0.0045,0.1532,1.75,1.5968,0.118,0.4898,0.3718,0.1037,1.4008,1.2971,0.0979
