class,H.period,DD.period.t,UD.period.t,H.t,DD.t.i,UD.t.i,H.i,DD.i.e,UD.i.e,H.e,DD.e.five,UD.e.five,H.five,DD.five.Shift.r,UD.five.Shift.r,H.Shift.r,DD.Shift.r.o,UD.Shift.r.o,H.o,DD.o.a,UD.o.a,H.a,DD.a.n,UD.a.n,H.n,DD.n.l,UD.n.l,H.l,DD.l.Return,UD.l.Return,H.Return
0,0.0894,0.1363,0.0469,0.0979,0.0799,-0.018,0.0819,0.1173,0.0354,0.1216,0.2461,0.1245,0.1071,0.3761,0.269,0.1126,0.1586,0.046,0.0633,0.1562,0.0929,0.0876,0.0985,0.0109,0.1031,0.1545,0.0514,0.0947,0.199,0.1043,0.0923
0,0.1063,0.1561,0.0498,0.0451,0.1037,0.0586,0.1024,0.0847,-0.0177,0.0438,0.1667,0.1229,0.0652,0.3825,0.3173,0.0464,0.2525,0.2061,0.0876,0.1001,0.0125,0.095,0.0831,-0.0119,0.103,0.0768,-0.0262,0.084,0.168,0.084,0.0971
0,0.0802,0.4019,0.3217,0.1213,0.1485,0.0272,0.0678,0.1812,0.1134,0.1282,0.2883,0.1601,0.1155,0.5597,0.4442,0.1103,0.1689,0.0586,0.0868,0.1626,0.0758,0.1438,0.2454,0.1016,0.0673,0.3985,0.3312,0.0594,0.4554,0.396,0.0689
1,0.095,0.619,0.524,0.0755,0.2389,0.1634,0.0916,0.2956,0.204,0.0813,0.528,0.4467,0.0723,0.8582,0.7859,0.1083,0.3179,0.2096,0.1127,0.2994,0.1867,0.127,0.2909,0.1639,0.1056,0.2861,0.1805,0.1135,0.5264,0.4129,0.1024
1,0.1146,0.375,0.2604,0.0803,0.2426,0.1623,0.0929,0.2523,0.1594,0.1093,0.379,0.2697,0.0673,1.0004,0.9331,0.1178,0.2675,0.1497,0.0993,0.3081,0.2088,0.1183,0.2878,0.1695,0.1069,0.2924,0.1855,0.0995,0.6562,0.5567,0.1064
1,0.1053,0.3419,0.2366,0.0734,0.2056,0.1322,0.0927,0.406,0.3133,0.0895,0.3631,0.2736,0.0591,0.8989,0.8398,0.1207,0.2817,0.161,0.0969,0.2807,0.1838,0.1307,0.2537,0.123,0.1167,0.2164,0.0997,0.1386,0.3467,0.2081,0.0863
1,0.0977,0.3631,0.2654,0.0639,0.2629,0.199,0.0684,0.3732,0.3048,0.0805,0.4301,0.3496,0.0626,0.8493,0.7867,0.1212,0.2611,0.1399,0.1059,0.2783,0.1724,0.1254,0.2503,0.1249,0.1164,0.2745,0.1581,0.1201,0.3638,0.2437,0.0998
0,0.0501,0.2344,0.1843,0.0694,0.1989,0.1295,0.0496,0.0905,0.0409,0.1029,0.1736,0.0707,0.0728,0.3079,0.2351,0.1035,0.1979,0.0944,0.0588,0.1058,0.047,0.0733,0.1256,0.0523,0.0462,0.1274,0.0812,0.0641,0.2526,0.1885,0.0625
1,0.1014,0.3861,0.2847,0.0578,0.2201,0.1623,0.0676,0.3326,0.265,0.0969,0.3922,0.2953,0.065,0.8699,0.8049,0.1489,0.5477,0.3988,0.1702,0.3635,0.1933,0.1024,0.2983,0.1959,0.1048,1.0748,0.97,0.094,0.5523,0.4583,0.1
1,0.0726,0.3617,0.2891,0.0597,0.2231,0.1634,0.0362,0.2613,0.2251,0.0771,0.7846,0.7075,0.0636,0.8683,0.8047,0.1273,0.3229,0.1956,0.0895,0.2727,0.1832,0.1127,0.3014,0.1887,0.1032,0.2808,0.1776,0.1061,0.329,0.2229,0.0927
1,0.0966,0.3565,0.2599,0.0584,0.3052,0.2468,0.1016,0.2555,0.1539,0.0845,0.5669,0.4824,0.0715,0.9733,0.9018,0.1101,0.2101,0.1,0.1183,0.2498,0.1315,0.1288,0.2824,0.1536,0.138,0.2813,0.1433,0.1267,0.6317,0.505,0.1296
1,0.0905,0.3562,0.2657,0.0721,0.2355,0.1634,0.0803,0.3094,0.2291,0.0948,0.3523,0.2575,0.0742,0.9794,0.9052,0.1555,0.3052,0.1497,0.1114,0.306,0.1946,0.1259,0.2906,0.1647,0.118,0.2895,0.1715,0.1085,0.3385,0.23,0.0898
0,0.0573,0.1174,0.0601,0.0704,0.1327,0.0623,0.1016,0.0689,-0.0327,0.0797,0.1841,0.1044,0.1068,0.2635,0.1567,0.0958,0.1565,0.0607,0.0921,0.1157,0.0236,0.0575,0.0802,0.0227,0.0515,0.158,0.1065,0.1024,0.1226,0.0202,0.125
1,0.1051,0.4758,0.3707,0.0467,0.2275,0.1808,0.0866,0.3186,0.232,0.1003,0.36,0.2597,0.0755,0.8754,0.7999,0.1172,0.2993,0.1821,0.1198,0.26,0.1402,0.152,0.2526,0.1006,0.1037,0.2166,0.1129,0.1338,0.3047,0.1709,0.0934
0,0.0575,0.1197,0.0622,0.0486,0.1019,0.0533,0.0797,0.0525,-0.0272,0.0402,0.1639,0.1237,0.0261,0.4626,0.4365,0.0549,0.2288,0.1739,0.0628,0.0895,0.0267,0.1093,0.0204,-0.0889,0.1148,0.0926,-0.0222,0.0823,0.1872,0.1049,0.0588
1,0.0969,0.4412,0.3443,0.052,0.1792,0.1272,0.0607,0.3133,0.2526,0.0871,0.7236,0.6365,0.0647,0.9436,0.8789,0.1391,0.2283,0.0892,0.0803,0.9428,0.8625,0.1409,0.2935,0.1526,0.0924,0.274,0.1816,0.1027,0.3522,0.2495,0.0913
0,0.1232,0.1194,-0.0038,0.1119,0.2377,0.1258,0.0936,0.095,0.0014,0.0731,0.2205,0.1474,0.0839,0.261,0.1771,0.1174,0.2158,0.0984,0.024,0.6061,0.5821,0.1182,0.1454,0.0272,0.0773,0.2049,0.1276,0.1018,0.2668,0.165,0.0847
0,0.085,0.1831,0.0981,0.0908,0.1777,0.0869,0.1101,0.0969,-0.0132,0.0774,0.4207,0.3433,0.0573,0.3889,0.3316,0.0872,0.1973,0.1101,0.1262,0.0706,-0.0556,0.1072,0.1674,0.0602,0.1217,0.1431,0.0214,0.1151,0.3016,0.1865,0.0713
1,0.1035,0.6969,0.5934,0.0684,0.203,0.1346,0.0866,0.2429,0.1563,0.1061,0.6389,0.5328,0.071,1.0398,0.9688,0.1127,0.3906,0.2779,0.0942,0.3014,0.2072,0.1222,0.2629,0.1407,0.1072,0.2766,0.1694,0.1254,0.448,0.3226,0.0855
1,0.1225,0.7112,0.5887,0.0731,0.2853,0.2122,0.0642,0.2373,0.1731,0.0961,0.4149,0.3188,0.0779,0.9414,0.8635,0.1244,0.1981,0.0737,0.109,0.43,0.321,0.1346,1.4488,1.3142,0.0816,0.3386,0.257,0.0839,0.6248,0.5409,0.1019
0,0.0866,0.233,0.1464,0.0924,0.2787,0.1863,0.071,0.076,0.005,0.0964,0.2529,0.1565,0.0758,0.5554,0.4796,0.1394,0.2912,0.1518,0.0475,0.0925,0.045,0.1233,0.1849,0.0616,0.0795,0.2684,0.1889,0.0803,0.3911,0.3108,0.0937
0,0.0834,0.2017,0.1183,0.0939,0.5114,0.4175,0.0963,0.2023,0.106,0.1074,0.5546,0.4472,0.0992,0.4339,0.3347,0.1121,0.1472,0.0351,0.0847,0.2095,0.1248,0.0897,0.1393,0.0496,0.1171,0.2616,0.1445,0.1219,0.2426,0.1207,0.0926
1,0.09,0.3551,0.2651,0.0531,0.5421,0.489,0.127,0.378,0.251,0.0958,0.8853,0.7895,0.0808,0.7678,0.687,0.1123,0.3757,0.2634,0.1344,0.2778,0.1434,0.1549,0.2951,0.1402,0.1132,0.2853,0.1721,0.1256,0.5781,0.4525,0.1035
1,0.1011,0.3285,0.2274,0.0713,0.2167,0.1454,0.0842,0.2874,0.2032,0.1006,0.3516,0.251,0.0663,0.8686,0.8023,0.1149,0.2696,0.1547,0.114,0.335,0.221,0.1088,0.2653,0.1565,0.1185,0.2531,0.1346,0.1088,0.3317,0.2229,0.0911
0,0.0863,0.2675,0.1812,0.0523,0.1244,0.0721,0.0541,0.2832,0.2291,0.089,0.3999,0.3109,0.0744,0.3196,0.2452,0.0684,0.1407,0.0723,0.0956,0.1237,0.0281,0.0866,0.1012,0.0146,0.1214,0.0905,-0.0309,0.0927,0.2127,0.12,0.0708
1,0.0905,0.5311,0.4406,0.0694,0.2861,0.2167,0.076,0.256,0.18,0.0821,0.6362,0.5541,0.0591,0.8361,0.777,0.0977,0.2474,0.1497,0.1008,0.2708,0.17,0.1193,0.2521,0.1328,0.1138,0.3297,0.2159,0.1051,0.7396,0.6345,0.1029
1,0.1027,0.3325,0.2298,0.0702,0.2468,0.1766,0.0858,0.2421,0.1563,0.1045,0.3496,0.2451,0.0892,0.8279,0.7387,0.1275,0.3017,0.1742,0.1172,0.2682,0.151,0.1249,0.3345,0.2096,0.1198,0.2549,0.1351,0.1217,0.377,0.2553,0.1022
0,0.0649,1.0582,0.9933,0.1451,0.1261,-0.019,0.085,0.2978,0.2128,0.0902,0.3544,0.2642,0.0728,0.528,0.4552,0.1596,0.4661,0.3065,0.1182,0.3567,0.2385,0.2292,0.3606,0.1314,0.0992,0.7825,0.6833,0.0789,0.4314,0.3525,0.1184
1,0.0956,0.3346,0.239,0.0663,0.2431,0.1768,0.0615,0.2621,0.2006,0.085,0.3238,0.2388,0.0594,1.3853,1.3259,0.1444,0.4402,0.2958,0.0995,0.2656,0.1661,0.1399,0.2864,0.1465,0.0887,0.2637,0.175,0.1022,0.3219,0.2197,0.0657
0,0.1111,0.1651,0.054,0.0931,0.0728,-0.0203,0.0768,0.1043,0.0275,0.1166,0.2622,0.1456,0.0963,0.4838,0.3875,0.1111,0.2037,0.0926,0.082,0.1172,0.0352,0.0976,0.1035,0.0059,0.0765,0.1158,0.0393,0.0876,0.1832,0.0956,0.1153
1,0.1006,0.3694,0.2688,0.0623,0.1956,0.1333,0.0985,0.2083,0.1098,0.0985,0.8134,0.7149,0.0721,1.3091,1.237,0.1262,0.5094,0.3832,0.0708,0.3894,0.3186,0.0937,0.3714,0.2777,0.1222,0.3011,0.1789,0.1172,0.6021,0.4849,0.1056
1,0.1048,0.3823,0.2775,0.065,0.2052,0.1402,0.1048,0.2954,0.1906,0.1029,0.3536,0.2507,0.0591,0.8651,0.806,0.1235,0.2515,0.128,0.1117,0.3015,0.1898,0.1219,0.2763,0.1544,0.0966,0.2942,0.1976,0.0948,0.3177,0.2229,0.0942
0,0.1014,0.3407,0.2393,0.0668,0.1558,0.089,0.0531,0.1157,0.0626,0.0937,0.2177,0.124,0.0826,0.2653,0.1827,0.0829,0.1341,0.0512,0.0808,0.1165,0.0357,0.0715,0.0758,0.0043,0.117,0.0813,-0.0357,0.0843,0.2008,0.1165,0.0768
1,0.0876,0.3773,0.2897,0.0694,0.2655,0.1961,0.0454,0.279,0.2336,0.0837,0.3204,0.2367,0.0681,0.6516,0.5835,0.122,0.245,0.123,0.1061,0.2732,0.1671,0.1383,0.2233,0.085,0.1122,0.2676,0.1554,0.1029,0.34,0.2371,0.1008
0,0.1029,0.0967,-0.0062,0.0979,0.1997,0.1018,0.0915,0.0992,0.0077,0.0457,0.2,0.1543,0.0786,0.2371,0.1585,0.0932,0.195,0.1018,0.0813,0.0755,-0.0058,0.0961,0.1468,0.0507,0.0791,0.1492,0.0701,0.0755,0.4968,0.4213,0.1084
1,0.0908,0.7354,0.6446,0.0702,0.2111,0.1409,0.0657,0.2333,0.1676,0.0766,0.6141,0.5375,0.0599,0.7376,0.6777,0.1378,0.2534,0.1156,0.0913,0.2864,0.1951,0.1077,0.3571,0.2494,0.1066,0.2356,0.129,0.1014,0.3311,0.2297,0.0818
0,0.0496,0.2265,0.1769,0.0691,0.1635,0.0944,0.0515,0.1378,0.0863,0.061,0.1778,0.1168,0.0541,0.3427,0.2886,0.1124,0.1633,0.0509,0.076,0.1212,0.0452,0.0927,0.085,-0.0077,0.0961,0.1591,0.063,0.066,0.2803,0.2143,0.0654
0,0.0945,0.1675,0.073,0.0684,0.1225,0.0541,0.0797,0.1354,0.0557,0.0789,0.4766,0.3977,0.0734,0.3057,0.2323,0.0853,0.1663,0.081,0.0821,0.1292,0.0471,0.0779,0.1223,0.0444,0.0789,0.1689,0.09,0.0869,0.5238,0.4369,0.0982
1,0.089,0.9724,0.8834,0.0626,0.2104,0.1478,0.1117,0.2223,0.1106,0.0829,0.6054,0.5225,0.0766,1.0572,0.9806,0.1082,0.2774,0.1692,0.1003,0.3141,0.2138,0.151,0.2727,0.1217,0.1172,0.3243,0.2071,0.1246,0.4116,0.287,0.1288
1,0.0919,0.3636,0.2717,0.0758,0.2619,0.1861,0.0692,0.2323,0.1631,0.0921,0.5217,0.4296,0.0486,0.7218,0.6732,0.116,0.273,0.157,0.0903,0.2677,0.1774,0.128,0.2851,0.1571,0.0985,0.6165,0.518,0.1043,0.2794,0.1751,0.0884
1,0.1088,0.4536,0.3448,0.0586,0.2827,0.2241,0.0758,0.1962,0.1204,0.0734,0.5545,0.4811,0.0715,0.7933,0.7218,0.1302,0.2846,0.1544,0.1032,0.293,0.1898,0.127,0.2751,0.1481,0.0948,0.2703,0.1755,0.0969,0.3863,0.2894,0.1077
1,0.094,0.3211,0.2271,0.071,0.1929,0.1219,0.0734,0.2687,0.1953,0.0977,0.3173,0.2196,0.0789,1.1295,1.0506,0.0835,0.306,0.2225,0.1095,0.7434,0.6339,0.1172,0.2909,0.1737,0.1069,0.3167,0.2098,0.1217,0.7193,0.5976,0.1246
1,0.0953,0.3306,0.2353,0.0491,0.1811,0.132,0.075,0.2811,0.2061,0.0929,0.4085,0.3156,0.0818,0.8353,0.7535,0.1257,0.2606,0.1349,0.094,0.4411,0.3471,0.1159,0.3152,0.1993,0.094,0.2653,0.1713,0.1148,0.3517,0.2369,0.076
0,0.0673,0.2012,0.1339,0.0791,0.1184,0.0393,0.0752,0.1638,0.0886,0.0786,0.2906,0.212,0.1002,0.5017,0.4015,0.1564,0.2113,0.0549,0.0776,0.1423,0.0647,0.0936,0.1261,0.0325,0.0857,0.1896,0.1039,0.0839,0.1853,0.1014,0.0799
1,0.0824,0.6557,0.5733,0.0483,0.2064,0.1581,0.1008,0.2681,0.1673,0.0879,0.5851,0.4972,0.0818,0.6767,0.5949,0.1296,0.3006,0.171,0.1088,0.3358,0.227,0.147,0.2869,0.1399,0.114,0.2547,0.1407,0.1238,0.3557,0.2319,0.104
1,0.108,0.5515,0.4435,0.0639,0.2333,0.1694,0.0855,0.2666,0.1811,0.0681,0.6299,0.5618,0.0652,0.8854,0.8202,0.1188,0.274,0.1552,0.1027,0.277,0.1743,0.1314,0.2703,0.1389,0.1045,0.247,0.1425,0.119,0.3453,0.2263,0.0916
0,0.0847,0.2535,0.1688,0.0961,0.1811,0.085,0.1082,0.1549,0.0467,0.1106,0.2602,0.1496,0.1264,0.4495,0.3231,0.1436,0.2389,0.0953,0.1214,0.2141,0.0927,0.1296,0.1365,0.0069,0.0937,0.2299,0.1362,0.1024,0.3438,0.2414,0.0905
1,0.1095,0.4965,0.387,0.0555,0.1653,0.1098,0.0892,0.2386,0.1494,0.0977,0.6094,0.5117,0.0536,0.8061,0.7525,0.0969,0.2561,0.1592,0.0987,0.2722,0.1735,0.1312,0.2611,0.1299,0.1132,0.2655,0.1523,0.118,0.4116,0.2936,0.1375
0,0.1135,0.1475,0.034,0.0721,0.1458,0.0737,0.0694,0.1175,0.0481,0.0837,0.5173,0.4336,0.0676,0.4999,0.4323,0.0818,0.2574,0.1756,0.0805,0.1331,0.0526,0.0589,0.1112,0.0523,0.0744,0.1612,0.0868,0.095,0.4686,0.3736,0.1074
1,0.1011,0.3631,0.262,0.0655,0.2943,0.2288,0.0599,0.4325,0.3726,0.0816,0.3302,0.2486,0.0731,0.8432,0.7701,0.1352,0.2793,0.1441,0.0929,0.2777,0.1848,0.1283,0.2922,0.1639,0.1048,0.3149,0.2101,0.104,1.4887,1.3847,0.0971
1,0.1066,0.4976,0.391,0.0409,0.1655,0.1246,0.0681,0.9271,0.859,0.0839,0.8106,0.7267,0.0652,0.8659,0.8007,0.1238,0.2624,0.1386,0.1143,0.293,0.1787,0.1296,0.2537,0.1241,0.1267,0.2441,0.1174,0.1365,0.5573,0.4208,0.1206
1,0.0713,0.3013,0.23,0.0742,0.2492,0.175,0.0555,0.3374,0.2819,0.0718,0.4309,0.3591,0.0631,0.9955,0.9324,0.1449,0.2922,0.1473,0.0781,0.4434,0.3653,0.104,0.26,0.156,0.1008,0.4734,0.3726,0.1618,0.3952,0.2334,0.1156
1,0.0708,0.7122,0.6414,0.051,0.3872,0.3362,0.1254,0.3521,0.2267,0.0966,0.5164,0.4198,0.0573,0.7367,0.6794,0.1127,0.3972,0.2845,0.1233,0.3013,0.178,0.1172,0.2706,0.1534,0.1325,0.3019,0.1694,0.118,0.6306,0.5126,0.1689
1,0.0869,0.3652,0.2783,0.0731,0.2499,0.1768,0.089,0.2796,0.1906,0.0919,0.3286,0.2367,0.0758,0.985,0.9092,0.1098,0.2222,0.1124,0.0945,0.3097,0.2152,0.1454,0.2589,0.1135,0.1177,0.276,0.1583,0.1119,0.5366,0.4247,0.1723
1,0.0934,0.5023,0.4089,0.0591,0.2037,0.1446,0.065,0.2326,0.1676,0.075,0.6608,0.5858,0.0539,0.9783,0.9244,0.1466,0.3097,0.1631,0.0937,0.2722,0.1785,0.1124,0.294,0.1816,0.1008,0.2562,0.1554,0.0932,0.3045,0.2113,0.0768
0,0.0623,0.3937,0.3314,0.1609,0.1453,-0.0156,0.0673,0.2353,0.168,0.0807,0.3165,0.2358,0.0799,0.5641,0.4842,0.1501,0.5193,0.3692,0.1137,0.4999,0.3862,0.2226,0.5623,0.3397,0.0629,0.8326,0.7697,0.0665,0.3077,0.2412,0.0691
1,0.1027,0.6161,0.5134,0.0589,0.2099,0.151,0.0742,0.27,0.1958,0.0789,0.39,0.3111,0.0531,1.0486,0.9955,0.1038,0.5912,0.4874,0.1301,0.4643,0.3342,0.1285,0.3125,0.184,0.1111,0.2892,0.1781,0.1022,0.3177,0.2155,0.0871
0,0.0774,0.2188,0.1414,0.0998,0.3091,0.2093,0.0665,0.1032,0.0367,0.0971,0.2665,0.1694,0.0655,0.4744,0.4089,0.1454,0.2774,0.132,0.0752,0.0983,0.0231,0.1225,0.1996,0.0771,0.0863,0.27,0.1837,0.0821,0.4586,0.3765,0.0755
1,0.0834,0.2717,0.1883,0.0821,0.223,0.1409,0.1008,0.2272,0.1264,0.0929,0.7046,0.6117,0.0679,0.7557,0.6878,0.1199,0.2323,0.1124,0.1111,0.3083,0.1972,0.1291,0.3149,0.1858,0.1127,0.3399,0.2272,0.1124,0.3561,0.2437,0.0845
0,0.1058,0.1004,-0.0054,0.0947,0.7086,0.6139,0.0805,0.1549,0.0744,0.0997,0.6878,0.5881,0.0884,0.261,0.1726,0.1005,0.8336,0.7331,0.1082,0.1558,0.0476,0.1092,0.1372,0.028,0.095,0.1907,0.0957,0.095,0.2297,0.1347,0.0741
0,0.0918,0.2573,0.1655,0.1517,0.2034,0.0517,0.0554,0.1108,0.0554,0.1282,0.3199,0.1917,0.0707,0.426,0.3553,0.1116,0.3588,0.2472,0.0931,0.0958,0.0027,0.1436,0.1396,-0.004,0.065,0.1671,0.1021,0.1029,0.333,0.2301,0.0968
0,0.09,0.0947,0.0047,0.1179,0.1251,0.0072,0.0876,0.0836,-0.004,0.1153,0.1762,0.0609,0.1105,0.2213,0.1108,0.1059,0.0869,-0.019,0.0829,0.1289,0.046,0.1161,0.0536,-0.0625,0.0678,0.1825,0.1147,0.1087,0.094,-0.0147,0.1087
0,0.0715,0.1178,0.0463,0.0715,0.1261,0.0546,0.0533,0.0847,0.0314,0.0673,0.3785,0.3112,0.0649,0.2992,0.2343,0.0818,0.1262,0.0444,0.0799,0.1425,0.0626,0.0928,0.091,-0.0018,0.0712,0.1506,0.0794,0.1,0.1977,0.0977,0.1203
1,0.1088,0.4407,0.3319,0.0502,0.4883,0.4381,0.1183,0.6551,0.5368,0.1111,0.3222,0.2111,0.0694,0.8981,0.8287,0.1199,0.2772,0.1573,0.1088,0.4754,0.3666,0.1346,0.3278,0.1932,0.1167,0.2756,0.1589,0.1074,0.3685,0.2611,0.0966
0,0.047,0.1962,0.1492,0.0628,0.1462,0.0834,0.0367,0.099,0.0623,0.0718,0.1652,0.0934,0.0736,0.3081,0.2345,0.1061,0.2601,0.154,0.061,0.5479,0.4869,0.0628,0.0689,0.0061,0.052,0.1461,0.0941,0.0657,0.3048,0.2391,0.0694
0,0.0741,0.2193,0.1452,0.1005,0.1346,0.0341,0.0881,0.1723,0.0842,0.0739,0.239,0.1651,0.1029,0.4737,0.3708,0.1525,0.166,0.0135,0.0934,0.1412,0.0478,0.0966,0.1143,0.0177,0.0923,0.2009,0.1086,0.096,0.2016,0.1056,0.0939
1,0.1117,0.3829,0.2712,0.0734,0.2582,0.1848,0.0697,0.8616,0.7919,0.0977,0.4059,0.3082,0.0599,0.9155,0.8556,0.0922,0.2888,0.1966,0.1122,0.315,0.2028,0.1457,0.3078,0.1621,0.0987,0.2937,0.195,0.1183,0.7359,0.6176,0.1043
0,0.1412,0.1931,0.0519,0.15,0.1291,-0.0209,0.1624,0.1638,0.0014,0.1254,0.3085,0.1831,0.1088,0.3155,0.2067,0.146,0.1722,0.0262,0.1499,0.1299,-0.02,0.132,0.0956,-0.0364,0.147,0.1079,-0.0391,0.1383,0.4311,0.2928,0.1779
