class,H.period,DD.period.t,UD.period.t,H.t,DD.t.i,UD.t.i,H.i,DD.i.e,UD.i.e,H.e,DD.e.five,UD.e.five,H.five,DD.five.Shift.r,UD.five.Shift.r,H.Shift.r,DD.Shift.r.o,UD.Shift.r.o,H.o,DD.o.a,UD.o.a,H.a,DD.a.n,UD.a.n,H.n,DD.n.l,UD.n.l,H.l,DD.l.Return,UD.l.Return,H.Return
0,0.0942,0.1917,0.0975,0.0979,0.0905,-0.0074,0.0728,0.1042,0.0314,0.0952,0.3594,0.2642,0.0889,0.4395,0.3506,0.096,0.2221,0.1261,0.0813,0.2288,0.1475,0.0715,0.1277,0.0562,0.0881,0.1546,0.0665,0.0789,0.1798,0.1009,0.1024
0,0.0997,0.154,0.0543,0.0778,0.129,0.0512,0.1034,0.1013,-0.0021,0.0549,0.3197,0.2648,0.081,0.3582,0.2772,0.047,0.1913,0.1443,0.0881,0.1119,0.0238,0.0786,0.1973,0.1187,0.1751,0.2273,0.0522,0.1118,0.3018,0.19,0.1111
0,0.0926,0.7987,0.7061,0.1343,0.2013,0.067,0.0741,0.2094,0.1353,0.1298,0.8985,0.7687,0.1111,0.7027,0.5916,0.1197,0.2998,0.1801,0.0852,0.1699,0.0847,0.1401,0.233,0.0929,0.072,0.3505,0.2785,0.0675,0.4595,0.392,0.0773
1,0.1214,0.281,0.1596,0.0924,0.1983,0.1059,0.1088,0.1051,-0.0037,0.0824,0.94,0.8576,0.0386,0.4071,0.3685,0.1048,0.1836,0.0788,0.1484,0.1078,-0.0406,0.1117,0.1696,0.0579,0.1124,0.1676,0.0552,0.1325,0.3456,0.2131,0.1106
1,0.119,0.2562,0.1372,0.0953,0.1742,0.0789,0.1207,0.1006,-0.0201,0.1033,0.5514,0.4481,0.0655,0.4295,0.364,0.0887,0.1859,0.0972,0.1281,0.1144,-0.0137,0.1201,0.1378,0.0177,0.104,0.3798,0.2758,0.1008,0.3361,0.2353,0.0927
1,0.1143,0.158,0.0437,0.0934,0.1924,0.099,0.0961,0.1133,0.0172,0.0845,0.8329,0.7484,0.0491,0.3706,0.3215,0.1119,0.1732,0.0613,0.1394,0.1162,-0.0232,0.1059,0.1271,0.0212,0.0979,0.1488,0.0509,0.1098,0.2986,0.1888,0.076
1,0.1085,0.2179,0.1094,0.0842,0.1465,0.0623,0.0998,0.1299,0.0301,0.08,0.6009,0.5209,0.0729,0.3817,0.3088,0.1196,0.2175,0.0979,0.1373,0.0706,-0.0667,0.1098,0.265,0.1552,0.1262,0.1885,0.0623,0.1204,0.2987,0.1783,0.095
0,0.0536,0.4654,0.4118,0.0757,0.1485,0.0728,0.0586,0.1127,0.0541,0.0594,0.2427,0.1833,0.0784,0.3622,0.2838,0.1121,0.1952,0.0831,0.1097,0.1544,0.0447,0.0823,0.1008,0.0185,0.1219,0.191,0.0691,0.0984,0.3061,0.2077,0.0852
1,0.0874,0.1823,0.0949,0.0995,0.1721,0.0726,0.1246,0.1294,0.0048,0.0855,1.0429,0.9574,0.0618,0.3641,0.3023,0.1101,0.1547,0.0446,0.1249,0.0983,-0.0266,0.1143,0.564,0.4497,0.0898,0.1719,0.0821,0.123,0.2992,0.1762,0.0985
1,0.0679,0.803,0.7351,0.0837,0.3284,0.2447,0.1024,0.1307,0.0283,0.0861,1.0448,0.9587,0.0705,0.7079,0.6374,0.1088,0.3007,0.1919,0.1436,0.1751,0.0315,0.1278,0.3648,0.237,0.0913,0.2502,0.1589,0.128,0.605,0.477,0.085
1,0.0842,0.2345,0.1503,0.1024,0.2069,0.1045,0.0964,0.1228,0.0264,0.0908,0.8183,0.7275,0.0552,0.3411,0.2859,0.0982,0.1642,0.066,0.1323,0.1128,-0.0195,0.1104,0.1775,0.0671,0.1027,0.1631,0.0604,0.114,0.305,0.191,0.0979
1,0.1193,0.3892,0.2699,0.0969,0.1787,0.0818,0.1223,0.0985,-0.0238,0.0777,0.5614,0.4837,0.0776,0.4265,0.3489,0.119,0.1861,0.0671,0.1399,0.1051,-0.0348,0.1149,0.1596,0.0447,0.1251,0.1618,0.0367,0.123,0.3287,0.2057,0.0956
0,0.0752,0.1811,0.1059,0.077,0.1564,0.0794,0.0654,0.0778,0.0124,0.0849,0.2041,0.1192,0.1055,0.2946,0.1891,0.0977,0.1877,0.09,0.0939,0.0755,-0.0184,0.0963,0.1399,0.0436,0.0517,0.153,0.1013,0.1293,0.1273,-0.002,0.1148
1,0.1016,0.3256,0.224,0.104,0.2671,0.1631,0.0998,0.0855,-0.0143,0.0729,0.6236,0.5507,0.0665,0.4316,0.3651,0.1185,0.2537,0.1352,0.1251,0.0985,-0.0266,0.1059,0.1495,0.0436,0.1219,0.1924,0.0705,0.1217,0.3156,0.1939,0.1175
0,0.1234,0.2876,0.1642,0.0499,0.0832,0.0333,0.0699,0.1182,0.0483,0.033,0.4304,0.3974,0.0573,0.3309,0.2736,0.0486,0.2839,0.2353,0.1424,0.1913,0.0489,0.1266,0.0644,-0.0622,0.1095,0.0799,-0.0296,0.1042,0.2505,0.1463,0.0842
1,0.1011,0.2069,0.1058,0.1098,0.1856,0.0758,0.1507,0.1201,-0.0306,0.1069,0.7067,0.5998,0.0874,0.4173,0.3299,0.1059,0.3071,0.2012,0.1206,0.0998,-0.0208,0.1141,0.2274,0.1133,0.0898,0.1877,0.0979,0.1204,0.3428,0.2224,0.0869
0,0.1089,0.2533,0.1444,0.0905,0.1599,0.0694,0.0815,0.086,0.0045,0.077,0.5143,0.4373,0.0728,0.3709,0.2981,0.0799,0.1509,0.071,0.0689,0.1086,0.0397,0.0828,0.1116,0.0288,0.0649,0.1509,0.086,0.0839,0.1919,0.108,0.0818
0,0.0803,0.1998,0.1195,0.0755,0.1151,0.0396,0.0824,0.1289,0.0465,0.0779,0.1761,0.0982,0.0718,0.3179,0.2461,0.0768,0.1576,0.0808,0.0874,0.1495,0.0621,0.0971,0.1294,0.0323,0.066,0.1797,0.1137,0.1241,0.2699,0.1458,0.1111
