class,H.period,DD.period.t,UD.period.t,H.t,DD.t.i,UD.t.i,H.i,DD.i.e,UD.i.e,H.e,DD.e.five,UD.e.five,H.five,DD.five.Shift.r,UD.five.Shift.r,H.Shift.r,DD.Shift.r.o,UD.Shift.r.o,H.o,DD.o.a,UD.o.a,H.a,DD.a.n,UD.a.n,H.n,DD.n.l,UD.n.l,H.l,DD.l.Return,UD.l.Return,H.Return
0,0.1224,0.2012,0.0788,0.0995,0.1138,0.0143,0.076,0.1114,0.0354,0.0749,0.3716,0.2967,0.0768,0.3543,0.2775,0.0847,0.1206,0.0359,0.0691,0.114,0.0449,0.1008,0.1077,0.0069,0.076,0.1649,0.0889,0.0907,0.2383,0.1476,0.1079
0,0.1482,0.2961,0.1479,0.06,0.0557,-0.0043,0.1177,0.0987,-0.019,0.0831,0.2548,0.1717,0.0828,0.33,0.2472,0.0528,0.1655,0.1127,0.0915,0.1072,0.0157,0.1325,0.0903,-0.0422,0.1093,0.0583,-0.051,0.1409,0.2737,0.1328,0.1103
0,0.0863,0.4388,0.3525,0.1269,0.2327,0.1058,0.0897,0.7094,0.6197,0.1443,1.4022,1.2579,0.0823,1.4004,1.3181,0.071,1.0145,0.9435,0.0644,0.2103,0.1459,0.1712,0.2388,0.0676,0.0697,0.5961,0.5264,0.0876,1.4166,1.329,0.0849
1,0.1,0.4113,0.3113,0.0639,0.1381,0.0742,0.0739,0.6315,0.5576,0.0776,0.745,0.6674,0.0739,0.4482,0.3743,0.0774,0.1344,0.057,0.0705,0.1176,0.0471,0.0531,0.0619,0.0088,0.0747,0.1689,0.0942,0.0863,0.5213,0.435,0.0964
1,0.081,0.3485,0.2675,0.0742,0.1307,0.0565,0.0755,0.1352,0.0597,0.0676,1.0389,0.9713,0.0758,0.6538,0.578,0.0737,0.1997,0.126,0.081,0.3719,0.2909,0.061,0.1297,0.0687,0.0597,0.4413,0.3816,0.0919,0.5338,0.4419,0.0879
1,0.1304,1.0112,0.8808,0.0784,0.1726,0.0942,0.0861,0.1426,0.0565,0.0684,0.8302,0.7618,0.0779,0.3814,0.3035,0.0755,0.1333,0.0578,0.07,0.1121,0.0421,0.0523,0.0653,0.013,0.0755,0.1594,0.0839,0.0882,0.5396,0.4514,0.0829
1,0.0882,0.1689,0.0807,0.0708,0.0962,0.0254,0.0668,0.1249,0.0581,0.07,0.5352,0.4652,0.0766,0.3846,0.308,0.0745,0.1331,0.0586,0.0657,0.1041,0.0384,0.0705,0.098,0.0275,0.0752,0.2114,0.1362,0.0874,0.5079,0.4205,0.0869
0,0.0533,0.3744,0.3211,0.0636,0.1836,0.12,0.0607,0.3347,0.274,0.066,0.2487,0.1827,0.0765,0.7775,0.701,0.1253,0.2675,0.1422,0.0573,0.1492,0.0919,0.0459,0.1108,0.0649,0.0483,0.2192,0.1709,0.0815,0.4841,0.4026,0.0844
1,0.1,0.3227,0.2227,0.0705,0.1167,0.0462,0.0626,0.1415,0.0789,0.0808,0.7241,0.6433,0.0715,0.5075,0.436,0.094,0.2307,0.1367,0.0853,0.1311,0.0458,0.0599,0.1183,0.0584,0.0737,0.2209,0.1472,0.0781,0.5796,0.5015,0.0275
1,0.1227,0.3092,0.1865,0.0634,0.1028,0.0394,0.0803,0.1379,0.0576,0.0884,1.0964,1.008,0.0679,1.0652,0.9973,0.0726,0.4112,0.3386,0.0874,0.149,0.0616,0.0781,0.2901,0.212,0.07,0.2806,0.2106,0.0774,0.8856,0.8082,0.0781
