class,H.period,DD.period.t,UD.period.t,H.t,DD.t.i,UD.t.i,H.i,DD.i.e,UD.i.e,H.e,DD.e.five,UD.e.five,H.five,DD.five.Shift.r,UD.five.Shift.r,H.Shift.r,DD.Shift.r.o,UD.Shift.r.o,H.o,DD.o.a,UD.o.a,H.a,DD.a.n,UD.a.n,H.n,DD.n.l,UD.n.l,H.l,DD.l.Return,UD.l.Return,H.Return
0,0.1224,0.2012,0.0788,0.0995,0.1138,0.0143,0.076,0.1114,0.0354,0.0749,0.3716,0.2967,0.0768,0.3543,0.2775,0.0847,0.1206,0.0359,0.0691,0.114,0.0449,0.1008,0.1077,0.0069,0.076,0.1649,0.0889,0.0907,0.2383,0.1476,0.1079
0,0.1482,0.2961,0.1479,0.06,0.0557,-0.0043,0.1177,0.0987,-0.019,0.0831,0.2548,0.1717,0.0828,0.33,0.2472,0.0528,0.1655,0.1127,0.0915,0.1072,0.0157,0.1325,0.0903,-0.0422,0.1093,0.0583,-0.051,0.1409,0.2737,0.1328,0.1103
0,0.0863,0.4388,0.3525,0.1269,0.2327,0.1058,0.0897,0.7094,0.6197,0.1443,1.4022,1.2579,0.0823,1.4004,1.3181,0.071,1.0145,0.9435,0.0644,0.2103,0.1459,0.1712,0.2388,0.0676,0.0697,0.5961,0.5264,0.0876,1.4166,1.329,0.0849
1,0.095,0.1931,0.0981,0.065,0.1139,0.0489,0.0871,0.0945,0.0074,0.043,0.1705,0.1275,0.0792,0.3395,0.2603,0.0866,0.164,0.0774,0.0855,0.1159,0.0304,0.0974,0.1714,0.074,0.0555,0.1795,0.124,0.052,0.619,0.567,0.1143
1,0.0779,0.1301,0.0522,0.0676,0.1048,0.0372,0.0822,0.075,-0.0072,0.0629,0.1956,0.1327,0.0729,0.3192,0.2463,0.0747,0.16,0.0853,0.089,0.606,0.517,0.0961,0.1157,0.0196,0.062,0.1417,0.0797,0.0866,0.1865,0.0999,0.1016
1,0.0813,0.1118,0.0305,0.0549,0.137,0.0821,0.0766,0.112,0.0354,0.0589,0.2687,0.2098,0.0689,0.3529,0.284,0.0951,0.1564,0.0613,0.0961,0.0848,-0.0113,0.0779,0.1199,0.042,0.0636,0.157,0.0934,0.0934,0.5282,0.4348,0.1222
1,0.0726,0.2274,0.1548,0.0689,0.084,0.0151,0.0758,0.407,0.3312,0.0602,0.56,0.4998,0.0613,0.416,0.3547,0.0742,0.1249,0.0507,0.0668,0.1162,0.0494,0.0657,0.0805,0.0148,0.0539,0.1457,0.0918,0.0689,0.519,0.4501,0.0502
0,0.0533,0.3744,0.3211,0.0636,0.1836,0.12,0.0607,0.3347,0.274,0.066,0.2487,0.1827,0.0765,0.7775,0.701,0.1253,0.2675,0.1422,0.0573,0.1492,0.0919,0.0459,0.1108,0.0649,0.0483,0.2192,0.1709,0.0815,0.4841,0.4026,0.0844
1,0.071,0.1892,0.1182,0.0613,0.084,0.0227,0.0784,0.0834,0.005,0.0565,0.4573,0.4008,0.0623,0.4463,0.384,0.0877,0.3218,0.2341,0.0829,0.1445,0.0616,0.0533,0.2407,0.1874,0.0713,0.1692,0.0979,0.0755,0.2263,0.1508,0.1088
1,0.0956,0.414,0.3184,0.057,0.0742,0.0172,0.0929,0.0871,-0.0058,0.0686,0.8827,0.8141,0.0576,0.3805,0.3229,0.065,0.13,0.065,0.089,0.0851,-0.0039,0.0898,0.1004,0.0106,0.0956,0.4851,0.3895,0.0961,0.3974,0.3013,0.1051
