class,H.period,DD.period.t,UD.period.t,H.t,DD.t.i,UD.t.i,H.i,DD.i.e,UD.i.e,H.e,DD.e.five,UD.e.five,H.five,DD.five.Shift.r,UD.five.Shift.r,H.Shift.r,DD.Shift.r.o,UD.Shift.r.o,H.o,DD.o.a,UD.o.a,H.a,DD.a.n,UD.a.n,H.n,DD.n.l,UD.n.l,H.l,DD.l.Return,UD.l.Return,H.Return
0,0.1068,0.1547,0.0479,0.0965,0.082,-0.0145,0.0857,0.101,0.0153,0.1174,0.2669,0.1495,0.1037,0.4123,0.3086,0.0913,0.1702,0.0789,0.1095,0.1676,0.0581,0.0981,0.0934,-0.0047,0.1005,0.1145,0.014,0.1147,0.2072,0.0925,0.1039
0,0.1068,0.1144,0.0076,0.061,0.1204,0.0594,0.1195,0.0836,-0.0359,0.0452,0.1939,0.1487,0.0517,0.3445,0.2928,0.0749,0.3057,0.2308,0.0703,0.0062,-0.0641,0.1304,0.5186,0.3882,0.0921,0.167,0.0749,0.0984,0.1859,0.0875,0.1084
0,0.0802,0.3937,0.3135,0.1105,0.1609,0.0504,0.0441,0.1533,0.1092,0.1108,0.2566,0.1458,0.105,0.6265,0.5215,0.158,0.2466,0.0886,0.0907,0.1984,0.1077,0.1456,0.2074,0.0618,0.0657,0.3117,0.246,0.0789,0.7895,0.7106,0.0728
1,0.0894,0.6637,0.5743,0.0752,0.1464,0.0712,0.0984,0.1728,0.0744,0.0691,0.2126,0.1435,0.0623,1.3318,1.2695,0.0861,0.1194,0.0333,0.0823,0.1243,0.042,0.0992,0.1082,0.009,0.0929,0.1417,0.0488,0.1176,0.2127,0.0951,0.101
1,0.1208,0.2966,0.1758,0.0828,0.1888,0.106,0.0842,0.1844,0.1002,0.0644,0.3023,0.2379,0.0765,0.4962,0.4197,0.1,0.1649,0.0649,0.1039,0.1372,0.0333,0.1206,0.1119,-0.0087,0.1145,0.1947,0.0802,0.134,0.2367,0.1027,0.1055
1,0.1053,0.2962,0.1909,0.072,0.1733,0.1013,0.0794,0.1567,0.0773,0.0633,0.1788,0.1155,0.0784,0.4461,0.3677,0.0865,0.1461,0.0596,0.0913,0.1375,0.0462,0.0884,0.1051,0.0167,0.1229,0.1978,0.0749,0.1089,0.2327,0.1238,0.0913
1,0.0934,0.3077,0.2143,0.0768,0.1528,0.076,0.072,0.1577,0.0857,0.076,0.3176,0.2416,0.0728,0.4869,0.4141,0.1037,0.224,0.1203,0.1203,0.2098,0.0895,0.1105,0.1227,0.0122,0.0973,0.1556,0.0583,0.1292,0.2356,0.1064,0.1029
0,0.0897,0.1194,0.0297,0.1053,0.1367,0.0314,0.0573,0.0805,0.0232,0.0739,0.2047,0.1308,0.0997,0.4212,0.3215,0.1452,0.1264,-0.0188,0.0856,0.158,0.0724,0.1134,0.1169,0.0035,0.0963,0.1361,0.0398,0.1071,0.2354,0.1283,0.086
1,0.129,0.3246,0.1956,0.0984,0.162,0.0636,0.0699,0.1588,0.0889,0.0741,0.2173,0.1432,0.0818,0.4511,0.3693,0.0903,0.1333,0.043,0.0952,0.1259,0.0307,0.1336,0.1143,-0.0193,0.0874,0.1905,0.1031,0.1182,0.2244,0.1062,0.0952
1,0.0757,0.4153,0.3396,0.0815,0.2163,0.1348,0.0652,0.3189,0.2537,0.0842,0.2822,0.198,0.0987,0.6726,0.5739,0.0964,0.2059,0.1095,0.0818,0.1075,0.0257,0.0995,0.1576,0.0581,0.0786,0.2163,0.1377,0.0992,0.8617,0.7625,0.0728
1,0.1132,0.1859,0.0727,0.086,0.1501,0.0641,0.0646,0.1327,0.0681,0.0789,0.2055,0.1266,0.077,0.392,0.315,0.0916,0.1423,0.0507,0.1211,0.1288,0.0077,0.1079,0.1612,0.0533,0.1113,0.2107,0.0994,0.1237,0.3161,0.1924,0.0478
1,0.1058,0.3278,0.222,0.0791,0.197,0.1179,0.0907,0.1957,0.105,0.0805,0.6828,0.6023,0.0588,0.459,0.4002,0.0931,0.1709,0.0778,0.0892,0.1207,0.0315,0.096,0.1129,0.0169,0.0947,0.1817,0.087,0.1179,0.2628,0.1449,0.0665
0,0.1021,0.1334,0.0313,0.0528,0.137,0.0842,0.0673,0.0646,-0.0027,0.0963,0.2376,0.1413,0.1029,0.2702,0.1673,0.0905,0.1778,0.0873,0.0876,0.0953,0.0077,0.096,0.1074,0.0114,0.0631,0.1736,0.1105,0.0789,0.1305,0.0516,0.0947
1,0.106,0.2829,0.1769,0.0784,0.1491,0.0707,0.0596,0.1704,0.1108,0.0509,0.5833,0.5324,0.0636,0.7507,0.6871,0.0869,0.1373,0.0504,0.0834,0.137,0.0536,0.1045,0.152,0.0475,0.1298,0.2137,0.0839,0.1292,0.2641,0.1349,0.0873
0,0.1187,0.1521,0.0334,0.0491,0.0955,0.0464,0.0932,0.0918,-0.0014,0.0452,0.1947,0.1495,0.0515,0.2934,0.2419,0.0433,0.1849,0.1416,0.047,0.0782,0.0312,0.1293,0.0842,-0.0451,0.113,0.0728,-0.0402,0.118,0.2252,0.1072,0.0807
1,0.1308,0.3768,0.246,0.1213,0.2004,0.0791,0.0773,0.168,0.0907,0.1126,0.2434,0.1308,0.1055,0.45,0.3445,0.1535,0.1854,0.0319,0.1058,0.17,0.0642,0.1277,0.1349,0.0072,0.1216,0.2215,0.0999,0.1335,0.2534,0.1199,0.1187
0,0.0927,0.2111,0.1184,0.061,0.1191,0.0581,0.057,0.246,0.189,0.0705,0.3117,0.2412,0.0628,0.3674,0.3046,0.0842,0.2149,0.1307,0.051,0.2102,0.1592,0.1624,0.041,-0.1214,0.0895,0.4384,0.3489,0.0739,0.2912,0.2173,0.0602
0,0.0847,0.1654,0.0807,0.0869,0.1278,0.0409,0.0887,0.5429,0.4542,0.0747,0.2845,0.2098,0.0726,0.3311,0.2585,0.0727,0.1783,0.1056,0.0855,0.126,0.0405,0.0961,0.1592,0.0631,0.0892,0.2087,0.1195,0.1029,0.2672,0.1643,0.0557
1,0.1071,0.2552,0.1481,0.0744,0.1744,0.1,0.0741,0.2479,0.1738,0.0797,0.2498,0.1701,0.0831,0.4827,0.3996,0.0998,0.1713,0.0715,0.1039,0.1523,0.0484,0.1037,0.1243,0.0206,0.0907,0.2616,0.1709,0.0813,0.3235,0.2422,0.0905
1,0.1248,0.2772,0.1524,0.0718,0.1612,0.0894,0.0757,0.2382,0.1625,0.0702,0.2303,0.1601,0.0805,0.9484,0.8679,0.0861,0.2604,0.1743,0.0876,0.1753,0.0877,0.1039,0.1412,0.0373,0.096,0.1812,0.0852,0.1076,0.2262,0.1186,0.1026
0,0.0908,0.1345,0.0437,0.0969,0.1252,0.0283,0.0755,0.3621,0.2866,0.1217,0.3302,0.2085,0.1095,0.4318,0.3223,0.1088,0.2136,0.1048,0.0869,0.1203,0.0334,0.0937,0.1165,0.0228,0.1233,0.7764,0.6531,0.0958,0.3303,0.2345,0.071
0,0.1303,0.5007,0.3704,0.061,0.1581,0.0971,0.0834,0.133,0.0496,0.0525,0.5475,0.495,0.0834,0.3672,0.2838,0.084,0.208,0.124,0.0805,0.1273,0.0468,0.0786,0.0963,0.0177,0.1216,0.1791,0.0575,0.1459,0.472,0.3261,0.124
1,0.1314,0.3447,0.2133,0.0807,0.1548,0.0741,0.0449,0.1755,0.1306,0.0826,0.258,0.1754,0.0886,1.041,0.9524,0.0813,0.2617,0.1804,0.0604,0.1438,0.0834,0.0873,0.1309,0.0436,0.0987,0.1973,0.0986,0.1134,0.3243,0.2109,0.091
1,0.0897,0.322,0.2323,0.0784,0.1586,0.0802,0.0881,0.2173,0.1292,0.0836,0.2756,0.192,0.0781,0.4967,0.4186,0.0942,0.157,0.0628,0.1103,0.1529,0.0426,0.1127,0.0694,-0.0433,0.1101,0.1913,0.0812,0.1174,0.2325,0.1151,0.0668
0,0.0758,0.1491,0.0733,0.0557,0.1175,0.0618,0.0744,0.0858,0.0114,0.052,0.4642,0.4122,0.0454,0.3437,0.2983,0.0676,0.2155,0.1479,0.0634,0.0857,0.0223,0.0771,0.1664,0.0893,0.0657,0.3298,0.2641,0.0679,0.2979,0.23,0.0523
1,0.077,0.2597,0.1827,0.0947,0.1762,0.0815,0.0807,0.1614,0.0807,0.1002,0.2326,0.1324,0.0757,0.4205,0.3448,0.0992,0.152,0.0528,0.0839,0.0964,0.0125,0.1187,0.1536,0.0349,0.114,0.2108,0.0968,0.1153,0.2355,0.1202,0.1005
1,0.1229,0.3145,0.1916,0.0689,0.1335,0.0646,0.0789,0.1731,0.0942,0.0675,0.1946,0.1271,0.0625,0.4258,0.3633,0.0993,0.1294,0.0301,0.0952,0.1467,0.0515,0.0955,0.1085,0.013,0.1021,0.1968,0.0947,0.1047,0.2077,0.103,0.1037
