class,H.period,DD.period.t,UD.period.t,H.t,DD.t.i,UD.t.i,H.i,DD.i.e,UD.i.e,H.e,DD.e.five,UD.e.five,H.five,DD.five.Shift.r,UD.five.Shift.r,H.Shift.r,DD.Shift.r.o,UD.Shift.r.o,H.o,DD.o.a,UD.o.a,H.a,DD.a.n,UD.a.n,H.n,DD.n.l,UD.n.l,H.l,DD.l.Return,UD.l.Return,H.Return
0,0.0942,0.1917,0.0975,0.0979,0.0905,-0.0074,0.0728,0.1042,0.0314,0.0952,0.3594,0.2642,0.0889,0.4395,0.3506,0.096,0.2221,0.1261,0.0813,0.2288,0.1475,0.0715,0.1277,0.0562,0.0881,0.1546,0.0665,0.0789,0.1798,0.1009,0.1024
0,0.0997,0.154,0.0543,0.0778,0.129,0.0512,0.1034,0.1013,-0.0021,0.0549,0.3197,0.2648,0.081,0.3582,0.2772,0.047,0.1913,0.1443,0.0881,0.1119,0.0238,0.0786,0.1973,0.1187,0.1751,0.2273,0.0522,0.1118,0.3018,0.19,0.1111
0,0.0926,0.7987,0.7061,0.1343,0.2013,0.067,0.0741,0.2094,0.1353,0.1298,0.8985,0.7687,0.1111,0.7027,0.5916,0.1197,0.2998,0.1801,0.0852,0.1699,0.0847,0.1401,0.233,0.0929,0.072,0.3505,0.2785,0.0675,0.4595,0.392,0.0773
1,0.1259,0.3902,0.2643,0.1146,0.4276,0.313,0.1288,0.2183,0.0895,0.1473,0.3869,0.2396,0.0927,0.5013,0.4086,0.1186,0.3239,0.2053,0.0987,0.203,0.1043,0.1536,0.1808,0.0272,0.0919,0.2286,0.1367,0.0948,0.404,0.3092,0.1085
1,0.0774,0.2164,0.139,0.137,0.222,0.085,0.0919,0.1695,0.0776,0.1119,0.265,0.1531,0.1085,0.4825,0.374,0.1811,0.3949,0.2138,0.0927,0.1596,0.0669,0.161,0.197,0.036,0.0905,0.242,0.1515,0.0985,0.4195,0.321,0.1006
1,0.0705,0.2343,0.1638,0.1222,0.2376,0.1154,0.0887,0.16,0.0713,0.0908,0.2935,0.2027,0.1114,0.6472,0.5358,0.1275,0.5405,0.413,0.1101,0.1983,0.0882,0.1658,1.0232,0.8574,0.0913,0.2151,0.1238,0.0993,0.4652,0.3659,0.1109
1,0.1412,0.5903,0.4491,0.1468,0.2769,0.1301,0.1301,0.2307,0.1006,0.1336,0.2666,0.133,0.0913,0.5556,0.4643,0.1346,0.3236,0.189,0.0985,0.1886,0.0901,0.1481,0.1622,0.0141,0.0979,0.2536,0.1557,0.0779,0.3929,0.315,0.0945
0,0.0536,0.4654,0.4118,0.0757,0.1485,0.0728,0.0586,0.1127,0.0541,0.0594,0.2427,0.1833,0.0784,0.3622,0.2838,0.1121,0.1952,0.0831,0.1097,0.1544,0.0447,0.0823,0.1008,0.0185,0.1219,0.191,0.0691,0.0984,0.3061,0.2077,0.0852
1,0.0964,0.2913,0.1949,0.1093,0.2159,0.1066,0.0958,0.2135,0.1177,0.0932,0.3043,0.2111,0.1014,0.5728,0.4714,0.1267,0.3334,0.2067,0.0858,0.1917,0.1059,0.09,0.1837,0.0937,0.0869,0.2682,0.1813,0.09,0.5696,0.4796,0.0977
1,0.1022,0.3085,0.2063,0.1468,0.3326,0.1858,0.0911,0.4244,0.3333,0.1014,0.7432,0.6418,0.0776,0.8913,0.8137,0.0919,0.3487,0.2568,0.0908,0.2574,0.1666,0.1198,0.2782,0.1584,0.1006,0.6927,0.5921,0.0998,0.4863,0.3865,0.0977
1,0.0803,0.2766,0.1963,0.1307,0.2231,0.0924,0.0964,0.1975,0.1011,0.1035,0.312,0.2085,0.1011,0.4796,0.3785,0.1183,0.3374,0.2191,0.0961,0.1959,0.0998,0.1351,0.1774,0.0423,0.0803,0.2299,0.1496,0.0755,0.3754,0.2999,0.0969
1,0.0948,0.2581,0.1633,0.1214,0.26,0.1386,0.0993,0.1748,0.0755,0.1127,0.4726,0.3599,0.0829,0.5442,0.4613,0.113,0.3392,0.2262,0.1051,0.1619,0.0568,0.1468,0.188,0.0412,0.0855,0.2188,0.1333,0.0977,0.3781,0.2804,0.1
0,0.0752,0.1811,0.1059,0.077,0.1564,0.0794,0.0654,0.0778,0.0124,0.0849,0.2041,0.1192,0.1055,0.2946,0.1891,0.0977,0.1877,0.09,0.0939,0.0755,-0.0184,0.0963,0.1399,0.0436,0.0517,0.153,0.1013,0.1293,0.1273,-0.002,0.1148
1,0.0871,0.2667,0.1796,0.1193,0.218,0.0987,0.0905,0.1607,0.0702,0.127,0.4386,0.3116,0.1103,0.6788,0.5685,0.1106,0.3597,0.2491,0.1016,0.2318,0.1302,0.1745,0.2564,0.0819,0.0441,0.3059,0.2618,0.0818,0.4522,0.3704,0.0995
0,0.1234,0.2876,0.1642,0.0499,0.0832,0.0333,0.0699,0.1182,0.0483,0.033,0.4304,0.3974,0.0573,0.3309,0.2736,0.0486,0.2839,0.2353,0.1424,0.1913,0.0489,0.1266,0.0644,-0.0622,0.1095,0.0799,-0.0296,0.1042,0.2505,0.1463,0.0842
1,0.0647,0.305,0.2403,0.0993,0.2864,0.1871,0.1188,0.3067,0.1879,0.1051,0.3809,0.2758,0.0903,0.6392,0.5489,0.1241,0.4104,0.2863,0.0763,0.1949,0.1186,0.0874,0.178,0.0906,0.094,0.2365,0.1425,0.0742,0.4459,0.3717,0.099
0,0.1089,0.2533,0.1444,0.0905,0.1599,0.0694,0.0815,0.086,0.0045,0.077,0.5143,0.4373,0.0728,0.3709,0.2981,0.0799,0.1509,0.071,0.0689,0.1086,0.0397,0.0828,0.1116,0.0288,0.0649,0.1509,0.086,0.0839,0.1919,0.108,0.0818
0,0.1035,0.2623,0.1588,0.1101,0.2476,0.1375,0.1103,0.127,0.0167,0.0905,0.7988,0.7083,0.0681,0.786,0.7179,0.1275,0.2112,0.0837,0.1439,0.108,-0.0359,0.1144,0.1593,0.0449,0.1008,0.1436,0.0428,0.1209,0.2823,0.1614,0.0781
1,0.0919,0.2581,0.1662,0.133,0.2304,0.0974,0.0919,0.2365,0.1446,0.0905,0.3285,0.238,0.0932,0.5398,0.4466,0.1244,0.33,0.2056,0.0908,0.1986,0.1078,0.1235,0.189,0.0655,0.0924,0.2323,0.1399,0.0789,0.3873,0.3084,0.1043
