class,H.period,DD.period.t,UD.period.t,H.t,DD.t.i,UD.t.i,H.i,DD.i.e,UD.i.e,H.e,DD.e.five,UD.e.five,H.five,DD.five.Shift.r,UD.five.Shift.r,H.Shift.r,DD.Shift.r.o,UD.Shift.r.o,H.o,DD.o.a,UD.o.a,H.a,DD.a.n,UD.a.n,H.n,DD.n.l,UD.n.l,H.l,DD.l.Return,UD.l.Return,H.Return
0,0.0915,0.1331,0.0416,0.0884,0.0778,-0.0106,0.07,0.1019,0.0319,0.1295,0.226,0.0965,0.0968,0.3783,0.2815,0.1068,0.1425,0.0357,0.0691,0.1691,0.1,0.0939,0.307,0.2131,0.076,0.1646,0.0886,0.095,0.1835,0.0885,0.0741
0,0.0968,0.1318,0.035,0.0573,0.0742,0.0169,0.1076,0.1237,0.0161,0.0441,0.1667,0.1226,0.0509,0.2649,0.214,0.0214,0.1615,0.1401,0.1122,0.084,-0.0282,0.1062,0.0471,-0.0591,0.1594,0.1113,-0.0481,0.0829,0.1506,0.0677,0.1182
0,0.0791,0.3193,0.2402,0.1279,0.1683,0.0404,0.0662,0.1796,0.1134,0.1116,0.2532,0.1416,0.0952,5.1388,5.0436,0.1506,0.4201,0.2695,0.0815,0.185,0.1035,0.1538,0.2288,0.075,0.0707,0.3007,0.23,0.0786,2.4136,2.335,0.091
1,0.1328,0.1641,0.0313,0.1019,0.1529,0.051,0.1304,0.0818,-0.0486,0.1104,0.4413,0.3309,0.07,0.3182,0.2482,0.127,0.1878,0.0608,0.1219,0.126,0.0041,0.128,0.1518,0.0238,0.1283,0.1695,0.0412,0.1206,0.2849,0.1643,0.0668
1,0.1088,0.1713,0.0625,0.0898,0.1553,0.0655,0.1148,0.0834,-0.0314,0.1088,0.4313,0.3225,0.0599,0.303,0.2431,0.1198,0.1647,0.0449,0.1285,0.1452,0.0167,0.1576,0.2083,0.0507,0.1507,0.2167,0.066,0.1225,0.2828,0.1603,0.0726
1,0.1098,0.1496,0.0398,0.0998,0.1539,0.0541,0.1349,0.1164,-0.0185,0.0903,0.3787,0.2884,0.0742,0.3242,0.25,0.1328,0.1695,0.0367,0.1291,0.1265,-0.0026,0.1283,0.0568,-0.0715,0.1386,0.1552,0.0166,0.1246,0.2992,0.1746,0.0993
1,0.0977,0.1641,0.0664,0.0919,0.1674,0.0755,0.1359,0.0942,-0.0417,0.0937,0.4175,0.3238,0.0792,0.3782,0.299,0.1061,0.2375,0.1314,0.1032,0.0985,-0.0047,0.0911,0.3962,0.3051,0.0911,0.2531,0.162,0.1167,0.3172,0.2005,0.0576
0,0.0544,0.2729,0.2185,0.0723,0.142,0.0697,0.0522,0.2039,0.1517,0.1648,0.4085,0.2437,0.0907,0.4834,0.3927,0.103,0.2188,0.1158,0.0636,0.1433,0.0797,0.0747,0.0769,0.0022,0.0581,0.1567,0.0986,0.0702,0.2787,0.2085,0.0686
1,0.1066,0.2094,0.1028,0.0971,0.1346,0.0375,0.1109,0.1215,0.0106,0.0879,0.4518,0.3639,0.0779,0.2844,0.2065,0.1175,0.1679,0.0504,0.1186,0.0991,-0.0195,0.1036,0.0933,-0.0103,0.1407,0.1639,0.0232,0.1222,0.3306,0.2084,0.0784
1,0.0985,0.4987,0.4002,0.1043,0.2334,0.1291,0.1407,0.1436,0.0029,0.1227,0.7172,0.5945,0.0657,0.3331,0.2674,0.1241,0.1851,0.061,0.1544,0.0969,-0.0575,0.1043,0.1809,0.0766,0.1225,0.1784,0.0559,0.1328,0.3129,0.1801,0.0937
1,0.1161,0.1854,0.0693,0.0916,0.1748,0.0832,0.1149,0.0787,-0.0362,0.1019,0.4104,0.3085,0.0689,0.3136,0.2447,0.1278,0.165,0.0372,0.0832,0.178,0.0948,0.1156,0.1231,0.0075,0.099,0.1621,0.0631,0.123,0.2857,0.1627,0.0694
1,0.1016,0.1862,0.0846,0.0929,0.1433,0.0504,0.1159,0.1045,-0.0114,0.0853,0.4204,0.3351,0.0663,0.3084,0.2421,0.1233,0.1766,0.0533,0.1167,0.1274,0.0107,0.1294,0.0903,-0.0391,0.141,0.1434,0.0024,0.1212,0.3019,0.1807,0.0663
