class,H.period,DD.period.t,UD.period.t,H.t,DD.t.i,UD.t.i,H.i,DD.i.e,UD.i.e,H.e,DD.e.five,UD.e.five,H.five,DD.five.Shift.r,UD.five.Shift.r,H.Shift.r,DD.Shift.r.o,UD.Shift.r.o,H.o,DD.o.a,UD.o.a,H.a,DD.a.n,UD.a.n,H.n,DD.n.l,UD.n.l,H.l,DD.l.Return,UD.l.Return,H.Return
0,0.1068,0.1547,0.0479,0.0965,0.082,-0.0145,0.0857,0.101,0.0153,0.1174,0.2669,0.1495,0.1037,0.4123,0.3086,0.0913,0.1702,0.0789,0.1095,0.1676,0.0581,0.0981,0.0934,-0.0047,0.1005,0.1145,0.014,0.1147,0.2072,0.0925,0.1039
0,0.1068,0.1144,0.0076,0.061,0.1204,0.0594,0.1195,0.0836,-0.0359,0.0452,0.1939,0.1487,0.0517,0.3445,0.2928,0.0749,0.3057,0.2308,0.0703,0.0062,-0.0641,0.1304,0.5186,0.3882,0.0921,0.167,0.0749,0.0984,0.1859,0.0875,0.1084
0,0.0802,0.3937,0.3135,0.1105,0.1609,0.0504,0.0441,0.1533,0.1092,0.1108,0.2566,0.1458,0.105,0.6265,0.5215,0.158,0.2466,0.0886,0.0907,0.1984,0.1077,0.1456,0.2074,0.0618,0.0657,0.3117,0.246,0.0789,0.7895,0.7106,0.0728
1,0.0784,0.1551,0.0767,0.0586,0.1283,0.0697,0.0423,0.0877,0.0454,0.0531,0.7236,0.6705,0.0547,0.3593,0.3046,0.0524,0.2232,0.1708,0.0354,0.117,0.0816,0.0766,0.0973,0.0207,0.0628,0.2008,0.138,0.0713,0.2087,0.1374,0.0781
1,0.0803,0.1552,0.0749,0.0438,0.1367,0.0929,0.0489,0.07,0.0211,0.0586,0.6729,0.6143,0.0523,0.397,0.3447,0.0539,0.2525,0.1986,0.0446,0.1049,0.0603,0.0839,0.0972,0.0133,0.0586,0.1979,0.1393,0.0642,0.2021,0.1379,0.0826
1,0.0639,0.1441,0.0802,0.0528,0.1228,0.07,0.0444,0.0943,0.0499,0.0644,0.4956,0.4312,0.047,0.3619,0.3149,0.0467,0.2415,0.1948,0.0452,0.1667,0.1215,0.081,0.0845,0.0035,0.0615,0.2251,0.1636,0.0705,0.2493,0.1788,0.0597
1,0.0655,0.1467,0.0812,0.0562,0.1365,0.0803,0.0465,0.0996,0.0531,0.0581,0.5386,0.4805,0.0507,0.4007,0.35,0.0555,0.2487,0.1932,0.0357,0.1086,0.0729,0.0879,0.1204,0.0325,0.0573,0.222,0.1647,0.075,0.2477,0.1727,0.081
0,0.061,0.3391,0.2781,0.086,1.7732,1.6872,0.0462,0.1333,0.0871,0.0807,0.8241,0.7434,0.0765,0.3163,0.2398,0.1048,0.1462,0.0414,0.0691,0.1204,0.0513,0.0823,0.0591,-0.0232,0.0694,0.1591,0.0897,0.0805,0.2671,0.1866,0.0733
1,0.0613,0.2082,0.1469,0.0686,0.1723,0.1037,0.0613,0.1307,0.0694,0.0655,0.5349,0.4694,0.0423,0.4548,0.4125,0.0576,0.2738,0.2162,0.0452,0.1677,0.1225,0.089,0.1294,0.0404,0.051,0.2106,0.1596,0.0697,0.2482,0.1785,0.066
1,0.0781,0.4137,0.3356,0.0618,0.1568,0.095,0.0525,0.4932,0.4407,0.0787,0.6745,0.5958,0.0494,0.5081,0.4587,0.0584,0.2883,0.2299,0.0391,0.1395,0.1004,0.0818,0.1357,0.0539,0.0518,0.227,0.1752,0.0636,0.3113,0.2477,0.0689
1,0.1029,0.2284,0.1255,0.0528,0.1367,0.0839,0.0552,0.2215,0.1663,0.051,0.4756,0.4246,0.0512,0.4329,0.3817,0.0531,0.2648,0.2117,0.0409,0.1244,0.0835,0.0855,0.0959,0.0104,0.0562,0.1905,0.1343,0.0694,0.2239,0.1545,0.0797
1,0.0781,0.144,0.0659,0.0486,0.1183,0.0697,0.0478,0.0874,0.0396,0.0452,0.464,0.4188,0.0541,0.3991,0.345,0.0386,0.2566,0.218,0.0285,0.1624,0.1339,0.0829,0.1091,0.0262,0.0528,0.2336,0.1808,0.0689,0.2511,0.1822,0.0795
0,0.1021,0.1334,0.0313,0.0528,0.137,0.0842,0.0673,0.0646,-0.0027,0.0963,0.2376,0.1413,0.1029,0.2702,0.1673,0.0905,0.1778,0.0873,0.0876,0.0953,0.0077,0.096,0.1074,0.0114,0.0631,0.1736,0.1105,0.0789,0.1305,0.0516,0.0947
1,0.0673,0.1633,0.096,0.0489,0.1162,0.0673,0.0457,0.107,0.0613,0.0578,0.3935,0.3357,0.0547,0.409,0.3543,0.0571,0.2329,0.1758,0.0401,0.1547,0.1146,0.0869,0.1044,0.0175,0.0483,0.2222,0.1739,0.0642,0.2232,0.159,0.0766
0,0.1187,0.1521,0.0334,0.0491,0.0955,0.0464,0.0932,0.0918,-0.0014,0.0452,0.1947,0.1495,0.0515,0.2934,0.2419,0.0433,0.1849,0.1416,0.047,0.0782,0.0312,0.1293,0.0842,-0.0451,0.113,0.0728,-0.0402,0.118,0.2252,0.1072,0.0807
1,0.0568,0.2061,0.1493,0.0481,0.1885,0.1404,0.0475,0.1394,0.0919,0.0655,0.5466,0.4811,0.051,0.4369,0.3859,0.0555,0.2785,0.223,0.051,0.1759,0.1249,0.0729,0.1025,0.0296,0.0536,0.2132,0.1596,0.0681,0.249,0.1809,0.0726
0,0.1126,0.1481,0.0355,0.1034,0.2063,0.1029,0.0504,0.0837,0.0333,0.0826,0.2042,0.1216,0.0942,0.4603,0.3661,0.0839,0.1783,0.0944,0.091,0.1022,0.0112,0.1266,0.4096,0.283,0.0797,0.1965,0.1168,0.0736,0.2299,0.1563,0.0799
0,0.1032,0.1836,0.0804,0.0816,0.226,0.1444,0.114,0.1362,0.0222,0.0726,0.5257,0.4531,0.0737,0.6277,0.554,0.1098,0.161,0.0512,0.1098,0.0811,-0.0287,0.1169,0.1645,0.0476,0.1146,0.1513,0.0367,0.1061,0.2894,0.1833,0.061
1,0.1053,0.2615,0.1562,0.0549,0.1784,0.1235,0.0423,0.0972,0.0549,0.0515,0.5159,0.4644,0.0433,0.3941,0.3508,0.0465,0.3001,0.2536,0.043,0.1038,0.0608,0.0834,0.1241,0.0407,0.0533,0.2248,0.1715,0.0739,0.2485,0.1746,0.0665
1,0.0718,0.1467,0.0749,0.0533,0.1383,0.085,0.0388,0.109,0.0702,0.0573,0.4782,0.4209,0.0539,0.3736,0.3197,0.0483,0.2709,0.2226,0.0264,0.0933,0.0669,0.0779,0.1065,0.0286,0.062,0.1913,0.1293,0.0657,0.1968,0.1311,0.0787
0,0.0908,0.1345,0.0437,0.0969,0.1252,0.0283,0.0755,0.3621,0.2866,0.1217,0.3302,0.2085,0.1095,0.4318,0.3223,0.1088,0.2136,0.1048,0.0869,0.1203,0.0334,0.0937,0.1165,0.0228,0.1233,0.7764,0.6531,0.0958,0.3303,0.2345,0.071
0,0.1303,0.5007,0.3704,0.061,0.1581,0.0971,0.0834,0.133,0.0496,0.0525,0.5475,0.495,0.0834,0.3672,0.2838,0.084,0.208,0.124,0.0805,0.1273,0.0468,0.0786,0.0963,0.0177,0.1216,0.1791,0.0575,0.1459,0.472,0.3261,0.124
1,0.065,0.1821,0.1171,0.0607,0.1908,0.1301,0.0512,0.0972,0.046,0.0584,1.0121,0.9537,0.0351,2.0146,1.9795,0.0523,0.3355,0.2832,0.0446,0.0872,0.0426,0.0866,0.1476,0.061,0.057,0.2478,0.1908,0.0644,0.216,0.1516,0.0692
1,0.0673,0.191,0.1237,0.0552,0.1634,0.1082,0.0467,0.0969,0.0502,0.0565,0.9463,0.8898,0.0486,0.4482,0.3996,0.0528,0.2431,0.1903,0.0349,0.1026,0.0677,0.0805,0.1004,0.0199,0.0586,0.2156,0.157,0.0689,0.2488,0.1799,0.0697
0,0.0853,0.1892,0.1039,0.0562,0.1401,0.0839,0.0568,0.0827,0.0259,0.0847,0.2668,0.1821,0.0636,0.3171,0.2535,0.0687,0.1716,0.1029,0.0766,0.0941,0.0175,0.0673,0.1011,0.0338,0.0744,0.0757,0.0013,0.0771,0.2163,0.1392,0.0744
1,0.0665,0.1166,0.0501,0.0536,0.1407,0.0871,0.0573,0.112,0.0547,0.0578,0.4473,0.3895,0.0462,0.4369,0.3907,0.0452,0.2896,0.2444,0.0478,0.135,0.0872,0.0752,0.1201,0.0449,0.0523,0.2312,0.1789,0.0615,0.2556,0.1941,0.0797
1,0.0742,0.1438,0.0696,0.0581,0.1257,0.0676,0.0457,0.1273,0.0816,0.061,0.4985,0.4375,0.052,0.3852,0.3332,0.0473,0.2854,0.2381,0.0378,0.0762,0.0384,0.0929,0.1748,0.0819,0.0528,0.3671,0.3143,0.0726,0.3097,0.2371,0.0518
