class,H.period,DD.period.t,UD.period.t,H.t,DD.t.i,UD.t.i,H.i,DD.i.e,UD.i.e,H.e,DD.e.five,UD.e.five,H.five,DD.five.Shift.r,UD.five.Shift.r,H.Shift.r,DD.Shift.r.o,UD.Shift.r.o,H.o,DD.o.a,UD.o.a,H.a,DD.a.n,UD.a.n,H.n,DD.n.l,UD.n.l,H.l,DD.l.Return,UD.l.Return,H.Return
0,0.1224,0.2012,0.0788,0.0995,0.1138,0.0143,0.076,0.1114,0.0354,0.0749,0.3716,0.2967,0.0768,0.3543,0.2775,0.0847,0.1206,0.0359,0.0691,0.114,0.0449,0.1008,0.1077,0.0069,0.076,0.1649,0.0889,0.0907,0.2383,0.1476,0.1079
0,0.1482,0.2961,0.1479,0.06,0.0557,-0.0043,0.1177,0.0987,-0.019,0.0831,0.2548,0.1717,0.0828,0.33,0.2472,0.0528,0.1655,0.1127,0.0915,0.1072,0.0157,0.1325,0.0903,-0.0422,0.1093,0.0583,-0.051,0.1409,0.2737,0.1328,0.1103
0,0.0863,0.4388,0.3525,0.1269,0.2327,0.1058,0.0897,0.7094,0.6197,0.1443,1.4022,1.2579,0.0823,1.4004,1.3181,0.071,1.0145,0.9435,0.0644,0.2103,0.1459,0.1712,0.2388,0.0676,0.0697,0.5961,0.5264,0.0876,1.4166,1.329,0.0849
1,0.1088,0.2085,0.0997,0.0884,0.1826,0.0942,0.0875,0.0795,-0.008,0.0753,0.4408,0.3655,0.0423,0.3348,0.2925,0.0913,0.2053,0.114,0.1029,0.1779,0.075,0.0496,0.0935,0.0439,0.0792,0.146,0.0668,0.0742,0.1781,0.1039,0.0858
1,0.0919,0.2802,0.1883,0.1004,0.0964,-0.004,0.103,0.1099,0.0069,0.0964,0.9171,0.8207,0.0404,0.3015,0.2611,0.0824,0.1959,0.1135,0.1,0.1711,0.0711,0.0948,0.126,0.0312,0.0531,0.2368,0.1837,0.1109,0.2396,0.1287,0.0686
1,0.0974,0.1285,0.0311,0.0731,0.094,0.0209,0.0635,0.0365,-0.027,0.0956,0.3777,0.2821,0.0597,0.2585,0.1988,0.075,0.1476,0.0726,0.0866,0.1078,0.0212,0.0826,0.3663,0.2837,0.1064,0.2428,0.1364,0.0861,0.1976,0.1115,0.0684
1,0.0705,0.1747,0.1042,0.0475,0.0882,0.0407,0.0589,0.0653,0.0064,0.1035,0.4801,0.3766,0.0697,0.3186,0.2489,0.0697,0.2173,0.1476,0.0768,0.7176,0.6408,0.0966,0.1777,0.0811,0.0797,0.2032,0.1235,0.0441,0.2897,0.2456,0.0821
0,0.0533,0.3744,0.3211,0.0636,0.1836,0.12,0.0607,0.3347,0.274,0.066,0.2487,0.1827,0.0765,0.7775,0.701,0.1253,0.2675,0.1422,0.0573,0.1492,0.0919,0.0459,0.1108,0.0649,0.0483,0.2192,0.1709,0.0815,0.4841,0.4026,0.0844
1,0.0887,0.1565,0.0678,0.0795,0.1009,0.0214,0.0743,0.0518,-0.0225,0.0922,0.4403,0.3481,0.0634,0.3287,0.2653,0.0827,0.3411,0.2584,0.1077,0.1492,0.0415,0.0869,0.1017,0.0148,0.0816,0.1724,0.0908,0.0874,0.5879,0.5005,0.061
1,0.1022,0.2591,0.1569,0.0644,0.104,0.0396,0.0853,0.1384,0.0531,0.0734,0.4861,0.4127,0.0597,0.8129,0.7532,0.0808,0.6585,0.5777,0.0924,0.2097,0.1173,0.066,0.1434,0.0774,0.0837,0.1753,0.0916,0.0829,0.3224,0.2395,0.0697
