class,H.period,DD.period.t,UD.period.t,H.t,DD.t.i,UD.t.i,H.i,DD.i.e,UD.i.e,H.e,DD.e.five,UD.e.five,H.five,DD.five.Shift.r,UD.five.Shift.r,H.Shift.r,DD.Shift.r.o,UD.Shift.r.o,H.o,DD.o.a,UD.o.a,H.a,DD.a.n,UD.a.n,H.n,DD.n.l,UD.n.l,H.l,DD.l.Return,UD.l.Return,H.Return
0,0.1018,0.1455,0.0437,0.0889,0.09,0.0011,0.0813,0.089,0.0077,0.1174,0.2461,0.1287,0.0881,0.3849,0.2968,0.0966,0.156,0.0594,0.0884,0.151,0.0626,0.11,0.2087,0.0987,0.0839,0.1728,0.0889,0.1071,0.1985,0.0914,0.1053
0,0.0936,0.2275,0.1339,0.057,0.0723,0.0153,0.1003,0.0992,-0.0011,0.0402,0.1855,0.1453,0.0583,0.3239,0.2656,0.0588,0.2593,0.2005,0.086,0.0972,0.0112,0.1005,0.0612,-0.0393,0.1183,0.0689,-0.0494,0.1032,0.2088,0.1056,0.0768
0,0.0797,0.453,0.3733,0.1461,0.2825,0.1364,0.066,0.2324,0.1664,0.1424,0.4646,0.3222,0.129,0.7193,0.5903,0.1586,0.3076,0.149,0.0955,1.6346,1.5391,0.1034,0.5238,0.4204,0.1063,1.0556,0.9493,0.1179,0.8092,0.6913,0.0575
1,0.077,0.3201,0.2431,0.0683,0.11,0.0417,0.0425,0.133,0.0905,0.061,0.1678,0.1068,0.0604,0.3675,0.3071,0.0845,0.1267,0.0422,0.086,0.1241,0.0381,0.0971,0.0921,-0.005,0.0818,0.1522,0.0704,0.0968,0.2399,0.1431,0.0855
1,0.096,0.3459,0.2499,0.0644,0.1,0.0356,0.0565,0.1644,0.1079,0.0639,0.1939,0.13,0.0536,0.3277,0.2741,0.0932,0.1009,0.0077,0.0847,0.147,0.0623,0.0989,0.0947,-0.0042,0.086,0.1619,0.0759,0.076,0.2267,0.1507,0.0747
1,0.0868,0.2637,0.1769,0.0673,0.1061,0.0388,0.0631,0.1475,0.0844,0.081,0.2047,0.1237,0.0644,0.3672,0.3028,0.0895,0.1001,0.0106,0.1245,0.3957,0.2712,0.0823,0.1325,0.0502,0.0839,0.2134,0.1295,0.0194,0.2216,0.2022,0.0947
1,0.0886,1.0574,0.9688,0.0728,0.095,0.0222,0.0475,0.803,0.7555,0.0831,0.7044,0.6213,0.066,0.4941,0.4281,0.0794,0.0953,0.0159,0.1187,0.1199,0.0012,0.095,0.1228,0.0278,0.1034,0.1506,0.0472,0.0939,0.2077,0.1138,0.0839
0,0.1234,0.1299,0.0065,0.1121,0.1775,0.0654,0.0786,0.1055,0.0269,0.0712,0.1854,0.1142,0.0749,0.3195,0.2446,0.1301,0.1229,-0.0072,0.1185,0.1328,0.0143,0.0873,0.0715,-0.0158,0.1256,0.105,-0.0206,0.0929,0.2091,0.1162,0.062
1,0.0871,0.2102,0.1231,0.0739,0.1412,0.0673,0.0594,0.1459,0.0865,0.0807,0.2186,0.1379,0.0681,0.3921,0.324,0.0763,0.1491,0.0728,0.1055,0.1333,0.0278,0.1116,0.1151,0.0035,0.1055,0.1973,0.0918,0.1153,0.3288,0.2135,0.0768
1,0.0736,0.2929,0.2193,0.0544,0.1702,0.1158,0.0509,0.2988,0.2479,0.0689,0.229,0.1601,0.0562,0.4487,0.3925,0.0768,0.1678,0.091,0.0802,0.1193,0.0391,0.0984,0.1291,0.0307,0.071,0.181,0.11,0.1134,0.2583,0.1449,0.076
