class,H.period,DD.period.t,UD.period.t,H.t,DD.t.i,UD.t.i,H.i,DD.i.e,UD.i.e,H.e,DD.e.five,UD.e.five,H.five,DD.five.Shift.r,UD.five.Shift.r,H.Shift.r,DD.Shift.r.o,UD.Shift.r.o,H.o,DD.o.a,UD.o.a,H.a,DD.a.n,UD.a.n,H.n,DD.n.l,UD.n.l,H.l,DD.l.Return,UD.l.Return,H.Return
0,0.1068,0.1547,0.0479,0.0965,0.082,-0.0145,0.0857,0.101,0.0153,0.1174,0.2669,0.1495,0.1037,0.4123,0.3086,0.0913,0.1702,0.0789,0.1095,0.1676,0.0581,0.0981,0.0934,-0.0047,0.1005,0.1145,0.014,0.1147,0.2072,0.0925,0.1039
0,0.1068,0.1144,0.0076,0.061,0.1204,0.0594,0.1195,0.0836,-0.0359,0.0452,0.1939,0.1487,0.0517,0.3445,0.2928,0.0749,0.3057,0.2308,0.0703,0.0062,-0.0641,0.1304,0.5186,0.3882,0.0921,0.167,0.0749,0.0984,0.1859,0.0875,0.1084
0,0.0802,0.3937,0.3135,0.1105,0.1609,0.0504,0.0441,0.1533,0.1092,0.1108,0.2566,0.1458,0.105,0.6265,0.5215,0.158,0.2466,0.0886,0.0907,0.1984,0.1077,0.1456,0.2074,0.0618,0.0657,0.3117,0.246,0.0789,0.7895,0.7106,0.0728
1,0.2163,0.2011,-0.0152,0.1132,0.2026,0.0894,0.1367,0.0897,-0.047,0.1652,0.2612,0.096,0.1,0.8245,0.7245,0.1635,0.2363,0.0728,0.11,0.2137,0.1037,0.1739,0.1665,-0.0074,0.1818,0.2746,0.0928,0.2181,0.3351,0.117,0.1786
1,0.1699,0.1878,0.0179,0.1182,0.142,0.0238,0.1427,0.1105,-0.0322,0.1762,0.2859,0.1097,0.0802,0.6219,0.5417,0.1369,0.163,0.0261,0.1184,0.2398,0.1214,0.1567,0.0159,-0.1408,0.1947,0.2749,0.0802,0.1952,0.313,0.1178,0.1659
1,0.1949,0.2291,0.0342,0.1116,0.1362,0.0246,0.129,0.0749,-0.0541,0.148,0.2279,0.0799,0.0878,0.605,0.5172,0.1338,0.1465,0.0127,0.1208,0.1686,0.0478,0.1627,0.0409,-0.1218,0.1256,0.1623,0.0367,0.1867,0.2773,0.0906,0.187
1,0.2266,0.3109,0.0843,0.1134,0.1707,0.0573,0.129,0.1124,-0.0166,0.1448,0.3668,0.222,0.1018,0.5771,0.4753,0.167,0.2108,0.0438,0.1432,0.2071,0.0639,0.1946,0.0802,-0.1144,0.1258,0.202,0.0762,0.1329,0.2836,0.1507,0.1142
0,0.0897,0.1194,0.0297,0.1053,0.1367,0.0314,0.0573,0.0805,0.0232,0.0739,0.2047,0.1308,0.0997,0.4212,0.3215,0.1452,0.1264,-0.0188,0.0856,0.158,0.0724,0.1134,0.1169,0.0035,0.0963,0.1361,0.0398,0.1071,0.2354,0.1283,0.086
1,0.1337,0.203,0.0693,0.1195,0.2263,0.1068,0.139,0.1789,0.0399,0.1409,0.301,0.1601,0.1082,0.7472,0.639,0.1623,0.2383,0.076,0.1332,0.1087,-0.0245,0.1633,0.181,0.0177,0.1427,0.211,0.0683,0.1211,0.2681,0.147,0.129
1,0.1767,0.3581,0.1814,0.1105,0.1332,0.0227,0.0981,0.1754,0.0773,0.1176,0.418,0.3004,0.0905,0.8071,0.7166,0.1375,0.2388,0.1013,0.0929,0.1059,0.013,0.1704,0.1535,-0.0169,0.0924,0.1707,0.0783,0.1105,0.2757,0.1652,0.114
1,0.2759,0.3602,0.0843,0.0995,0.3047,0.2052,0.1501,0.2129,0.0628,0.1092,0.2616,0.1524,0.0359,1.2124,1.1765,0.1704,0.3007,0.1303,0.1743,0.2401,0.0658,0.1504,0.1375,-0.0129,0.1583,0.1847,0.0264,0.1799,0.3085,0.1286,0.1496
1,0.1815,0.265,0.0835,0.0457,0.1283,0.0826,0.1472,0.2153,0.0681,0.1546,0.2973,0.1427,0.0944,0.5547,0.4603,0.2015,0.2284,0.0269,0.1401,0.1732,0.0331,0.1883,0.144,-0.0443,0.1203,0.1762,0.0559,0.183,0.349,0.166,0.1055
0,0.1021,0.1334,0.0313,0.0528,0.137,0.0842,0.0673,0.0646,-0.0027,0.0963,0.2376,0.1413,0.1029,0.2702,0.1673,0.0905,0.1778,0.0873,0.0876,0.0953,0.0077,0.096,0.1074,0.0114,0.0631,0.1736,0.1105,0.0789,0.1305,0.0516,0.0947
1,0.1575,0.3323,0.1748,0.1393,0.2018,0.0625,0.1617,0.1263,-0.0354,0.1528,0.2992,0.1464,0.0668,0.5154,0.4486,0.1841,0.2058,0.0217,0.1427,0.1396,-0.0031,0.1934,0.1528,-0.0406,0.1298,0.2013,0.0715,0.1651,0.2792,0.1141,0.1082
0,0.1187,0.1521,0.0334,0.0491,0.0955,0.0464,0.0932,0.0918,-0.0014,0.0452,0.1947,0.1495,0.0515,0.2934,0.2419,0.0433,0.1849,0.1416,0.047,0.0782,0.0312,0.1293,0.0842,-0.0451,0.113,0.0728,-0.0402,0.118,0.2252,0.1072,0.0807
1,0.1329,0.1647,0.0318,0.1126,0.4022,0.2896,0.0984,0.1673,0.0689,0.1712,0.4768,0.3056,0.0989,0.5969,0.498,0.1461,0.2495,0.1034,0.1271,0.1815,0.0544,0.1564,0.1248,-0.0316,0.1435,0.3218,0.1783,0.1464,0.5466,0.4002,0.1126
0,0.0927,0.2111,0.1184,0.061,0.1191,0.0581,0.057,0.246,0.189,0.0705,0.3117,0.2412,0.0628,0.3674,0.3046,0.0842,0.2149,0.1307,0.051,0.2102,0.1592,0.1624,0.041,-0.1214,0.0895,0.4384,0.3489,0.0739,0.2912,0.2173,0.0602
0,0.0847,0.1654,0.0807,0.0869,0.1278,0.0409,0.0887,0.5429,0.4542,0.0747,0.2845,0.2098,0.0726,0.3311,0.2585,0.0727,0.1783,0.1056,0.0855,0.126,0.0405,0.0961,0.1592,0.0631,0.0892,0.2087,0.1195,0.1029,0.2672,0.1643,0.0557
1,0.1277,0.5678,0.4401,0.1387,0.3885,0.2498,0.1248,0.2198,0.095,0.139,0.3595,0.2205,0.0958,0.6726,0.5768,0.1446,0.2717,0.1271,0.1245,0.1336,0.0091,0.1672,0.1058,-0.0614,0.1084,0.1788,0.0704,0.1345,0.2781,0.1436,0.1369
1,0.1778,0.1872,0.0094,0.1034,0.2042,0.1008,0.159,0.3109,0.1519,0.1432,0.3241,0.1809,0.096,0.5259,0.4299,0.1978,0.3808,0.183,0.1311,0.1708,0.0397,0.1865,0.1388,-0.0477,0.1546,0.2126,0.058,0.1569,0.314,0.1571,0.1192
0,0.0908,0.1345,0.0437,0.0969,0.1252,0.0283,0.0755,0.3621,0.2866,0.1217,0.3302,0.2085,0.1095,0.4318,0.3223,0.1088,0.2136,0.1048,0.0869,0.1203,0.0334,0.0937,0.1165,0.0228,0.1233,0.7764,0.6531,0.0958,0.3303,0.2345,0.071
0,0.1303,0.5007,0.3704,0.061,0.1581,0.0971,0.0834,0.133,0.0496,0.0525,0.5475,0.495,0.0834,0.3672,0.2838,0.084,0.208,0.124,0.0805,0.1273,0.0468,0.0786,0.0963,0.0177,0.1216,0.1791,0.0575,0.1459,0.472,0.3261,0.124
1,0.1744,0.1719,-0.0025,0.143,0.3005,0.1575,0.1564,0.2638,0.1074,0.1047,0.2906,0.1859,0.1039,0.691,0.5871,0.1314,0.2976,0.1662,0.119,0.1304,0.0114,0.181,0.1712,-0.0098,0.1602,0.1802,0.02,0.1477,0.5049,0.3572,0.1588
1,0.1577,0.2019,0.0442,0.1111,0.1995,0.0884,0.1264,0.1171,-0.0093,0.162,0.2841,0.1221,0.0915,0.4908,0.3993,0.1578,0.1393,-0.0185,0.0868,0.1826,0.0958,0.1862,0.0673,-0.1189,0.12,0.3468,0.2268,0.1709,0.3717,0.2008,0.1261
0,0.0758,0.1491,0.0733,0.0557,0.1175,0.0618,0.0744,0.0858,0.0114,0.052,0.4642,0.4122,0.0454,0.3437,0.2983,0.0676,0.2155,0.1479,0.0634,0.0857,0.0223,0.0771,0.1664,0.0893,0.0657,0.3298,0.2641,0.0679,0.2979,0.23,0.0523
1,0.1759,0.3312,0.1553,0.1316,0.1897,0.0581,0.1472,0.1528,0.0056,0.1256,0.2754,0.1498,0.12,0.6678,0.5478,0.2361,0.3287,0.0926,0.1817,0.2111,0.0294,0.1968,0.218,0.0212,0.1411,0.3808,0.2397,0.2258,0.3396,0.1138,0.1704
1,0.1873,0.1886,0.0013,0.1258,0.3682,0.2424,0.1485,0.2195,0.071,0.1316,0.2764,0.1448,0.1053,0.5413,0.436,0.1934,0.205,0.0116,0.119,0.1444,0.0254,0.1992,0.0718,-0.1274,0.1285,0.2079,0.0794,0.158,0.2771,0.1191,0.1395
