class,H.period,DD.period.t,UD.period.t,H.t,DD.t.i,UD.t.i,H.i,DD.i.e,UD.i.e,H.e,DD.e.five,UD.e.five,H.five,DD.five.Shift.r,UD.five.Shift.r,H.Shift.r,DD.Shift.r.o,UD.Shift.r.o,H.o,DD.o.a,UD.o.a,H.a,DD.a.n,UD.a.n,H.n,DD.n.l,UD.n.l,H.l,DD.l.Return,UD.l.Return,H.Return
0,0.0894,0.1363,0.0469,0.0979,0.0799,-0.018,0.0819,0.1173,0.0354,0.1216,0.2461,0.1245,0.1071,0.3761,0.269,0.1126,0.1586,0.046,0.0633,0.1562,0.0929,0.0876,0.0985,0.0109,0.1031,0.1545,0.0514,0.0947,0.199,0.1043,0.0923
0,0.1063,0.1561,0.0498,0.0451,0.1037,0.0586,0.1024,0.0847,-0.0177,0.0438,0.1667,0.1229,0.0652,0.3825,0.3173,0.0464,0.2525,0.2061,0.0876,0.1001,0.0125,0.095,0.0831,-0.0119,0.103,0.0768,-0.0262,0.084,0.168,0.084,0.0971
0,0.0802,0.4019,0.3217,0.1213,0.1485,0.0272,0.0678,0.1812,0.1134,0.1282,0.2883,0.1601,0.1155,0.5597,0.4442,0.1103,0.1689,0.0586,0.0868,0.1626,0.0758,0.1438,0.2454,0.1016,0.0673,0.3985,0.3312,0.0594,0.4554,0.396,0.0689
1,0.0428,0.3336,0.2908,0.0612,0.2355,0.1743,0.0462,0.249,0.2028,0.0483,0.3901,0.3418,0.0464,0.5692,0.5228,0.0409,0.5914,0.5505,0.042,0.2552,0.2132,0.0596,0.3519,0.2923,0.0399,0.4302,0.3903,0.0283,0.4733,0.445,0.0356
1,0.0488,1.036,0.9872,0.0604,0.2645,0.2041,0.0443,0.3347,0.2904,0.0549,0.6211,0.5662,0.0488,0.488,0.4392,0.038,0.6435,0.6055,0.0467,0.4015,0.3548,0.0554,0.1612,0.1058,0.037,0.5051,0.4681,0.0372,0.6447,0.6075,0.0459
1,0.0435,0.7214,0.6779,0.0509,0.1459,0.095,0.053,0.375,0.322,0.0528,0.7397,0.6869,0.0441,0.9345,0.8904,0.0364,0.6121,0.5757,0.0412,0.2575,0.2163,0.061,0.3074,0.2464,0.0388,0.5325,0.4937,0.0391,1.0318,0.9927,0.0507
1,0.0525,0.4311,0.3786,0.0623,0.2543,0.192,0.053,0.3447,0.2917,0.0567,0.3299,0.2732,0.0683,0.5639,0.4956,0.0449,0.6808,0.6359,0.0385,0.3155,0.277,0.0575,0.3036,0.2461,0.0317,0.5472,0.5155,0.0375,0.6294,0.5919,0.0441
0,0.0675,0.1136,0.0461,0.0889,0.1177,0.0288,0.0605,0.0541,-0.0064,0.0771,0.2079,0.1308,0.1066,0.3683,0.2617,0.1382,0.1271,-0.0111,0.143,0.1288,-0.0142,0.1288,0.0576,-0.0712,0.1287,0.1234,-0.0053,0.0942,0.1827,0.0885,0.0704
1,0.0401,1.069,1.0289,0.0791,0.1909,0.1118,0.0493,0.5604,0.5111,0.053,0.4106,0.3576,0.0559,0.6377,0.5818,0.0327,0.6166,0.5839,0.0443,0.1828,0.1385,0.0554,0.3896,0.3342,0.0364,0.5419,0.5055,0.0367,1.1228,1.0861,0.0533
1,0.0536,0.5546,0.501,0.028,0.5626,0.5346,0.0459,0.4792,0.4333,0.0483,0.1854,0.1371,0.0372,0.6412,0.604,0.0438,0.6267,0.5829,0.0404,0.2773,0.2369,0.0512,0.4613,0.4101,0.0383,0.5944,0.5561,0.0422,1.138,1.0958,0.0488
1,0.0612,0.4786,0.4174,0.0517,0.2255,0.1738,0.042,0.3775,0.3355,0.0557,0.2595,0.2038,0.053,0.6573,0.6043,0.0338,0.642,0.6082,0.0399,0.2304,0.1905,0.0631,0.3633,0.3002,0.0409,0.5968,0.5559,0.0454,0.5316,0.4862,0.0504
1,0.0483,0.4158,0.3675,0.0565,0.2258,0.1693,0.0446,0.3078,0.2632,0.0507,0.3281,0.2774,0.0467,0.8788,0.8321,0.0451,0.6106,0.5655,0.047,0.2367,0.1897,0.0522,0.3793,0.3271,0.0377,0.4989,0.4612,0.0401,0.7378,0.6977,0.0464
0,0.0573,0.1174,0.0601,0.0704,0.1327,0.0623,0.1016,0.0689,-0.0327,0.0797,0.1841,0.1044,0.1068,0.2635,0.1567,0.0958,0.1565,0.0607,0.0921,0.1157,0.0236,0.0575,0.0802,0.0227,0.0515,0.158,0.1065,0.1024,0.1226,0.0202,0.125
1,0.0486,0.5116,0.463,0.062,0.2295,0.1675,0.0393,0.263,0.2237,0.0581,0.2912,0.2331,0.0462,0.5745,0.5283,0.0362,0.6246,0.5884,0.0391,0.1763,0.1372,0.0623,0.4305,0.3682,0.038,0.544,0.506,0.042,0.6416,0.5996,0.0544
0,0.0575,0.1197,0.0622,0.0486,0.1019,0.0533,0.0797,0.0525,-0.0272,0.0402,0.1639,0.1237,0.0261,0.4626,0.4365,0.0549,0.2288,0.1739,0.0628,0.0895,0.0267,0.1093,0.0204,-0.0889,0.1148,0.0926,-0.0222,0.0823,0.1872,0.1049,0.0588
1,0.0428,0.6999,0.6571,0.062,0.2234,0.1614,0.0554,0.3851,0.3297,0.0525,0.326,0.2735,0.0483,0.6048,0.5565,0.0428,0.656,0.6132,0.0446,0.4439,0.3993,0.0631,0.2219,0.1588,0.0449,0.7495,0.7046,0.0433,0.8272,0.7839,0.0459
0,0.0787,0.522,0.4433,0.0755,0.2508,0.1753,0.0436,0.4767,0.4331,0.0599,0.3264,0.2665,0.0486,0.469,0.4204,0.0887,0.222,0.1333,0.0847,0.1159,0.0312,0.1204,0.1469,0.0265,0.0729,0.1782,0.1053,0.0985,0.3348,0.2363,0.0694
0,0.0805,0.1857,0.1052,0.0882,0.1128,0.0246,0.0932,0.1336,0.0404,0.1019,0.2391,0.1372,0.0779,0.3413,0.2634,0.0773,0.1821,0.1048,0.081,0.1339,0.0529,0.0882,0.0869,-0.0013,0.0834,0.1285,0.0451,0.1045,0.2379,0.1334,0.0721
1,0.0375,1.087,1.0495,0.0591,0.1599,0.1008,0.0391,0.5921,0.553,0.0438,0.346,0.3022,0.0581,0.7396,0.6815,0.0354,0.7219,0.6865,0.0504,0.2963,0.2459,0.0554,0.3239,0.2685,0.0449,0.7434,0.6985,0.0333,0.823,0.7897,0.0533
1,0.0565,0.3782,0.3217,0.066,0.2098,0.1438,0.053,0.3518,0.2988,0.053,0.342,0.289,0.047,0.584,0.537,0.0354,0.6043,0.5689,0.047,0.2356,0.1886,0.0559,0.3416,0.2857,0.0399,0.5196,0.4797,0.042,0.9498,0.9078,0.0581
0,0.0884,0.1654,0.077,0.0779,0.1035,0.0256,0.0898,0.0684,-0.0214,0.0769,0.2107,0.1338,0.123,0.3274,0.2044,0.2157,0.3556,0.1399,0.0839,0.1175,0.0336,0.1386,0.122,-0.0166,0.1114,0.1404,0.029,0.0272,0.2464,0.2192,0.0985
0,0.0834,0.2017,0.1183,0.0939,0.5114,0.4175,0.0963,0.2023,0.106,0.1074,0.5546,0.4472,0.0992,0.4339,0.3347,0.1121,0.1472,0.0351,0.0847,0.2095,0.1248,0.0897,0.1393,0.0496,0.1171,0.2616,0.1445,0.1219,0.2426,0.1207,0.0926
1,0.0483,0.6635,0.6152,0.0578,0.181,0.1232,0.0464,0.4009,0.3545,0.0541,0.2595,0.2054,0.0528,0.6325,0.5797,0.0362,0.6679,0.6317,0.0433,0.4065,0.3632,0.0467,0.3052,0.2585,0.0385,0.9665,0.928,0.0406,0.7061,0.6655,0.0383
1,0.038,0.3357,0.2977,0.0549,0.2052,0.1503,0.0512,0.3555,0.3043,0.0491,0.4613,0.4122,0.0425,0.677,0.6345,0.0399,0.834,0.7941,0.0385,0.4492,0.4107,0.062,0.335,0.273,0.0464,0.6835,0.6371,0.0459,1.4221,1.3762,0.0396
0,0.0927,0.1581,0.0654,0.043,0.1045,0.0615,0.0758,0.0832,0.0074,0.0597,0.4331,0.3734,0.0544,0.3416,0.2872,0.0742,0.175,0.1008,0.0689,0.0629,-0.006,0.0803,0.1031,0.0228,0.062,0.1662,0.1042,0.0668,0.2015,0.1347,0.0502
1,0.0393,0.7328,0.6935,0.0544,0.19,0.1356,0.0507,0.4017,0.351,0.0467,0.4312,0.3845,0.0449,0.5703,0.5254,0.042,0.6072,0.5652,0.0367,0.2098,0.1731,0.0478,0.3361,0.2883,0.0348,0.5234,0.4886,0.0406,0.786,0.7454,0.0541
1,0.0554,0.7101,0.6547,0.0391,0.6712,0.6321,0.0385,0.5781,0.5396,0.0435,0.3251,0.2816,0.0538,0.642,0.5882,0.038,0.6367,0.5987,0.0446,0.2348,0.1902,0.0581,0.3113,0.2532,0.0362,0.5114,0.4752,0.0314,0.6315,0.6001,0.0449
0,0.1483,0.1429,-0.0054,0.0979,0.1979,0.1,0.1118,0.1377,0.0259,0.0612,0.1783,0.1171,0.0834,0.2976,0.2142,0.1029,0.2076,0.1047,0.1074,0.1173,0.0099,0.095,0.1206,0.0256,0.0828,0.1941,0.1113,0.0942,0.2183,0.1241,0.0736
1,0.0428,1.0147,0.9719,0.0628,0.2073,0.1445,0.0515,0.4408,0.3893,0.0544,0.5792,0.5248,0.0467,0.6266,0.5799,0.0364,0.6614,0.625,0.053,0.2509,0.1979,0.0594,0.4031,0.3437,0.0425,0.5235,0.481,0.0457,1.0893,1.0436,0.0504
0,0.1111,0.1651,0.054,0.0931,0.0728,-0.0203,0.0768,0.1043,0.0275,0.1166,0.2622,0.1456,0.0963,0.4838,0.3875,0.1111,0.2037,0.0926,0.082,0.1172,0.0352,0.0976,0.1035,0.0059,0.0765,0.1158,0.0393,0.0876,0.1832,0.0956,0.1153
1,0.048,0.698,0.65,0.0607,0.1823,0.1216,0.053,0.5902,0.5372,0.0486,0.3519,0.3033,0.0562,0.8769,0.8207,0.042,0.6921,0.6501,0.0459,0.2939,0.248,0.0525,0.3221,0.2696,0.0459,0.5678,0.5219,0.0522,1.258,1.2058,0.0464
1,0.0401,0.5023,0.4622,0.0517,0.1715,0.1198,0.0522,0.3645,0.3123,0.0549,0.3067,0.2518,0.043,0.5291,0.4861,0.0493,0.8051,0.7558,0.0551,0.3353,0.2802,0.062,0.3068,0.2448,0.0412,0.5567,0.5155,0.0377,0.5737,0.536,0.0467
0,0.0708,0.5505,0.4797,0.057,0.0966,0.0396,0.0663,0.1043,0.038,0.0515,0.4542,0.4027,0.056,0.4169,0.3609,0.0795,0.1782,0.0987,0.0755,0.5073,0.4318,0.0818,0.1262,0.0444,0.0618,0.2125,0.1507,0.0499,0.1934,0.1435,0.0557
1,0.0459,0.7452,0.6993,0.0646,0.2004,0.1358,0.0409,0.4502,0.4093,0.0509,0.5978,0.5469,0.0517,0.8348,0.7831,0.0428,1.1891,1.1463,0.0443,0.3015,0.2572,0.0546,0.3194,0.2648,0.043,0.5382,0.4952,0.0464,0.7048,0.6584,0.0483
0,0.0781,0.2649,0.1868,0.0618,0.1682,0.1064,0.0581,0.161,0.1029,0.0726,0.3085,0.2359,0.0594,0.4698,0.4104,0.0953,0.2468,0.1515,0.07,0.12,0.05,0.1373,0.1653,0.028,0.0636,0.1676,0.104,0.0977,0.3441,0.2464,0.0755
1,0.0433,0.5801,0.5368,0.0623,0.1981,0.1358,0.0446,0.4523,0.4077,0.0586,0.3761,0.3175,0.0443,0.6024,0.5581,0.033,0.6647,0.6317,0.0438,0.3712,0.3274,0.0588,0.2535,0.1947,0.0417,0.6585,0.6168,0.0341,0.7592,0.7251,0.0422
0,0.1034,0.1643,0.0609,0.0939,0.1021,0.0082,0.0454,0.1034,0.058,0.0377,0.1814,0.1437,0.0884,0.3382,0.2498,0.1329,0.143,0.0101,0.1216,0.0979,-0.0237,0.1038,0.089,-0.0148,0.109,0.1066,-0.0024,0.1018,0.2006,0.0988,0.0939
0,0.1183,0.2204,0.1021,0.0565,0.2035,0.147,0.0518,0.1357,0.0839,0.0591,0.7798,0.7207,0.0494,0.4437,0.3943,0.0473,0.2907,0.2434,0.0351,0.1186,0.0835,0.0681,0.0988,0.0307,0.0578,0.185,0.1272,0.0821,0.2245,0.1424,0.08
1,0.0417,0.4195,0.3778,0.0594,0.209,0.1496,0.0364,0.3342,0.2978,0.0501,0.5997,0.5496,0.0399,1.6998,1.6599,0.0298,0.9737,0.9439,0.0459,0.3018,0.2559,0.0562,0.2691,0.2129,0.0446,0.6545,0.6099,0.0435,1.0452,1.0017,0.038
1,0.0528,0.3892,0.3364,0.0541,0.2179,0.1638,0.0462,0.3062,0.26,0.0396,0.2875,0.2479,0.053,0.5821,0.5291,0.0396,0.6174,0.5778,0.0462,0.2889,0.2427,0.0567,0.2859,0.2292,0.0327,0.5184,0.4857,0.0433,0.7921,0.7488,0.0522
1,0.0486,0.4341,0.3855,0.0562,0.1841,0.1279,0.0554,0.3843,0.3289,0.0549,0.3136,0.2587,0.0446,0.6133,0.5687,0.0433,0.628,0.5847,0.0449,0.261,0.2161,0.0551,0.3687,0.3136,0.0443,0.5285,0.4842,0.0517,0.7283,0.6766,0.0557
1,0.0496,0.4084,0.3588,0.0594,0.1747,0.1153,0.0528,0.32,0.2672,0.0631,0.2949,0.2318,0.0451,0.5939,0.5488,0.0314,0.5898,0.5584,0.0464,0.2298,0.1834,0.062,0.3614,0.2994,0.042,0.6235,0.5815,0.0414,1.3142,1.2728,0.0298
1,0.0454,0.4425,0.3971,0.0554,0.2537,0.1983,0.0483,0.3434,0.2951,0.0486,0.3345,0.2859,0.0512,0.5813,0.5301,0.0383,0.6079,0.5696,0.0422,0.1945,0.1523,0.0583,0.3516,0.2933,0.0338,0.548,0.5142,0.0385,0.6069,0.5684,0.0428
0,0.0673,0.2012,0.1339,0.0791,0.1184,0.0393,0.0752,0.1638,0.0886,0.0786,0.2906,0.212,0.1002,0.5017,0.4015,0.1564,0.2113,0.0549,0.0776,0.1423,0.0647,0.0936,0.1261,0.0325,0.0857,0.1896,0.1039,0.0839,0.1853,0.1014,0.0799
1,0.0491,0.9164,0.8673,0.0573,0.2517,0.1944,0.0454,0.7284,0.683,0.053,1.4074,1.3544,0.043,0.6853,0.6423,0.042,0.5982,0.5562,0.0486,0.2288,0.1802,0.0599,0.3413,0.2814,0.0367,0.485,0.4483,0.0396,0.723,0.6834,0.0599
1,0.0596,0.3915,0.3319,0.0559,0.1978,0.1419,0.0559,0.3188,0.2629,0.0575,0.3357,0.2782,0.0507,0.6046,0.5539,0.0409,0.7029,0.662,0.0457,0.17,0.1243,0.0596,0.3964,0.3368,0.0351,0.5324,0.4973,0.0401,0.5482,0.5081,0.0551
0,0.0847,0.2535,0.1688,0.0961,0.1811,0.085,0.1082,0.1549,0.0467,0.1106,0.2602,0.1496,0.1264,0.4495,0.3231,0.1436,0.2389,0.0953,0.1214,0.2141,0.0927,0.1296,0.1365,0.0069,0.0937,0.2299,0.1362,0.1024,0.3438,0.2414,0.0905
1,0.0491,0.6582,0.6091,0.0615,0.1652,0.1037,0.0536,0.4025,0.3489,0.0551,0.2903,0.2352,0.0414,0.5275,0.4861,0.0385,0.5932,0.5547,0.0404,0.1742,0.1338,0.0652,0.3342,0.269,0.0454,0.5272,0.4818,0.0486,0.7217,0.6731,0.0462
0,0.0789,0.1519,0.073,0.0507,0.1624,0.1117,0.0562,0.0855,0.0293,0.0607,0.414,0.3533,0.0399,0.3717,0.3318,0.0372,0.2639,0.2267,0.0489,0.0854,0.0365,0.089,0.154,0.065,0.0589,0.2075,0.1486,0.0884,0.254,0.1656,0.0715
1,0.0364,0.9039,0.8675,0.0575,0.2189,0.1614,0.0451,0.4723,0.4272,0.0459,0.4792,0.4333,0.0607,0.5494,0.4887,0.0399,0.6322,0.5923,0.0438,0.2077,0.1639,0.0507,0.354,0.3033,0.0417,0.64,0.5983,0.0435,0.8052,0.7617,0.0525
1,0.0462,0.5445,0.4983,0.0567,0.2324,0.1757,0.0306,0.4665,0.4359,0.0399,0.5325,0.4926,0.0578,0.6673,0.6095,0.0383,0.7472,0.7089,0.0399,0.2454,0.2055,0.0586,0.3936,0.335,0.0383,0.5106,0.4723,0.042,0.7133,0.6713,0.0414
1,0.0551,0.5658,0.5107,0.0612,0.2081,0.1469,0.0449,0.6282,0.5833,0.047,0.6095,0.5625,0.0504,0.574,0.5236,0.038,0.6533,0.6153,0.0443,0.4276,0.3833,0.0617,0.1783,0.1166,0.0422,0.5301,0.4879,0.0375,0.6895,0.652,0.0464
1,0.0538,0.3602,0.3064,0.0581,0.2346,0.1765,0.0451,0.3489,0.3038,0.0491,0.3278,0.2787,0.0549,0.6167,0.5618,0.0317,0.6214,0.5897,0.0441,0.2623,0.2182,0.0586,0.3996,0.341,0.0472,0.544,0.4968,0.0425,0.5843,0.5418,0.0617
1,0.0501,0.4532,0.4031,0.0567,0.1757,0.119,0.0457,0.3224,0.2767,0.0544,0.2683,0.2139,0.0451,0.6048,0.5597,0.0399,0.6032,0.5633,0.0401,0.1989,0.1588,0.0586,0.4497,0.3911,0.048,0.5182,0.4702,0.038,0.7085,0.6705,0.0454
1,0.0459,0.4554,0.4095,0.0615,0.2153,0.1538,0.053,0.3581,0.3051,0.0525,0.4069,0.3544,0.0504,0.7599,0.7095,0.0388,0.7074,0.6686,0.0504,0.2193,0.1689,0.0581,0.4189,0.3608,0.0377,0.5654,0.5277,0.0441,1.0105,0.9664,0.0617
0,0.0892,0.1063,0.0171,0.0694,0.1812,0.1118,0.091,0.2751,0.1841,0.1158,0.5092,0.3934,0.0512,0.2823,0.2311,0.0892,0.1908,0.1016,0.0826,0.0668,-0.0158,0.0926,0.1056,0.013,0.0773,0.1591,0.0818,0.1002,0.2217,0.1215,0.0973
1,0.043,0.6603,0.6173,0.0578,0.2543,0.1965,0.043,0.4829,0.4399,0.0501,0.9259,0.8758,0.0472,0.8107,0.7635,0.0475,0.681,0.6335,0.048,0.2796,0.2316,0.0581,0.3216,0.2635,0.0438,0.5733,0.5295,0.0441,0.5946,0.5505,0.0515
0,0.0781,0.1213,0.0432,0.09,0.1233,0.0333,0.0367,0.0505,0.0138,0.0884,0.2407,0.1523,0.1169,0.3294,0.2125,0.0859,0.1983,0.1124,0.065,0.1495,0.0845,0.1062,0.0621,-0.0441,0.1202,0.0726,-0.0476,0.1212,0.5423,0.4211,0.1119
1,0.0501,0.5368,0.4867,0.067,0.1957,0.1287,0.048,0.3299,0.2819,0.057,0.9156,0.8586,0.0385,0.6322,0.5937,0.0317,0.5763,0.5446,0.0478,0.261,0.2132,0.0599,0.2841,0.2242,0.0375,0.5425,0.505,0.0364,0.5015,0.4651,0.0412
0,0.0911,0.338,0.2469,0.0731,0.1708,0.0977,0.0758,0.3429,0.2671,0.0715,0.3499,0.2784,0.0618,0.387,0.3252,0.0903,0.2796,0.1893,0.071,0.1014,0.0304,0.1729,0.2133,0.0404,0.075,0.2101,0.1351,0.0478,0.2696,0.2218,0.0589
0,0.0918,0.2573,0.1655,0.1517,0.2034,0.0517,0.0554,0.1108,0.0554,0.1282,0.3199,0.1917,0.0707,0.426,0.3553,0.1116,0.3588,0.2472,0.0931,0.0958,0.0027,0.1436,0.1396,-0.004,0.065,0.1671,0.1021,0.1029,0.333,0.2301,0.0968
0,0.09,0.0947,0.0047,0.1179,0.1251,0.0072,0.0876,0.0836,-0.004,0.1153,0.1762,0.0609,0.1105,0.2213,0.1108,0.1059,0.0869,-0.019,0.0829,0.1289,0.046,0.1161,0.0536,-0.0625,0.0678,0.1825,0.1147,0.1087,0.094,-0.0147,0.1087
0,0.0715,0.1178,0.0463,0.0715,0.1261,0.0546,0.0533,0.0847,0.0314,0.0673,0.3785,0.3112,0.0649,0.2992,0.2343,0.0818,0.1262,0.0444,0.0799,0.1425,0.0626,0.0928,0.091,-0.0018,0.0712,0.1506,0.0794,0.1,0.1977,0.0977,0.1203
1,0.0422,0.3844,0.3422,0.0644,0.3347,0.2703,0.0459,0.3848,0.3389,0.0504,0.4871,0.4367,0.0533,0.8339,0.7806,0.0425,0.8181,0.7756,0.0462,0.6019,0.5557,0.0491,0.3384,0.2893,0.0425,0.5459,0.5034,0.0417,0.9129,0.8712,0.052
0,0.0918,0.1366,0.0448,0.0989,0.1319,0.033,0.0675,0.0736,0.0061,0.0728,0.2492,0.1764,0.0472,0.3263,0.2791,0.1287,0.1266,-0.0021,0.11,0.1312,0.0212,0.1027,0.0792,-0.0235,0.1264,0.1224,-0.004,0.0952,0.1832,0.088,0.0715
0,0.0741,0.2193,0.1452,0.1005,0.1346,0.0341,0.0881,0.1723,0.0842,0.0739,0.239,0.1651,0.1029,0.4737,0.3708,0.1525,0.166,0.0135,0.0934,0.1412,0.0478,0.0966,0.1143,0.0177,0.0923,0.2009,0.1086,0.096,0.2016,0.1056,0.0939
1,0.0417,0.3576,0.3159,0.0612,0.1878,0.1266,0.0399,0.3239,0.284,0.0399,0.3513,0.3114,0.0454,0.536,0.4906,0.0459,0.5389,0.493,0.0417,0.1446,0.1029,0.0554,0.3724,0.317,0.0341,0.4297,0.3956,0.0367,0.4416,0.4049,0.0486
0,0.1412,0.1931,0.0519,0.15,0.1291,-0.0209,0.1624,0.1638,0.0014,0.1254,0.3085,0.1831,0.1088,0.3155,0.2067,0.146,0.1722,0.0262,0.1499,0.1299,-0.02,0.132,0.0956,-0.0364,0.147,0.1079,-0.0391,0.1383,0.4311,0.2928,0.1779
