class,H.period,DD.period.t,UD.period.t,H.t,DD.t.i,UD.t.i,H.i,DD.i.e,UD.i.e,H.e,DD.e.five,UD.e.five,H.five,DD.five.Shift.r,UD.five.Shift.r,H.Shift.r,DD.Shift.r.o,UD.Shift.r.o,H.o,DD.o.a,UD.o.a,H.a,DD.a.n,UD.a.n,H.n,DD.n.l,UD.n.l,H.l,DD.l.Return,UD.l.Return,H.Return
0,0.1219,0.2133,0.0914,0.0802,0.0744,-0.0058,0.0828,0.1198,0.037,0.0929,0.2482,0.1553,0.0892,0.4258,0.3366,0.0842,0.1359,0.0517,0.0865,0.1668,0.0803,0.0918,0.0905,-0.0013,0.0937,0.1638,0.0701,0.0907,0.1934,0.1027,0.1153
0,0.0936,0.1518,0.0582,0.048,0.0871,0.0391,0.0958,0.1093,0.0135,0.0396,0.2171,0.1775,0.0499,0.3232,0.2733,0.0536,0.2148,0.1612,0.0646,0.0863,0.0217,0.1087,0.052,-0.0567,0.1195,0.0902,-0.0293,0.1116,0.2217,0.1101,0.0981
0,0.0836,0.4772,0.3936,0.1316,0.293,0.1614,0.0662,0.2213,0.1551,0.124,0.3186,0.1946,0.0936,0.5043,0.4107,0.1409,0.2725,0.1316,0.0836,0.181,0.0974,0.1385,0.2665,0.128,0.0657,0.3526,0.2869,0.062,0.4725,0.4105,0.0681
1,0.0829,0.1433,0.0604,0.0998,0.1289,0.0291,0.0821,0.1098,0.0277,0.0721,0.2624,0.1903,0.1,0.3574,0.2574,0.127,0.1764,0.0494,0.0993,0.1266,0.0273,0.1336,0.1323,-0.0013,0.1119,0.0319,-0.08,0.1304,0.263,0.1326,0.0636
1,0.0774,0.1533,0.0759,0.0966,0.1542,0.0576,0.0797,0.122,0.0423,0.0977,0.4719,0.3742,0.094,0.3466,0.2526,0.1354,0.2318,0.0964,0.0721,0.3158,0.2437,0.0977,0.1025,0.0048,0.0758,0.0296,-0.0462,0.1277,0.2366,0.1089,0.0869
1,0.0816,0.1399,0.0583,0.0855,0.1555,0.07,0.0737,0.0853,0.0116,0.1003,0.3515,0.2512,0.0626,0.3374,0.2748,0.1531,0.2495,0.0964,0.0895,0.1717,0.0822,0.137,0.094,-0.043,0.1281,0.0515,-0.0766,0.1312,0.2314,0.1002,0.0876
1,0.085,0.1311,0.0461,0.0964,0.1381,0.0417,0.0967,0.0576,-0.0391,0.0864,0.2553,0.1689,0.1354,0.3139,0.1785,0.1552,0.2473,0.0921,0.07,0.159,0.089,0.0383,0.1247,0.0864,0.126,0.0961,-0.0299,0.1286,0.4196,0.291,0.0766
0,0.0454,0.332,0.2866,0.0602,0.1248,0.0646,0.0538,0.1369,0.0831,0.0509,0.197,0.1461,0.0581,0.3229,0.2648,0.0955,0.1907,0.0952,0.0588,0.1312,0.0724,0.0464,0.091,0.0446,0.061,0.1604,0.0994,0.0625,0.2976,0.2351,0.0728
1,0.0826,0.1897,0.1071,0.0958,0.1457,0.0499,0.0821,0.0901,0.008,0.0871,0.3494,0.2623,0.1185,0.3576,0.2391,0.0961,0.1687,0.0726,0.0642,0.1516,0.0874,0.1016,0.1391,0.0375,0.118,0.0235,-0.0945,0.1246,0.2712,0.1466,0.0533
1,0.1124,0.1767,0.0643,0.0998,0.2505,0.1507,0.076,0.0858,0.0098,0.1117,0.833,0.7213,0.0726,0.6735,0.6009,0.1241,0.2753,0.1512,0.0357,0.3031,0.2674,0.147,0.2832,0.1362,0.1299,0.1143,-0.0156,0.1117,0.2359,0.1242,0.0784
