class,H.period,DD.period.t,UD.period.t,H.t,DD.t.i,UD.t.i,H.i,DD.i.e,UD.i.e,H.e,DD.e.five,UD.e.five,H.five,DD.five.Shift.r,UD.five.Shift.r,H.Shift.r,DD.Shift.r.o,UD.Shift.r.o,H.o,DD.o.a,UD.o.a,H.a,DD.a.n,UD.a.n,H.n,DD.n.l,UD.n.l,H.l,DD.l.Return,UD.l.Return,H.Return
0,0.0776,0.1912,0.1136,0.0768,0.3622,0.2854,0.0683,0.1229,0.0546,0.0802,1.3534,1.2732,0.1002,0.6316,0.5314,0.105,0.5312,0.4262,0.096,0.1615,0.0655,0.0718,0.1051,0.0333,0.1045,0.1839,0.0794,0.1018,0.2388,0.137,0.0831
0,0.0936,0.1518,0.0582,0.048,0.0871,0.0391,0.0958,0.1093,0.0135,0.0396,0.2171,0.1775,0.0499,0.3232,0.2733,0.0536,0.2148,0.1612,0.0646,0.0863,0.0217,0.1087,0.052,-0.0567,0.1195,0.0902,-0.0293,0.1116,0.2217,0.1101,0.0981
0,0.0836,0.4772,0.3936,0.1316,0.293,0.1614,0.0662,0.2213,0.1551,0.124,0.3186,0.1946,0.0936,0.5043,0.4107,0.1409,0.2725,0.1316,0.0836,0.181,0.0974,0.1385,0.2665,0.128,0.0657,0.3526,0.2869,0.062,0.4725,0.4105,0.0681
1,0.1024,0.1593,0.0569,0.0963,0.1029,0.0066,0.0646,0.0971,0.0325,0.119,0.4961,0.3771,0.0828,0.3912,0.3084,0.0897,0.1686,0.0789,0.0873,0.1481,0.0608,0.0926,0.1233,0.0307,0.0765,0.178,0.1015,0.0757,0.1948,0.1191,0.0997
1,0.1024,0.1596,0.0572,0.0955,0.118,0.0225,0.0604,0.09,0.0296,0.1287,0.3172,0.1885,0.0857,0.5889,0.5032,0.1213,0.1731,0.0518,0.0818,0.1584,0.0766,0.0958,0.1272,0.0314,0.0654,0.1334,0.068,0.0741,0.2159,0.1418,0.0971
1,0.1118,0.2069,0.0951,0.0915,0.1198,0.0283,0.048,0.1169,0.0689,0.1045,0.292,0.1875,0.0665,0.3984,0.3319,0.0963,0.157,0.0607,0.0797,0.1291,0.0494,0.0955,0.1238,0.0283,0.0968,0.2047,0.1079,0.0749,0.2048,0.1299,0.0995
1,0.1084,0.1642,0.0558,0.095,0.1172,0.0222,0.0834,0.1053,0.0219,0.0865,0.2479,0.1614,0.0958,0.4495,0.3537,0.106,0.1285,0.0225,0.0942,0.141,0.0468,0.0815,0.0903,0.0088,0.1084,0.1667,0.0583,0.106,0.1987,0.0927,0.124
0,0.0886,0.131,0.0424,0.0868,0.1243,0.0375,0.0633,0.0852,0.0219,0.0641,0.4069,0.3428,0.081,0.8648,0.7838,0.1367,0.1708,0.0341,0.0947,0.1241,0.0294,0.0958,0.1048,0.009,0.0952,0.1255,0.0303,0.0918,0.2054,0.1136,0.0865
1,0.1039,0.1553,0.0514,0.0668,0.0734,0.0066,0.066,0.0932,0.0272,0.0744,0.3352,0.2608,0.0533,0.6979,0.6446,0.0739,0.1428,0.0689,0.0805,0.1012,0.0207,0.0934,0.1183,0.0249,0.0755,0.1398,0.0643,0.0849,0.2085,0.1236,0.0915
1,0.0628,0.155,0.0922,0.071,0.0636,-0.0074,0.0633,0.1045,0.0412,0.0892,0.3099,0.2207,0.0844,0.4258,0.3414,0.0741,0.1311,0.057,0.0736,0.1618,0.0882,0.0644,0.074,0.0096,0.0691,0.125,0.0559,0.0791,0.1927,0.1136,0.0929
1,0.1042,0.189,0.0848,0.0747,0.0702,-0.0045,0.0718,0.1164,0.0446,0.0973,0.4496,0.3523,0.077,0.3635,0.2865,0.0799,0.0921,0.0122,0.1045,0.1542,0.0497,0.0786,0.0739,-0.0047,0.0847,0.1456,0.0609,0.0726,0.4818,0.4092,0.0736
1,0.1092,0.184,0.0748,0.0849,0.0863,0.0014,0.0507,0.1027,0.052,0.1005,0.3088,0.2083,0.0728,0.5497,0.4769,0.1227,0.2108,0.0881,0.0918,0.1747,0.0829,0.0873,0.1127,0.0254,0.0741,0.1574,0.0833,0.0881,0.174,0.0859,0.1116
0,0.1082,0.1548,0.0466,0.0757,0.1454,0.0697,0.1061,0.0739,-0.0322,0.1124,0.1839,0.0715,0.1105,0.2667,0.1562,0.1164,0.1789,0.0625,0.0968,0.1051,0.0083,0.1124,0.1055,-0.0069,0.0742,0.1649,0.0907,0.1258,0.1233,-0.0025,0.1372
1,0.0955,0.1767,0.0812,0.0868,0.0963,0.0095,0.067,0.0974,0.0304,0.1047,0.3199,0.2152,0.0686,0.4386,0.37,0.0934,0.1628,0.0694,0.0926,0.1486,0.056,0.1055,0.0802,-0.0253,0.0865,0.1632,0.0767,0.0876,0.1745,0.0869,0.1076
