class,H.period,DD.period.t,UD.period.t,H.t,DD.t.i,UD.t.i,H.i,DD.i.e,UD.i.e,H.e,DD.e.five,UD.e.five,H.five,DD.five.Shift.r,UD.five.Shift.r,H.Shift.r,DD.Shift.r.o,UD.Shift.r.o,H.o,DD.o.a,UD.o.a,H.a,DD.a.n,UD.a.n,H.n,DD.n.l,UD.n.l,H.l,DD.l.Return,UD.l.Return,H.Return
0,0.1219,0.2133,0.0914,0.0802,0.0744,-0.0058,0.0828,0.1198,0.037,0.0929,0.2482,0.1553,0.0892,0.4258,0.3366,0.0842,0.1359,0.0517,0.0865,0.1668,0.0803,0.0918,0.0905,-0.0013,0.0937,0.1638,0.0701,0.0907,0.1934,0.1027,0.1153
0,0.0936,0.1518,0.0582,0.048,0.0871,0.0391,0.0958,0.1093,0.0135,0.0396,0.2171,0.1775,0.0499,0.3232,0.2733,0.0536,0.2148,0.1612,0.0646,0.0863,0.0217,0.1087,0.052,-0.0567,0.1195,0.0902,-0.0293,0.1116,0.2217,0.1101,0.0981
0,0.0836,0.4772,0.3936,0.1316,0.293,0.1614,0.0662,0.2213,0.1551,0.124,0.3186,0.1946,0.0936,0.5043,0.4107,0.1409,0.2725,0.1316,0.0836,0.181,0.0974,0.1385,0.2665,0.128,0.0657,0.3526,0.2869,0.062,0.4725,0.4105,0.0681
1,0.1211,0.2961,0.175,0.1422,0.1433,0.0011,0.1245,0.1348,0.0103,0.1063,0.7194,0.6131,0.0681,0.4181,0.35,0.0849,0.4046,0.3197,0.0894,0.2475,0.1581,0.1709,0.129,-0.0419,0.1406,0.7084,0.5678,0.0818,0.4746,0.3928,0.1082
1,0.1108,0.2655,0.1547,0.1192,0.1475,0.0283,0.0815,0.1617,0.0802,0.1319,0.4555,0.3236,0.077,0.3757,0.2987,0.0905,0.319,0.2285,0.1039,0.2324,0.1285,0.186,0.1211,-0.0649,0.152,0.2591,0.1071,0.11,0.2942,0.1842,0.1068
1,0.1176,0.2736,0.156,0.125,0.1332,0.0082,0.0989,0.1604,0.0615,0.1685,0.4478,0.2793,0.0768,0.3757,0.2989,0.0797,0.2797,0.2,0.1042,0.2963,0.1921,0.1712,0.1272,-0.044,0.1794,0.1548,-0.0246,0.1364,0.9153,0.7789,0.1332
1,0.0768,0.453,0.3762,0.1219,0.1467,0.0248,0.1377,0.1646,0.0269,0.1324,0.7835,0.6511,0.0934,0.8519,0.7585,0.1158,0.4978,0.382,0.1113,0.3762,0.2649,0.134,0.9787,0.8447,0.0565,0.2073,0.1508,0.0997,0.2668,0.1671,0.1066
0,0.0886,0.131,0.0424,0.0868,0.1243,0.0375,0.0633,0.0852,0.0219,0.0641,0.4069,0.3428,0.081,0.8648,0.7838,0.1367,0.1708,0.0341,0.0947,0.1241,0.0294,0.0958,0.1048,0.009,0.0952,0.1255,0.0303,0.0918,0.2054,0.1136,0.0865
1,0.0741,0.367,0.2929,0.1309,0.1111,-0.0198,0.0939,0.1741,0.0802,0.1459,0.4423,0.2964,0.0807,1.065,0.9843,0.0981,0.6585,0.5604,0.0997,0.2509,0.1512,0.1741,0.2807,0.1066,0.0596,0.4897,0.4301,0.0971,0.2824,0.1853,0.0894
1,0.0907,1.3039,1.2132,0.1119,0.1095,-0.0024,0.1325,0.124,-0.0085,0.143,1.2564,1.1134,0.0834,0.7641,0.6807,0.1137,0.3329,0.2192,0.12,0.517,0.397,0.2115,0.3706,0.1591,0.0831,0.2508,0.1677,0.0934,0.742,0.6486,0.0847
