class,H.period,DD.period.t,UD.period.t,H.t,DD.t.i,UD.t.i,H.i,DD.i.e,UD.i.e,H.e,DD.e.five,UD.e.five,H.five,DD.five.Shift.r,UD.five.Shift.r,H.Shift.r,DD.Shift.r.o,UD.Shift.r.o,H.o,DD.o.a,UD.o.a,H.a,DD.a.n,UD.a.n,H.n,DD.n.l,UD.n.l,H.l,DD.l.Return,UD.l.Return,H.Return
0,0.0915,0.1331,0.0416,0.0884,0.0778,-0.0106,0.07,0.1019,0.0319,0.1295,0.226,0.0965,0.0968,0.3783,0.2815,0.1068,0.1425,0.0357,0.0691,0.1691,0.1,0.0939,0.307,0.2131,0.076,0.1646,0.0886,0.095,0.1835,0.0885,0.0741
0,0.0968,0.1318,0.035,0.0573,0.0742,0.0169,0.1076,0.1237,0.0161,0.0441,0.1667,0.1226,0.0509,0.2649,0.214,0.0214,0.1615,0.1401,0.1122,0.084,-0.0282,0.1062,0.0471,-0.0591,0.1594,0.1113,-0.0481,0.0829,0.1506,0.0677,0.1182
0,0.0791,0.3193,0.2402,0.1279,0.1683,0.0404,0.0662,0.1796,0.1134,0.1116,0.2532,0.1416,0.0952,5.1388,5.0436,0.1506,0.4201,0.2695,0.0815,0.185,0.1035,0.1538,0.2288,0.075,0.0707,0.3007,0.23,0.0786,2.4136,2.335,0.091
1,0.0525,0.3831,0.3306,0.0565,0.398,0.3415,0.0557,0.2676,0.2119,0.0869,0.275,0.1881,0.0528,0.4028,0.35,0.0539,0.3495,0.2956,0.0496,0.2368,0.1872,0.1204,0.1944,0.074,0.0681,0.2953,0.2272,0.0441,0.3187,0.2746,0.0557
1,0.0557,0.4106,0.3549,0.0452,0.3366,0.2914,0.0473,0.2094,0.1621,0.0871,0.2549,0.1678,0.0541,0.3561,0.302,0.0539,0.354,0.3001,0.0533,0.222,0.1687,0.1219,0.1497,0.0278,0.0491,0.276,0.2269,0.0467,0.2952,0.2485,0.0541
1,0.0552,0.5214,0.4662,0.0544,0.3584,0.304,0.0544,0.2407,0.1863,0.1,0.2718,0.1718,0.0499,0.3827,0.3328,0.0478,0.3123,0.2645,0.0523,0.1854,0.1331,0.1201,0.1421,0.022,0.057,0.2726,0.2156,0.0449,0.282,0.2371,0.0504
1,0.0597,0.4087,0.349,0.0565,0.3663,0.3098,0.0533,0.3378,0.2845,0.0985,0.2998,0.2013,0.0531,0.3881,0.335,0.046,0.3301,0.2841,0.0589,0.1878,0.1289,0.0821,0.1819,0.0998,0.0613,0.2964,0.2351,0.0507,0.3084,0.2577,0.0465
0,0.0544,0.2729,0.2185,0.0723,0.142,0.0697,0.0522,0.2039,0.1517,0.1648,0.4085,0.2437,0.0907,0.4834,0.3927,0.103,0.2188,0.1158,0.0636,0.1433,0.0797,0.0747,0.0769,0.0022,0.0581,0.1567,0.0986,0.0702,0.2787,0.2085,0.0686
1,0.0481,0.4262,0.3781,0.0489,0.3323,0.2834,0.0528,0.3072,0.2544,0.0758,0.2618,0.186,0.0496,0.5683,0.5187,0.0494,0.3476,0.2982,0.0478,0.2215,0.1737,0.0792,0.1284,0.0492,0.0557,0.2834,0.2277,0.0544,0.334,0.2796,0.0613
1,0.0518,0.4673,0.4155,0.0586,0.3581,0.2995,0.0478,0.2352,0.1874,0.0821,1.4358,1.3537,0.0842,1.0145,0.9303,0.0531,0.3967,0.3436,0.0568,0.3113,0.2545,0.0792,0.1442,0.065,0.0565,0.2842,0.2277,0.043,0.4511,0.4081,0.0547
1,0.0531,0.3985,0.3454,0.0504,0.3172,0.2668,0.0399,0.2291,0.1892,0.0874,0.3481,0.2607,0.0512,0.4144,0.3632,0.0541,0.3627,0.3086,0.0475,0.1801,0.1326,0.104,0.1418,0.0378,0.0475,0.2718,0.2243,0.0489,0.3335,0.2846,0.056
1,0.0589,0.4219,0.363,0.0481,0.3519,0.3038,0.0573,0.2109,0.1536,0.1114,0.3017,0.1903,0.0531,0.4741,0.421,0.0512,0.3376,0.2864,0.0533,0.1832,0.1299,0.1231,0.112,-0.0111,0.0579,0.26,0.2021,0.0481,0.2873,0.2392,0.0481
