class,H.period,DD.period.t,UD.period.t,H.t,DD.t.i,UD.t.i,H.i,DD.i.e,UD.i.e,H.e,DD.e.five,UD.e.five,H.five,DD.five.Shift.r,UD.five.Shift.r,H.Shift.r,DD.Shift.r.o,UD.Shift.r.o,H.o,DD.o.a,UD.o.a,H.a,DD.a.n,UD.a.n,H.n,DD.n.l,UD.n.l,H.l,DD.l.Return,UD.l.Return,H.Return
0,0.0915,0.1331,0.0416,0.0884,0.0778,-0.0106,0.07,0.1019,0.0319,0.1295,0.226,0.0965,0.0968,0.3783,0.2815,0.1068,0.1425,0.0357,0.0691,0.1691,0.1,0.0939,0.307,0.2131,0.076,0.1646,0.0886,0.095,0.1835,0.0885,0.0741
0,0.0968,0.1318,0.035,0.0573,0.0742,0.0169,0.1076,0.1237,0.0161,0.0441,0.1667,0.1226,0.0509,0.2649,0.214,0.0214,0.1615,0.1401,0.1122,0.084,-0.0282,0.1062,0.0471,-0.0591,0.1594,0.1113,-0.0481,0.0829,0.1506,0.0677,0.1182
0,0.0791,0.3193,0.2402,0.1279,0.1683,0.0404,0.0662,0.1796,0.1134,0.1116,0.2532,0.1416,0.0952,5.1388,5.0436,0.1506,0.4201,0.2695,0.0815,0.185,0.1035,0.1538,0.2288,0.075,0.0707,0.3007,0.23,0.0786,2.4136,2.335,0.091
1,0.1159,0.1984,0.0825,0.0826,0.1644,0.0818,0.1029,0.256,0.1531,0.1066,0.3504,0.2438,0.0438,0.4229,0.3791,0.1017,0.1835,0.0818,0.0964,0.1342,0.0378,0.1201,0.1888,0.0687,0.1275,0.1697,0.0422,0.1425,0.2411,0.0986,0.0905
1,0.0855,0.1575,0.072,0.0892,0.1439,0.0547,0.109,0.1346,0.0256,0.1132,0.2488,0.1356,0.0855,0.34,0.2545,0.1059,0.1682,0.0623,0.1059,0.144,0.0381,0.1198,0.194,0.0742,0.0916,0.1531,0.0615,0.1312,0.2071,0.0759,0.09
1,0.0839,0.1108,0.0269,0.085,0.1336,0.0486,0.1032,0.1209,0.0177,0.0884,0.2035,0.1151,0.0784,0.2944,0.216,0.0895,0.1201,0.0306,0.0961,0.1097,0.0136,0.1093,0.1395,0.0302,0.1294,0.0879,-0.0415,0.1885,0.1448,-0.0437,0.089
1,0.1029,0.1725,0.0696,0.089,0.1516,0.0626,0.1062,0.1051,-0.0011,0.1062,0.2165,0.1103,0.0708,0.282,0.2112,0.0974,0.1325,0.0351,0.1,0.1574,0.0574,0.1169,0.1465,0.0296,0.1333,0.1581,0.0248,0.1309,0.2047,0.0738,0.0739
0,0.0544,0.2729,0.2185,0.0723,0.142,0.0697,0.0522,0.2039,0.1517,0.1648,0.4085,0.2437,0.0907,0.4834,0.3927,0.103,0.2188,0.1158,0.0636,0.1433,0.0797,0.0747,0.0769,0.0022,0.0581,0.1567,0.0986,0.0702,0.2787,0.2085,0.0686
1,0.0781,0.1757,0.0976,0.0766,0.1711,0.0945,0.0937,0.1655,0.0718,0.0882,0.2062,0.118,0.0755,0.4139,0.3384,0.083,0.1195,0.0365,0.0958,0.179,0.0832,0.1074,0.2154,0.108,0.0874,0.1745,0.0871,0.0903,0.1907,0.1004,0.0863
1,0.0845,0.2119,0.1274,0.0982,0.4286,0.3304,0.0813,0.7096,0.6283,0.0784,1.4999,1.4215,0.0884,0.5954,0.507,0.1304,0.1827,0.0523,0.089,0.0975,0.0085,0.1333,0.1516,0.0183,0.1038,0.0512,-0.0526,0.1618,0.2459,0.0841,0.1072
1,0.1032,0.1617,0.0585,0.0929,0.1267,0.0338,0.0882,0.1194,0.0312,0.0876,0.2003,0.1127,0.0657,0.2746,0.2089,0.065,0.0851,0.0201,0.0803,0.1522,0.0719,0.1124,0.2098,0.0974,0.0573,0.1096,0.0523,0.1312,0.2113,0.0801,0.0882
1,0.0787,0.1219,0.0432,0.0816,0.1645,0.0829,0.0974,0.1484,0.051,0.1011,0.2117,0.1106,0.0734,0.3007,0.2273,0.088,0.1384,0.0504,0.0995,0.1207,0.0212,0.123,0.1806,0.0576,0.1246,0.0942,-0.0304,0.1634,0.1569,-0.0065,0.0769
