class,H.period,DD.period.t,UD.period.t,H.t,DD.t.i,UD.t.i,H.i,DD.i.e,UD.i.e,H.e,DD.e.five,UD.e.five,H.five,DD.five.Shift.r,UD.five.Shift.r,H.Shift.r,DD.Shift.r.o,UD.Shift.r.o,H.o,DD.o.a,UD.o.a,H.a,DD.a.n,UD.a.n,H.n,DD.n.l,UD.n.l,H.l,DD.l.Return,UD.l.Return,H.Return
0,0.0894,0.1363,0.0469,0.0979,0.0799,-0.018,0.0819,0.1173,0.0354,0.1216,0.2461,0.1245,0.1071,0.3761,0.269,0.1126,0.1586,0.046,0.0633,0.1562,0.0929,0.0876,0.0985,0.0109,0.1031,0.1545,0.0514,0.0947,0.199,0.1043,0.0923
0,0.1063,0.1561,0.0498,0.0451,0.1037,0.0586,0.1024,0.0847,-0.0177,0.0438,0.1667,0.1229,0.0652,0.3825,0.3173,0.0464,0.2525,0.2061,0.0876,0.1001,0.0125,0.095,0.0831,-0.0119,0.103,0.0768,-0.0262,0.084,0.168,0.084,0.0971
0,0.0802,0.4019,0.3217,0.1213,0.1485,0.0272,0.0678,0.1812,0.1134,0.1282,0.2883,0.1601,0.1155,0.5597,0.4442,0.1103,0.1689,0.0586,0.0868,0.1626,0.0758,0.1438,0.2454,0.1016,0.0673,0.3985,0.3312,0.0594,0.4554,0.396,0.0689
1,0.0984,0.2684,0.17,0.0973,0.119,0.0217,0.0615,0.0861,0.0246,0.0694,0.2479,0.1785,0.0565,0.4524,0.3959,0.1029,0.3455,0.2426,0.1158,0.1642,0.0484,0.0963,0.1143,0.018,0.0731,0.1773,0.1042,0.1002,0.3401,0.2399,0.0839
1,0.091,0.2291,0.1381,0.1161,0.0966,-0.0195,0.0667,0.1261,0.0594,0.0668,0.2369,0.1701,0.0631,0.41,0.3469,0.0987,0.4347,0.336,0.0844,0.1272,0.0428,0.1097,0.1161,0.0064,0.0702,0.1496,0.0794,0.1021,0.3219,0.2198,0.0918
1,0.0697,0.2553,0.1856,0.1118,0.1213,0.0095,0.0784,0.119,0.0406,0.0818,0.6838,0.602,0.0747,0.3976,0.3229,0.0607,0.3142,0.2535,0.0981,0.148,0.0499,0.1253,0.1187,-0.0066,0.0673,0.153,0.0857,0.1055,0.2982,0.1927,0.0831
1,0.0902,0.246,0.1558,0.105,0.0855,-0.0195,0.0662,0.1293,0.0631,0.0857,0.246,0.1603,0.0678,0.4195,0.3517,0.0813,0.3324,0.2511,0.0955,0.1312,0.0357,0.1195,0.1304,0.0109,0.0707,0.1775,0.1068,0.0902,0.3055,0.2153,0.0947
0,0.0675,0.1136,0.0461,0.0889,0.1177,0.0288,0.0605,0.0541,-0.0064,0.0771,0.2079,0.1308,0.1066,0.3683,0.2617,0.1382,0.1271,-0.0111,0.143,0.1288,-0.0142,0.1288,0.0576,-0.0712,0.1287,0.1234,-0.0053,0.0942,0.1827,0.0885,0.0704
1,0.0726,0.2139,0.1413,0.0992,0.0971,-0.0021,0.066,0.1111,0.0451,0.0813,0.2459,0.1646,0.0567,0.4091,0.3524,0.0768,0.3957,0.3189,0.0857,0.1048,0.0191,0.1184,0.1359,0.0175,0.0728,0.1348,0.062,0.0973,0.3337,0.2364,0.095
1,0.1024,0.2579,0.1555,0.077,0.1097,0.0327,0.0625,0.1208,0.0583,0.0586,0.2522,0.1936,0.0525,0.4901,0.4376,0.0765,0.4611,0.3846,0.0844,0.1723,0.0879,0.1108,0.2332,0.1224,0.0691,0.1954,0.1263,0.0944,0.296,0.2016,0.0776
1,0.0747,0.2445,0.1698,0.0945,0.0765,-0.018,0.0729,0.1418,0.0689,0.0451,0.2458,0.2007,0.0781,0.4123,0.3342,0.1097,0.3566,0.2469,0.1113,0.1349,0.0236,0.1129,0.1175,0.0046,0.0778,0.1648,0.087,0.0971,0.3251,0.228,0.0857
1,0.0876,0.2621,0.1745,0.1206,0.1013,-0.0193,0.0652,0.1612,0.096,0.0726,1.2194,1.1468,0.0702,0.5128,0.4426,0.0615,0.3279,0.2664,0.1079,0.1389,0.031,0.1175,0.1077,-0.0098,0.0705,0.1794,0.1089,0.0918,0.3132,0.2214,0.0818
0,0.0573,0.1174,0.0601,0.0704,0.1327,0.0623,0.1016,0.0689,-0.0327,0.0797,0.1841,0.1044,0.1068,0.2635,0.1567,0.0958,0.1565,0.0607,0.0921,0.1157,0.0236,0.0575,0.0802,0.0227,0.0515,0.158,0.1065,0.1024,0.1226,0.0202,0.125
1,0.0918,0.2573,0.1655,0.1517,0.2034,0.0517,0.0554,0.1108,0.0554,0.1282,0.3199,0.1917,0.0707,0.426,0.3553,0.1116,0.3588,0.2472,0.0931,0.0958,0.0027,0.1436,0.1396,-0.004,0.065,0.1671,0.1021,0.1029,0.333,0.2301,0.0968
0,0.0575,0.1197,0.0622,0.0486,0.1019,0.0533,0.0797,0.0525,-0.0272,0.0402,0.1639,0.1237,0.0261,0.4626,0.4365,0.0549,0.2288,0.1739,0.0628,0.0895,0.0267,0.1093,0.0204,-0.0889,0.1148,0.0926,-0.0222,0.0823,0.1872,0.1049,0.0588
1,0.0826,0.2626,0.18,0.0794,0.0974,0.018,0.0654,0.1329,0.0675,0.0546,0.2128,0.1582,0.0525,0.4904,0.4379,0.0712,0.3817,0.3105,0.0997,0.1162,0.0165,0.1108,0.1507,0.0399,0.0784,0.2203,0.1419,0.0889,0.4068,0.3179,0.0739
0,0.0787,0.522,0.4433,0.0755,0.2508,0.1753,0.0436,0.4767,0.4331,0.0599,0.3264,0.2665,0.0486,0.469,0.4204,0.0887,0.222,0.1333,0.0847,0.1159,0.0312,0.1204,0.1469,0.0265,0.0729,0.1782,0.1053,0.0985,0.3348,0.2363,0.0694
0,0.0805,0.1857,0.1052,0.0882,0.1128,0.0246,0.0932,0.1336,0.0404,0.1019,0.2391,0.1372,0.0779,0.3413,0.2634,0.0773,0.1821,0.1048,0.081,0.1339,0.0529,0.0882,0.0869,-0.0013,0.0834,0.1285,0.0451,0.1045,0.2379,0.1334,0.0721
1,0.0805,0.2632,0.1827,0.1116,0.1127,0.0011,0.0683,0.1192,0.0509,0.0715,0.2368,0.1653,0.052,0.4392,0.3872,0.1045,0.3295,0.225,0.0886,0.1362,0.0476,0.106,0.129,0.023,0.0646,0.1627,0.0981,0.0892,0.3272,0.238,0.0897
1,0.0897,0.241,0.1513,0.1224,0.091,-0.0314,0.0649,0.1208,0.0559,0.0691,0.2582,0.1891,0.0625,0.4018,0.3393,0.1158,0.325,0.2092,0.1116,0.1291,0.0175,0.1419,0.1491,0.0072,0.0728,0.1656,0.0928,0.1047,0.3976,0.2929,0.0227
0,0.0884,0.1654,0.077,0.0779,0.1035,0.0256,0.0898,0.0684,-0.0214,0.0769,0.2107,0.1338,0.123,0.3274,0.2044,0.2157,0.3556,0.1399,0.0839,0.1175,0.0336,0.1386,0.122,-0.0166,0.1114,0.1404,0.029,0.0272,0.2464,0.2192,0.0985
0,0.0834,0.2017,0.1183,0.0939,0.5114,0.4175,0.0963,0.2023,0.106,0.1074,0.5546,0.4472,0.0992,0.4339,0.3347,0.1121,0.1472,0.0351,0.0847,0.2095,0.1248,0.0897,0.1393,0.0496,0.1171,0.2616,0.1445,0.1219,0.2426,0.1207,0.0926
1,0.0844,0.2035,0.1191,0.1116,0.105,-0.0066,0.0623,0.0985,0.0362,0.091,0.2803,0.1893,0.067,0.4187,0.3517,0.1092,0.368,0.2588,0.1005,0.1441,0.0436,0.1227,0.1396,0.0169,0.0699,0.1485,0.0786,0.1039,0.3211,0.2172,0.0757
1,0.0865,0.2378,0.1513,0.1203,0.1034,-0.0169,0.0655,0.1283,0.0628,0.0786,0.2442,0.1656,0.062,0.4094,0.3474,0.115,0.3487,0.2337,0.0976,0.138,0.0404,0.1269,0.1063,-0.0206,0.0731,0.1709,0.0978,0.0913,0.3378,0.2465,0.0926
0,0.0927,0.1581,0.0654,0.043,0.1045,0.0615,0.0758,0.0832,0.0074,0.0597,0.4331,0.3734,0.0544,0.3416,0.2872,0.0742,0.175,0.1008,0.0689,0.0629,-0.006,0.0803,0.1031,0.0228,0.062,0.1662,0.1042,0.0668,0.2015,0.1347,0.0502
1,0.0762,0.2768,0.2006,0.0897,0.094,0.0043,0.0654,0.119,0.0536,0.0528,0.1981,0.1453,0.0602,0.4306,0.3704,0.0963,0.3413,0.245,0.0878,0.1203,0.0325,0.1155,0.1214,0.0059,0.0591,0.1759,0.1168,0.0815,0.3425,0.261,0.0973
1,0.0768,0.304,0.2272,0.1332,0.1934,0.0602,0.062,0.0955,0.0335,0.0778,0.2239,0.1461,0.0625,0.4294,0.3669,0.1242,0.3716,0.2474,0.114,0.1621,0.0481,0.1248,0.1082,-0.0166,0.0699,0.1638,0.0939,0.1066,0.3246,0.218,0.0747
0,0.1483,0.1429,-0.0054,0.0979,0.1979,0.1,0.1118,0.1377,0.0259,0.0612,0.1783,0.1171,0.0834,0.2976,0.2142,0.1029,0.2076,0.1047,0.1074,0.1173,0.0099,0.095,0.1206,0.0256,0.0828,0.1941,0.1113,0.0942,0.2183,0.1241,0.0736
1,0.0718,0.2255,0.1537,0.1069,0.091,-0.0159,0.0655,0.1259,0.0604,0.0691,0.2255,0.1564,0.0652,0.4671,0.4019,0.0989,0.2936,0.1947,0.1089,0.152,0.0431,0.095,0.1051,0.0101,0.0749,0.1516,0.0767,0.1026,0.3092,0.2066,0.0828
0,0.1111,0.1651,0.054,0.0931,0.0728,-0.0203,0.0768,0.1043,0.0275,0.1166,0.2622,0.1456,0.0963,0.4838,0.3875,0.1111,0.2037,0.0926,0.082,0.1172,0.0352,0.0976,0.1035,0.0059,0.0765,0.1158,0.0393,0.0876,0.1832,0.0956,0.1153
1,0.0741,0.2259,0.1518,0.0894,0.1026,0.0132,0.0615,0.1048,0.0433,0.0712,0.2157,0.1445,0.0623,0.4654,0.4031,0.0929,0.3395,0.2466,0.0802,0.1193,0.0391,0.124,0.1283,0.0043,0.0628,0.1675,0.1047,0.091,0.3744,0.2834,0.0884
1,0.076,0.2574,0.1814,0.1337,0.1577,0.024,0.0689,0.1296,0.0607,0.0755,0.2453,0.1698,0.0583,0.4582,0.3999,0.082,0.3804,0.2984,0.0868,0.1307,0.0439,0.13,0.1475,0.0175,0.0741,0.1714,0.0973,0.1042,0.3554,0.2512,0.1089
0,0.0708,0.5505,0.4797,0.057,0.0966,0.0396,0.0663,0.1043,0.038,0.0515,0.4542,0.4027,0.056,0.4169,0.3609,0.0795,0.1782,0.0987,0.0755,0.5073,0.4318,0.0818,0.1262,0.0444,0.0618,0.2125,0.1507,0.0499,0.1934,0.1435,0.0557
1,0.0784,0.3212,0.2428,0.1069,0.1042,-0.0027,0.071,0.1314,0.0604,0.0755,0.2532,0.1777,0.0728,0.4571,0.3843,0.0947,1.8283,1.7336,0.0881,0.1615,0.0734,0.1277,0.1148,-0.0129,0.0731,0.1875,0.1144,0.0995,0.3162,0.2167,0.0773
0,0.0781,0.2649,0.1868,0.0618,0.1682,0.1064,0.0581,0.161,0.1029,0.0726,0.3085,0.2359,0.0594,0.4698,0.4104,0.0953,0.2468,0.1515,0.07,0.12,0.05,0.1373,0.1653,0.028,0.0636,0.1676,0.104,0.0977,0.3441,0.2464,0.0755
1,0.0968,0.2455,0.1487,0.082,0.1005,0.0185,0.0718,0.1175,0.0457,0.0586,0.2176,0.159,0.0536,0.4609,0.4073,0.0602,0.3015,0.2413,0.0936,0.1599,0.0663,0.1166,0.1119,-0.0047,0.0731,0.1599,0.0868,0.0868,0.347,0.2602,0.066
0,0.1034,0.1643,0.0609,0.0939,0.1021,0.0082,0.0454,0.1034,0.058,0.0377,0.1814,0.1437,0.0884,0.3382,0.2498,0.1329,0.143,0.0101,0.1216,0.0979,-0.0237,0.1038,0.089,-0.0148,0.109,0.1066,-0.0024,0.1018,0.2006,0.0988,0.0939
0,0.1183,0.2204,0.1021,0.0565,0.2035,0.147,0.0518,0.1357,0.0839,0.0591,0.7798,0.7207,0.0494,0.4437,0.3943,0.0473,0.2907,0.2434,0.0351,0.1186,0.0835,0.0681,0.0988,0.0307,0.0578,0.185,0.1272,0.0821,0.2245,0.1424,0.08
1,0.0847,0.2513,0.1666,0.1198,0.6422,0.5224,0.0726,0.1256,0.053,0.0678,0.2484,0.1806,0.0607,0.4327,0.372,0.1092,0.3355,0.2263,0.0944,0.1393,0.0449,0.119,0.114,-0.005,0.0665,0.1643,0.0978,0.0868,0.3269,0.2401,0.0778
1,0.0847,0.221,0.1363,0.096,0.1192,0.0232,0.0594,0.0811,0.0217,0.0573,0.1973,0.14,0.0583,0.4118,0.3535,0.1308,0.359,0.2282,0.0915,0.1646,0.0731,0.1111,0.1146,0.0035,0.0668,0.2076,0.1408,0.0855,0.3304,0.2449,0.082
1,0.0762,0.2499,0.1737,0.0979,0.1,0.0021,0.061,0.1053,0.0443,0.0675,0.2244,0.1569,0.0591,0.3836,0.3245,0.1161,0.3356,0.2195,0.1124,0.1428,0.0304,0.1414,0.1274,-0.014,0.0805,0.1562,0.0757,0.1095,0.7963,0.6868,0.0936
1,0.0726,0.3025,0.2299,0.1053,0.113,0.0077,0.0686,0.0918,0.0232,0.0699,0.2424,0.1725,0.0515,0.3884,0.3369,0.0623,0.3214,0.2591,0.1132,0.1333,0.0201,0.1341,0.128,-0.0061,0.0671,0.1565,0.0894,0.0968,0.3032,0.2064,0.0807
1,0.1063,0.338,0.2317,0.0765,0.0881,0.0116,0.0591,0.1053,0.0462,0.0557,0.1994,0.1437,0.053,0.4083,0.3553,0.0599,0.3672,0.3073,0.0958,0.1418,0.046,0.0842,0.1164,0.0322,0.0683,0.1477,0.0794,0.0921,0.3346,0.2425,0.0852
0,0.0673,0.2012,0.1339,0.0791,0.1184,0.0393,0.0752,0.1638,0.0886,0.0786,0.2906,0.212,0.1002,0.5017,0.4015,0.1564,0.2113,0.0549,0.0776,0.1423,0.0647,0.0936,0.1261,0.0325,0.0857,0.1896,0.1039,0.0839,0.1853,0.1014,0.0799
1,0.0839,0.2626,0.1787,0.1031,0.1187,0.0156,0.0557,0.1111,0.0554,0.081,0.2635,0.1825,0.0855,0.4619,0.3764,0.0997,0.3661,0.2664,0.0952,0.1291,0.0339,0.134,0.1253,-0.0087,0.0739,0.1567,0.0828,0.1158,0.2837,0.1679,0.0828
1,0.0995,0.2281,0.1286,0.0939,0.095,0.0011,0.0602,0.1454,0.0852,0.0549,0.2287,0.1738,0.0557,0.3744,0.3187,0.0646,0.3481,0.2835,0.0894,0.1198,0.0304,0.1195,0.1364,0.0169,0.0639,0.1594,0.0955,0.1008,0.3014,0.2006,0.077
0,0.0847,0.2535,0.1688,0.0961,0.1811,0.085,0.1082,0.1549,0.0467,0.1106,0.2602,0.1496,0.1264,0.4495,0.3231,0.1436,0.2389,0.0953,0.1214,0.2141,0.0927,0.1296,0.1365,0.0069,0.0937,0.2299,0.1362,0.1024,0.3438,0.2414,0.0905
1,0.0741,0.4161,0.342,0.1113,0.1301,0.0188,0.0744,0.1248,0.0504,0.0765,0.9222,0.8457,0.0515,0.439,0.3875,0.0939,0.369,0.2751,0.0852,0.1088,0.0236,0.1387,0.1438,0.0051,0.0699,0.173,0.1031,0.0955,0.2737,0.1782,0.086
0,0.0789,0.1519,0.073,0.0507,0.1624,0.1117,0.0562,0.0855,0.0293,0.0607,0.414,0.3533,0.0399,0.3717,0.3318,0.0372,0.2639,0.2267,0.0489,0.0854,0.0365,0.089,0.154,0.065,0.0589,0.2075,0.1486,0.0884,0.254,0.1656,0.0715
1,0.0768,0.2299,0.1531,0.0844,0.09,0.0056,0.0665,0.1016,0.0351,0.0633,0.1904,0.1271,0.0633,0.4258,0.3625,0.053,0.3073,0.2543,0.0955,0.1597,0.0642,0.0852,0.1248,0.0396,0.0596,0.1548,0.0952,0.0897,0.3095,0.2198,0.0797
1,0.0791,0.2657,0.1866,0.1116,0.1137,0.0021,0.0691,0.1293,0.0602,0.0699,0.3579,0.288,0.0797,0.4925,0.4128,0.1092,0.3472,0.238,0.0973,0.1467,0.0494,0.1241,0.1164,-0.0077,0.0668,0.1486,0.0818,0.1026,0.285,0.1824,0.0815
1,0.0678,0.5988,0.531,0.0942,0.1159,0.0217,0.0747,0.1059,0.0312,0.0715,0.3616,0.2901,0.0673,0.6494,0.5821,0.0607,0.4215,0.3608,0.086,0.1061,0.0201,0.1039,0.1578,0.0539,0.0665,0.1936,0.1271,0.0834,0.4836,0.4002,0.0855
1,0.0918,0.275,0.1832,0.1013,0.1127,0.0114,0.0694,0.0874,0.018,0.0646,0.2041,0.1395,0.0575,0.4051,0.3476,0.0926,0.3743,0.2817,0.0791,0.1082,0.0291,0.1121,0.162,0.0499,0.0678,0.1667,0.0989,0.0981,0.7834,0.6853,0.0944
1,0.0815,0.2679,0.1864,0.1116,0.1219,0.0103,0.0691,0.1179,0.0488,0.0757,0.2503,0.1746,0.0604,0.3962,0.3358,0.0665,0.3068,0.2403,0.1192,0.1507,0.0315,0.1356,0.124,-0.0116,0.0713,0.1641,0.0928,0.1031,0.3063,0.2032,0.0831
1,0.0902,0.4184,0.3282,0.1034,0.0778,-0.0256,0.071,0.1417,0.0707,0.0607,0.2113,0.1506,0.0591,0.4661,0.407,0.0789,0.32,0.2411,0.0865,0.1314,0.0449,0.1089,0.1187,0.0098,0.0689,0.1702,0.1013,0.1039,0.3393,0.2354,0.0831
0,0.0892,0.1063,0.0171,0.0694,0.1812,0.1118,0.091,0.2751,0.1841,0.1158,0.5092,0.3934,0.0512,0.2823,0.2311,0.0892,0.1908,0.1016,0.0826,0.0668,-0.0158,0.0926,0.1056,0.013,0.0773,0.1591,0.0818,0.1002,0.2217,0.1215,0.0973
1,0.1129,0.3167,0.2038,0.0878,0.0931,0.0053,0.077,0.1116,0.0346,0.0773,0.2316,0.1543,0.0594,0.454,0.3946,0.0694,0.3912,0.3218,0.0884,0.142,0.0536,0.1021,0.1283,0.0262,0.0689,0.1712,0.1023,0.0973,0.3944,0.2971,0.081
0,0.0781,0.1213,0.0432,0.09,0.1233,0.0333,0.0367,0.0505,0.0138,0.0884,0.2407,0.1523,0.1169,0.3294,0.2125,0.0859,0.1983,0.1124,0.065,0.1495,0.0845,0.1062,0.0621,-0.0441,0.1202,0.0726,-0.0476,0.1212,0.5423,0.4211,0.1119
1,0.0723,0.246,0.1737,0.0726,0.0935,0.0209,0.061,0.0961,0.0351,0.0646,0.227,0.1624,0.0686,0.4065,0.3379,0.0583,0.3585,0.3002,0.0934,0.142,0.0486,0.1425,0.1322,-0.0103,0.0718,0.2037,0.1319,0.1184,0.3369,0.2185,0.0802
0,0.0911,0.338,0.2469,0.0731,0.1708,0.0977,0.0758,0.3429,0.2671,0.0715,0.3499,0.2784,0.0618,0.387,0.3252,0.0903,0.2796,0.1893,0.071,0.1014,0.0304,0.1729,0.2133,0.0404,0.075,0.2101,0.1351,0.0478,0.2696,0.2218,0.0589
0,0.101,0.1756,0.0746,0.0807,0.1045,0.0238,0.0562,0.1372,0.081,0.0939,0.5061,0.4122,0.0604,0.3337,0.2733,0.0968,0.1633,0.0665,0.0744,0.1375,0.0631,0.1111,0.0934,-0.0177,0.0613,0.1272,0.0659,0.1145,0.2183,0.1038,0.1155
0,0.09,0.0947,0.0047,0.1179,0.1251,0.0072,0.0876,0.0836,-0.004,0.1153,0.1762,0.0609,0.1105,0.2213,0.1108,0.1059,0.0869,-0.019,0.0829,0.1289,0.046,0.1161,0.0536,-0.0625,0.0678,0.1825,0.1147,0.1087,0.094,-0.0147,0.1087
0,0.0486,0.4686,0.42,0.0586,0.1391,0.0805,0.0475,0.3919,0.3444,0.0493,0.3299,0.2806,0.0428,0.5629,0.5201,0.0327,0.5792,0.5465,0.0359,0.238,0.2021,0.0581,0.3825,0.3244,0.0422,0.5337,0.4915,0.0409,0.5389,0.498,0.0441
1,0.0852,0.3771,0.2919,0.1192,0.1089,-0.0103,0.0691,0.1511,0.082,0.0646,0.2379,0.1733,0.0631,0.4601,0.397,0.1166,0.3717,0.2551,0.096,0.1148,0.0188,0.1306,0.1227,-0.0079,0.0718,0.1654,0.0936,0.1068,0.2984,0.1916,0.0815
0,0.0918,0.1366,0.0448,0.0989,0.1319,0.033,0.0675,0.0736,0.0061,0.0728,0.2492,0.1764,0.0472,0.3263,0.2791,0.1287,0.1266,-0.0021,0.11,0.1312,0.0212,0.1027,0.0792,-0.0235,0.1264,0.1224,-0.004,0.0952,0.1832,0.088,0.0715
0,0.0741,0.2193,0.1452,0.1005,0.1346,0.0341,0.0881,0.1723,0.0842,0.0739,0.239,0.1651,0.1029,0.4737,0.3708,0.1525,0.166,0.0135,0.0934,0.1412,0.0478,0.0966,0.1143,0.0177,0.0923,0.2009,0.1086,0.096,0.2016,0.1056,0.0939
1,0.0786,0.3164,0.2378,0.0981,0.1169,0.0188,0.0625,0.1013,0.0388,0.0752,0.2627,0.1875,0.0596,0.399,0.3394,0.0818,0.465,0.3832,0.0863,0.1608,0.0745,0.1208,0.1,-0.0208,0.0834,0.2226,0.1392,0.0997,0.3517,0.252,0.0923
0,0.1412,0.1931,0.0519,0.15,0.1291,-0.0209,0.1624,0.1638,0.0014,0.1254,0.3085,0.1831,0.1088,0.3155,0.2067,0.146,0.1722,0.0262,0.1499,0.1299,-0.02,0.132,0.0956,-0.0364,0.147,0.1079,-0.0391,0.1383,0.4311,0.2928,0.1779
