class,H.period,DD.period.t,UD.period.t,H.t,DD.t.i,UD.t.i,H.i,DD.i.e,UD.i.e,H.e,DD.e.five,UD.e.five,H.five,DD.five.Shift.r,UD.five.Shift.r,H.Shift.r,DD.Shift.r.o,UD.Shift.r.o,H.o,DD.o.a,UD.o.a,H.a,DD.a.n,UD.a.n,H.n,DD.n.l,UD.n.l,H.l,DD.l.Return,UD.l.Return,H.Return
0,0.1068,0.1547,0.0479,0.0965,0.082,-0.0145,0.0857,0.101,0.0153,0.1174,0.2669,0.1495,0.1037,0.4123,0.3086,0.0913,0.1702,0.0789,0.1095,0.1676,0.0581,0.0981,0.0934,-0.0047,0.1005,0.1145,0.014,0.1147,0.2072,0.0925,0.1039
0,0.1068,0.1144,0.0076,0.061,0.1204,0.0594,0.1195,0.0836,-0.0359,0.0452,0.1939,0.1487,0.0517,0.3445,0.2928,0.0749,0.3057,0.2308,0.0703,0.0062,-0.0641,0.1304,0.5186,0.3882,0.0921,0.167,0.0749,0.0984,0.1859,0.0875,0.1084
0,0.0802,0.3937,0.3135,0.1105,0.1609,0.0504,0.0441,0.1533,0.1092,0.1108,0.2566,0.1458,0.105,0.6265,0.5215,0.158,0.2466,0.0886,0.0907,0.1984,0.1077,0.1456,0.2074,0.0618,0.0657,0.3117,0.246,0.0789,0.7895,0.7106,0.0728
1,0.1031,0.2739,0.1708,0.138,0.1415,0.0035,0.1068,0.1203,0.0135,0.1525,0.4028,0.2503,0.1016,0.391,0.2894,0.0987,0.3018,0.2031,0.1066,0.1093,0.0027,0.168,0.2324,0.0644,0.125,0.0907,-0.0343,0.1772,0.3388,0.1616,0.1129
1,0.1068,0.3021,0.1953,0.1583,0.2119,0.0536,0.1132,0.143,0.0298,0.1656,0.3204,0.1548,0.0807,0.5054,0.4247,0.0791,0.3579,0.2788,0.1058,0.127,0.0212,0.2127,0.1586,-0.0541,0.1496,0.1145,-0.0351,0.1851,0.3601,0.175,0.0997
1,0.0876,0.3431,0.2555,0.1132,0.1509,0.0377,0.0973,0.254,0.1567,0.1253,0.5818,0.4565,0.0733,0.4576,0.3843,0.0942,0.3646,0.2704,0.0976,0.1362,0.0386,0.1662,0.2193,0.0531,0.1351,0.1441,0.009,0.1704,0.4403,0.2699,0.1084
1,0.1031,0.3209,0.2178,0.1171,0.1306,0.0135,0.0694,0.288,0.2186,0.1174,0.5623,0.4449,0.0694,0.5927,0.5233,0.077,0.3748,0.2978,0.1002,0.2583,0.1581,0.1871,0.003,-0.1841,0.0707,0.6087,0.538,0.101,0.42,0.319,0.0987
0,0.0897,0.1194,0.0297,0.1053,0.1367,0.0314,0.0573,0.0805,0.0232,0.0739,0.2047,0.1308,0.0997,0.4212,0.3215,0.1452,0.1264,-0.0188,0.0856,0.158,0.0724,0.1134,0.1169,0.0035,0.0963,0.1361,0.0398,0.1071,0.2354,0.1283,0.086
1,0.0989,0.289,0.1901,0.1211,0.1142,-0.0069,0.1301,0.1518,0.0217,0.1279,0.3354,0.2075,0.0828,0.3632,0.2804,0.0834,0.2796,0.1962,0.115,0.1177,0.0027,0.1793,0.1477,-0.0316,0.1311,0.1646,0.0335,0.1279,0.7747,0.6468,0.1316
1,0.1079,0.4976,0.3897,0.1519,0.1551,0.0032,0.1615,0.1488,-0.0127,0.1317,0.4168,0.2851,0.0842,0.4848,0.4006,0.0926,0.282,0.1894,0.1293,0.1167,-0.0126,0.1527,0.6182,0.4655,0.1245,0.3922,0.2677,0.0921,0.4475,0.3554,0.0762
1,0.1021,0.3177,0.2156,0.1348,0.1441,0.0093,0.077,0.1638,0.0868,0.1147,0.5,0.3853,0.0789,0.4176,0.3387,0.1227,0.2989,0.1762,0.0943,0.0927,-0.0016,0.2125,0.1629,-0.0496,0.1333,0.1473,0.014,0.1203,0.381,0.2607,0.0878
1,0.1097,0.7161,0.6064,0.12,0.1348,0.0148,0.1332,0.1477,0.0145,0.1303,1.1234,0.9931,0.0944,0.4853,0.3909,0.0857,0.3648,0.2791,0.1206,0.1167,-0.0039,0.1662,0.3179,0.1517,0.0995,0.1828,0.0833,0.095,0.6081,0.5131,0.1145
0,0.1021,0.1334,0.0313,0.0528,0.137,0.0842,0.0673,0.0646,-0.0027,0.0963,0.2376,0.1413,0.1029,0.2702,0.1673,0.0905,0.1778,0.0873,0.0876,0.0953,0.0077,0.096,0.1074,0.0114,0.0631,0.1736,0.1105,0.0789,0.1305,0.0516,0.0947
1,0.0992,0.3533,0.2541,0.1367,0.1074,-0.0293,0.0908,0.195,0.1042,0.1617,0.298,0.1363,0.0907,0.3672,0.2765,0.0897,0.2991,0.2094,0.0884,0.1041,0.0157,0.2203,0.1462,-0.0741,0.1541,0.1145,-0.0396,0.1403,0.7172,0.5769,0.0984
0,0.1187,0.1521,0.0334,0.0491,0.0955,0.0464,0.0932,0.0918,-0.0014,0.0452,0.1947,0.1495,0.0515,0.2934,0.2419,0.0433,0.1849,0.1416,0.047,0.0782,0.0312,0.1293,0.0842,-0.0451,0.113,0.0728,-0.0402,0.118,0.2252,0.1072,0.0807
1,0.138,0.3734,0.2354,0.1491,0.1327,-0.0164,0.1507,0.1932,0.0425,0.1213,0.3755,0.2542,0.0633,0.3672,0.3039,0.0657,0.3102,0.2445,0.1182,0.766,0.6478,0.1361,0.4481,0.312,0.1079,0.2031,0.0952,0.1042,0.4567,0.3525,0.1108
0,0.0927,0.2111,0.1184,0.061,0.1191,0.0581,0.057,0.246,0.189,0.0705,0.3117,0.2412,0.0628,0.3674,0.3046,0.0842,0.2149,0.1307,0.051,0.2102,0.1592,0.1624,0.041,-0.1214,0.0895,0.4384,0.3489,0.0739,0.2912,0.2173,0.0602
0,0.0847,0.1654,0.0807,0.0869,0.1278,0.0409,0.0887,0.5429,0.4542,0.0747,0.2845,0.2098,0.0726,0.3311,0.2585,0.0727,0.1783,0.1056,0.0855,0.126,0.0405,0.0961,0.1592,0.0631,0.0892,0.2087,0.1195,0.1029,0.2672,0.1643,0.0557
1,0.1303,0.295,0.1647,0.1325,0.1103,-0.0222,0.1219,0.2171,0.0952,0.1229,0.4172,0.2943,0.0934,0.6628,0.5694,0.0776,0.3756,0.298,0.0905,0.1075,0.017,0.1991,0.3239,0.1248,0.0905,0.509,0.4185,0.0944,0.3477,0.2533,0.129
1,0.0902,0.3565,0.2663,0.1382,0.1767,0.0385,0.1047,0.1485,0.0438,0.1482,0.5728,0.4246,0.0807,0.4239,0.3432,0.096,0.3384,0.2424,0.1047,0.1212,0.0165,0.2247,0.1506,-0.0741,0.1763,0.1588,-0.0175,0.1491,0.3275,0.1784,0.0984
0,0.0908,0.1345,0.0437,0.0969,0.1252,0.0283,0.0755,0.3621,0.2866,0.1217,0.3302,0.2085,0.1095,0.4318,0.3223,0.1088,0.2136,0.1048,0.0869,0.1203,0.0334,0.0937,0.1165,0.0228,0.1233,0.7764,0.6531,0.0958,0.3303,0.2345,0.071
0,0.1303,0.5007,0.3704,0.061,0.1581,0.0971,0.0834,0.133,0.0496,0.0525,0.5475,0.495,0.0834,0.3672,0.2838,0.084,0.208,0.124,0.0805,0.1273,0.0468,0.0786,0.0963,0.0177,0.1216,0.1791,0.0575,0.1459,0.472,0.3261,0.124
1,0.1,0.4061,0.3061,0.1042,0.1296,0.0254,0.1063,0.1667,0.0604,0.1084,0.3112,0.2028,0.0955,0.3483,0.2528,0.1063,0.3353,0.229,0.0934,0.1497,0.0563,0.1672,0.1324,-0.0348,0.1643,0.1741,0.0098,0.1116,0.3146,0.203,0.1116
1,0.1066,0.3043,0.1977,0.1424,0.1865,0.0441,0.0818,0.2345,0.1527,0.1369,0.596,0.4591,0.082,1.4496,1.3676,0.0884,0.3356,0.2472,0.0995,0.1017,0.0022,0.1559,0.2132,0.0573,0.1846,0.1574,-0.0272,0.1685,0.4777,0.3092,0.0886
0,0.0758,0.1491,0.0733,0.0557,0.1175,0.0618,0.0744,0.0858,0.0114,0.052,0.4642,0.4122,0.0454,0.3437,0.2983,0.0676,0.2155,0.1479,0.0634,0.0857,0.0223,0.0771,0.1664,0.0893,0.0657,0.3298,0.2641,0.0679,0.2979,0.23,0.0523
1,0.1089,0.3441,0.2352,0.1271,0.2252,0.0981,0.0831,0.1243,0.0412,0.1511,0.4011,0.25,0.115,0.3638,0.2488,0.1053,0.3305,0.2252,0.1108,0.1402,0.0294,0.1994,0.1488,-0.0506,0.1467,0.1522,0.0055,0.1443,0.3784,0.2341,0.1253
1,0.1132,0.3212,0.208,0.1245,0.1575,0.033,0.1171,0.2848,0.1677,0.1287,0.5227,0.394,0.1045,0.4419,0.3374,0.1234,0.3463,0.2229,0.101,0.2192,0.1182,0.1794,0.1264,-0.053,0.1372,0.1994,0.0622,0.1184,0.3071,0.1887,0.0739
