class,H.period,DD.period.t,UD.period.t,H.t,DD.t.i,UD.t.i,H.i,DD.i.e,UD.i.e,H.e,DD.e.five,UD.e.five,H.five,DD.five.Shift.r,UD.five.Shift.r,H.Shift.r,DD.Shift.r.o,UD.Shift.r.o,H.o,DD.o.a,UD.o.a,H.a,DD.a.n,UD.a.n,H.n,DD.n.l,UD.n.l,H.l,DD.l.Return,UD.l.Return,H.Return
0,0.1224,0.2012,0.0788,0.0995,0.1138,0.0143,0.076,0.1114,0.0354,0.0749,0.3716,0.2967,0.0768,0.3543,0.2775,0.0847,0.1206,0.0359,0.0691,0.114,0.0449,0.1008,0.1077,0.0069,0.076,0.1649,0.0889,0.0907,0.2383,0.1476,0.1079
0,0.1482,0.2961,0.1479,0.06,0.0557,-0.0043,0.1177,0.0987,-0.019,0.0831,0.2548,0.1717,0.0828,0.33,0.2472,0.0528,0.1655,0.1127,0.0915,0.1072,0.0157,0.1325,0.0903,-0.0422,0.1093,0.0583,-0.051,0.1409,0.2737,0.1328,0.1103
0,0.0863,0.4388,0.3525,0.1269,0.2327,0.1058,0.0897,0.7094,0.6197,0.1443,1.4022,1.2579,0.0823,1.4004,1.3181,0.071,1.0145,0.9435,0.0644,0.2103,0.1459,0.1712,0.2388,0.0676,0.0697,0.5961,0.5264,0.0876,1.4166,1.329,0.0849
1,0.0958,0.4836,0.3878,0.0765,0.0808,0.0043,0.0765,0.1338,0.0573,0.0644,0.3798,0.3154,0.0478,0.508,0.4602,0.0575,0.3089,0.2514,0.0828,0.1196,0.0368,0.0881,0.1122,0.0241,0.0686,0.1857,0.1171,0.0942,0.3138,0.2196,0.0776
1,0.1351,0.5461,0.411,0.0807,0.101,0.0203,0.0807,0.1475,0.0668,0.0551,0.4591,0.404,0.0504,0.446,0.3956,0.0636,0.2825,0.2189,0.1232,0.1787,0.0555,0.0847,0.1177,0.033,0.0739,0.1862,0.1123,0.1205,0.3772,0.2567,0.0892
1,0.0673,0.4797,0.4124,0.0681,0.1172,0.0491,0.0557,0.1385,0.0828,0.0847,0.6551,0.5704,0.0475,0.4888,0.4413,0.0509,0.3239,0.273,0.0836,0.119,0.0354,0.0981,0.1074,0.0093,0.071,0.1981,0.1271,0.096,0.3153,0.2193,0.0699
1,0.1082,0.2785,0.1703,0.1147,0.3397,0.225,0.071,0.2501,0.1791,0.0639,0.5525,0.4886,0.0699,0.7213,0.6514,0.0636,0.4057,0.3421,0.0739,0.1033,0.0294,0.0989,0.1596,0.0607,0.0475,0.6408,0.5933,0.0852,0.3754,0.2902,0.0894
0,0.0736,0.1896,0.116,0.0765,0.0945,0.018,0.0496,0.0884,0.0388,0.057,0.5493,0.4923,0.0828,0.3835,0.3007,0.1138,0.1045,-0.0093,0.0782,0.0759,-0.0023,0.0918,0.1008,0.009,0.0857,0.1461,0.0604,0.0665,0.1985,0.132,0.0628
1,0.0678,0.2397,0.1719,0.0623,0.0961,0.0338,0.0797,0.1617,0.082,0.0562,0.2411,0.1849,0.0599,0.6294,0.5695,0.0554,0.4781,0.4227,0.0694,0.1296,0.0602,0.0892,0.1214,0.0322,0.0599,0.1825,0.1226,0.0702,0.2755,0.2053,0.0744
1,0.0702,0.3934,0.3232,0.0596,0.106,0.0464,0.0557,0.1523,0.0966,0.0591,0.4984,0.4393,0.053,2.6693,2.6163,0.0799,0.4542,0.3743,0.0799,0.3706,0.2907,0.1074,0.1597,0.0523,0.0607,0.1807,0.12,0.0849,0.4031,0.3182,0.0623
