class,H.period,DD.period.t,UD.period.t,H.t,DD.t.i,UD.t.i,H.i,DD.i.e,UD.i.e,H.e,DD.e.five,UD.e.five,H.five,DD.five.Shift.r,UD.five.Shift.r,H.Shift.r,DD.Shift.r.o,UD.Shift.r.o,H.o,DD.o.a,UD.o.a,H.a,DD.a.n,UD.a.n,H.n,DD.n.l,UD.n.l,H.l,DD.l.Return,UD.l.Return,H.Return
0,0.1219,0.2133,0.0914,0.0802,0.0744,-0.0058,0.0828,0.1198,0.037,0.0929,0.2482,0.1553,0.0892,0.4258,0.3366,0.0842,0.1359,0.0517,0.0865,0.1668,0.0803,0.0918,0.0905,-0.0013,0.0937,0.1638,0.0701,0.0907,0.1934,0.1027,0.1153
0,0.0936,0.1518,0.0582,0.048,0.0871,0.0391,0.0958,0.1093,0.0135,0.0396,0.2171,0.1775,0.0499,0.3232,0.2733,0.0536,0.2148,0.1612,0.0646,0.0863,0.0217,0.1087,0.052,-0.0567,0.1195,0.0902,-0.0293,0.1116,0.2217,0.1101,0.0981
0,0.0836,0.4772,0.3936,0.1316,0.293,0.1614,0.0662,0.2213,0.1551,0.124,0.3186,0.1946,0.0936,0.5043,0.4107,0.1409,0.2725,0.1316,0.0836,0.181,0.0974,0.1385,0.2665,0.128,0.0657,0.3526,0.2869,0.062,0.4725,0.4105,0.0681
1,0.0956,0.1296,0.034,0.0655,0.1434,0.0779,0.057,0.075,0.018,0.0837,0.2507,0.167,0.1135,0.5685,0.455,0.07,0.206,0.136,0.0847,0.1452,0.0605,0.0797,0.0827,0.003,0.1127,0.091,-0.0217,0.0842,0.2089,0.1247,0.0544
1,0.0903,0.1398,0.0495,0.065,0.1453,0.0803,0.0605,0.1157,0.0552,0.0702,0.3686,0.2984,0.0847,0.3862,0.3015,0.0824,0.2125,0.1301,0.0834,0.1365,0.0531,0.0721,0.0875,0.0154,0.1066,0.0778,-0.0288,0.0903,0.2047,0.1144,0.0774
1,0.0911,0.2446,0.1535,0.0634,0.1386,0.0752,0.0515,0.093,0.0415,0.0697,0.266,0.1963,0.0739,0.3075,0.2336,0.0737,0.1632,0.0895,0.0644,0.1178,0.0534,0.0832,0.0912,0.008,0.1291,0.0757,-0.0534,0.093,0.2299,0.1369,0.0771
1,0.0942,0.1258,0.0316,0.061,0.1537,0.0927,0.0576,0.0613,0.0037,0.0702,0.2101,0.1399,0.0613,0.2825,0.2212,0.0615,0.1579,0.0964,0.0781,0.1199,0.0418,0.0858,0.1051,0.0193,0.0855,0.0596,-0.0259,0.123,0.2704,0.1474,0.0552
0,0.0454,0.332,0.2866,0.0602,0.1248,0.0646,0.0538,0.1369,0.0831,0.0509,0.197,0.1461,0.0581,0.3229,0.2648,0.0955,0.1907,0.0952,0.0588,0.1312,0.0724,0.0464,0.091,0.0446,0.061,0.1604,0.0994,0.0625,0.2976,0.2351,0.0728
1,0.0789,0.1337,0.0548,0.0623,0.1367,0.0744,0.0452,0.05,0.0048,0.0884,0.4404,0.352,0.0657,0.2878,0.2221,0.0784,0.1602,0.0818,0.0552,0.1289,0.0737,0.0686,0.1426,0.074,0.1265,0.0953,-0.0312,0.0898,0.2401,0.1503,0.0837
1,0.0908,0.1786,0.0878,0.0647,0.1154,0.0507,0.051,0.1104,0.0594,0.0628,0.3697,0.3069,0.0826,0.3387,0.2561,0.0755,0.15,0.0745,0.0626,0.1128,0.0502,0.0763,0.1091,0.0328,0.094,0.1278,0.0338,0.085,0.2192,0.1342,0.0565
