class,H.period,DD.period.t,UD.period.t,H.t,DD.t.i,UD.t.i,H.i,DD.i.e,UD.i.e,H.e,DD.e.five,UD.e.five,H.five,DD.five.Shift.r,UD.five.Shift.r,H.Shift.r,DD.Shift.r.o,UD.Shift.r.o,H.o,DD.o.a,UD.o.a,H.a,DD.a.n,UD.a.n,H.n,DD.n.l,UD.n.l,H.l,DD.l.Return,UD.l.Return,H.Return
0,0.1224,0.2012,0.0788,0.0995,0.1138,0.0143,0.076,0.1114,0.0354,0.0749,0.3716,0.2967,0.0768,0.3543,0.2775,0.0847,0.1206,0.0359,0.0691,0.114,0.0449,0.1008,0.1077,0.0069,0.076,0.1649,0.0889,0.0907,0.2383,0.1476,0.1079
0,0.1482,0.2961,0.1479,0.06,0.0557,-0.0043,0.1177,0.0987,-0.019,0.0831,0.2548,0.1717,0.0828,0.33,0.2472,0.0528,0.1655,0.1127,0.0915,0.1072,0.0157,0.1325,0.0903,-0.0422,0.1093,0.0583,-0.051,0.1409,0.2737,0.1328,0.1103
0,0.0863,0.4388,0.3525,0.1269,0.2327,0.1058,0.0897,0.7094,0.6197,0.1443,1.4022,1.2579,0.0823,1.4004,1.3181,0.071,1.0145,0.9435,0.0644,0.2103,0.1459,0.1712,0.2388,0.0676,0.0697,0.5961,0.5264,0.0876,1.4166,1.329,0.0849
1,0.0475,0.8446,0.7971,0.0489,0.3352,0.2863,0.043,0.213,0.17,0.1359,1.1975,1.0616,0.056,0.8623,0.8063,0.0549,0.4006,0.3457,0.0462,0.2184,0.1722,0.1172,0.179,0.0618,0.0502,0.3394,0.2892,0.0581,1.0064,0.9483,0.0744
1,0.0539,0.4768,0.4229,0.0515,0.2653,0.2138,0.0407,0.1827,0.142,0.1146,1.0894,0.9748,0.0557,1.0475,0.9918,0.0929,0.9039,0.811,0.0441,0.3516,0.3075,0.0993,0.2693,0.17,0.0673,0.5779,0.5106,0.0489,0.8521,0.8032,0.0708
1,0.0602,0.5908,0.5306,0.046,0.3938,0.3478,0.0454,0.1803,0.1349,0.1008,1.003,0.9022,0.0523,0.6372,0.5849,0.0438,0.416,0.3722,0.0446,0.2186,0.174,0.0803,0.1173,0.037,0.0452,0.3592,0.314,0.0502,0.8483,0.7981,0.0631
1,0.0502,0.438,0.3878,0.0499,0.2566,0.2067,0.0446,0.2233,0.1787,0.109,0.9843,0.8753,0.0536,0.5023,0.4487,0.0409,0.9522,0.9113,0.0489,0.8391,0.7902,0.1003,0.3067,0.2064,0.0642,0.6379,0.5737,0.0504,2.3368,2.2864,0.0771
0,0.0533,0.3744,0.3211,0.0636,0.1836,0.12,0.0607,0.3347,0.274,0.066,0.2487,0.1827,0.0765,0.7775,0.701,0.1253,0.2675,0.1422,0.0573,0.1492,0.0919,0.0459,0.1108,0.0649,0.0483,0.2192,0.1709,0.0815,0.4841,0.4026,0.0844
1,0.0525,0.5398,0.4873,0.0483,0.3151,0.2668,0.0401,1.0476,1.0075,0.1167,0.8878,0.7711,0.051,0.8438,0.7928,0.0504,0.9886,0.9382,0.0357,0.3266,0.2909,0.0892,0.2579,0.1687,0.0523,0.7452,0.6929,0.0504,1.0087,0.9583,0.0531
1,0.0628,0.676,0.6132,0.0642,0.2537,0.1895,0.0647,0.9258,0.8611,0.0985,2.1108,2.0123,0.0652,1.191,1.1258,0.0679,0.9008,0.8329,0.057,0.2988,0.2418,0.0655,0.8757,0.8102,0.0605,0.831,0.7705,0.0607,1.0383,0.9776,0.0895
