class,H.period,DD.period.t,UD.period.t,H.t,DD.t.i,UD.t.i,H.i,DD.i.e,UD.i.e,H.e,DD.e.five,UD.e.five,H.five,DD.five.Shift.r,UD.five.Shift.r,H.Shift.r,DD.Shift.r.o,UD.Shift.r.o,H.o,DD.o.a,UD.o.a,H.a,DD.a.n,UD.a.n,H.n,DD.n.l,UD.n.l,H.l,DD.l.Return,UD.l.Return,H.Return
0,0.1224,0.2012,0.0788,0.0995,0.1138,0.0143,0.076,0.1114,0.0354,0.0749,0.3716,0.2967,0.0768,0.3543,0.2775,0.0847,0.1206,0.0359,0.0691,0.114,0.0449,0.1008,0.1077,0.0069,0.076,0.1649,0.0889,0.0907,0.2383,0.1476,0.1079
0,0.1482,0.2961,0.1479,0.06,0.0557,-0.0043,0.1177,0.0987,-0.019,0.0831,0.2548,0.1717,0.0828,0.33,0.2472,0.0528,0.1655,0.1127,0.0915,0.1072,0.0157,0.1325,0.0903,-0.0422,0.1093,0.0583,-0.051,0.1409,0.2737,0.1328,0.1103
0,0.0863,0.4388,0.3525,0.1269,0.2327,0.1058,0.0897,0.7094,0.6197,0.1443,1.4022,1.2579,0.0823,1.4004,1.3181,0.071,1.0145,0.9435,0.0644,0.2103,0.1459,0.1712,0.2388,0.0676,0.0697,0.5961,0.5264,0.0876,1.4166,1.329,0.0849
1,0.0409,0.3127,0.2718,0.0691,0.1424,0.0733,0.0435,0.0942,0.0507,0.0633,0.399,0.3357,0.0602,0.4849,0.4247,0.1031,0.158,0.0549,0.0625,0.1404,0.0779,0.071,0.0837,0.0127,0.1282,0.226,0.0978,0.0907,0.3875,0.2968,0.0971
1,0.0464,0.2678,0.2214,0.0736,0.2727,0.1991,0.0528,0.1309,0.0781,0.0559,0.3275,0.2716,0.0578,1.1193,1.0615,0.1085,0.1905,0.082,0.0525,0.1191,0.0666,0.0739,0.2947,0.2208,0.0557,0.3877,0.332,0.0617,0.2641,0.2024,0.0573
1,0.0449,0.4019,0.357,0.0536,0.1499,0.0963,0.0525,0.157,0.1045,0.066,0.2511,0.1851,0.0805,0.5415,0.461,0.1272,0.2153,0.0881,0.0615,0.1497,0.0882,0.0591,0.1006,0.0415,0.0741,0.625,0.5509,0.0633,0.291,0.2277,0.0715
1,0.0475,0.5722,0.5247,0.0755,0.147,0.0715,0.0533,0.2079,0.1546,0.0673,0.2991,0.2318,0.0686,0.7804,0.7118,0.1211,0.2688,0.1477,0.0639,0.2014,0.1375,0.0739,0.1217,0.0478,0.0507,0.187,0.1363,0.0718,0.4161,0.3443,0.0762
0,0.0736,0.1896,0.116,0.0765,0.0945,0.018,0.0496,0.0884,0.0388,0.057,0.5493,0.4923,0.0828,0.3835,0.3007,0.1138,0.1045,-0.0093,0.0782,0.0759,-0.0023,0.0918,0.1008,0.009,0.0857,0.1461,0.0604,0.0665,0.1985,0.132,0.0628
1,0.0406,0.2705,0.2299,0.0939,0.1324,0.0385,0.0633,0.1348,0.0715,0.066,0.3946,0.3286,0.0697,0.5721,0.5024,0.1198,0.2045,0.0847,0.0385,0.6127,0.5742,0.0649,0.0745,0.0096,0.0536,0.1615,0.1079,0.0768,0.3219,0.2451,0.0723
1,0.0594,0.336,0.2766,0.0781,0.0892,0.0111,0.053,0.312,0.259,0.0607,1.2711,1.2104,0.0823,1.0658,0.9835,0.0918,1.3128,1.221,0.0488,0.5927,0.5439,0.0884,0.8403,0.7519,0.0562,0.2564,0.2002,0.0567,0.4442,0.3875,0.0847
