class,H.period,DD.period.t,UD.period.t,H.t,DD.t.i,UD.t.i,H.i,DD.i.e,UD.i.e,H.e,DD.e.five,UD.e.five,H.five,DD.five.Shift.r,UD.five.Shift.r,H.Shift.r,DD.Shift.r.o,UD.Shift.r.o,H.o,DD.o.a,UD.o.a,H.a,DD.a.n,UD.a.n,H.n,DD.n.l,UD.n.l,H.l,DD.l.Return,UD.l.Return,H.Return
0,0.0641,0.1774,0.1133,0.0847,0.5045,0.4198,0.0699,0.1274,0.0575,0.0944,1.7679,1.6735,0.0757,0.46,0.3843,0.0865,0.8666,0.7801,0.0615,0.2196,0.1581,0.0396,0.0766,0.037,0.086,0.6142,0.5282,0.1071,0.6289,0.5218,0.1076
0,0.1482,0.2961,0.1479,0.06,0.0557,-0.0043,0.1177,0.0987,-0.019,0.0831,0.2548,0.1717,0.0828,0.33,0.2472,0.0528,0.1655,0.1127,0.0915,0.1072,0.0157,0.1325,0.0903,-0.0422,0.1093,0.0583,-0.051,0.1409,0.2737,0.1328,0.1103
0,0.1263,0.2831,0.1568,0.0923,0.0987,0.0064,0.0944,0.1298,0.0354,0.0847,0.389,0.3043,0.0839,0.4447,0.3608,0.0826,0.1549,0.0723,0.0689,0.1434,0.0745,0.0913,0.1077,0.0164,0.0728,0.1527,0.0799,0.0934,0.2054,0.112,0.1071
1,0.0662,0.631,0.5648,0.1003,0.0749,-0.0254,0.1225,0.1434,0.0209,0.1227,0.735,0.6123,0.096,0.3498,0.2538,0.1233,0.2961,0.1728,0.0815,0.1731,0.0916,0.1604,0.3213,0.1609,0.095,0.0564,-0.0386,0.1188,0.5839,0.4651,0.081
1,0.0731,0.6519,0.5788,0.1027,0.0697,-0.033,0.134,0.1245,-0.0095,0.1279,0.7895,0.6616,0.1008,0.3986,0.2978,0.1343,0.3181,0.1838,0.0789,0.1987,0.1198,0.1807,0.3087,0.128,0.1406,0.0836,-0.057,0.1227,0.5501,0.4274,0.0762
1,0.0652,0.6324,0.5672,0.0932,0.0726,-0.0206,0.1251,0.1265,0.0014,0.1147,0.4011,0.2864,0.0794,0.3329,0.2535,0.1209,0.277,0.1561,0.0715,0.098,0.0265,0.1867,0.3801,0.1934,0.0523,0.0016,-0.0507,0.1148,0.5825,0.4677,0.0691
1,0.0649,0.938,0.8731,0.106,0.0915,-0.0145,0.1137,0.1362,0.0225,0.0844,0.3394,0.255,0.067,0.4521,0.3851,0.0823,0.3137,0.2314,0.043,0.1336,0.0906,0.0715,0.2928,0.2213,0.1306,0.081,-0.0496,0.1153,0.6231,0.5078,0.0755
0,0.0736,0.1896,0.116,0.0765,0.0945,0.018,0.0496,0.0884,0.0388,0.057,0.5493,0.4923,0.0828,0.3835,0.3007,0.1138,0.1045,-0.0093,0.0782,0.0759,-0.0023,0.0918,0.1008,0.009,0.0857,0.1461,0.0604,0.0665,0.1985,0.132,0.0628
1,0.0617,0.6391,0.5774,0.0761,0.0544,-0.0217,0.1159,0.1347,0.0188,0.0689,0.3086,0.2397,0.0736,0.3113,0.2377,0.067,0.2379,0.1709,0.0623,0.132,0.0697,0.0807,0.3893,0.3086,0.0908,0.0662,-0.0246,0.1198,1.1012,0.9814,0.0776
1,0.0551,0.6974,0.6423,0.0998,0.0789,-0.0209,0.1061,0.1286,0.0225,0.0807,1.2505,1.1698,0.0768,0.5405,0.4637,0.0776,0.5394,0.4618,0.0805,0.4495,0.369,0.0776,0.5536,0.476,0.0886,0.3009,0.2123,0.0966,0.919,0.8224,0.1002
