class,H.period,DD.period.t,UD.period.t,H.t,DD.t.i,UD.t.i,H.i,DD.i.e,UD.i.e,H.e,DD.e.five,UD.e.five,H.five,DD.five.Shift.r,UD.five.Shift.r,H.Shift.r,DD.Shift.r.o,UD.Shift.r.o,H.o,DD.o.a,UD.o.a,H.a,DD.a.n,UD.a.n,H.n,DD.n.l,UD.n.l,H.l,DD.l.Return,UD.l.Return,H.Return
0,0.1068,0.1547,0.0479,0.0965,0.082,-0.0145,0.0857,0.101,0.0153,0.1174,0.2669,0.1495,0.1037,0.4123,0.3086,0.0913,0.1702,0.0789,0.1095,0.1676,0.0581,0.0981,0.0934,-0.0047,0.1005,0.1145,0.014,0.1147,0.2072,0.0925,0.1039
0,0.1068,0.1144,0.0076,0.061,0.1204,0.0594,0.1195,0.0836,-0.0359,0.0452,0.1939,0.1487,0.0517,0.3445,0.2928,0.0749,0.3057,0.2308,0.0703,0.0062,-0.0641,0.1304,0.5186,0.3882,0.0921,0.167,0.0749,0.0984,0.1859,0.0875,0.1084
0,0.0802,0.3937,0.3135,0.1105,0.1609,0.0504,0.0441,0.1533,0.1092,0.1108,0.2566,0.1458,0.105,0.6265,0.5215,0.158,0.2466,0.0886,0.0907,0.1984,0.1077,0.1456,0.2074,0.0618,0.0657,0.3117,0.246,0.0789,0.7895,0.7106,0.0728
1,0.0903,0.4438,0.3535,0.0589,0.1721,0.1132,0.0684,0.3186,0.2502,0.0971,0.76,0.6629,0.089,0.9126,0.8236,0.097,0.2833,0.1863,0.108,0.2799,0.1719,0.1246,0.2848,0.1602,0.1056,0.2845,0.1789,0.0882,0.272,0.1838,0.0774
1,0.1175,0.523,0.4055,0.076,0.1726,0.0966,0.0626,0.1653,0.1027,0.1014,0.8099,0.7085,0.0681,0.868,0.7999,0.1272,0.3222,0.195,0.0837,0.24,0.1563,0.1246,0.26,0.1354,0.109,0.2109,0.1019,0.1093,0.2783,0.169,0.0977
1,0.1035,0.8489,0.7454,0.0747,0.7561,0.6814,0.1415,0.3102,0.1687,0.0832,0.731,0.6478,0.0692,1.1259,1.0567,0.094,0.3326,0.2386,0.1006,0.2764,0.1758,0.1233,0.2614,0.1381,0.1241,0.3215,0.1974,0.1151,0.3427,0.2276,0.095
1,0.0932,0.4581,0.3649,0.0528,0.231,0.1782,0.0964,1.8818,1.7854,0.0908,0.7418,0.651,0.0781,0.8334,0.7553,0.1157,0.2192,0.1035,0.0884,0.2445,0.1561,0.1048,0.2635,0.1587,0.1172,0.3159,0.1987,0.1,0.3485,0.2485,0.0824
0,0.061,0.3391,0.2781,0.086,1.7732,1.6872,0.0462,0.1333,0.0871,0.0807,0.8241,0.7434,0.0765,0.3163,0.2398,0.1048,0.1462,0.0414,0.0691,0.1204,0.0513,0.0823,0.0591,-0.0232,0.0694,0.1591,0.0897,0.0805,0.2671,0.1866,0.0733
1,0.0855,0.8206,0.7351,0.0671,0.2133,0.1462,0.0628,0.3286,0.2658,0.0681,0.8589,0.7908,0.0729,0.9032,0.8303,0.1415,0.4701,0.3286,0.166,0.3506,0.1846,0.1161,0.3046,0.1885,0.095,0.3354,0.2404,0.0771,0.5427,0.4656,0.1103
1,0.062,0.6082,0.5462,0.0399,0.2122,0.1723,0.0663,0.126,0.0597,0.0607,0.6961,0.6354,0.0473,0.7704,0.7231,0.1296,0.1946,0.065,0.071,0.3133,0.2423,0.0971,0.2866,0.1895,0.1082,0.2544,0.1462,0.0908,0.4984,0.4076,0.094
1,0.0961,1.0038,0.9077,0.095,0.4217,0.3267,0.1006,1.6066,1.506,0.0884,0.7697,0.6813,0.0565,0.8757,0.8192,0.0843,0.3984,0.3141,0.113,0.534,0.421,0.123,0.2822,0.1592,0.1069,0.317,0.2101,0.0816,0.315,0.2334,0.0797
1,0.0924,0.466,0.3736,0.0652,0.1898,0.1246,0.0668,1.0173,0.9505,0.0898,0.7228,0.633,0.085,0.8699,0.7849,0.1085,0.2661,0.1576,0.0979,0.3123,0.2144,0.1204,0.3033,0.1829,0.1111,0.3204,0.2093,0.0971,0.7113,0.6142,0.1138
0,0.1021,0.1334,0.0313,0.0528,0.137,0.0842,0.0673,0.0646,-0.0027,0.0963,0.2376,0.1413,0.1029,0.2702,0.1673,0.0905,0.1778,0.0873,0.0876,0.0953,0.0077,0.096,0.1074,0.0114,0.0631,0.1736,0.1105,0.0789,0.1305,0.0516,0.0947
1,0.1003,0.4364,0.3361,0.0594,0.2215,0.1621,0.0739,0.3457,0.2718,0.0763,0.6331,0.5568,0.0475,0.8453,0.7978,0.0848,0.2228,0.138,0.0987,0.4917,0.393,0.0945,0.3099,0.2154,0.1066,0.2913,0.1847,0.0921,0.2931,0.201,0.0913
0,0.1187,0.1521,0.0334,0.0491,0.0955,0.0464,0.0932,0.0918,-0.0014,0.0452,0.1947,0.1495,0.0515,0.2934,0.2419,0.0433,0.1849,0.1416,0.047,0.0782,0.0312,0.1293,0.0842,-0.0451,0.113,0.0728,-0.0402,0.118,0.2252,0.1072,0.0807
1,0.0934,0.5192,0.4258,0.0496,0.156,0.1064,0.0523,0.226,0.1737,0.0813,0.9178,0.8365,0.057,1.0619,1.0049,0.08,0.5136,0.4336,0.0536,0.3142,0.2606,0.1177,0.2458,0.1281,0.1022,0.2779,0.1757,0.1077,0.6187,0.511,0.1035
0,0.1126,0.1481,0.0355,0.1034,0.2063,0.1029,0.0504,0.0837,0.0333,0.0826,0.2042,0.1216,0.0942,0.4603,0.3661,0.0839,0.1783,0.0944,0.091,0.1022,0.0112,0.1266,0.4096,0.283,0.0797,0.1965,0.1168,0.0736,0.2299,0.1563,0.0799
0,0.1032,0.1836,0.0804,0.0816,0.226,0.1444,0.114,0.1362,0.0222,0.0726,0.5257,0.4531,0.0737,0.6277,0.554,0.1098,0.161,0.0512,0.1098,0.0811,-0.0287,0.1169,0.1645,0.0476,0.1146,0.1513,0.0367,0.1061,0.2894,0.1833,0.061
1,0.0834,0.4763,0.3929,0.056,0.188,0.132,0.0642,0.3038,0.2396,0.0832,0.817,0.7338,0.0771,0.9665,0.8894,0.1014,0.326,0.2246,0.0934,0.2877,0.1943,0.1204,0.2685,0.1481,0.1035,0.3136,0.2101,0.0694,0.3506,0.2812,0.0847
1,0.1169,0.5116,0.3947,0.0752,0.2354,0.1602,0.0853,0.9656,0.8803,0.0816,0.6748,0.5932,0.0739,1.038,0.9641,0.0882,0.4738,0.3856,0.1059,0.3258,0.2199,0.137,0.2906,0.1536,0.109,0.3679,0.2589,0.0853,0.6549,0.5696,0.1249
0,0.0927,0.2723,0.1796,0.0832,0.2732,0.19,0.0631,0.0911,0.028,0.0927,0.3159,0.2232,0.0557,0.3973,0.3416,0.0887,0.2806,0.1919,0.0584,0.1031,0.0447,0.1093,0.1769,0.0676,0.0639,0.2882,0.2243,0.0581,0.4559,0.3978,0.0787
0,0.1303,0.5007,0.3704,0.061,0.1581,0.0971,0.0834,0.133,0.0496,0.0525,0.5475,0.495,0.0834,0.3672,0.2838,0.084,0.208,0.124,0.0805,0.1273,0.0468,0.0786,0.0963,0.0177,0.1216,0.1791,0.0575,0.1459,0.472,0.3261,0.124
1,0.1183,0.3043,0.186,0.0589,0.2518,0.1929,0.0863,0.9503,0.864,0.0929,0.4133,0.3204,0.0747,0.8952,0.8205,0.1144,0.2625,0.1481,0.1098,0.2856,0.1758,0.1225,0.2527,0.1302,0.108,0.3655,0.2575,0.1148,0.729,0.6142,0.1167
1,0.1032,0.4842,0.381,0.0578,0.1734,0.1156,0.0858,0.2645,0.1787,0.0919,1.1527,1.0608,0.0489,0.8232,0.7743,0.1006,0.2431,0.1425,0.0995,0.226,0.1265,0.1259,0.3555,0.2296,0.0945,0.3069,0.2124,0.1035,0.3623,0.2588,0.119
0,0.0853,0.1892,0.1039,0.0562,0.1401,0.0839,0.0568,0.0827,0.0259,0.0847,0.2668,0.1821,0.0636,0.3171,0.2535,0.0687,0.1716,0.1029,0.0766,0.0941,0.0175,0.0673,0.1011,0.0338,0.0744,0.0757,0.0013,0.0771,0.2163,0.1392,0.0744
1,0.0898,0.5647,0.4749,0.0481,0.1307,0.0826,0.0692,2.6547,2.5855,0.0723,0.7552,0.6829,0.0758,0.9336,0.8578,0.137,0.3112,0.1742,0.1117,0.3569,0.2452,0.1468,0.2946,0.1478,0.0969,0.2647,0.1678,0.0929,0.5741,0.4812,0.1008
1,0.1172,0.7483,0.6311,0.0671,0.2289,0.1618,0.0969,0.269,0.1721,0.0816,0.6582,0.5766,0.0689,0.8095,0.7406,0.1043,0.2761,0.1718,0.1045,0.321,0.2165,0.1238,0.2621,0.1383,0.1093,0.3186,0.2093,0.0829,0.3208,0.2379,0.0913
