class,H.period,DD.period.t,UD.period.t,H.t,DD.t.i,UD.t.i,H.i,DD.i.e,UD.i.e,H.e,DD.e.five,UD.e.five,H.five,DD.five.Shift.r,UD.five.Shift.r,H.Shift.r,DD.Shift.r.o,UD.Shift.r.o,H.o,DD.o.a,UD.o.a,H.a,DD.a.n,UD.a.n,H.n,DD.n.l,UD.n.l,H.l,DD.l.Return,UD.l.Return,H.Return
0,0.0894,0.1363,0.0469,0.0979,0.0799,-0.018,0.0819,0.1173,0.0354,0.1216,0.2461,0.1245,0.1071,0.3761,0.269,0.1126,0.1586,0.046,0.0633,0.1562,0.0929,0.0876,0.0985,0.0109,0.1031,0.1545,0.0514,0.0947,0.199,0.1043,0.0923
0,0.1063,0.1561,0.0498,0.0451,0.1037,0.0586,0.1024,0.0847,-0.0177,0.0438,0.1667,0.1229,0.0652,0.3825,0.3173,0.0464,0.2525,0.2061,0.0876,0.1001,0.0125,0.095,0.0831,-0.0119,0.103,0.0768,-0.0262,0.084,0.168,0.084,0.0971
0,0.0802,0.4019,0.3217,0.1213,0.1485,0.0272,0.0678,0.1812,0.1134,0.1282,0.2883,0.1601,0.1155,0.5597,0.4442,0.1103,0.1689,0.0586,0.0868,0.1626,0.0758,0.1438,0.2454,0.1016,0.0673,0.3985,0.3312,0.0594,0.4554,0.396,0.0689
1,0.08,0.1459,0.0659,0.0626,0.1241,0.0615,0.0602,0.1125,0.0523,0.0697,0.612,0.5423,0.0697,0.81,0.7403,0.0948,0.2363,0.1415,0.0562,0.1112,0.055,0.0644,0.0734,0.009,0.0739,0.1647,0.0908,0.0766,0.5454,0.4688,0.085
1,0.0995,0.1578,0.0583,0.0671,0.1423,0.0752,0.0626,0.1033,0.0407,0.0813,0.5642,0.4829,0.0697,0.3656,0.2959,0.0795,0.1711,0.0916,0.0866,0.1105,0.0239,0.0752,0.1104,0.0352,0.0718,0.1676,0.0958,0.0866,0.5301,0.4435,0.0792
1,0.0879,0.1124,0.0245,0.0795,0.1537,0.0742,0.061,0.1188,0.0578,0.0837,0.522,0.4383,0.0747,0.3324,0.2577,0.0809,0.1371,0.0562,0.0876,0.1273,0.0397,0.0737,0.0962,0.0225,0.0689,0.1528,0.0839,0.089,0.5042,0.4152,0.0948
1,0.1051,0.1586,0.0535,0.0718,0.1531,0.0813,0.0636,0.1217,0.0581,0.0702,0.4763,0.4061,0.0726,0.3503,0.2777,0.0743,0.1677,0.0934,0.0768,0.1291,0.0523,0.0684,0.1059,0.0375,0.0824,0.1713,0.0889,0.094,0.5235,0.4295,0.1035
0,0.0501,0.2344,0.1843,0.0694,0.1989,0.1295,0.0496,0.0905,0.0409,0.1029,0.1736,0.0707,0.0728,0.3079,0.2351,0.1035,0.1979,0.0944,0.0588,0.1058,0.047,0.0733,0.1256,0.0523,0.0462,0.1274,0.0812,0.0641,0.2526,0.1885,0.0625
1,0.1111,0.2599,0.1488,0.0729,0.1175,0.0446,0.0718,0.1542,0.0824,0.0842,0.6215,0.5373,0.0855,0.3775,0.292,0.1003,0.2545,0.1542,0.094,0.1099,0.0159,0.0644,0.1373,0.0729,0.0863,0.1831,0.0968,0.0948,0.5433,0.4485,0.1148
1,0.1468,0.1486,0.0018,0.07,0.1244,0.0544,0.0663,0.1426,0.0763,0.0924,0.5188,0.4264,0.0673,1.4581,1.3908,0.1351,0.669,0.5339,0.0892,0.145,0.0558,0.0657,0.1418,0.0761,0.0586,0.3222,0.2636,0.08,0.5741,0.4941,0.081
1,0.1193,0.1533,0.034,0.0752,0.1227,0.0475,0.0676,0.1484,0.0808,0.0985,0.4437,0.3452,0.0705,0.3582,0.2877,0.0869,0.2152,0.1283,0.0934,0.1357,0.0423,0.0808,0.1038,0.023,0.0776,0.1805,0.1029,0.0937,0.5034,0.4097,0.0979
1,0.1022,0.1771,0.0749,0.0816,0.1539,0.0723,0.0876,0.1299,0.0423,0.0832,1.0904,1.0072,0.1109,0.5155,0.4046,0.0953,0.188,0.0927,0.0647,0.1036,0.0389,0.0744,0.1069,0.0325,0.0816,0.1629,0.0813,0.094,0.5338,0.4398,0.1051
0,0.0573,0.1174,0.0601,0.0704,0.1327,0.0623,0.1016,0.0689,-0.0327,0.0797,0.1841,0.1044,0.1068,0.2635,0.1567,0.0958,0.1565,0.0607,0.0921,0.1157,0.0236,0.0575,0.0802,0.0227,0.0515,0.158,0.1065,0.1024,0.1226,0.0202,0.125
1,0.1,0.2456,0.1456,0.0813,0.1679,0.0866,0.0518,0.122,0.0702,0.0834,0.5571,0.4737,0.076,0.3165,0.2405,0.0843,0.158,0.0737,0.0779,0.1221,0.0442,0.0697,0.084,0.0143,0.0845,0.1758,0.0913,0.0953,0.519,0.4237,0.0958
0,0.0575,0.1197,0.0622,0.0486,0.1019,0.0533,0.0797,0.0525,-0.0272,0.0402,0.1639,0.1237,0.0261,0.4626,0.4365,0.0549,0.2288,0.1739,0.0628,0.0895,0.0267,0.1093,0.0204,-0.0889,0.1148,0.0926,-0.0222,0.0823,0.1872,0.1049,0.0588
1,0.1293,0.1894,0.0601,0.0795,0.1421,0.0626,0.0594,0.1381,0.0787,0.0861,0.5854,0.4993,0.0766,0.406,0.3294,0.1017,0.2004,0.0987,0.0921,0.1574,0.0653,0.0671,0.1128,0.0457,0.0639,0.1647,0.1008,0.0874,0.586,0.4986,0.0233
0,0.1232,0.1194,-0.0038,0.1119,0.2377,0.1258,0.0936,0.095,0.0014,0.0731,0.2205,0.1474,0.0839,0.261,0.1771,0.1174,0.2158,0.0984,0.024,0.6061,0.5821,0.1182,0.1454,0.0272,0.0773,0.2049,0.1276,0.1018,0.2668,0.165,0.0847
0,0.085,0.1831,0.0981,0.0908,0.1777,0.0869,0.1101,0.0969,-0.0132,0.0774,0.4207,0.3433,0.0573,0.3889,0.3316,0.0872,0.1973,0.1101,0.1262,0.0706,-0.0556,0.1072,0.1674,0.0602,0.1217,0.1431,0.0214,0.1151,0.3016,0.1865,0.0713
1,0.1029,0.1878,0.0849,0.08,0.1515,0.0715,0.0739,0.1402,0.0663,0.0676,0.5518,0.4842,0.0734,1.0089,0.9355,0.1043,0.5862,0.4819,0.0829,0.1506,0.0677,0.0639,0.1149,0.051,0.0758,0.1697,0.0939,0.0969,0.5343,0.4374,0.0945
1,0.1011,0.1657,0.0646,0.0737,0.1278,0.0541,0.0679,0.1178,0.0499,0.0729,0.5481,0.4752,0.0803,0.3361,0.2558,0.0821,0.1447,0.0626,0.0752,0.1384,0.0632,0.0726,0.0845,0.0119,0.0787,0.1703,0.0916,0.0945,0.3823,0.2878,0.0958
0,0.0884,0.1654,0.077,0.0779,0.1035,0.0256,0.0898,0.0684,-0.0214,0.0769,0.2107,0.1338,0.123,0.3274,0.2044,0.2157,0.3556,0.1399,0.0839,0.1175,0.0336,0.1386,0.122,-0.0166,0.1114,0.1404,0.029,0.0272,0.2464,0.2192,0.0985
0,0.0834,0.2017,0.1183,0.0939,0.5114,0.4175,0.0963,0.2023,0.106,0.1074,0.5546,0.4472,0.0992,0.4339,0.3347,0.1121,0.1472,0.0351,0.0847,0.2095,0.1248,0.0897,0.1393,0.0496,0.1171,0.2616,0.1445,0.1219,0.2426,0.1207,0.0926
1,0.1016,0.1538,0.0522,0.0705,0.1447,0.0742,0.0597,0.1027,0.043,0.0797,0.4523,0.3726,0.0739,0.3501,0.2762,0.0758,0.165,0.0892,0.0853,0.0962,0.0109,0.0755,0.1331,0.0576,0.0816,0.1618,0.0802,0.0903,0.4834,0.3931,0.1064
1,0.0876,0.1443,0.0567,0.0652,0.141,0.0758,0.0586,0.1075,0.0489,0.0763,0.4745,0.3982,0.0758,0.3279,0.2521,0.0822,0.1598,0.0776,0.0758,0.1329,0.0571,0.0676,0.097,0.0294,0.0702,0.1765,0.1063,0.0834,0.5195,0.4361,0.0813
0,0.0863,0.2675,0.1812,0.0523,0.1244,0.0721,0.0541,0.2832,0.2291,0.089,0.3999,0.3109,0.0744,0.3196,0.2452,0.0684,0.1407,0.0723,0.0956,0.1237,0.0281,0.0866,0.1012,0.0146,0.1214,0.0905,-0.0309,0.0927,0.2127,0.12,0.0708
1,0.0961,0.2066,0.1105,0.071,0.1217,0.0507,0.0676,0.1455,0.0779,0.0855,0.4871,0.4016,0.0723,0.3326,0.2603,0.0785,0.1667,0.0882,0.0855,0.1368,0.0513,0.065,0.0759,0.0109,0.0842,0.1679,0.0837,0.0998,0.4908,0.391,0.1037
1,0.0874,0.1409,0.0535,0.0758,0.1576,0.0818,0.0613,0.1117,0.0504,0.0837,0.4695,0.3858,0.0808,0.338,0.2572,0.0811,0.1418,0.0607,0.08,0.1178,0.0378,0.0863,0.0945,0.0082,0.0758,0.1703,0.0945,0.0898,0.5531,0.4633,0.0795
0,0.0649,1.0582,0.9933,0.1451,0.1261,-0.019,0.085,0.2978,0.2128,0.0902,0.3544,0.2642,0.0728,0.528,0.4552,0.1596,0.4661,0.3065,0.1182,0.3567,0.2385,0.2292,0.3606,0.1314,0.0992,0.7825,0.6833,0.0789,0.4314,0.3525,0.1184
1,0.0974,0.1889,0.0915,0.0752,0.1248,0.0496,0.0552,0.1476,0.0924,0.0908,0.5146,0.4238,0.0715,0.3616,0.2901,0.0911,0.2088,0.1177,0.0774,0.1057,0.0283,0.0644,0.1109,0.0465,0.0747,0.1705,0.0958,0.0863,0.9232,0.8369,0.1259
0,0.1111,0.1651,0.054,0.0931,0.0728,-0.0203,0.0768,0.1043,0.0275,0.1166,0.2622,0.1456,0.0963,0.4838,0.3875,0.1111,0.2037,0.0926,0.082,0.1172,0.0352,0.0976,0.1035,0.0059,0.0765,0.1158,0.0393,0.0876,0.1832,0.0956,0.1153
1,0.1074,0.1614,0.054,0.0702,0.1238,0.0536,0.0679,0.1458,0.0779,0.0919,0.4798,0.3879,0.0721,0.3564,0.2843,0.0869,0.2567,0.1698,0.0916,0.1421,0.0505,0.0787,0.1384,0.0597,0.0713,0.1663,0.095,0.0895,0.6269,0.5374,0.037
1,0.099,0.2636,0.1646,0.0702,0.1156,0.0454,0.0512,0.132,0.0808,0.0686,0.8837,0.8151,0.0721,0.3918,0.3197,0.0705,0.5202,0.4497,0.066,0.1432,0.0772,0.0628,0.1056,0.0428,0.0652,0.1597,0.0945,0.0803,0.4985,0.4182,0.081
0,0.1014,0.3407,0.2393,0.0668,0.1558,0.089,0.0531,0.1157,0.0626,0.0937,0.2177,0.124,0.0826,0.2653,0.1827,0.0829,0.1341,0.0512,0.0808,0.1165,0.0357,0.0715,0.0758,0.0043,0.117,0.0813,-0.0357,0.0843,0.2008,0.1165,0.0768
1,0.1059,0.1225,0.0166,0.0789,0.1336,0.0547,0.0655,0.1128,0.0473,0.0789,0.908,0.8291,0.0723,0.4769,0.4046,0.094,0.1716,0.0776,0.0681,0.1128,0.0447,0.0845,0.1054,0.0209,0.0766,0.156,0.0794,0.0855,0.5071,0.4216,0.0979
0,0.1029,0.0967,-0.0062,0.0979,0.1997,0.1018,0.0915,0.0992,0.0077,0.0457,0.2,0.1543,0.0786,0.2371,0.1585,0.0932,0.195,0.1018,0.0813,0.0755,-0.0058,0.0961,0.1468,0.0507,0.0791,0.1492,0.0701,0.0755,0.4968,0.4213,0.1084
1,0.1267,0.7771,0.6504,0.0813,0.1325,0.0512,0.0861,0.1534,0.0673,0.089,0.592,0.503,0.0692,0.4017,0.3325,0.0876,0.1898,0.1022,0.0768,0.154,0.0772,0.0222,0.1041,0.0819,0.0686,0.1723,0.1037,0.1148,0.5728,0.458,0.0876
0,0.0496,0.2265,0.1769,0.0691,0.1635,0.0944,0.0515,0.1378,0.0863,0.061,0.1778,0.1168,0.0541,0.3427,0.2886,0.1124,0.1633,0.0509,0.076,0.1212,0.0452,0.0927,0.085,-0.0077,0.0961,0.1591,0.063,0.066,0.2803,0.2143,0.0654
0,0.1183,0.2204,0.1021,0.0565,0.2035,0.147,0.0518,0.1357,0.0839,0.0591,0.7798,0.7207,0.0494,0.4437,0.3943,0.0473,0.2907,0.2434,0.0351,0.1186,0.0835,0.0681,0.0988,0.0307,0.0578,0.185,0.1272,0.0821,0.2245,0.1424,0.08
1,0.1056,0.167,0.0614,0.0723,0.1478,0.0755,0.0681,0.1098,0.0417,0.0958,0.7885,0.6927,0.0795,0.3865,0.307,0.094,0.2183,0.1243,0.0763,0.1115,0.0352,0.0626,0.097,0.0344,0.0803,0.1663,0.086,0.0934,0.4981,0.4047,0.0898
1,0.0945,0.1675,0.073,0.0684,0.1225,0.0541,0.0797,0.1354,0.0557,0.0789,0.4766,0.3977,0.0734,0.3057,0.2323,0.0853,0.1663,0.081,0.0821,0.1292,0.0471,0.0779,0.1223,0.0444,0.0789,0.1689,0.09,0.0869,0.5238,0.4369,0.0982
1,0.0905,0.1311,0.0406,0.0742,0.1386,0.0644,0.0565,0.1093,0.0528,0.0744,0.5631,0.4887,0.0686,0.3465,0.2779,0.0784,0.1489,0.0705,0.0763,0.1197,0.0434,0.0671,0.0872,0.0201,0.0731,0.1578,0.0847,0.0903,0.4699,0.3796,0.0805
1,0.108,0.1808,0.0728,0.0755,0.1486,0.0731,0.0737,0.1051,0.0314,0.0739,0.4895,0.4156,0.0686,0.3133,0.2447,0.0792,0.1399,0.0607,0.0774,0.1329,0.0555,0.0634,0.0796,0.0162,0.0866,0.1787,0.0921,0.0908,0.4567,0.3659,0.089
1,0.1127,0.1952,0.0825,0.0795,0.1233,0.0438,0.0692,0.1458,0.0766,0.0752,0.5103,0.4351,0.0726,0.3622,0.2896,0.0779,0.1772,0.0993,0.0929,0.1318,0.0389,0.0803,0.1397,0.0594,0.0747,0.1655,0.0908,0.0932,0.5794,0.4862,0.0337
0,0.0673,0.2012,0.1339,0.0791,0.1184,0.0393,0.0752,0.1638,0.0886,0.0786,0.2906,0.212,0.1002,0.5017,0.4015,0.1564,0.2113,0.0549,0.0776,0.1423,0.0647,0.0936,0.1261,0.0325,0.0857,0.1896,0.1039,0.0839,0.1853,0.1014,0.0799
1,0.1109,0.2048,0.0939,0.0763,0.1505,0.0742,0.0623,0.123,0.0607,0.0737,0.4724,0.3987,0.075,0.3398,0.2648,0.0756,0.1685,0.0929,0.0779,0.1192,0.0413,0.0795,0.0899,0.0104,0.0882,0.1716,0.0834,0.1024,0.4079,0.3055,0.0879
1,0.1254,0.1932,0.0678,0.0768,0.1468,0.07,0.075,0.1283,0.0533,0.0808,0.4774,0.3966,0.0729,0.377,0.3041,0.0784,0.198,0.1196,0.0826,0.1101,0.0275,0.0642,0.1242,0.06,0.0768,0.1663,0.0895,0.0884,0.5525,0.4641,0.0905
0,0.0847,0.2535,0.1688,0.0961,0.1811,0.085,0.1082,0.1549,0.0467,0.1106,0.2602,0.1496,0.1264,0.4495,0.3231,0.1436,0.2389,0.0953,0.1214,0.2141,0.0927,0.1296,0.1365,0.0069,0.0937,0.2299,0.1362,0.1024,0.3438,0.2414,0.0905
1,0.1127,0.1591,0.0464,0.0705,0.136,0.0655,0.065,0.1186,0.0536,0.0845,0.5075,0.423,0.0834,0.3579,0.2745,0.0813,0.1652,0.0839,0.0847,0.1355,0.0508,0.0663,0.1202,0.0539,0.09,0.195,0.105,0.095,0.4802,0.3852,0.0927
0,0.0789,0.1519,0.073,0.0507,0.1624,0.1117,0.0562,0.0855,0.0293,0.0607,0.414,0.3533,0.0399,0.3717,0.3318,0.0372,0.2639,0.2267,0.0489,0.0854,0.0365,0.089,0.154,0.065,0.0589,0.2075,0.1486,0.0884,0.254,0.1656,0.0715
1,0.0911,0.1599,0.0688,0.0694,0.127,0.0576,0.0723,0.1539,0.0816,0.0839,0.471,0.3871,0.0776,0.3946,0.317,0.0909,0.1994,0.1085,0.0879,0.1321,0.0442,0.0599,0.0964,0.0365,0.0781,0.1826,0.1045,0.0913,0.5332,0.4419,0.0913
1,0.113,0.1662,0.0532,0.0755,0.1278,0.0523,0.0684,0.1381,0.0697,0.0797,0.4629,0.3832,0.0692,0.3583,0.2891,0.0756,0.1638,0.0882,0.0818,0.1167,0.0349,0.0644,0.0972,0.0328,0.0792,0.1745,0.0953,0.0908,0.5158,0.425,0.1175
1,0.2428,0.2686,0.0258,0.0805,0.1621,0.0816,0.0702,0.1296,0.0594,0.0895,0.5571,0.4676,0.0684,0.6277,0.5593,0.161,0.3753,0.2143,0.0755,0.1598,0.0843,0.0644,0.1798,0.1154,0.0731,0.2821,0.209,0.0417,0.5559,0.5142,0.0834
1,0.0742,0.1211,0.0469,0.0721,0.16,0.0879,0.0586,0.1283,0.0697,0.0792,0.7057,0.6265,0.0884,0.3587,0.2703,0.107,0.164,0.057,0.0832,0.2216,0.1384,0.0695,0.0067,-0.0628,0.0615,0.7468,0.6853,0.0953,0.5515,0.4562,0.09
1,0.1056,0.1515,0.0459,0.0869,0.2231,0.1362,0.0555,0.0988,0.0433,0.0702,0.6565,0.5863,0.0803,0.4171,0.3368,0.0832,0.192,0.1088,0.0708,0.115,0.0442,0.071,0.1149,0.0439,0.0726,0.1694,0.0968,0.0861,0.4974,0.4113,0.0763
1,0.1177,0.1261,0.0084,0.0702,0.1486,0.0784,0.0721,0.1186,0.0465,0.0832,0.5888,0.5056,0.0715,0.3645,0.293,0.0848,0.1608,0.076,0.0863,0.1458,0.0595,0.0533,0.1069,0.0536,0.0742,0.1922,0.118,0.0779,0.5478,0.4699,0.1037
0,0.0623,0.3937,0.3314,0.1609,0.1453,-0.0156,0.0673,0.2353,0.168,0.0807,0.3165,0.2358,0.0799,0.5641,0.4842,0.1501,0.5193,0.3692,0.1137,0.4999,0.3862,0.2226,0.5623,0.3397,0.0629,0.8326,0.7697,0.0665,0.3077,0.2412,0.0691
1,0.1132,0.1649,0.0517,0.0776,0.1415,0.0639,0.0752,0.1275,0.0523,0.0721,0.5223,0.4502,0.0742,0.3429,0.2687,0.0974,0.1877,0.0903,0.0898,0.1266,0.0368,0.0602,0.1072,0.047,0.0763,0.1665,0.0902,0.0876,0.9068,0.8192,0.1008
0,0.0781,0.1213,0.0432,0.09,0.1233,0.0333,0.0367,0.0505,0.0138,0.0884,0.2407,0.1523,0.1169,0.3294,0.2125,0.0859,0.1983,0.1124,0.065,0.1495,0.0845,0.1062,0.0621,-0.0441,0.1202,0.0726,-0.0476,0.1212,0.5423,0.4211,0.1119
1,0.0974,0.1599,0.0625,0.0768,0.1188,0.042,0.0718,0.16,0.0882,0.0803,0.6835,0.6032,0.1159,0.5849,0.469,0.0813,0.1703,0.089,0.0697,0.0838,0.0141,0.0555,0.106,0.0505,0.0908,0.1647,0.0739,0.0895,0.4942,0.4047,0.0911
0,0.1058,0.1004,-0.0054,0.0947,0.7086,0.6139,0.0805,0.1549,0.0744,0.0997,0.6878,0.5881,0.0884,0.261,0.1726,0.1005,0.8336,0.7331,0.1082,0.1558,0.0476,0.1092,0.1372,0.028,0.095,0.1907,0.0957,0.095,0.2297,0.1347,0.0741
0,0.0918,0.2573,0.1655,0.1517,0.2034,0.0517,0.0554,0.1108,0.0554,0.1282,0.3199,0.1917,0.0707,0.426,0.3553,0.1116,0.3588,0.2472,0.0931,0.0958,0.0027,0.1436,0.1396,-0.004,0.065,0.1671,0.1021,0.1029,0.333,0.2301,0.0968
0,0.09,0.0947,0.0047,0.1179,0.1251,0.0072,0.0876,0.0836,-0.004,0.1153,0.1762,0.0609,0.1105,0.2213,0.1108,0.1059,0.0869,-0.019,0.0829,0.1289,0.046,0.1161,0.0536,-0.0625,0.0678,0.1825,0.1147,0.1087,0.094,-0.0147,0.1087
0,0.0715,0.1178,0.0463,0.0715,0.1261,0.0546,0.0533,0.0847,0.0314,0.0673,0.3785,0.3112,0.0649,0.2992,0.2343,0.0818,0.1262,0.0444,0.0799,0.1425,0.0626,0.0928,0.091,-0.0018,0.0712,0.1506,0.0794,0.1,0.1977,0.0977,0.1203
1,0.0964,0.1306,0.0342,0.0718,0.1175,0.0457,0.0681,0.1177,0.0496,0.0818,0.4855,0.4037,0.0803,0.32,0.2397,0.0713,0.1494,0.0781,0.0734,0.1279,0.0545,0.0671,0.074,0.0069,0.0684,0.155,0.0866,0.0845,0.4995,0.415,0.0721
0,0.047,0.1962,0.1492,0.0628,0.1462,0.0834,0.0367,0.099,0.0623,0.0718,0.1652,0.0934,0.0736,0.3081,0.2345,0.1061,0.2601,0.154,0.061,0.5479,0.4869,0.0628,0.0689,0.0061,0.052,0.1461,0.0941,0.0657,0.3048,0.2391,0.0694
0,0.0741,0.2193,0.1452,0.1005,0.1346,0.0341,0.0881,0.1723,0.0842,0.0739,0.239,0.1651,0.1029,0.4737,0.3708,0.1525,0.166,0.0135,0.0934,0.1412,0.0478,0.0966,0.1143,0.0177,0.0923,0.2009,0.1086,0.096,0.2016,0.1056,0.0939
1,0.0942,1.147,1.0528,0.0755,0.1964,0.1209,0.0607,0.1325,0.0718,0.0723,0.6745,0.6022,0.0694,0.3735,0.3041,0.0798,0.1458,0.066,0.0679,0.0999,0.032,0.0673,0.0922,0.0249,0.0718,0.1813,0.1095,0.0866,0.5562,0.4696,0.0752
0,0.1412,0.1931,0.0519,0.15,0.1291,-0.0209,0.1624,0.1638,0.0014,0.1254,0.3085,0.1831,0.1088,0.3155,0.2067,0.146,0.1722,0.0262,0.1499,0.1299,-0.02,0.132,0.0956,-0.0364,0.147,0.1079,-0.0391,0.1383,0.4311,0.2928,0.1779
