class,H.period,DD.period.t,UD.period.t,H.t,DD.t.i,UD.t.i,H.i,DD.i.e,UD.i.e,H.e,DD.e.five,UD.e.five,H.five,DD.five.Shift.r,UD.five.Shift.r,H.Shift.r,DD.Shift.r.o,UD.Shift.r.o,H.o,DD.o.a,UD.o.a,H.a,DD.a.n,UD.a.n,H.n,DD.n.l,UD.n.l,H.l,DD.l.Return,UD.l.Return,H.Return
0,0.0942,0.1917,0.0975,0.0979,0.0905,-0.0074,0.0728,0.1042,0.0314,0.0952,0.3594,0.2642,0.0889,0.4395,0.3506,0.096,0.2221,0.1261,0.0813,0.2288,0.1475,0.0715,0.1277,0.0562,0.0881,0.1546,0.0665,0.0789,0.1798,0.1009,0.1024
0,0.0997,0.154,0.0543,0.0778,0.129,0.0512,0.1034,0.1013,-0.0021,0.0549,0.3197,0.2648,0.081,0.3582,0.2772,0.047,0.1913,0.1443,0.0881,0.1119,0.0238,0.0786,0.1973,0.1187,0.1751,0.2273,0.0522,0.1118,0.3018,0.19,0.1111
0,0.0926,0.7987,0.7061,0.1343,0.2013,0.067,0.0741,0.2094,0.1353,0.1298,0.8985,0.7687,0.1111,0.7027,0.5916,0.1197,0.2998,0.1801,0.0852,0.1699,0.0847,0.1401,0.233,0.0929,0.072,0.3505,0.2785,0.0675,0.4595,0.392,0.0773
1,0.0826,0.4351,0.3525,0.0784,0.0953,0.0169,0.0781,0.1401,0.062,0.0871,0.1845,0.0974,0.0744,0.3172,0.2428,0.07,0.165,0.095,0.1024,0.2714,0.169,0.0839,0.2341,0.1502,0.0858,0.3024,0.2166,0.1109,0.2565,0.1456,0.1051
1,0.08,0.247,0.167,0.0813,0.1072,0.0259,0.0834,0.1127,0.0293,0.094,0.212,0.118,0.0789,0.3666,0.2877,0.0795,0.1999,0.1204,0.0834,0.1373,0.0539,0.0834,0.1022,0.0188,0.0694,0.1565,0.0871,0.1069,0.2612,0.1543,0.0879
1,0.0723,0.186,0.1137,0.0697,0.1262,0.0565,0.085,0.1365,0.0515,0.0919,0.1853,0.0934,0.0784,0.3537,0.2753,0.0669,0.1933,0.1264,0.0934,0.3714,0.278,0.0898,0.231,0.1412,0.0758,0.2296,0.1538,0.1204,0.3359,0.2155,0.1124
1,0.0779,0.1852,0.1073,0.0837,0.1059,0.0222,0.0808,0.1434,0.0626,0.0845,0.1711,0.0866,0.0787,0.3422,0.2635,0.0735,0.1638,0.0903,0.0792,0.1508,0.0716,0.0887,0.1078,0.0191,0.043,0.1467,0.1037,0.1241,0.286,0.1619,0.1114
0,0.0536,0.4654,0.4118,0.0757,0.1485,0.0728,0.0586,0.1127,0.0541,0.0594,0.2427,0.1833,0.0784,0.3622,0.2838,0.1121,0.1952,0.0831,0.1097,0.1544,0.0447,0.0823,0.1008,0.0185,0.1219,0.191,0.0691,0.0984,0.3061,0.2077,0.0852
1,0.0805,0.1636,0.0831,0.0676,0.1051,0.0375,0.0718,0.147,0.0752,0.0715,0.2325,0.161,0.0752,0.4743,0.3991,0.0792,0.2518,0.1726,0.0837,0.1825,0.0988,0.0879,0.1167,0.0288,0.061,0.6948,0.6338,0.0987,0.3992,0.3005,0.0312
1,0.1024,0.3691,0.2667,0.0634,0.1824,0.119,0.0882,0.2376,0.1494,0.1059,0.5566,0.4507,0.0668,0.4769,0.4101,0.0876,0.2882,0.2006,0.0979,0.1935,0.0956,0.0908,0.1558,0.065,0.0702,0.1966,0.1264,0.1127,0.8304,0.7177,0.1082
1,0.0803,0.1731,0.0928,0.0713,0.1202,0.0489,0.0718,0.1241,0.0523,0.0842,0.2156,0.1314,0.0826,0.3236,0.241,0.0768,0.1834,0.1066,0.0945,0.2054,0.1109,0.095,0.1262,0.0312,0.0652,0.1681,0.1029,0.1103,0.2509,0.1406,0.1122
1,0.0766,1.116,1.0394,0.0766,0.1062,0.0296,0.09,0.117,0.027,0.0929,0.1926,0.0997,0.0689,0.3456,0.2767,0.0832,0.1695,0.0863,0.0869,0.1395,0.0526,0.0921,0.1046,0.0125,0.0454,0.1502,0.1048,0.1035,0.2258,0.1223,0.1243
0,0.0752,0.1811,0.1059,0.077,0.1564,0.0794,0.0654,0.0778,0.0124,0.0849,0.2041,0.1192,0.1055,0.2946,0.1891,0.0977,0.1877,0.09,0.0939,0.0755,-0.0184,0.0963,0.1399,0.0436,0.0517,0.153,0.1013,0.1293,0.1273,-0.002,0.1148
1,0.0792,0.2369,0.1577,0.0752,0.0979,0.0227,0.1095,0.1415,0.032,0.089,0.2191,0.1301,0.0652,0.3271,0.2619,0.0858,0.2022,0.1164,0.0787,0.1812,0.1025,0.0895,0.1455,0.056,0.0713,0.2988,0.2275,0.1201,0.5995,0.4794,0.0879
0,0.1234,0.2876,0.1642,0.0499,0.0832,0.0333,0.0699,0.1182,0.0483,0.033,0.4304,0.3974,0.0573,0.3309,0.2736,0.0486,0.2839,0.2353,0.1424,0.1913,0.0489,0.1266,0.0644,-0.0622,0.1095,0.0799,-0.0296,0.1042,0.2505,0.1463,0.0842
1,0.0779,0.2652,0.1873,0.0626,0.1716,0.109,0.076,0.1462,0.0702,0.0821,0.1911,0.109,0.081,0.4051,0.3241,0.085,0.2259,0.1409,0.0958,0.2083,0.1125,0.0855,0.1331,0.0476,0.0686,0.2272,0.1586,0.1177,0.2952,0.1775,0.1059
0,0.1089,0.2533,0.1444,0.0905,0.1599,0.0694,0.0815,0.086,0.0045,0.077,0.5143,0.4373,0.0728,0.3709,0.2981,0.0799,0.1509,0.071,0.0689,0.1086,0.0397,0.0828,0.1116,0.0288,0.0649,0.1509,0.086,0.0839,0.1919,0.108,0.0818
0,0.1035,0.2623,0.1588,0.1101,0.2476,0.1375,0.1103,0.127,0.0167,0.0905,0.7988,0.7083,0.0681,0.786,0.7179,0.1275,0.2112,0.0837,0.1439,0.108,-0.0359,0.1144,0.1593,0.0449,0.1008,0.1436,0.0428,0.1209,0.2823,0.1614,0.0781
1,0.0871,0.2913,0.2042,0.0795,0.1204,0.0409,0.0676,0.1397,0.0721,0.0882,0.2159,0.1277,0.0787,0.3453,0.2666,0.0842,0.1787,0.0945,0.0871,0.1767,0.0896,0.0821,0.1033,0.0212,0.0729,0.1571,0.0842,0.1188,0.2733,0.1545,0.1088
