class,H.period,DD.period.t,UD.period.t,H.t,DD.t.i,UD.t.i,H.i,DD.i.e,UD.i.e,H.e,DD.e.five,UD.e.five,H.five,DD.five.Shift.r,UD.five.Shift.r,H.Shift.r,DD.Shift.r.o,UD.Shift.r.o,H.o,DD.o.a,UD.o.a,H.a,DD.a.n,UD.a.n,H.n,DD.n.l,UD.n.l,H.l,DD.l.Return,UD.l.Return,H.Return
0,0.1485,0.4164,0.2679,0.0936,0.2123,0.1187,0.1124,0.2387,0.1263,0.0847,0.6693,0.5846,0.1005,0.4083,0.3078,0.1124,0.2121,0.0997,0.1071,0.1734,0.0663,0.1208,0.1259,0.0051,0.1176,0.3038,0.1862,0.1045,0.2486,0.1441,0.0902
0,0.0536,0.5701,0.5165,0.0689,0.0573,-0.0116,0.1174,0.1163,-0.0011,0.0763,0.335,0.2587,0.0544,0.31,0.2556,0.0728,0.2712,0.1984,0.0612,0.262,0.2008,0.0873,0.1433,0.056,0.0992,0.0675,-0.0317,0.1016,0.3394,0.2378,0.0697
0,0.1016,0.1553,0.0537,0.0984,0.0694,-0.029,0.0744,0.1198,0.0454,0.1274,0.3014,0.174,0.0633,0.4268,0.3635,0.0731,0.1531,0.08,0.0876,0.1433,0.0557,0.0733,0.0895,0.0162,0.0881,0.1248,0.0367,0.1184,0.2172,0.0988,0.1005
1,0.0578,0.1775,0.1197,0.0686,0.1256,0.057,0.0673,0.1074,0.0401,0.0675,0.2025,0.135,0.0588,0.3213,0.2625,0.095,0.1307,0.0357,0.0707,0.1594,0.0887,0.0723,0.0961,0.0238,0.1311,0.1144,-0.0167,0.1058,0.2486,0.1428,0.0625
1,0.0781,0.1869,0.1088,0.0707,0.1272,0.0565,0.0612,0.1084,0.0472,0.0607,0.1978,0.1371,0.0625,0.2968,0.2343,0.0739,0.1275,0.0536,0.0612,0.1536,0.0924,0.1048,0.1016,-0.0032,0.1573,0.1129,-0.0444,0.1101,0.2645,0.1544,0.0449
1,0.0884,0.1862,0.0978,0.0736,0.1203,0.0467,0.0628,0.1011,0.0383,0.0657,0.2303,0.1646,0.0654,0.2921,0.2267,0.0852,0.1053,0.0201,0.0594,0.1289,0.0695,0.0934,0.1085,0.0151,0.1591,0.1342,-0.0249,0.1188,0.2619,0.1431,0.0575
1,0.0689,0.2703,0.2014,0.0744,0.1034,0.029,0.0612,0.1158,0.0546,0.0889,0.2313,0.1424,0.061,0.467,0.406,0.0786,0.2424,0.1638,0.0768,0.1565,0.0797,0.0768,0.1404,0.0636,0.1024,0.1013,-0.0011,0.0897,0.2552,0.1655,0.0567
0,0.0675,0.1136,0.0461,0.0889,0.1177,0.0288,0.0605,0.0541,-0.0064,0.0771,0.2079,0.1308,0.1066,0.3683,0.2617,0.1382,0.1271,-0.0111,0.143,0.1288,-0.0142,0.1288,0.0576,-0.0712,0.1287,0.1234,-0.0053,0.0942,0.1827,0.0885,0.0704
1,0.0715,0.2866,0.2151,0.0704,0.1005,0.0301,0.0631,0.1064,0.0433,0.1039,0.2215,0.1176,0.0641,0.3097,0.2456,0.076,0.1106,0.0346,0.0818,0.142,0.0602,0.095,0.1491,0.0541,0.1045,0.0723,-0.0322,0.1443,0.3138,0.1695,0.0486
1,0.0807,0.353,0.2723,0.0784,0.1101,0.0317,0.0805,0.1196,0.0391,0.0976,0.2709,0.1733,0.0641,0.354,0.2899,0.076,0.1243,0.0483,0.0617,0.1029,0.0412,0.1045,0.1149,0.0104,0.0689,0.1538,0.0849,0.1016,0.2864,0.1848,0.0586
1,0.0802,0.2671,0.1869,0.0678,0.1127,0.0449,0.0768,0.137,0.0602,0.0744,0.2429,0.1685,0.0741,0.31,0.2359,0.0794,0.1105,0.0311,0.0923,0.1375,0.0452,0.1214,0.1156,-0.0058,0.1472,0.0886,-0.0586,0.1351,0.6835,0.5484,0.0673
1,0.0929,0.2489,0.156,0.0736,0.1153,0.0417,0.0631,0.0937,0.0306,0.0839,0.287,0.2031,0.096,0.3527,0.2567,0.0842,0.1172,0.033,0.0633,0.1459,0.0826,0.0939,0.091,-0.0029,0.1572,0.1018,-0.0554,0.1097,0.2591,0.1494,0.0604
0,0.0573,0.1174,0.0601,0.0704,0.1327,0.0623,0.1016,0.0689,-0.0327,0.0797,0.1841,0.1044,0.1068,0.2635,0.1567,0.0958,0.1565,0.0607,0.0921,0.1157,0.0236,0.0575,0.0802,0.0227,0.0515,0.158,0.1065,0.1024,0.1226,0.0202,0.125
1,0.1118,0.2428,0.131,0.0728,0.104,0.0312,0.0797,0.1027,0.023,0.0778,0.2152,0.1374,0.0736,0.3274,0.2538,0.0784,0.1117,0.0333,0.0921,0.1349,0.0428,0.0939,0.1079,0.014,0.147,0.0976,-0.0494,0.1011,0.246,0.1449,0.0749
0,0.0596,0.5622,0.5026,0.0794,0.09,0.0106,0.0718,0.1001,0.0283,0.0781,0.2767,0.1986,0.0657,0.2987,0.233,0.0697,0.2541,0.1844,0.0581,0.2549,0.1968,0.095,0.1998,0.1048,0.0815,0.0448,-0.0367,0.1039,0.3978,0.2939,0.0657
1,0.0768,0.2964,0.2196,0.0694,0.1269,0.0575,0.1031,0.1662,0.0631,0.1031,0.2619,0.1588,0.0747,0.3433,0.2686,0.0894,0.1483,0.0589,0.0762,0.1322,0.056,0.0868,0.1177,0.0309,0.1361,0.0912,-0.0449,0.1211,0.3019,0.1808,0.0702
0,0.0787,0.522,0.4433,0.0755,0.2508,0.1753,0.0436,0.4767,0.4331,0.0599,0.3264,0.2665,0.0486,0.469,0.4204,0.0887,0.222,0.1333,0.0847,0.1159,0.0312,0.1204,0.1469,0.0265,0.0729,0.1782,0.1053,0.0985,0.3348,0.2363,0.0694
0,0.0805,0.1857,0.1052,0.0882,0.1128,0.0246,0.0932,0.1336,0.0404,0.1019,0.2391,0.1372,0.0779,0.3413,0.2634,0.0773,0.1821,0.1048,0.081,0.1339,0.0529,0.0882,0.0869,-0.0013,0.0834,0.1285,0.0451,0.1045,0.2379,0.1334,0.0721
1,0.0733,0.2562,0.1829,0.0781,0.1045,0.0264,0.0573,0.109,0.0517,0.0842,0.2643,0.1801,0.0844,0.3466,0.2622,0.0683,0.1216,0.0533,0.0744,0.1526,0.0782,0.1014,0.0908,-0.0106,0.136,0.0924,-0.0436,0.1169,0.2935,0.1766,0.038
1,0.1198,0.2851,0.1653,0.0726,0.1172,0.0446,0.0541,0.0895,0.0354,0.0704,0.2582,0.1878,0.0733,0.311,0.2377,0.0956,0.1217,0.0261,0.0728,0.1372,0.0644,0.0644,0.108,0.0436,0.1443,0.1057,-0.0386,0.1019,0.3302,0.2283,0.0604
0,0.0884,0.1654,0.077,0.0779,0.1035,0.0256,0.0898,0.0684,-0.0214,0.0769,0.2107,0.1338,0.123,0.3274,0.2044,0.2157,0.3556,0.1399,0.0839,0.1175,0.0336,0.1386,0.122,-0.0166,0.1114,0.1404,0.029,0.0272,0.2464,0.2192,0.0985
0,0.0871,0.3845,0.2974,0.0799,0.1659,0.086,0.0596,0.1591,0.0995,0.0623,0.2002,0.1379,0.0755,0.7612,0.6857,0.0782,0.1104,0.0322,0.0652,0.1426,0.0774,0.0784,0.0972,0.0188,0.0699,0.1938,0.1239,0.0894,0.2169,0.1275,0.0884
1,0.0836,0.2969,0.2133,0.0702,0.0995,0.0293,0.0815,0.124,0.0425,0.0784,0.2374,0.159,0.0581,0.3261,0.268,0.0815,0.1182,0.0367,0.0596,0.1201,0.0605,0.1222,0.1198,-0.0024,0.161,0.1016,-0.0594,0.1477,0.5716,0.4239,0.0541
1,0.082,0.7159,0.6339,0.0852,0.1185,0.0333,0.0741,0.1153,0.0412,0.0581,0.1918,0.1337,0.0689,0.2934,0.2245,0.0668,0.1077,0.0409,0.0784,0.1265,0.0481,0.1308,0.1332,0.0024,0.1108,0.0754,-0.0354,0.0955,0.2658,0.1703,0.0493
