class,H.period,DD.period.t,UD.period.t,H.t,DD.t.i,UD.t.i,H.i,DD.i.e,UD.i.e,H.e,DD.e.five,UD.e.five,H.five,DD.five.Shift.r,UD.five.Shift.r,H.Shift.r,DD.Shift.r.o,UD.Shift.r.o,H.o,DD.o.a,UD.o.a,H.a,DD.a.n,UD.a.n,H.n,DD.n.l,UD.n.l,H.l,DD.l.Return,UD.l.Return,H.Return
0,0.0915,0.1331,0.0416,0.0884,0.0778,-0.0106,0.07,0.1019,0.0319,0.1295,0.226,0.0965,0.0968,0.3783,0.2815,0.1068,0.1425,0.0357,0.0691,0.1691,0.1,0.0939,0.307,0.2131,0.076,0.1646,0.0886,0.095,0.1835,0.0885,0.0741
0,0.0968,0.1318,0.035,0.0573,0.0742,0.0169,0.1076,0.1237,0.0161,0.0441,0.1667,0.1226,0.0509,0.2649,0.214,0.0214,0.1615,0.1401,0.1122,0.084,-0.0282,0.1062,0.0471,-0.0591,0.1594,0.1113,-0.0481,0.0829,0.1506,0.0677,0.1182
0,0.0791,0.3193,0.2402,0.1279,0.1683,0.0404,0.0662,0.1796,0.1134,0.1116,0.2532,0.1416,0.0952,5.1388,5.0436,0.1506,0.4201,0.2695,0.0815,0.185,0.1035,0.1538,0.2288,0.075,0.0707,0.3007,0.23,0.0786,2.4136,2.335,0.091
1,0.0533,0.2637,0.2104,0.0907,0.2244,0.1337,0.0599,0.1797,0.1198,0.0905,0.4573,0.3668,0.0631,0.5089,0.4458,0.052,0.363,0.311,0.061,0.102,0.041,0.1053,0.2066,0.1013,0.0565,0.2851,0.2286,0.0351,0.2818,0.2467,0.0391
1,0.052,0.1735,0.1215,0.0728,0.2424,0.1696,0.0586,0.214,0.1554,0.0944,1.3043,1.2099,0.0549,0.5753,0.5204,0.0657,0.4708,0.4051,0.0604,0.0827,0.0223,0.1031,0.2028,0.0997,0.0504,0.2558,0.2054,0.0377,0.2559,0.2182,0.0428
1,0.0625,0.5521,0.4896,0.0934,0.2369,0.1435,0.0646,0.1997,0.1351,0.1129,0.4304,0.3175,0.0633,1.5444,1.4811,0.0567,0.4183,0.3616,0.0567,0.0671,0.0104,0.096,0.1973,0.1013,0.0509,0.25,0.1991,0.0449,0.2465,0.2016,0.0343
1,0.0554,0.2138,0.1584,0.0636,0.2158,0.1522,0.047,0.1942,0.1472,0.0834,0.5728,0.4894,0.0496,0.4961,0.4465,0.038,0.3901,0.3521,0.0567,0.1182,0.0615,0.0873,0.2029,0.1156,0.0504,0.2972,0.2468,0.0348,0.267,0.2322,0.0364
0,0.0873,0.1176,0.0303,0.101,0.1258,0.0248,0.0702,0.0771,0.0069,0.0464,0.1667,0.1203,0.0905,0.2913,0.2008,0.149,0.1411,-0.0079,0.0836,0.1317,0.0481,0.1148,0.0668,-0.048,0.1594,0.1319,-0.0275,0.0892,0.2397,0.1505,0.1045
1,0.0478,0.23,0.1822,0.0744,0.249,0.1746,0.0665,0.2342,0.1677,0.0813,0.3756,0.2943,0.0567,0.5452,0.4885,0.0512,0.4352,0.384,0.0504,0.1119,0.0615,0.0728,0.2145,0.1417,0.0438,0.2848,0.241,0.0354,0.2935,0.2581,0.0416
1,0.0731,0.1147,0.0416,0.0886,0.274,0.1854,0.0744,0.2785,0.2041,0.0726,0.4526,0.38,0.0625,0.8574,0.7949,0.0604,0.5127,0.4523,0.061,0.0951,0.0341,0.125,0.253,0.128,0.0588,0.2914,0.2326,0.062,0.3106,0.2486,0.0451
1,0.0544,0.2226,0.1682,0.0562,0.2369,0.1807,0.0559,0.2271,0.1712,0.0852,0.3405,0.2553,0.0581,0.4664,0.4083,0.0388,0.4329,0.3941,0.0517,0.1557,0.104,0.0849,0.1773,0.0924,0.0359,0.278,0.2421,0.038,0.2639,0.2259,0.0409
1,0.0668,0.221,0.1542,0.0712,0.2263,0.1551,0.0715,0.2187,0.1472,0.1031,0.3323,0.2292,0.0757,0.5779,0.5022,0.0565,0.4374,0.3809,0.062,0.1359,0.0739,0.1306,0.195,0.0644,0.0562,0.2753,0.2191,0.0507,0.2777,0.227,0.0385
