class,H.period,DD.period.t,UD.period.t,H.t,DD.t.i,UD.t.i,H.i,DD.i.e,UD.i.e,H.e,DD.e.five,UD.e.five,H.five,DD.five.Shift.r,UD.five.Shift.r,H.Shift.r,DD.Shift.r.o,UD.Shift.r.o,H.o,DD.o.a,UD.o.a,H.a,DD.a.n,UD.a.n,H.n,DD.n.l,UD.n.l,H.l,DD.l.Return,UD.l.Return,H.Return
0,0.1224,0.2012,0.0788,0.0995,0.1138,0.0143,0.076,0.1114,0.0354,0.0749,0.3716,0.2967,0.0768,0.3543,0.2775,0.0847,0.1206,0.0359,0.0691,0.114,0.0449,0.1008,0.1077,0.0069,0.076,0.1649,0.0889,0.0907,0.2383,0.1476,0.1079
0,0.1482,0.2961,0.1479,0.06,0.0557,-0.0043,0.1177,0.0987,-0.019,0.0831,0.2548,0.1717,0.0828,0.33,0.2472,0.0528,0.1655,0.1127,0.0915,0.1072,0.0157,0.1325,0.0903,-0.0422,0.1093,0.0583,-0.051,0.1409,0.2737,0.1328,0.1103
0,0.0863,0.4388,0.3525,0.1269,0.2327,0.1058,0.0897,0.7094,0.6197,0.1443,1.4022,1.2579,0.0823,1.4004,1.3181,0.071,1.0145,0.9435,0.0644,0.2103,0.1459,0.1712,0.2388,0.0676,0.0697,0.5961,0.5264,0.0876,1.4166,1.329,0.0849
1,0.0628,0.2363,0.1735,0.0525,0.1593,0.1068,0.0454,0.2039,0.1585,0.0406,0.2571,0.2165,0.042,0.4013,0.3593,0.0464,1.6906,1.6442,0.0689,0.1252,0.0563,0.0794,0.1562,0.0768,0.062,0.1954,0.1334,0.1137,0.3443,0.2306,0.0731
1,0.0536,0.1841,0.1305,0.0623,0.1269,0.0646,0.0509,0.1736,0.1227,0.0443,0.2674,0.2231,0.0499,0.5827,0.5328,0.0491,0.3435,0.2944,0.0599,0.0835,0.0236,0.0831,0.1741,0.091,0.0607,0.2123,0.1516,0.0913,0.5411,0.4498,0.0686
1,0.0639,0.216,0.1521,0.0491,0.1282,0.0791,0.0512,0.1794,0.1282,0.0422,0.3088,0.2666,0.0428,0.4013,0.3585,0.0478,0.3292,0.2814,0.0639,0.107,0.0431,0.0892,0.1734,0.0842,0.0557,0.2321,0.1764,0.0786,0.4574,0.3788,0.072
1,0.0786,0.2884,0.2098,0.0628,0.1346,0.0718,0.0623,0.1763,0.114,0.0583,0.2999,0.2416,0.0499,0.3902,0.3403,0.0486,0.4742,0.4256,0.0681,0.1428,0.0747,0.0757,0.148,0.0723,0.0694,0.2427,0.1733,0.0852,0.2631,0.1779,0.0304
0,0.0736,0.1896,0.116,0.0765,0.0945,0.018,0.0496,0.0884,0.0388,0.057,0.5493,0.4923,0.0828,0.3835,0.3007,0.1138,0.1045,-0.0093,0.0782,0.0759,-0.0023,0.0918,0.1008,0.009,0.0857,0.1461,0.0604,0.0665,0.1985,0.132,0.0628
1,0.0723,0.6455,0.5732,0.0538,0.1954,0.1416,0.0483,0.6261,0.5778,0.0346,0.4755,0.4409,0.0428,0.4118,0.369,0.0404,0.5331,0.4927,0.0578,0.195,0.1372,0.0551,0.6245,0.5694,0.0892,0.2785,0.1893,0.0768,0.4251,0.3483,0.0834
1,0.0488,0.2821,0.2333,0.0544,0.7641,0.7097,0.0454,0.2066,0.1612,0.0496,1.2196,1.17,0.0533,1.2169,1.1636,0.0591,1.6471,1.588,0.0712,0.1739,0.1027,0.0507,0.1605,0.1098,0.0428,0.5375,0.4947,0.0583,1.5816,1.5233,0.0588
