class,H.period,DD.period.t,UD.period.t,H.t,DD.t.i,UD.t.i,H.i,DD.i.e,UD.i.e,H.e,DD.e.five,UD.e.five,H.five,DD.five.Shift.r,UD.five.Shift.r,H.Shift.r,DD.Shift.r.o,UD.Shift.r.o,H.o,DD.o.a,UD.o.a,H.a,DD.a.n,UD.a.n,H.n,DD.n.l,UD.n.l,H.l,DD.l.Return,UD.l.Return,H.Return
0,0.1224,0.2012,0.0788,0.0995,0.1138,0.0143,0.076,0.1114,0.0354,0.0749,0.3716,0.2967,0.0768,0.3543,0.2775,0.0847,0.1206,0.0359,0.0691,0.114,0.0449,0.1008,0.1077,0.0069,0.076,0.1649,0.0889,0.0907,0.2383,0.1476,0.1079
0,0.1482,0.2961,0.1479,0.06,0.0557,-0.0043,0.1177,0.0987,-0.019,0.0831,0.2548,0.1717,0.0828,0.33,0.2472,0.0528,0.1655,0.1127,0.0915,0.1072,0.0157,0.1325,0.0903,-0.0422,0.1093,0.0583,-0.051,0.1409,0.2737,0.1328,0.1103
0,0.0863,0.4388,0.3525,0.1269,0.2327,0.1058,0.0897,0.7094,0.6197,0.1443,1.4022,1.2579,0.0823,1.4004,1.3181,0.071,1.0145,0.9435,0.0644,0.2103,0.1459,0.1712,0.2388,0.0676,0.0697,0.5961,0.5264,0.0876,1.4166,1.329,0.0849
1,0.0905,0.2126,0.1221,0.0858,0.2136,0.1278,0.0937,0.1233,0.0296,0.0755,0.608,0.5325,0.0607,0.3128,0.2521,0.1333,0.1777,0.0444,0.0758,0.0695,-0.0063,0.1317,0.146,0.0143,0.0795,0.1146,0.0351,0.1045,0.2237,0.1192,0.0916
1,0.1135,0.196,0.0825,0.0979,0.2552,0.1573,0.109,0.1119,0.0029,0.0779,0.3719,0.294,0.1024,0.4371,0.3347,0.1288,0.1798,0.051,0.0869,0.0764,-0.0105,0.156,0.1672,0.0112,0.0816,0.1597,0.0781,0.0869,0.1971,0.1102,0.0818
1,0.1278,0.251,0.1232,0.0858,0.1217,0.0359,0.1093,0.1162,0.0069,0.0774,0.3487,0.2713,0.0869,0.6776,0.5907,0.1146,0.2542,0.1396,0.1032,0.1421,0.0389,0.1199,0.1067,-0.0132,0.0924,0.1563,0.0639,0.0916,0.2493,0.1577,0.1143
1,0.1077,0.2193,0.1116,0.0969,0.2181,0.1212,0.1003,0.1584,0.0581,0.0784,0.569,0.4906,0.0626,0.3894,0.3268,0.1181,0.1825,0.0644,0.1019,0.0774,-0.0245,0.1462,0.1682,0.022,0.0892,0.1602,0.071,0.0937,0.2126,0.1189,0.0781
0,0.0533,0.3744,0.3211,0.0636,0.1836,0.12,0.0607,0.3347,0.274,0.066,0.2487,0.1827,0.0765,0.7775,0.701,0.1253,0.2675,0.1422,0.0573,0.1492,0.0919,0.0459,0.1108,0.0649,0.0483,0.2192,0.1709,0.0815,0.4841,0.4026,0.0844
1,0.123,0.2037,0.0807,0.1,0.1547,0.0547,0.1029,0.1539,0.051,0.0905,1.0933,1.0028,0.0892,0.7688,0.6796,0.0958,0.2539,0.1581,0.0871,0.1162,0.0291,0.1259,0.1291,0.0032,0.1008,0.1924,0.0916,0.0998,0.2425,0.1427,0.0784
1,0.0937,0.4301,0.3364,0.0961,0.1803,0.0842,0.0808,0.1471,0.0663,0.0808,0.783,0.7022,0.0805,0.6442,0.5637,0.123,0.2574,0.1344,0.062,0.2107,0.1487,0.0855,0.1544,0.0689,0.0874,0.2233,0.1359,0.099,0.3657,0.2667,0.0744
