class,H.period,DD.period.t,UD.period.t,H.t,DD.t.i,UD.t.i,H.i,DD.i.e,UD.i.e,H.e,DD.e.five,UD.e.five,H.five,DD.five.Shift.r,UD.five.Shift.r,H.Shift.r,DD.Shift.r.o,UD.Shift.r.o,H.o,DD.o.a,UD.o.a,H.a,DD.a.n,UD.a.n,H.n,DD.n.l,UD.n.l,H.l,DD.l.Return,UD.l.Return,H.Return
0,0.0797,0.1387,0.059,0.0697,0.2074,0.1377,0.0739,0.166,0.0921,0.0718,0.5554,0.4836,0.0815,0.3498,0.2683,0.1195,0.219,0.0995,0.1026,0.1362,0.0336,0.1008,0.1114,0.0106,0.1237,0.1925,0.0688,0.1356,0.352,0.2164,0.0847
0,0.0936,0.2275,0.1339,0.057,0.0723,0.0153,0.1003,0.0992,-0.0011,0.0402,0.1855,0.1453,0.0583,0.3239,0.2656,0.0588,0.2593,0.2005,0.086,0.0972,0.0112,0.1005,0.0612,-0.0393,0.1183,0.0689,-0.0494,0.1032,0.2088,0.1056,0.0768
0,0.1153,0.2041,0.0888,0.0861,0.0842,-0.0019,0.0652,0.1167,0.0515,0.1203,0.2748,0.1545,0.1079,0.4252,0.3173,0.1198,0.1729,0.0531,0.0855,0.2064,0.1209,0.1222,0.0982,-0.024,0.0918,0.1351,0.0433,0.1271,0.2169,0.0898,0.0958
1,0.0799,0.3053,0.2254,0.1398,0.1826,0.0428,0.0625,0.7774,0.7149,0.1176,0.3853,0.2677,0.096,0.9816,0.8856,0.1301,0.3029,0.1728,0.0786,0.1573,0.0787,0.1335,0.2143,0.0808,0.0733,0.2901,0.2168,0.0681,0.631,0.5629,0.0789
1,0.0844,0.3781,0.2937,0.1308,0.172,0.0412,0.0691,0.1635,0.0944,0.1227,0.2105,0.0878,0.1176,0.5446,0.427,0.1158,0.2406,0.1248,0.0857,0.1567,0.071,0.1292,0.1973,0.0681,0.0905,0.2946,0.2041,0.0752,0.3894,0.3142,0.0768
1,0.0773,0.3322,0.2549,0.124,0.1871,0.0631,0.0333,0.1684,0.1351,0.1031,0.2421,0.139,0.1024,1.6569,1.5545,0.1213,0.4542,0.3329,0.0857,0.1681,0.0824,0.1163,0.2002,0.0839,0.0675,0.3251,0.2576,0.0815,1.1987,1.1172,0.0741
1,0.0797,0.453,0.3733,0.1461,0.2825,0.1364,0.066,0.2324,0.1664,0.1424,0.4646,0.3222,0.129,0.7193,0.5903,0.1586,0.3076,0.149,0.0955,1.6346,1.5391,0.1034,0.5238,0.4204,0.1063,1.0556,0.9493,0.1179,0.8092,0.6913,0.0575
0,0.1234,0.1299,0.0065,0.1121,0.1775,0.0654,0.0786,0.1055,0.0269,0.0712,0.1854,0.1142,0.0749,0.3195,0.2446,0.1301,0.1229,-0.0072,0.1185,0.1328,0.0143,0.0873,0.0715,-0.0158,0.1256,0.105,-0.0206,0.0929,0.2091,0.1162,0.062
1,0.0839,0.6722,0.5883,0.1126,0.1646,0.052,0.0683,0.7851,0.7168,0.1263,0.3866,0.2603,0.0915,0.599,0.5075,0.1161,0.2171,0.101,0.0855,0.16,0.0745,0.1256,0.2776,0.152,0.0778,0.337,0.2592,0.0668,0.51,0.4432,0.0586
1,0.0902,0.4604,0.3702,0.1372,0.2541,0.1169,0.0794,0.2891,0.2097,0.1445,0.5029,0.3584,0.0923,1.7205,1.6282,0.1398,0.7377,0.5979,0.1018,0.5726,0.4708,0.1467,0.348,0.2013,0.086,0.5662,0.4802,0.0794,0.8274,0.748,0.0739
1,0.0797,0.3739,0.2942,0.1055,0.1614,0.0559,0.0728,0.1699,0.0971,0.1295,0.2558,0.1263,0.0794,0.5151,0.4357,0.1187,0.2108,0.0921,0.0905,0.1684,0.0779,0.1248,0.2027,0.0779,0.0747,0.2962,0.2215,0.0807,0.6613,0.5806,0.0836
1,0.0826,0.418,0.3354,0.1232,0.1744,0.0512,0.0565,0.1683,0.1118,0.1155,0.2421,0.1266,0.1045,0.5246,0.4201,0.1288,0.2011,0.0723,0.0818,0.1903,0.1085,0.1271,0.2479,0.1208,0.0762,0.3312,0.255,0.0699,0.4487,0.3788,0.0699
0,0.1074,0.1561,0.0487,0.1018,0.1369,0.0351,0.0926,0.0757,-0.0169,0.1187,0.1667,0.048,0.1058,0.2488,0.143,0.1082,0.1684,0.0602,0.1103,0.1061,-0.0042,0.1157,0.0993,-0.0164,0.0663,0.1357,0.0694,0.1678,0.1402,-0.0276,0.1214
1,0.0789,0.4071,0.3282,0.1216,0.1744,0.0528,0.0639,0.1837,0.1198,0.1245,0.3059,0.1814,0.1142,0.5428,0.4286,0.1354,0.2227,0.0873,0.0871,0.1769,0.0898,0.1329,0.2321,0.0992,0.0865,0.3436,0.2571,0.0786,0.521,0.4424,0.0723
